,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_500,NEAR_TRA_750,y,0
69,111,46.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,8.0,24.0,52.0,0.0,14.0,26.0,2.0,7.0,14.0,6.0,22.0,38.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,1,13.0,21.0,30.0,4285.44229242051,22963.978514566614,73235.29248656248,0.0,0.0,45302.05296965472,0.0,6889.295186500306,21342.405149966267,8.0,33.0,51.0,1,1,1,0,0,163982,140013.38
70,111,17.0,1,2,2,2,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,5.0,35.0,109.0,2.0,14.0,56.0,3.0,9.0,17.0,6.0,21.0,60.0,1.0,3.0,8.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,4.0,11.0,24.0,1076.7032290381107,43226.76212789184,62022.86769482589,0.0,0.0,0.0,0.0,5826.064284841466,19354.60201662765,8.0,21.0,63.0,0,1,1,0,0,244769,210561.81
71,111,5.0,1,3,2,1,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,11.0,31.0,65.0,6.0,19.0,30.0,1.0,6.0,13.0,8.0,22.0,39.0,1.0,3.0,6.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2.0,11.0,20.0,2124.09814264144,9312.697058019998,209548.53639616384,0.0,0.0,16961.689586987686,986.5094226464488,17082.96974039865,44551.29991220252,11.0,36.0,108.0,0,1,1,0,1,224312,214788.42
72,111,1.0,1,2,2,1,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,10.0,25.0,2.0,5.0,12.0,0.0,4.0,12.0,2.0,12.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,3.0,7.0,27.0,13742.006733624969,31535.80350279746,71202.54393324208,36071.02292192882,262434.8477787946,474846.4266809591,4472.35924310226,11681.829376910331,16406.80406790696,4.0,15.0,35.0,0,1,1,0,0,171601,180395.34
73,111,10.0,1,3,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2.0,12.0,22.0,1.0,5.0,12.0,0.0,4.0,8.0,5.0,9.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,3.0,9.0,25.0,21886.11957084868,204288.6791854964,319979.285453536,0.0,0.0,111404.2451111976,0.0,4403.49023476604,20757.243978012342,10.0,26.0,44.0,1,1,1,0,0,214695,241891.78
74,111,40.0,0,4,2,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,10.0,31.0,1.0,5.0,14.0,0.0,2.0,14.0,3.0,11.0,32.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1.0,13.0,27.0,73214.83917190356,216709.17941181068,315726.0694379611,0.0,0.0,34396.3157446808,351.5361505318455,4805.696654515456,19769.51282836828,13.0,31.0,48.0,1,1,1,0,0,171278,172336.12
75,111,51.0,0,3,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,10.0,30.0,2.0,8.0,16.0,1.0,3.0,11.0,3.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,4.0,7.0,25.0,13646.03467556684,32544.41508875836,76723.48978884233,31260.20279190492,251421.23179174704,486728.3179094339,7209.470133808074,11681.829376910331,19938.902187099346,4.0,17.0,32.0,1,1,1,0,0,196613,135407.19
76,111,13.0,1,2,2,2,1,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,8.0,23.0,0.0,4.0,13.0,0.0,4.0,12.0,1.0,8.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,2.0,5.0,10.0,4972.832981805518,79308.56031633147,237947.20545792108,42824.739235171495,113720.1482557825,204507.37677595785,67.63644751092205,11605.642851293698,36919.97772711964,2.0,11.0,29.0,0,0,0,0,0,219732,214976.25
77,111,2.0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,22.0,51.0,4.0,6.0,27.0,0.0,6.0,13.0,5.0,15.0,46.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,12.0,17.0,27.0,13040.1293898474,75510.3404574428,197908.45363120924,0.0,0.0,0.0,407.3927389154664,2995.108510998442,19874.878477566817,7.0,31.0,66.0,0,1,1,0,0,215967,209487.11
78,111,3.0,1,2,2,1,1,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,13.0,33.0,62.0,5.0,17.0,30.0,4.0,8.0,17.0,3.0,18.0,40.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,3.0,10.0,24.0,2880.4791571760347,16894.102799888216,90693.00149796224,0.0,0.0,110915.83077897612,4399.640333837446,9410.040974673484,19399.12435533954,7.0,30.0,60.0,0,1,1,0,0,211884,252631.28
79,111,13.0,1,3,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,9.0,33.0,50.0,6.0,15.0,27.0,3.0,5.0,12.0,6.0,22.0,33.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,5.0,13.0,18.0,3665.8420456306535,71640.6684112342,199567.4526394441,0.0,7320.990822658483,200098.9086088636,2236.17962155113,8666.125760692434,29834.207034955834,12.0,33.0,61.0,0,0,1,0,0,170618,175396.27
80,111,14.0,1,2,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,6.0,21.0,1.0,6.0,12.0,0.0,4.0,8.0,1.0,8.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,6.0,9.0,16.0,1067.4210423724203,41656.35019066928,266674.0647619997,0.0,75010.6217776695,160554.26853748414,0.0,12910.050285819225,24095.891228002627,0.0,15.0,34.0,0,1,1,0,0,193719,207507.34
81,111,12.0,0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,4.0,9.0,31.0,2.0,9.0,18.0,2.0,4.0,12.0,3.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,5.0,9.0,27.0,13711.309726913863,32511.49094662999,83897.16479948217,31219.02056448637,251506.81957656515,494612.1358642815,7209.470133808074,10880.983329880715,19324.35221440824,2.0,22.0,32.0,1,1,1,0,0,183455,171883.77
82,111,1.0,1,3,2,2,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,10.0,25.0,2.0,5.0,12.0,0.0,4.0,12.0,2.0,12.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,3.0,7.0,27.0,13742.006733624969,31535.80350279746,71202.54393324208,36071.02292192882,262434.8477787946,474846.4266809591,4472.35924310226,11681.829376910331,16406.80406790696,4.0,15.0,35.0,0,1,1,0,0,203602,208592.23
83,111,5.0,1,4,2,2,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,11.0,31.0,65.0,6.0,19.0,30.0,1.0,6.0,13.0,8.0,22.0,39.0,1.0,3.0,6.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2.0,11.0,20.0,2124.09814264144,9312.697058019998,209548.53639616384,0.0,0.0,16961.689586987686,986.5094226464488,17082.96974039865,44551.29991220252,11.0,36.0,108.0,0,1,1,0,1,189103,206646.69
84,111,45.0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,21.0,1.0,3.0,15.0,1.0,3.0,14.0,1.0,8.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,3.0,16.0,12372.875487933235,44733.02988932253,122302.10687972554,70880.2858806294,289994.3698996313,488909.6355129553,2236.17962155113,8281.511456030912,19671.35107649126,3.0,14.0,34.0,0,0,0,0,0,238592,128287.87
85,111,51.0,0,2,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,7.0,24.0,34.0,3.0,13.0,18.0,3.0,10.0,12.0,4.0,20.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1,1,6.0,20.0,29.0,2295.8498106546385,14136.954344025806,147901.2938072163,0.0,0.0,86239.9545341593,407.3927389154664,7467.467754100702,13440.553492108997,6.0,34.0,59.0,0,0,1,0,0,176695,116418.21
86,111,14.0,0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,8.0,21.0,29.0,3.0,12.0,17.0,5.0,11.0,12.0,3.0,19.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,3.0,19.0,29.0,2387.2151409902963,11395.355796916272,167366.11467498023,0.0,0.0,118376.93610287092,0.0,7467.467754100702,11276.619967029354,12.0,33.0,55.0,0,0,1,0,0,284173,180863.1
87,111,12.0,0,2,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,35.0,103.0,2.0,15.0,53.0,0.0,9.0,17.0,6.0,20.0,60.0,0.0,2.0,8.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,1,2.0,11.0,23.0,196.8103517354113,40402.09417266904,59353.855898697344,0.0,0.0,0.0,0.0,5621.817938342168,18413.45389291141,7.0,22.0,66.0,0,1,1,0,0,212028,257317.03
88,111,11.0,0,2,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,7.0,30.0,62.0,7.0,15.0,34.0,3.0,5.0,18.0,4.0,15.0,52.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,2.0,8.0,36.0,6444.800437964694,11528.608422447936,75218.7940577095,0.0,0.0,18528.248507297045,4399.640333837446,6994.06624671499,18140.760719193368,6.0,32.0,52.0,0,1,1,0,0,239909,212989.67
