,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
2837,109,過港路10巷132號8樓,暖暖區,25.0,房地(土地+建物),1091028,0841218,住宅大樓(11層含以上有電梯),1,1,1,,有,45071,False
2838,109,安樂路二段157之5號,安樂區,39.0,房地(土地+建物),1091012,0700126,華廈(10層含以下有電梯),3,2,2,,有,59500,False
2839,109,暖暖街570巷88號3樓,暖暖區,15.0,房地(土地+建物)+車位,1091029,0940105,華廈(10層含以下有電梯),4,2,2,坡道機械,有,55310,False
2840,109,西定路423巷9號,中山區,39.0,房地(土地+建物),1091031,0700416,公寓(5樓含以下無電梯),2,2,1,,無,41594,False
2841,109,暖暖街570巷88號3樓,暖暖區,15.0,房地(土地+建物)+車位,1091029,0940105,華廈(10層含以下有電梯),4,2,2,坡道機械,有,65789,False
2842,109,中船路36巷12弄12之2號,中正區,51.0,房地(土地+建物),1091011,0580905,公寓(5樓含以下無電梯),2,2,1,,無,30344,False
2843,109,新豐街472之3號3樓,中正區,23.0,房地(土地+建物)+車位,1091017,0861121,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,42297,False
2844,109,樂利三街8巷39號17樓,安樂區,25.0,房地(土地+建物),1091031,0840504,住宅大樓(11層含以上有電梯),3,2,2,,有,41824,False
2845,109,復興路212巷10弄15之4號,中山區,38.0,房地(土地+建物),1091030,0711217,公寓(5樓含以下無電梯),3,2,2,,無,33095,False
2846,109,東信路2巷4號,信義區,30.0,房地(土地+建物),1091020,0791101,公寓(5樓含以下無電梯),0,0,0,,無,56801,False
2847,109,新豐街470之1號十一樓,中正區,23.0,房地(土地+建物)+車位,1091027,0861121,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,42640,False
2848,109,麥金路371號25樓,安樂區,4.0,房地(土地+建物)+車位,1091020,1050124,住宅大樓(11層含以上有電梯),6,2,5,坡道平面,有,84841,False
2849,109,綠葉街36號4樓,七堵區,12.0,房地(土地+建物),1091025,0970908,華廈(10層含以下有電梯),4,2,2,,有,47293,False
2850,109,基金一路112巷26號,安樂區,37.0,房地(土地+建物),1091030,0720916,透天厝,3,2,2,,無,58182,False
2851,109,樂利二街62巷150號3樓,安樂區,4.0,房地(土地+建物)+車位,1091014,1050517,華廈(10層含以下有電梯),3,2,2,坡道平面,有,58040,False
2852,109,正榮街117號十樓,中正區,0.0,房地(土地+建物)+車位,1091020,1090721,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,67517,False
2853,109,正榮街115號九樓,中正區,0.0,房地(土地+建物)+車位,1091018,1090721,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,69123,False
2854,109,樂利二街62巷257號3樓,安樂區,21.0,房地(土地+建物),1091028,0880114,住宅大樓(11層含以上有電梯),3,2,2,,有,43176,False
2855,109,安樂路一段150之7號10樓,安樂區,24.0,房地(土地+建物),1091028,0850508,住宅大樓(11層含以上有電梯),4,2,2,,有,50611,False
2856,109,安和一街330巷4之3號7樓,安樂區,24.0,房地(土地+建物),1091017,0850705,住宅大樓(11層含以上有電梯),3,2,1,,有,53929,False
2857,109,東新街4巷42之3號,七堵區,43.0,房地(土地+建物),1091025,0660617,公寓(5樓含以下無電梯),3,1,1,,無,54054,False
2858,109,百六街107巷9號10樓,七堵區,0.0,房地(土地+建物)+車位,1091025,1090406,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,87691,False
2859,109,百六街107巷9號11樓,七堵區,0.0,房地(土地+建物)+車位,1091031,1090406,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,88043,False
2860,109,百六街107巷15號6樓,七堵區,0.0,房地(土地+建物)+車位,1091018,1090406,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,83523,False
2861,109,源遠路277巷38號,暖暖區,42.0,房地(土地+建物),1091029,0670721,透天厝,4,2,2,,無,74554,False
2862,109,崇信街41巷21之3號,七堵區,39.0,房地(土地+建物),1091017,0700320,公寓(5樓含以下無電梯),2,1,1,,無,56008,False
2863,109,永富路212號3樓,七堵區,15.0,房地(土地+建物)+車位,1091004,0941223,華廈(10層含以下有電梯),3,2,1,坡道機械,有,64009,False
2864,109,深溪路36巷60弄22號2樓,信義區,25.0,房地(土地+建物),1091015,0840525,華廈(10層含以下有電梯),2,2,2,,有,32207,False
2865,109,龍安街216號,仁愛區,51.0,房地(土地+建物),1091004,0580000,透天厝,8,2,8,,無,161538,False
2866,109,仁一路257號二十八樓,仁愛區,12.0,房地(土地+建物),1091005,0970204,住宅大樓(11層含以上有電梯),1,2,1,,有,123044,False
2867,109,龍安街196巷2號,仁愛區,71.0,房地(土地+建物),1091024,0380000,透天厝,7,2,3,,無,33013,False
2868,109,孝二路25之1號,仁愛區,40.0,房地(土地+建物),1091022,0690917,公寓(5樓含以下無電梯),1,1,1,,無,59866,False
2869,109,東光路205巷44號,信義區,25.0,房地(土地+建物)+車位,1091031,0841116,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,36429,False
2870,109,劉銘傳路64巷14之5號,仁愛區,48.0,房地(土地+建物),1091029,0611009,公寓(5樓含以下無電梯),2,2,1,,無,35389,False
2871,109,中平街87之3號,安樂區,42.0,房地(土地+建物),1091026,0670831,公寓(5樓含以下無電梯),2,2,1,,無,23543,False
2872,109,麥金路377號6樓,安樂區,4.0,房地(土地+建物)+車位,1091031,1050124,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,88803,False
2873,109,寧靜街151之15號,暖暖區,46.0,房地(土地+建物),1091015,0630218,公寓(5樓含以下無電梯),2,2,1,,無,27223,False
2874,109,麗景一街94巷26號,七堵區,29.0,房地(土地+建物),1091030,0800420,透天厝,10,2,4,,無,38345,False
2875,109,碇內街227號2樓,暖暖區,25.0,房地(土地+建物),1091025,0840808,華廈(10層含以下有電梯),3,2,2,,有,27206,False
2876,109,崇義街5之2號,七堵區,42.0,房地(土地+建物),1091024,0670626,公寓(5樓含以下無電梯),2,1,1,,無,63083,False
2877,109,源遠路282之17號,暖暖區,39.0,房地(土地+建物),1091011,0701214,公寓(5樓含以下無電梯),4,2,1,,無,30997,False
2878,109,樂利三街57號13樓之4,安樂區,23.0,房地(土地+建物)+車位,1090903,0860117,住宅大樓(11層含以上有電梯),1,0,1,坡道機械,有,34014,False
2879,109,基金一路178之1號10樓,安樂區,25.0,房地(土地+建物),1090904,0840118,住宅大樓(11層含以上有電梯),3,2,2,,有,46466,False
2880,109,安一路278巷62弄22號,安樂區,45.0,房地(土地+建物),1090903,0640805,透天厝,4,2,2,,無,22400,False
2881,109,福二街298號2樓,七堵區,3.0,房地(土地+建物),1090911,1060124,住宅大樓(11層含以上有電梯),2,2,2,,有,87885,False
2882,109,正信路151巷7之7號四樓,信義區,1.0,房地(土地+建物)+車位,1090902,1081104,華廈(10層含以下有電梯),3,2,2,坡道平面,有,58766,False
2883,109,深溪路55巷90號4樓,信義區,21.0,房地(土地+建物),1090907,0880122,華廈(10層含以下有電梯),3,1,2,,有,41196,False
2884,109,觀海街163號16樓,中正區,21.0,房地(土地+建物),1090907,0880114,住宅大樓(11層含以上有電梯),1,1,1,,有,25625,False
2885,109,福民街55巷44號3樓,信義區,23.0,房地(土地+建物)+車位,1090901,0860115,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,26644,False
2886,109,碇內街194巷5號4樓,暖暖區,36.0,房地(土地+建物),1090908,0730112,公寓(5樓含以下無電梯),3,2,1,,無,25473,False
2887,109,觀海街157號6樓,中正區,21.0,房地(土地+建物),1090909,0880114,住宅大樓(11層含以上有電梯),0,0,0,,有,40038,False
2888,109,中正路656巷47號,中正區,46.0,房地(土地+建物),1090901,0630723,公寓(5樓含以下無電梯),3,2,1,,無,47786,False
2889,109,中和路85巷46號15樓之1,安樂區,23.0,房地(土地+建物)+車位,1090907,0860508,住宅大樓(11層含以上有電梯),3,1,1,坡道機械,有,33414,False
2890,109,新豐街303巷13弄21號5樓,中正區,24.0,房地(土地+建物),1090911,0851119,公寓(5樓含以下無電梯),3,2,1,,無,23130,False
2891,109,義七路60號,信義區,40.0,房地(土地+建物),1090909,0690519,公寓(5樓含以下無電梯),1,1,1,,無,23265,False
2892,109,深澳坑路228之16號,信義區,23.0,房地(土地+建物)+車位,1090908,0860111,公寓(5樓含以下無電梯),4,1,2,坡道平面,無,38357,False
2893,109,觀海街135號11樓,中正區,21.0,房地(土地+建物),1090902,0880114,住宅大樓(11層含以上有電梯),2,2,2,,有,34157,False
2894,109,安和二街46號7樓,安樂區,7.0,房地(土地+建物)+車位,1090903,1020524,華廈(10層含以下有電梯),4,2,3,升降機械,有,66807,False
2895,109,新豐街329巷2之1號3樓,中正區,25.0,房地(土地+建物),1090905,0841102,公寓(5樓含以下無電梯),3,2,2,,無,33347,False
2896,109,崇德路127號5樓,安樂區,31.0,房地(土地+建物),1090904,0780106,公寓(5樓含以下無電梯),3,2,2,,無,21672,False
2897,109,安和一街125巷2之2號,安樂區,38.0,房地(土地+建物),1090907,0711023,華廈(10層含以下有電梯),3,1,2,,有,57895,False
2898,109,福一街188號5樓,七堵區,9.0,房地(土地+建物)+車位,1090902,1000826,華廈(10層含以下有電梯),3,2,2,坡道平面,有,71210,False
2899,109,觀海街168號14樓,中正區,21.0,房地(土地+建物),1090912,0880114,住宅大樓(11層含以上有電梯),2,1,2,,有,38190,False
2900,109,觀海街182號3樓　,中正區,21.0,房地(土地+建物),1090903,0880114,住宅大樓(11層含以上有電梯),2,1,2,,有,28023,False
2901,109,福民街67巷1之2號,信義區,38.0,房地(土地+建物),1090901,0710227,公寓(5樓含以下無電梯),3,2,2,,無,32839,False
2902,109,基金二路37號底二層,安樂區,39.0,房地(土地+建物),1090908,0701209,公寓(5樓含以下無電梯),3,1,1,,無,18340,False
2903,109,樂利三街55號5樓之4,安樂區,23.0,房地(土地+建物),1090917,0860117,住宅大樓(11層含以上有電梯),1,1,1,,有,41374,False
2904,109,復興路275之3號,中山區,40.0,房地(土地+建物),1090905,0690930,公寓(5樓含以下無電梯),3,1,1,,無,42146,False
2905,109,正義路19之2號,中正區,41.0,房地(土地+建物),1090902,0680519,公寓(5樓含以下無電梯),2,2,1,,無,47545,False
2906,109,麥金路20號10樓,安樂區,28.0,房地(土地+建物)+車位,1090914,0811216,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,48518,False
2907,109,樂利二街62巷21號7樓,安樂區,25.0,房地(土地+建物)+車位,1090914,0840821,華廈(10層含以下有電梯),4,2,2,坡道平面,有,42022,False
2908,109,碇內街194巷14號,暖暖區,27.0,房地(土地+建物),1090908,0820910,公寓(5樓含以下無電梯),3,2,1,,無,47887,False
2909,109,中和路168巷15弄7號,安樂區,25.0,房地(土地+建物),1090910,0840117,公寓(5樓含以下無電梯),3,2,1,,無,26257,False
2910,109,安和一街330巷6號6樓,安樂區,24.0,房地(土地+建物),1090903,0850705,住宅大樓(11層含以上有電梯),4,2,2,,有,48531,False
2911,109,祥豐街177巷30之3號,中正區,46.0,房地(土地+建物),1090908,0630620,公寓(5樓含以下無電梯),3,1,1,,無,45291,False
2912,109,觀海街30號15樓,中正區,21.0,房地(土地+建物),1090920,0880114,住宅大樓(11層含以上有電梯),3,2,2,,有,30900,False
2913,109,碇內街109之2號6樓,暖暖區,11.0,房地(土地+建物)+車位,1090909,0980624,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,43854,False
2914,109,中和路200巷115弄11號,安樂區,37.0,房地(土地+建物),1090910,0720121,透天厝,2,1,1,,無,22148,False
2915,109,調和街300號十四樓之1,中正區,1.0,房地(土地+建物),1090901,1080212,住宅大樓(11層含以上有電梯),1,1,1,,有,72727,False
2916,109,永富路11號6樓,七堵區,22.0,房地(土地+建物),1090917,0870608,華廈(10層含以下有電梯),2,2,2,,有,66923,False
2917,109,新豐街303巷15弄17號2樓,中正區,24.0,房地(土地+建物),1090910,0851119,公寓(5樓含以下無電梯),3,1,1,,無,30946,False
2918,109,八斗街49號4樓,中正區,31.0,房地(土地+建物),1090914,0780505,公寓(5樓含以下無電梯),3,2,2,,無,20526,False
2919,109,新豐街196號8樓,中正區,24.0,房地(土地+建物),1090912,0851129,住宅大樓(11層含以上有電梯),1,0,1,,有,48074,False
2920,109,深澳坑路2之5號12樓之8,信義區,24.0,房地(土地+建物)+車位,1090907,0850426,住宅大樓(11層含以上有電梯),1,1,1,坡道平面,有,33029,False
2921,109,正信路151巷17號,信義區,49.0,房地(土地+建物),1090911,0601129,公寓(5樓含以下無電梯),3,1,1,,無,37528,False
2922,109,新豐街161巷87號三樓,中正區,37.0,房地(土地+建物),1090918,0720427,公寓(5樓含以下無電梯),3,2,1,,無,33681,False
2923,109,新豐街161巷48號,中正區,34.0,房地(土地+建物),1090911,0750507,透天厝,4,3,4,,無,65680,False
2924,109,麥金路399之2號10樓,安樂區,4.0,房地(土地+建物)+車位,1090902,1050124,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,77100,False
2925,109,武嶺街299號三樓之3,安樂區,24.0,房地(土地+建物),1090908,0850216,華廈(10層含以下有電梯),2,1,1,,有,46715,False
2926,109,源遠路297巷50號,暖暖區,11.0,房地(土地+建物),1090905,0980324,透天厝,4,2,3,,無,70062,False
2927,109,樂利二街62巷268號,安樂區,21.0,房地(土地+建物),1090908,0881231,住宅大樓(11層含以上有電梯),3,2,2,,有,46607,False
2928,109,百二街6號7樓,七堵區,5.0,房地(土地+建物)+車位,1090906,1040925,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,75287,False
2929,109,百七街69號4樓,七堵區,13.0,房地(土地+建物),1090908,0960919,華廈(10層含以下有電梯),3,2,2,,有,65915,False
2930,109,義一路99號五樓之3,中正區,24.0,房地(土地+建物),1090904,0850918,華廈(10層含以下有電梯),3,2,2,,有,104327,False
2931,109,調和街300號九樓之1,中正區,1.0,房地(土地+建物),1090912,1080212,住宅大樓(11層含以上有電梯),1,1,1,,有,67510,False
2932,109,南光街70之2號,七堵區,43.0,房地(土地+建物),1090911,0660404,公寓(5樓含以下無電梯),3,2,1,,無,59537,False
2933,109,暖暖街570巷87號6樓,暖暖區,24.0,房地(土地+建物),1090912,0851209,華廈(10層含以下有電梯),3,2,2,,無,56710,False
2934,109,碇內街410號6樓,暖暖區,25.0,房地(土地+建物),1090913,0840808,華廈(10層含以下有電梯),3,2,2,,有,25000,False
2935,109,暖暖街281巷19號9樓,暖暖區,7.0,房地(土地+建物)+車位,1090915,1021204,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,58954,False
2936,109,武崙街185號2樓,安樂區,2.0,房地(土地+建物)+車位,1090917,1071009,華廈(10層含以下有電梯),2,2,1,坡道平面,有,57512,False
2937,109,樂利三街28巷1之3號,安樂區,37.0,房地(土地+建物),1090901,0720803,公寓(5樓含以下無電梯),3,2,1,,無,28852,False
2938,109,復興路212巷8弄61號,中山區,21.0,房地(土地+建物),1090902,0880817,透天厝,4,2,2,,無,49657,False
2939,109,基金三路46巷10號,安樂區,25.0,房地(土地+建物)+車位,1090909,0840701,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,34104,False
2940,109,深澳坑路6巷11號,信義區,24.0,房地(土地+建物),1090909,0850909,華廈(10層含以下有電梯),3,2,2,,有,38124,False
2941,109,福民街45號6樓,信義區,24.0,房地(土地+建物),1090916,0850513,華廈(10層含以下有電梯),3,2,2,,有,34139,False
2942,109,碇內街382號2樓,暖暖區,25.0,房地(土地+建物),1090924,0840808,華廈(10層含以下有電梯),3,2,1,,有,25065,False
2943,109,樂利三街8巷24號8樓,安樂區,25.0,房地(土地+建物),1090912,0840504,住宅大樓(11層含以上有電梯),1,1,1,,有,45172,False
2944,109,百二街82號4樓,七堵區,19.0,房地(土地+建物)+車位,1090917,0900621,公寓(5樓含以下無電梯),4,2,3,坡道平面,無,59156,False
2945,109,崇安街8巷6號,仁愛區,58.0,房地(土地+建物),1090904,0510300,透天厝,2,1,3,,無,39825,False
2946,109,基金三路46巷17號6樓,安樂區,25.0,房地(土地+建物)+車位,1090927,0840701,住宅大樓(11層含以上有電梯),1,1,1,坡道平面,有,33193,False
2947,109,過港路10巷138號10樓,暖暖區,25.0,房地(土地+建物),1090906,0841218,住宅大樓(11層含以上有電梯),1,0,1,,有,40948,False
2948,109,新豐街478號之6　3樓,中正區,23.0,房地(土地+建物),1090920,0861121,住宅大樓(11層含以上有電梯),3,2,2,,有,45117,False
2949,109,仁一路257號十三樓,仁愛區,12.0,房地(土地+建物),1090910,0970204,住宅大樓(11層含以上有電梯),1,1,1,,有,105910,False
2950,109,新豐街303巷11弄29號6樓,中正區,26.0,房地(土地+建物)+車位,1090915,0830429,華廈(10層含以下有電梯),3,2,2,坡道平面,有,36096,False
2951,109,平二路9巷23號,中正區,48.0,房地(土地+建物),1090911,0611128,公寓(5樓含以下無電梯),0,0,0,,無,45475,False
2952,109,新豐街468之2號五樓,中正區,23.0,房地(土地+建物)+車位,1090919,0861121,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,40606,False
2953,109,基金一路135巷5弄39號2樓,安樂區,25.0,房地(土地+建物),1090906,0840304,華廈(10層含以下有電梯),3,2,2,,有,46183,False
2954,109,福二街109之1號,七堵區,39.0,房地(土地+建物),1090903,0700608,公寓(5樓含以下無電梯),2,2,1,,無,50580,False
2955,109,麥金路421巷1之3號,安樂區,42.0,房地(土地+建物),1090911,0670809,公寓(5樓含以下無電梯),3,2,1,,無,48131,False
2956,109,過港路10巷152號10樓,暖暖區,25.0,房地(土地+建物)+車位,1090920,0841218,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,40440,False
2957,109,深溪路36巷80號6樓,信義區,23.0,房地(土地+建物)+車位,1090911,0860718,華廈(10層含以下有電梯),4,2,2,坡道平面,有,38233,False
2958,109,調和街300號十四樓,中正區,1.0,房地(土地+建物)+車位,1090901,1080212,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,65583,False
2959,109,正信路227巷23弄50號2樓,信義區,23.0,房地(土地+建物),1090906,0860607,華廈(10層含以下有電梯),4,1,2,,有,33017,False
2960,109,觀海街51號6樓,中正區,21.0,房地(土地+建物),1090913,0880114,住宅大樓(11層含以上有電梯),2,2,2,,有,37991,False
2961,109,觀海街186號8樓,中正區,21.0,房地(土地+建物),1090923,0880114,住宅大樓(11層含以上有電梯),3,2,2,,有,25800,False
2962,109,泰和街90號6樓,七堵區,4.0,房地(土地+建物)+車位,1090903,1050726,華廈(10層含以下有電梯),3,2,1,坡道平面,有,64962,False
2963,109,長安街233巷30號2樓,七堵區,24.0,房地(土地+建物),1090911,0850429,公寓(5樓含以下無電梯),4,2,1,,無,47141,False
2964,109,實踐路294巷46之3號,七堵區,37.0,房地(土地+建物),1090909,0720120,公寓(5樓含以下無電梯),3,1,2,,無,34140,False
2965,109,中和路168巷15弄14號,安樂區,25.0,房地(土地+建物),1090912,0840117,公寓(5樓含以下無電梯),7,2,3,,無,29919,False
2966,109,碇內街190巷1號3樓,暖暖區,36.0,房地(土地+建物),1090914,0730127,公寓(5樓含以下無電梯),3,2,1,,無,28843,False
2967,109,復興路259巷50之1號5樓,中山區,25.0,房地(土地+建物),1090905,0840512,公寓(5樓含以下無電梯),3,2,2,,無,23031,False
2968,109,源遠路280巷114號6樓,暖暖區,24.0,房地(土地+建物),1090911,0850719,華廈(10層含以下有電梯),3,2,2,,有,44963,False
2969,109,樂利三街2巷13號5樓,安樂區,26.0,房地(土地+建物),1090924,0831118,住宅大樓(11層含以上有電梯),4,2,2,,有,47422,False
2970,109,基金一路208巷164弄40號3樓,安樂區,26.0,房地(土地+建物),1090909,0831015,公寓(5樓含以下無電梯),3,2,2,,無,34768,False
2971,109,基金一路208巷164弄9號,安樂區,26.0,房地(土地+建物),1090917,0831015,公寓(5樓含以下無電梯),3,2,2,,無,45200,False
2972,109,明德二路1巷100之4號,七堵區,35.0,房地(土地+建物),1090913,0740729,公寓(5樓含以下無電梯),4,2,2,,無,46307,False
2973,109,義六路56號,信義區,51.0,房地(土地+建物),1090911,0580821,公寓(5樓含以下無電梯),2,1,1,,無,27767,False
2974,109,花源五街45號,信義區,29.0,房地(土地+建物),1090911,0800817,公寓(5樓含以下無電梯),2,2,2,,無,38819,False
2975,109,劉銘傳路111號,仁愛區,49.0,房地(土地+建物),1090930,0600501,公寓(5樓含以下無電梯),3,2,2,,無,46213,False
2976,109,教孝街77號11樓之1,信義區,27.0,房地(土地+建物),1090901,0820618,住宅大樓(11層含以上有電梯),3,2,2,,有,37261,False
2977,109,成功一路113巷70之3號,仁愛區,40.0,房地(土地+建物),1090915,0691231,公寓(5樓含以下無電梯),2,2,1,,無,33952,False
2978,109,成功一路113巷70之2號,仁愛區,40.0,房地(土地+建物),1090910,0691231,公寓(5樓含以下無電梯),2,2,1,,無,37264,False
2979,109,中正路74之2號,中正區,41.0,房地(土地+建物),1090923,0680505,公寓(5樓含以下無電梯),2,1,1,,無,40336,False
2980,109,正義路2巷46號之1　　3樓,中正區,35.0,房地(土地+建物),1090908,0740126,公寓(5樓含以下無電梯),2,2,1,,無,18006,False
2981,109,通仁街20巷20號,中山區,49.0,房地(土地+建物),1090920,0600719,透天厝,5,2,2,,無,28842,False
2982,109,暖碇路151號11樓,暖暖區,22.0,房地(土地+建物),1090911,0870520,住宅大樓(11層含以上有電梯),3,2,2,,有,46872,False
2983,109,碇內街347號2樓,暖暖區,25.0,房地(土地+建物),1090921,0840517,華廈(10層含以下有電梯),2,1,1,,有,17193,False
2984,109,新豐街236號4樓,中正區,24.0,房地(土地+建物),1090923,0851129,住宅大樓(11層含以上有電梯),3,0,1,,有,41254,False
2985,109,綠葉街19號,七堵區,21.0,房地(土地+建物)+車位,1090903,0880611,公寓(5樓含以下無電梯),2,2,2,坡道平面,無,43909,False
2986,109,麥金路281號17樓,安樂區,4.0,房地(土地+建物)+車位,1090906,1050124,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,85221,False
2987,109,碇內街111之3號4樓,暖暖區,11.0,房地(土地+建物)+車位,1090913,0980624,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,41994,False
2988,109,復興路331巷19號2樓,中山區,22.0,房地(土地+建物),1090901,0870901,華廈(10層含以下有電梯),4,2,3,,有,31088,False
2989,109,暖暖街570巷87號7樓,暖暖區,24.0,房地(土地+建物)+車位,1090917,0851209,華廈(10層含以下有電梯),4,2,2,坡道平面,有,49396,False
2990,109,福二街92之4號,七堵區,35.0,房地(土地+建物),1090920,0740708,公寓(5樓含以下無電梯),3,2,1,,無,49656,False
2991,109,長安街249巷24號,七堵區,39.0,房地(土地+建物),1090926,0701223,透天厝,2,2,1,,無,28520,False
2992,109,新豐街296號16樓,中正區,24.0,房地(土地+建物),1090905,0851129,住宅大樓(11層含以上有電梯),1,1,1,,有,48744,False
2993,109,調和街300號八樓之6,中正區,1.0,房地(土地+建物),1090928,1080212,住宅大樓(11層含以上有電梯),1,1,1,,有,61660,False
2994,109,福民街61巷1之2號,信義區,38.0,房地(土地+建物),1090925,0710227,公寓(5樓含以下無電梯),3,1,1,,無,32258,False
2995,109,觀海街205號4樓,中正區,21.0,房地(土地+建物),1090923,0880114,住宅大樓(11層含以上有電梯),2,1,1,,有,34946,False
2996,109,深澳坑路2之10號8樓,信義區,25.0,房地(土地+建物)+車位,1090918,0841117,華廈(10層含以下有電梯),3,2,2,坡道平面,有,29499,False
2997,109,觀海街180號7樓,中正區,21.0,房地(土地+建物),1090917,0880114,住宅大樓(11層含以上有電梯),2,2,1,,有,33748,False
2998,109,復興路212巷10弄5之4號,中山區,38.0,房地(土地+建物),1090909,0711217,公寓(5樓含以下無電梯),5,0,5,,無,43725,False
2999,109,源遠路382號5樓,暖暖區,5.0,房地(土地+建物)+車位,1090916,1041228,住宅大樓(11層含以上有電梯),3,2,1,坡道平面,有,53373,False
3000,109,明德二路1巷100之3號,七堵區,35.0,房地(土地+建物),1090909,0740729,公寓(5樓含以下無電梯),3,2,2,,無,42448,False
3001,109,武嶺街219之1號7樓,安樂區,24.0,房地(土地+建物),1090921,0850406,華廈(10層含以下有電梯),3,2,1,,有,34742,False
3002,109,復興路212巷6弄207號,中山區,21.0,房地(土地+建物),1090921,0880211,透天厝,4,3,3,,無,52272,False
3003,109,碇內街352號,暖暖區,25.0,房地(土地+建物),1090901,0840808,華廈(10層含以下有電梯),2,1,1,,有,23957,False
3004,109,基金一路220巷7號,安樂區,5.0,房地(土地+建物),1090903,1041206,透天厝,4,2,3,,有,56257,False
3005,109,長安街286巷106號5樓,七堵區,24.0,房地(土地+建物),1090910,0851212,公寓(5樓含以下無電梯),3,2,2,,無,21785,False
3006,109,麥金路223號2樓,安樂區,4.0,房地(土地+建物),1090926,1050124,住宅大樓(11層含以上有電梯),2,1,1,,有,83208,False
3007,109,中和路168巷10弄33號3樓,安樂區,25.0,房地(土地+建物),1090923,0840117,公寓(5樓含以下無電梯),3,2,1,,無,31842,False
3008,109,麥金路16之1號3樓,安樂區,28.0,房地(土地+建物),1090921,0811216,住宅大樓(11層含以上有電梯),3,2,1,,有,59779,False
3009,109,東光路205巷55號4樓,信義區,25.0,房地(土地+建物),1090921,0841116,公寓(5樓含以下無電梯),2,2,1,,無,30084,False
3010,109,中和路168巷8弄3號2樓,安樂區,25.0,房地(土地+建物),1090914,0840117,公寓(5樓含以下無電梯),3,1,2,,無,33561,False
3011,109,中和路164巷17號5樓,安樂區,22.0,房地(土地+建物),1090914,0871210,公寓(5樓含以下無電梯),2,1,1,,無,19195,False
3012,109,復興路212巷13弄24號,中山區,47.0,房地(土地+建物),1090916,0621221,透天厝,5,0,5,,無,60056,False
3013,109,福五街139號3樓,七堵區,14.0,房地(土地+建物)+車位,1090922,0951120,華廈(10層含以下有電梯),3,2,2,坡道平面,有,71953,False
3014,109,安樂路一段135號5樓,安樂區,37.0,房地(土地+建物),1090911,0720909,公寓(5樓含以下無電梯),3,2,1,,無,33164,False
3015,109,復興路212巷12弄25號3樓,中山區,35.0,房地(土地+建物),1090921,0740704,公寓(5樓含以下無電梯),3,2,1,,無,31062,False
3016,109,調和街266巷52弄8號,中正區,3.0,房地(土地+建物),1090919,1060127,透天厝,4,1,4,,無,51592,False
3017,109,東明路77巷172號4樓,信義區,30.0,房地(土地+建物),1090906,0790601,公寓(5樓含以下無電梯),3,2,2,,無,26976,False
3018,109,東明路77巷170號4樓,信義區,30.0,房地(土地+建物),1090906,0790601,公寓(5樓含以下無電梯),3,2,2,,無,32941,False
3019,109,觀海街172號9樓,中正區,21.0,房地(土地+建物)+車位,1090917,0880114,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,35500,False
3020,109,觀海街185號16樓,中正區,21.0,房地(土地+建物),1090927,0880114,住宅大樓(11層含以上有電梯),2,2,2,,有,35357,False
3021,109,觀海街161號10樓,中正區,21.0,房地(土地+建物),1090927,0880114,住宅大樓(11層含以上有電梯),2,1,2,,有,36561,False
3022,109,東明路77巷1弄10之1號2樓,信義區,34.0,房地(土地+建物),1090918,0751108,公寓(5樓含以下無電梯),4,2,2,,無,46725,False
3023,109,崇法街67巷9號,信義區,52.0,房地(土地+建物),1090902,0570125,公寓(5樓含以下無電梯),3,2,2,,無,62043,False
3024,109,義六路34巷36號,信義區,52.0,房地(土地+建物),1090911,0570829,公寓(5樓含以下無電梯),2,1,1,,無,92940,False
3025,109,新豐街190號19樓,中正區,24.0,房地(土地+建物),1090919,0851129,住宅大樓(11層含以上有電梯),1,0,1,,有,49307,False
3026,109,樂利三街55號15樓之3,安樂區,23.0,房地(土地+建物),1090926,0860117,住宅大樓(11層含以上有電梯),2,1,1,,有,50510,False
