,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
1139,107,臺北市士林區忠誠路一段60號十一樓,士林區,22.0,房地(土地+建物)+車位,1070421,0850228,住宅大樓(11層含以上有電梯),4,2,2,升降平面,有,253013,False
1140,107,臺北市北投區文化三路148號,北投區,32.0,房地(土地+建物),1070517,0750312,華廈(10層含以下有電梯),4,2,1,,有,121877,False
1141,107,臺北市士林區福港街234巷5之1號5樓,士林區,37.0,房地(土地+建物),1070424,0700508,公寓(5樓含以下無電梯),3,2,2,,無,98999,False
1142,107,臺北市北投區石牌路二段315巷10弄7之1號4樓,北投區,11.0,房地(土地+建物)+車位,1070321,0960625,華廈(10層含以下有電梯),2,2,1,坡道平面,有,125261,False
1143,107,臺北市北投區行義路142之14號3樓,北投區,37.0,房地(土地+建物),1070318,0701120,華廈(10層含以下有電梯),1,1,1,,有,87813,False
1144,107,臺北市北投區石牌路二段315巷37號4樓,北投區,5.0,房地(土地+建物)+車位,1070425,1021023,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,147798,False
1145,107,臺北市北投區西安街2段171之1號2樓,北投區,7.0,房地(土地+建物),1070505,1000216,華廈(10層含以下有電梯),2,1,1,,有,201372,False
1146,107,臺北市士林區承德路四段277巷50號2樓,士林區,33.0,房地(土地+建物),1070512,0740517,公寓(5樓含以下無電梯),3,2,1,,無,147638,False
1147,107,臺北市大安區信義路三段17號11樓,大安區,10.0,房地(土地+建物)+車位,1070418,0971020,住宅大樓(11層含以上有電梯),3,2,3,坡道平面,有,532198,False
1148,107,臺北市大安區光復南路688號十一樓之3,大安區,1.0,房地(土地+建物),1070606,1060515,住宅大樓(11層含以上有電梯),2,2,1,,有,329949,False
1149,107,臺北市大安區大安路一段204號十二樓,大安區,10.0,房地(土地+建物),1070514,0971028,套房(1房1廳1衛),1,1,1,,無,421839,False
1150,107,臺北市大安區潮州街84號8樓之1,大安區,9.0,房地(土地+建物),1070501,0980120,套房(1房1廳1衛),1,1,1,,無,361620,False
1151,107,臺北市大安區建國南路一段332號6樓,大安區,11.0,房地(土地+建物)+車位,1070508,0960130,住宅大樓(11層含以上有電梯),1,2,1,塔式車位,有,244442,False
1152,107,臺北市文山區木柵路二段109巷100弄38號12樓,文山區,22.0,房地(土地+建物)+車位,1070429,0850925,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,110487,False
1153,107,臺北市文山區汀州路四段233號5樓,文山區,8.0,房地(土地+建物)+車位,1070509,0991105,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,149136,False
1154,107,臺北市內湖區星雲街168巷35號9樓之1,內湖區,21.0,房地(土地+建物),1070522,0860124,套房(1房1廳1衛),1,1,1,,無,186785,False
1155,107,臺北市內湖區民權東路六段216號10樓,內湖區,7.0,房地(土地+建物)+車位,1070511,1001019,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,149048,False
1156,107,臺北市中山區農安街77巷9弄10之1號,中山區,50.0,房地(土地+建物),1070408,0571101,公寓(5樓含以下無電梯),2,1,1,,無,191577,False
1157,107,臺北市大安區光復南路638號13樓,大安區,10.0,房地(土地+建物)+車位,1070505,0970627,住宅大樓(11層含以上有電梯),3,1,1,坡道機械,有,311687,False
1158,107,臺北市中正區中華路二段311巷17號二樓,中正區,51.0,房地(土地+建物),1070606,0560519,公寓(5樓含以下無電梯),2,1,1,,無,170891,False
1159,107,臺北市士林區大南路251巷36號3樓,士林區,42.0,房地(土地+建物),1070520,0650922,公寓(5樓含以下無電梯),3,2,1,,無,141320,False
1160,107,臺北市北投區石牌路二段335號5樓,北投區,23.0,房地(土地+建物)+車位,1070516,0840110,華廈(10層含以下有電梯),3,2,1,坡道平面,有,195749,False
1161,107,臺北市士林區天玉街103之1號6樓,士林區,32.0,房地(土地+建物),1070511,0750131,華廈(10層含以下有電梯),4,2,2,,有,150214,False
1162,107,臺北市信義區松德路106號2樓之1,信義區,24.0,房地(土地+建物)+車位,1070501,0831006,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,228080,False
1163,107,臺北市信義區吳興街600巷76弄143號2樓之4,信義區,22.0,房地(土地+建物),1070421,0851227,套房(1房1廳1衛),1,1,1,,無,128831,False
1164,107,臺北市中正區仁愛路二段87號4樓,中正區,6.0,房地(土地+建物)+車位,1070321,1010308,住宅大樓(11層含以上有電梯),5,2,3,坡道平面,有,276828,False
1165,107,臺北市文山區羅斯福路五段212巷25號2樓,文山區,45.0,房地(土地+建物),1070318,0620720,公寓(5樓含以下無電梯),3,2,1,,無,146391,False
1166,107,臺北市文山區試院路144巷4弄42號4樓,文山區,23.0,房地(土地+建物)+車位,1070502,0840303,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,91392,False
1167,107,臺北市大安區仁愛路四段151巷33號11樓之1,大安區,28.0,房地(土地+建物)+車位,1070513,0790119,住宅大樓(11層含以上有電梯),4,2,3,坡道平面,有,289924,False
1168,107,臺北市大安區建國南路二段11巷22之1號6樓,大安區,33.0,房地(土地+建物),1070415,0740109,華廈(10層含以下有電梯),2,2,1,,有,265058,False
1169,107,臺北市大安區建國南路一段319號3樓之1,大安區,32.0,房地(土地+建物),1070429,0750520,住宅大樓(11層含以上有電梯),3,2,2,,有,233303,False
1170,107,臺北市北投區光明路242號6樓之1,北投區,9.0,房地(土地+建物),1070526,0980818,套房(1房1廳1衛),1,1,1,,無,161327,False
1171,107,臺北市士林區德行東路190巷30弄2號地下樓,士林區,28.0,房地(土地+建物)+車位,1070531,0790216,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,183045,False
1172,107,臺北市士林區中山北路七段14巷63弄6號四樓,士林區,34.0,房地(土地+建物),1070505,0731107,公寓(5樓含以下無電梯),3,2,2,,無,125880,False
1173,107,臺北市北投區復興三路58號三樓之3,北投區,1.0,房地(土地+建物)+車位,1070321,1061205,華廈(10層含以下有電梯),2,2,1,坡道機械,有,184548,False
1174,107,臺北市松山區南京東路四段23號14樓之6,松山區,10.0,房地(土地+建物),1070518,0971205,套房(1房1廳1衛),1,1,1,,無,280665,False
1175,107,臺北市信義區永吉路225巷16弄23號4樓,信義區,37.0,房地(土地+建物),1070605,0700203,公寓(5樓含以下無電梯),2,1,1,,無,136952,False
1176,107,臺北市松山區延壽街330巷16弄6號三樓,松山區,9.0,房地(土地+建物),1070518,0980320,華廈(10層含以下有電梯),3,2,2,,有,218253,False
1177,107,臺北市內湖區新富街129號二樓,內湖區,6.0,房地(土地+建物)+車位,1070516,1010403,住宅大樓(11層含以上有電梯),4,2,4,坡道平面,有,180747,False
1178,107,臺北市內湖區江南街65巷51號四樓,內湖區,28.0,房地(土地+建物),1070212,0790412,公寓(5樓含以下無電梯),3,2,2,,無,126201,False
1179,107,臺北市中山區德惠街32號四樓之5,中山區,41.0,房地(土地+建物),1070514,0660606,華廈(10層含以下有電梯),0,0,0,,有,143443,False
1180,107,臺北市內湖區東湖路8號四樓,內湖區,32.0,房地(土地+建物),1070527,0750621,公寓(5樓含以下無電梯),3,2,2,,無,124587,False
1181,107,臺北市內湖區環山路二段26巷4號4樓,內湖區,37.0,房地(土地+建物),1070514,0701001,公寓(5樓含以下無電梯),3,2,1,,無,116117,False
1182,107,臺北市文山區福興路98號三樓,文山區,22.0,房地(土地+建物),1070511,0850503,套房(1房1廳1衛),1,1,1,,無,127218,False
1183,107,臺北市中正區大埔街25巷19號五樓,中正區,33.0,房地(土地+建物),1070515,0741005,公寓(5樓含以下無電梯),3,2,2,,無,133125,False
1184,107,臺北市文山區秀明路一段197號七樓,文山區,9.0,房地(土地+建物)+車位,1070604,0980513,華廈(10層含以下有電梯),4,2,3,升降機械,有,165982,False
1185,107,臺北市中正區羅斯福路三段128巷27號3樓,中正區,38.0,房地(土地+建物),1070520,0690311,公寓(5樓含以下無電梯),2,2,1,,無,183279,False
1186,107,臺北市文山區景興路102巷6號三樓,文山區,51.0,房地(土地+建物),1070525,0561130,公寓(5樓含以下無電梯),3,2,1,,無,127419,False
1187,107,臺北市文山區福興路106巷39號11樓,文山區,6.0,房地(土地+建物)+車位,1070513,1010827,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,108124,False
1188,107,臺北市文山區辛亥路四段77巷92弄11號3樓之1,文山區,15.0,房地(土地+建物),1070513,0920922,套房(1房1廳1衛),1,1,1,,無,130776,False
1189,107,臺北市大同區重慶北路三段67號9樓之2,大同區,9.0,房地(土地+建物)+車位,1070520,0981009,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,176293,False
1190,107,臺北市中正區忠孝西路一段50號十八樓之33,中正區,28.0,房地(土地+建物),1070522,0790815,辦公商業大樓,0,0,0,,無,238149,False
1191,107,臺北市萬華區雅江街28巷5號四樓,萬華區,46.0,房地(土地+建物),1070512,0610413,公寓(5樓含以下無電梯),1,2,2,,無,119817,False
1192,107,臺北市內湖區民權東路六段222號9樓,內湖區,11.0,房地(土地+建物)+車位,1070430,0960731,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,166534,False
1193,107,臺北市中山區北安路588巷30弄22號6樓,中山區,23.0,房地(土地+建物)+車位,1070427,0840612,華廈(10層含以下有電梯),4,2,2,坡道平面,有,228912,False
1194,107,臺北市內湖區民權東路六段280巷22號9樓之1,內湖區,14.0,房地(土地+建物)+車位,1070212,0930927,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,170068,False
1195,107,臺北市內湖區成功路三段174巷26弄13號3樓,內湖區,33.0,房地(土地+建物),1070407,0740815,公寓(5樓含以下無電梯),3,2,2,,無,122140,False
1196,107,臺北市松山區三民路108之23號,松山區,44.0,房地(土地+建物),1070506,0630815,套房(1房1廳1衛),1,1,1,,無,160061,False
1197,107,臺北市松山區光復北路11巷89號二樓之1,松山區,29.0,房地(土地+建物)+車位,1070413,0780810,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,194805,False
1198,107,臺北市南港區重陽路166巷10弄6號四樓,南港區,48.0,房地(土地+建物),1070510,0591015,公寓(5樓含以下無電梯),3,2,1,,無,118837,False
1199,107,臺北市信義區紫雲街29號,信義區,38.0,房地(土地+建物),1070430,0690409,公寓(5樓含以下無電梯),3,2,2,,無,132109,False
1200,107,臺北市信義區吳興街336巷43號四樓,信義區,39.0,房地(土地+建物),1070513,0680825,公寓(5樓含以下無電梯),4,0,4,,無,156879,False
1201,107,臺北市北投區吉利街106巷7號八樓,北投區,0.0,房地(土地+建物)+車位,1070422,1070129,華廈(10層含以下有電梯),2,1,1,升降機械,有,193649,False
1202,107,臺北市北投區裕民六路114巷39號二樓,北投區,42.0,房地(土地+建物),1070509,0651129,公寓(5樓含以下無電梯),2,2,1,,無,172926,False
1203,107,臺北市士林區社中街210巷15號三樓,士林區,1.0,房地(土地+建物)+車位,1070603,1060605,華廈(10層含以下有電梯),2,2,1,升降機械,有,133681,False
1204,107,臺北市北投區自強街150號三樓,北投區,37.0,房地(土地+建物),1070507,0700508,公寓(5樓含以下無電梯),3,2,2,,無,125611,False
1205,106,臺北市北投區文化三路2之3號六樓,北投區,22.0,房地(土地+建物),1061203,0840110,華廈(10層含以下有電梯),3,2,2,,有,145561,False
1206,107,臺北市士林區環河北路三段205號5樓,士林區,1.0,房地(土地+建物),1070518,1061214,住宅大樓(11層含以上有電梯),2,2,1,,有,124043,False
1207,107,臺北市北投區大同街212號3樓,北投區,40.0,房地(土地+建物),1070506,0671027,公寓(5樓含以下無電梯),2,2,1,,無,111946,False
1208,107,臺北市北投區尊賢街242巷17之3號三樓之2,北投區,42.0,房地(土地+建物),1070507,0650305,公寓(5樓含以下無電梯),2,1,1,,無,138610,False
1209,107,臺北市士林區中山北路六段290巷27號5樓之3,士林區,26.0,房地(土地+建物),1070529,0810903,套房(1房1廳1衛),1,2,1,,無,173997,False
1210,107,臺北市大安區信義路二段202號9樓,大安區,0.0,房地(土地+建物)+車位,1070522,1070305,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,501446,False
1211,107,臺北市大安區敦化南路二段146巷1號6樓,大安區,34.0,房地(土地+建物),1070511,0730702,華廈(10層含以下有電梯),3,2,2,,有,252473,False
1212,107,臺北市文山區興順街97號7樓、99號7樓,文山區,13.0,房地(土地+建物)+車位,1070425,0941209,華廈(10層含以下有電梯),4,2,2,坡道平面,有,164918,False
1213,107,臺北市內湖區成功路五段452號10樓,內湖區,17.0,房地(土地+建物)+車位,1070426,0900117,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,197664,False
1214,107,臺北市中山區松江路410號14樓,中山區,3.0,房地(土地+建物)+車位,1070601,1040713,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,225075,False
1215,107,臺北市中山區雙城街13巷11號12樓之3,中山區,6.0,房地(土地+建物)+車位,1070204,1010327,住宅大樓(11層含以上有電梯),3,2,1,坡道平面,有,247013,False
1216,107,臺北市中山區新生北路一段88號6樓,中山區,30.0,房地(土地+建物),1070506,0770716,住宅大樓(11層含以上有電梯),5,2,2,,有,182892,False
1217,107,臺北市中山區德惠街94號3樓,中山區,34.0,房地(土地+建物),1070511,0730606,華廈(10層含以下有電梯),2,2,1,,有,160038,False
1218,107,臺北市內湖區民權東路六段190巷40號2樓,內湖區,8.0,房地(土地+建物)+車位,1070428,0990510,華廈(10層含以下有電梯),4,2,2,坡道平面,有,175786,False
1219,107,臺北市信義區永吉路225巷28號4樓,信義區,21.0,房地(土地+建物)+車位,1070511,0860909,華廈(10層含以下有電梯),4,2,1,升降機械,有,180804,False
1220,107,臺北市南港區重陽路470號5樓之3,南港區,8.0,房地(土地+建物)+車位,1070517,0990419,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,213891,False
1221,107,臺北市中山區南京東路二段108號7樓之1,中山區,8.0,房地(土地+建物),1070412,0990917,住宅大樓(11層含以上有電梯),0,1,1,,有,259067,False
1222,107,臺北市內湖區大湖山莊街181號,內湖區,31.0,房地(土地+建物),1070422,0760611,店面(店鋪),1,2,1,,無,219238,False
1223,107,臺北市北投區致遠一路二段35巷12號2樓,北投區,26.0,房地(土地+建物),1070404,0810130,公寓(5樓含以下無電梯),4,2,2,,無,160563,False
1224,107,臺北市北投區中央北路三段92巷5號5樓,北投區,27.0,房地(土地+建物),1070316,0800509,公寓(5樓含以下無電梯),3,2,2,,無,89161,False
1225,107,臺北市大安區和平東路二段76巷17弄4之7號,大安區,49.0,房地(土地+建物),1070517,0580520,公寓(5樓含以下無電梯),4,3,2,,無,217691,False
1226,107,臺北市大安區和平東路三段412之1號13樓,大安區,12.0,房地(土地+建物)+車位,1070511,0951113,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,179745,False
1227,107,臺北市大安區安居街8巷13號7樓,大安區,36.0,房地(土地+建物),1070328,0711023,華廈(10層含以下有電梯),6,4,4,,有,186150,False
1228,107,臺北市大安區永康街7巷19號3樓,大安區,10.0,房地(土地+建物)+車位,1070331,0970326,住宅大樓(11層含以上有電梯),4,2,2,升降平面,有,312843,False
1229,107,臺北市大安區和平東路二段107巷16弄7之2號,大安區,48.0,房地(土地+建物),1070404,0591225,公寓(5樓含以下無電梯),2,2,1,,無,229128,False
1230,107,臺北市士林區基河路22號4樓之1,士林區,10.0,房地(土地+建物)+車位,1070528,0971126,套房(1房1廳1衛),1,1,1,坡道機械,無,212276,False
1231,107,臺北市北投區新民路62巷15弄1號3樓之5,北投區,2.0,房地(土地+建物),1070516,1051019,華廈(10層含以下有電梯),2,1,1,,有,155371,False
1232,107,臺北市北投區溫泉路65巷16號3樓之11,北投區,40.0,房地(土地+建物),1070604,0670104,套房(1房1廳1衛),1,1,1,,無,172041,False
1233,107,臺北市中山區吉林路3號12樓,中山區,7.0,房地(土地+建物)+車位,1070510,1001201,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,274342,False
1234,107,臺北市信義區莊敬路423巷2弄7號3樓,信義區,46.0,房地(土地+建物),1070526,0611105,公寓(5樓含以下無電梯),3,2,2,,無,185440,False
1235,107,臺北市信義區虎林街40巷30號4樓,信義區,33.0,房地(土地+建物),1070527,0740517,公寓(5樓含以下無電梯),4,2,2,,無,142248,False
1236,107,臺北市松山區慶城街57號10樓,松山區,6.0,房地(土地+建物)+車位,1070518,1010903,住宅大樓(11層含以上有電梯),6,2,7,坡道平面,有,513523,False
1237,107,臺北市松山區南京東路五段250巷2弄25之1號2樓,松山區,44.0,房地(土地+建物),1070429,0630320,華廈(10層含以下有電梯),4,2,2,,有,187915,False
1238,107,臺北市內湖區江南街96巷3號7樓之3,內湖區,22.0,房地(土地+建物)+車位,1070509,0851113,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,139860,False
1239,107,臺北市內湖區民權東路六段190號5樓,內湖區,8.0,房地(土地+建物)+車位,1070204,0990428,華廈(10層含以下有電梯),4,2,2,坡道機械,有,169262,False
1240,107,臺北市內湖區成功路二段320巷54號2樓,內湖區,33.0,房地(土地+建物),1070518,0741120,公寓(5樓含以下無電梯),3,2,2,,無,139076,False
1241,107,臺北市中山區吉林路411號4樓之4,中山區,22.0,房地(土地+建物),1070604,0851017,套房(1房1廳1衛),1,1,1,,無,113615,False
1242,107,臺北市萬華區峨眉街88號6樓之7,萬華區,41.0,房地(土地+建物),1070507,0660727,套房(1房1廳1衛),1,1,1,,無,135257,False
1243,107,臺北市大同區南京西路68號6樓之5,大同區,12.0,房地(土地+建物),1070430,0951115,套房(1房1廳1衛),1,1,1,,無,223193,False
1244,107,臺北市文山區景後街99號6樓,文山區,3.0,房地(土地+建物)+車位,1070518,1040721,住宅大樓(11層含以上有電梯),4,2,2,升降平面,有,211415,False
1245,107,臺北市文山區木柵路二段109巷100弄62號3樓,文山區,22.0,房地(土地+建物),1070429,0850925,住宅大樓(11層含以上有電梯),3,2,2,,有,105776,False
1246,107,臺北市中正區廈門街113巷6號12樓之3,中正區,3.0,房地(土地+建物)+車位,1070517,1040601,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,196019,False
1247,107,臺北市中正區延平南路216巷1號2樓,中正區,44.0,房地(土地+建物),1070331,0630912,華廈(10層含以下有電梯),3,2,2,,有,167001,False
1248,107,臺北市文山區和興路53巷2弄3號,文山區,37.0,房地(土地+建物),1070603,0701128,公寓(5樓含以下無電梯),3,2,2,,無,100604,False
1249,107,臺北市大安區羅斯福路二段101巷18之1號,大安區,49.0,房地(土地+建物),1070526,0581031,公寓(5樓含以下無電梯),3,2,1,,無,201211,False
1250,107,臺北市大安區和平東路三段1巷36號五樓,大安區,33.0,房地(土地+建物),1070402,0740522,住宅大樓(11層含以上有電梯),2,2,1,,有,199494,False
1251,107,臺北市大安區和平東路一段248巷2號13樓之1,大安區,11.0,房地(土地+建物)+車位,1070523,0960322,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,290535,False
1252,107,臺北市士林區文林路763號6樓之9,士林區,37.0,房地(土地+建物),1070521,0700204,住宅大樓(11層含以上有電梯),3,2,2,,有,97238,False
1253,107,臺北市北投區大業路452巷6號3樓之3,北投區,22.0,房地(土地+建物)+車位,1070524,0850613,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,152420,False
1254,107,臺北市北投區公館路423巷21號11樓,北投區,25.0,房地(土地+建物),1070526,0820511,住宅大樓(11層含以上有電梯),3,2,2,,有,155443,False
1255,107,臺北市北投區溫泉路143之10號二樓,北投區,29.0,房地(土地+建物),1070410,0780214,公寓(5樓含以下無電梯),2,2,2,,無,89483,False
1256,107,臺北市北投區中和街錫安巷66弄20號,北投區,24.0,房地(土地+建物),1070612,0830913,透天厝,6,2,4,,無,129680,False
1257,107,臺北市士林區中正路104巷1弄2之1號5樓之1,士林區,23.0,房地(土地+建物),1070517,0841106,套房(1房1廳1衛),1,1,1,,無,245135,False
1258,107,臺北市北投區知行路293巷16號二樓之1,北投區,9.0,房地(土地+建物)+車位,1070514,0980717,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,82260,False
1259,107,臺北市北投區吉利街149巷11號七樓,北投區,1.0,房地(土地+建物)+車位,1070528,1060120,華廈(10層含以下有電梯),2,1,1,升降平面,有,193010,False
1260,107,臺北市士林區士東路91巷9號,士林區,39.0,房地(土地+建物),1070523,0680716,店面(店鋪),0,0,0,,無,489041,False
1261,107,臺北市士林區德行西路129號四樓,士林區,39.0,房地(土地+建物),1070503,0680122,公寓(5樓含以下無電梯),2,1,1,,無,175398,False
1262,107,臺北市士林區文林路500號三樓之3,士林區,5.0,房地(土地+建物)+車位,1070425,1020227,住宅大樓(11層含以上有電梯),2,1,1,升降機械,有,246700,False
1263,107,臺北市士林區福榮街20號,士林區,57.0,房地(土地+建物),1070525,0501230,透天厝,0,0,0,,無,364621,False
1264,107,臺北市信義區信義路五段150巷499號十三樓之2,信義區,22.0,房地(土地+建物),1070523,0851209,住宅大樓(11層含以上有電梯),2,2,1,,有,146556,False
1265,107,臺北市信義區永吉路30巷83弄7號3樓,信義區,8.0,房地(土地+建物)+車位,1070430,0990211,華廈(10層含以下有電梯),2,2,1,塔式車位,有,219001,False
1266,107,臺北市南港區東新街118巷67號十樓,南港區,6.0,房地(土地+建物)+車位,1070429,1010314,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,185256,False
1267,107,臺北市內湖區康寧路三段189巷157弄30號5樓,內湖區,34.0,房地(土地+建物),1070416,0730907,公寓(5樓含以下無電梯),5,3,3,,無,107167,False
1268,107,臺北市中山區長安東路二段208號八樓之2,中山區,11.0,房地(土地+建物)+車位,1070515,0960623,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,229701,False
1269,107,臺北市中山區民權東路三段60巷28號五樓,中山區,38.0,房地(土地+建物),1070605,0691226,公寓(5樓含以下無電梯),4,0,4,,無,167891,False
1270,107,臺北市內湖區內湖路一段411巷66號二十三樓,內湖區,2.0,房地(土地+建物)+車位,1070413,1051026,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,284097,False
1271,107,臺北市中山區建國北路三段76號二樓,中山區,32.0,房地(土地+建物),1070530,0750411,住宅大樓(11層含以上有電梯),2,1,1,,有,170236,False
1272,107,臺北市中山區松江路562號二樓之4,中山區,22.0,房地(土地+建物),1070501,0850719,套房(1房1廳1衛),1,1,1,,無,143233,False
1273,107,臺北市中山區民權東路二段135巷16號三樓之9,中山區,35.0,房地(土地+建物),1070525,0720829,套房(1房1廳1衛),1,1,1,,無,136054,False
1274,107,臺北市中山區中山北路二段77巷6之1號二樓,中山區,1.0,房地(土地+建物)+車位,1070411,1060524,住宅大樓(11層含以上有電梯),2,2,1,升降平面,有,299457,False
1275,107,臺北市萬華區中華路二段666之12號六樓,萬華區,29.0,房地(土地+建物),1070516,0780811,住宅大樓(11層含以上有電梯),4,2,2,,有,141535,False
1276,107,臺北市萬華區東園街66巷24弄3號十三樓之1,萬華區,1.0,房地(土地+建物)+車位,1070519,1060515,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,165945,False
1277,107,臺北市萬華區東園街66巷24弄1號十三樓之1,萬華區,1.0,房地(土地+建物)+車位,1070519,1060515,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,165945,False
1278,107,臺北市萬華區環河南路三段159號三樓,萬華區,36.0,房地(土地+建物),1070430,0710624,華廈(10層含以下有電梯),4,2,2,,有,100084,False
1279,107,臺北市萬華區西園路二段281巷30之3號四樓之1,萬華區,18.0,房地(土地+建物)+車位,1070516,0890821,住宅大樓(11層含以上有電梯),4,2,2,坡道機械,有,122515,False
1280,107,臺北市文山區政大一街241號三樓,文山區,4.0,房地(土地+建物)+車位,1070523,1031113,華廈(10層含以下有電梯),2,2,1,坡道平面,有,125949,False
1281,107,臺北市中正區泉州街14之1號5樓,中正區,34.0,房地(土地+建物),1070506,0730519,華廈(10層含以下有電梯),3,2,2,,有,147929,False
1282,107,臺北市文山區木新路三段88號8樓,文山區,7.0,房地(土地+建物)+車位,1070523,1000718,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,127043,False
1283,107,臺北市文山區秀明路一段19巷5弄13號三樓,文山區,37.0,房地(土地+建物),1070521,0700615,公寓(5樓含以下無電梯),3,1,1,,無,88261,False
1284,107,臺北市文山區福興路89號二樓,文山區,26.0,房地(土地+建物),1070521,0811116,公寓(5樓含以下無電梯),3,2,2,,無,130906,False
1285,107,臺北市萬華區成都路157號六樓之2,萬華區,11.0,房地(土地+建物)+車位,1070524,0960622,套房(1房1廳1衛),0,0,0,其他,無,182760,False
1286,107,臺北市萬華區內江街57號十樓,萬華區,1.0,房地(土地+建物)+車位,1070521,1060104,住宅大樓(11層含以上有電梯),3,2,1,坡道機械,有,225405,False
1287,107,臺北市萬華區內江街59號八樓,萬華區,1.0,房地(土地+建物)+車位,1070521,1060104,住宅大樓(11層含以上有電梯),3,2,1,坡道平面,有,229374,False
1288,107,臺北市中山區吉林路369號三樓之8,中山區,39.0,房地(土地+建物),1070525,0681219,套房(1房1廳1衛),1,0,1,,無,129184,False
1289,107,臺北市中山區德惠街34號十樓,中山區,39.0,房地(土地+建物),1070605,0681219,住宅大樓(11層含以上有電梯),1,1,1,,有,136328,False
1290,107,臺北市中山區建國北路二段119號11樓,中山區,31.0,房地(土地+建物),1070605,0760204,住宅大樓(11層含以上有電梯),4,2,2,,有,165936,False
1291,107,臺北市中山區敬業三路162巷13號6樓,中山區,18.0,房地(土地+建物)+車位,1070319,0890628,華廈(10層含以下有電梯),3,2,2,坡道平面,有,153382,False
1292,107,臺北市萬華區康定路105號19樓之15,萬華區,2.0,房地(土地+建物),1070504,1050331,住宅大樓(11層含以上有電梯),0,0,0,,有,206910,False
1293,107,臺北市萬華區康定路103號十六樓之15,萬華區,2.0,房地(土地+建物),1070504,1050331,住宅大樓(11層含以上有電梯),0,0,0,,有,206910,False
1294,107,臺北市萬華區康定路103號二十六樓之6,萬華區,2.0,房地(土地+建物),1070504,1050331,住宅大樓(11層含以上有電梯),1,1,1,,有,233985,False
1295,107,臺北市松山區復興北路489號7樓之1,松山區,11.0,房地(土地+建物)+車位,1070507,0960216,住宅大樓(11層含以上有電梯),1,2,1,升降機械,有,183387,False
1296,107,臺北市南港區園區街36號3樓,南港區,7.0,房地(土地+建物)+車位,1070513,1000414,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,161767,False
1297,107,臺北市松山區復興北路309號十一樓,松山區,36.0,房地(土地+建物),1070430,0711130,住宅大樓(11層含以上有電梯),0,0,0,,有,214663,False
1298,107,臺北市信義區基隆路一段35巷9弄7號四樓,信義區,43.0,房地(土地+建物),1070605,0640410,公寓(5樓含以下無電梯),2,1,1,,無,149795,False
1299,107,臺北市松山區延壽街332號二樓之2,松山區,9.0,房地(土地+建物),1070515,0980320,住宅大樓(11層含以上有電梯),4,2,2,,有,198553,False
1300,107,臺北市松山區新東街3巷6號二樓,松山區,45.0,房地(土地+建物),1070406,0620720,公寓(5樓含以下無電梯),2,1,1,,無,186102,False
1304,107,臺北市北投區三合街一段82巷106號六樓,北投區,0.0,房地(土地+建物)+車位,1070317,1070423,華廈(10層含以下有電梯),2,2,1,坡道平面,有,132465,False
1313,107,臺北市北投區三合街一段82巷102號四樓,北投區,0.0,房地(土地+建物)+車位,1070310,1070423,華廈(10層含以下有電梯),3,2,2,坡道平面,有,185126,False
1314,107,臺北市士林區延平北路五段285巷91號二樓,士林區,2.0,房地(土地+建物),1070521,1050608,套房(1房1廳1衛),1,1,1,,無,152923,False
1315,107,臺北市士林區延平北路八段111巷18弄11號,士林區,50.0,房地(土地+建物),1070614,0570510,公寓(5樓含以下無電梯),1,1,1,,無,72247,False
