,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
2818,103,臺北市北投區明德路7號5樓,北投區,14.0,房地(土地+建物)+車位,1031216,0890216,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,坡道機械,有,187827,False
2819,103,臺北市北投區復興二路60巷7號7樓,北投區,19.0,房地(土地+建物)+車位,1031206,0840321,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,110703,False
2820,104,臺北市中正區延平南路179巷3號3樓之2,中正區,37.0,房地(土地+建物),1040107,0671226,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,205128,False
2821,103,臺北市大安區和平東路一段119巷18號2樓,大安區,11.0,房地(土地+建物)+車位,1031227,0920919,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,312173,False
2822,103,臺北市大安區信義路三段147巷11弄12號六樓,大安區,0.0,房地(土地+建物),1031219,1030819,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,457451,False
2823,103,臺北市大安區信義路三段147巷11弄12號七樓,大安區,0.0,房地(土地+建物),1031219,1030819,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,493738,False
2824,103,臺北市中山區建國北路一段150號8樓之1,中山區,4.0,房地(土地+建物),1031208,0990318,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,296106,False
2825,103,臺北市松山區光復南路13巷22號5樓,松山區,27.0,房地(土地+建物),1031111,0761019,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,216353,False
2826,103,臺北市南港區經貿二路235巷58號7樓之2,南港區,6.0,房地(土地+建物)+車位,1031130,0970627,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,181051,False
2827,103,臺北市內湖區南京東路六段163號3樓,內湖區,5.0,房地(土地+建物)+車位,1031018,0980105,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,171811,False
2828,103,臺北市北投區大度路三段191號7樓,北投區,12.0,房地(土地+建物)+車位,1031214,0910322,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,1,坡道平面,有,110626,False
2829,103,臺北市內湖區大湖山莊街219巷34弄1號五樓之3,內湖區,22.0,房地(土地+建物),1031224,0810717,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,145522,False
2830,103,臺北市中山區北安路621巷2號4樓,中山區,38.0,房地(土地+建物),1031204,0651204,公寓(5樓含以下無電梯),鋼筋混凝土造,4,3,2,,無,228591,False
2831,103,臺北市內湖區潭美街155號4樓,內湖區,7.0,房地(土地+建物)+車位,1031109,0960817,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,153039,False
2832,103,臺北市內湖區安泰街67巷2號,內湖區,34.0,房地(土地+建物),1031121,0690818,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,122292,False
2833,103,臺北市中山區新生北路三段1號6樓之12,中山區,33.0,房地(土地+建物),1031231,0700122,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,161820,False
2834,103,臺北市內湖區大湖山莊街166號,內湖區,27.0,房地(土地+建物),1031122,0760820,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,216485,False
2835,103,臺北市內湖區週美里南京東路六段389號5樓,內湖區,0.0,房地(土地+建物)+車位,1031221,1030801,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,221172,False
2836,103,臺北市中山區吉林路252之1號五樓,中山區,35.0,房地(土地+建物),1031117,0680421,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,236152,False
2837,103,臺北市中山區四平街107號10樓之1,中山區,13.0,房地(土地+建物),1031213,0900827,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,244153,False
2838,103,臺北市內湖區金龍路112巷50號,內湖區,33.0,房地(土地+建物),1031111,0701230,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,177493,False
2839,103,臺北市內湖區安泰街86巷3號二樓,內湖區,34.0,房地(土地+建物),1031215,0690808,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,94390,False
2840,104,臺北市中山區林森北路409號十樓之25,中山區,33.0,房地(土地+建物),1040104,0710531,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,137390,False
2841,103,臺北市松山區南京東路五段66巷2弄15號5樓,松山區,36.0,房地(土地+建物),1031126,0670308,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,195733,False
2842,103,臺北市松山區南京東路三段335巷23號三樓之15,松山區,29.0,房地(土地+建物),1031214,0740819,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,252642,False
2843,103,臺北市松山區慶城街75號11樓,松山區,27.0,房地(土地+建物)+車位,1031205,0761230,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,378164,False
2845,103,臺北市松山區三民路43巷9號十三樓,松山區,10.0,房地(土地+建物)+車位,1031006,0930507,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,189751,False
2846,103,臺北市松山區復興北路427巷25號三樓之3,松山區,6.0,房地(土地+建物),1031210,0971013,套房(1房1廳1衛),鋼筋混凝土造,0,1,1,,無,253165,False
2847,103,臺北市信義區祥雲街12之1號三樓,信義區,34.0,房地(土地+建物),1031205,0690204,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,121052,False
2848,103,臺北市萬華區興義街85號四樓,萬華區,44.0,房地(土地+建物),1031226,0590720,公寓(5樓含以下無電梯),加強磚造,3,1,1,,無,144841,False
2849,103,臺北市萬華區成都路157號八樓之10,萬華區,7.0,房地(土地+建物),1031128,0960622,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,169513,False
2850,103,臺北市萬華區漢口街二段51號十二樓之7,萬華區,2.0,房地(土地+建物),1031227,1010530,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,213004,False
2851,103,臺北市大同區南京西路360之2號十三樓之13,大同區,36.0,房地(土地+建物),1031225,0671107,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,147083,False
2852,103,臺北市文山區萬壽路75巷47號6樓,文山區,15.0,房地(土地+建物)+車位,1031209,0880413,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,88680,False
2853,103,臺北市文山區木柵路四段137號2樓之1,文山區,3.0,房地(土地+建物)+車位,1031122,1000214,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,2,2,坡道平面,有,151794,False
2854,103,臺北市文山區辛亥路五段87號4樓,文山區,31.0,房地(土地+建物),1031213,0720818,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,125727,False
2855,103,臺北市文山區萬壽路75巷25號5樓,文山區,15.0,房地(土地+建物)+車位,1031018,0880413,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,93253,False
2856,103,臺北市文山區景興路177巷20號6樓,文山區,18.0,房地(土地+建物)+車位,1031118,0850806,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,153139,False
2857,103,臺北市文山區忠順街2段85巷29號14樓,文山區,1.0,房地(土地+建物)+車位,1031119,1020103,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,226988,False
2858,103,臺北市文山區景興路222號12樓之4,文山區,14.0,房地(土地+建物),1031207,0890516,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,190017,False
2859,104,臺北市文山區木柵路三段93號二十四樓,文山區,1.0,房地(土地+建物)+車位,1040105,1030609,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,142979,False
2860,103,臺北市萬華區開封街二段12號七樓之8,萬華區,6.0,房地(土地+建物)+車位,1031218,0970227,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,215388,False
2861,103,臺北市大同區民族西路296號七樓,大同區,26.0,房地(土地+建物),1031219,0771012,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,2,,有,144422,False
2862,103,臺北市信義區吳興街600巷96弄24號三樓,信義區,27.0,房地(土地+建物),1031220,0761130,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,120168,False
2863,103,臺北市松山區寶清街105巷8號六樓,松山區,32.0,房地(土地+建物),1031209,0710415,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,202011,False
2864,103,臺北市信義區忠孝東路五段71巷12弄22號,信義區,42.0,房地(土地+建物),1031231,0611026,公寓(5樓含以下無電梯),加強磚造,5,1,2,,無,214093,False
2865,103,臺北市松山區八德路四段457號13樓,松山區,12.0,房地(土地+建物),1031218,0910619,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,2,2,2,,有,198099,False
2866,103,臺北市松山區敦化北路199巷16弄24號五樓,松山區,28.0,房地(土地+建物),1031014,0750714,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,262014,False
2867,103,臺北市信義區松平路77號十樓,信義區,16.0,房地(土地+建物)+車位,1031201,0870420,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,290181,False
2868,103,臺北市信義區和平東路三段435巷1號三樓,信義區,35.0,房地(土地+建物),1031208,0680630,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,106576,False
2869,103,臺北市南港區研究院路二段61巷17號十四樓,南港區,1.0,房地(土地+建物)+車位,1031007,1021230,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,170178,False
2870,104,臺北市中山區新生北路三段76號十一樓之1,中山區,33.0,房地(土地+建物),1040102,0710227,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,181428,False
2871,103,臺北市中山區復興北路492號六樓之1,中山區,31.0,房地(土地+建物),1031221,0721028,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,2,,有,192701,False
2872,103,臺北市內湖區民權東路六段133號三樓之1,內湖區,8.0,房地(土地+建物)+車位,1031210,0950731,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,197679,False
2873,103,臺北市內湖區安泰街114巷38號4樓,內湖區,1.0,房地(土地+建物)+車位,1031218,1021128,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,158103,False
2874,103,臺北市中山區明水路555號12樓之11,中山區,18.0,房地(土地+建物),1031103,0850530,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,267819,False
2875,103,臺北市中山區雙城街19巷8號4樓之18,中山區,6.0,房地(土地+建物),1031219,0970312,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,210294,False
2876,103,臺北市士林區忠誠路一段171巷12弄5號9樓,士林區,5.0,房地(土地+建物)+車位,1031202,0981231,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,226185,False
2877,103,臺北市士林區中社路一段11巷32號,士林區,39.0,房地(土地+建物),1031216,0640801,透天厝,鋼筋混凝土造,4,2,2,,無,192771,False
2878,103,臺北市中山區北安路829號14樓之2,中山區,4.0,房地(土地+建物)+車位,1031120,0991224,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,296142,False
2879,103,臺北市內湖區康寧路三段69號10樓,內湖區,6.0,房地(土地+建物)+車位,1031224,0970610,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,241973,False
2880,103,臺北市內湖區星雲街75之1號2樓,內湖區,35.0,房地(土地+建物),1031225,0680519,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,140168,False
2881,103,臺北市中山區新生北路二段101巷28號5樓,中山區,38.0,房地(土地+建物),1031220,0650117,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,2,,無,198986,False
2882,103,臺北市內湖區康樂街113巷52號五樓,內湖區,19.0,房地(土地+建物),1031227,0840428,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,167665,False
2883,103,臺北市內湖區成功路四段68號8樓之3,內湖區,19.0,房地(土地+建物),1031219,0841003,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,212011,False
2884,103,臺北市信義區松德路6號10樓,信義區,24.0,房地(土地+建物)+車位,1031230,0791213,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,升降機械,有,200714,False
2885,103,臺北市信義區松山路489號3樓,信義區,43.0,房地(土地+建物),1031224,0600620,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,194656,False
2886,103,臺北市松山區健康路58巷19號2樓,松山區,33.0,房地(土地+建物),1031207,0700115,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,229158,False
2887,103,臺北市大安區和平東路三段412號13樓之3,大安區,8.0,房地(土地+建物),1031122,0951113,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,,有,249256,False
2888,103,臺北市大安區通化街247號三樓之2,大安區,34.0,房地(土地+建物),1031115,0691231,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,215878,False
2889,103,臺北市士林區福德路31巷11號4樓之6,士林區,2.0,房地(土地+建物),1031215,1010112,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,271945,False
2890,103,臺北市士林區福港街160巷20號三樓,士林區,0.0,房地(土地+建物)+車位,1031203,1030115,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,138672,False
2891,103,臺北市北投區行義路170巷3號五樓,北投區,24.0,房地(土地+建物)+車位,1031217,0791226,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,123179,False
2892,103,臺北市士林區天母東路8巷21號六樓之9,士林區,38.0,房地(土地+建物),1031219,0650802,套房(1房1廳1衛),鋼筋混凝土造,1,0,1,,無,187112,False
2893,103,臺北市士林區士東路91巷26弄6號七樓之1,士林區,5.0,房地(土地+建物)+車位,1031220,0980302,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,285346,False
2894,103,臺北市士林區中山北路七段38巷12弄4之3號四樓,士林區,36.0,房地(土地+建物),1031209,0670905,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,158453,False
2895,103,臺北市士林區後街21巷13號3樓之1,士林區,18.0,房地(土地+建物),1031123,0850115,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,146814,False
2896,103,臺北市北投區天母北路105巷15弄1號七樓之6,北投區,19.0,房地(土地+建物),1031206,0840629,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,207787,False
2897,103,臺北市士林區天母西路26之1號3樓,士林區,27.0,房地(土地+建物),1031221,0760207,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,168549,False
2898,103,臺北市士林區士東路24號3樓,士林區,32.0,房地(土地+建物),1031226,0710903,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,,有,177658,False
2899,103,臺北市大安區復興南路二段327號七樓之1,大安區,27.0,房地(土地+建物),1031231,0760519,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,102263,False
2900,103,臺北市大安區新生南路一段165巷31號6樓,大安區,7.0,房地(土地+建物)+車位,1030509,0960510,華廈(10層含以下有電梯),鋼筋混凝土造,1,2,1,升降機械,有,298142,False
2901,104,臺北市大安區大安路一段202號5樓之2,大安區,7.0,房地(土地+建物),1040102,0971028,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,455508,False
2902,103,臺北市中山區中山北路一段53巷8號3樓之9,中山區,6.0,房地(土地+建物),1031221,0970104,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,218125,False
2903,103,臺北市大安區復興南路一段89號9樓之1,大安區,27.0,房地(土地+建物),1031216,0760302,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,290698,False
2904,103,臺北市內湖區民權東路六段180巷66號7樓之3,內湖區,5.0,房地(土地+建物)+車位,1031216,0980715,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,205184,False
2905,103,臺北市中山區通北街97號7樓,中山區,16.0,房地(土地+建物)+車位,1031204,0870525,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,157132,False
2906,103,臺北市內湖區康樂街136巷15弄29號2樓,內湖區,29.0,房地(土地+建物),1031206,0740321,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,121642,False
2907,104,臺北市中山區雙城街3巷2號7樓之6,中山區,20.0,房地(土地+建物),1040105,0841201,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,184818,False
2908,103,臺北市士林區天母東路105巷63之1號,士林區,36.0,房地(土地+建物),1031217,0671118,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,152825,False
2909,103,臺北市北投區知行路245巷12號5樓,北投區,35.0,房地(土地+建物),1031221,0680705,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,103320,False
2910,103,臺北市士林區中山北路七段77號10樓,士林區,3.0,房地(土地+建物)+車位,1031002,1000304,住宅大樓(11層含以上有電梯),見其他登記事項,0,0,0,坡道平面,有,244648,False
2911,103,臺北市內湖區成功路二段498巷11號三樓,內湖區,31.0,房地(土地+建物),1031211,0721206,公寓(5樓含以下無電梯),,4,2,2,,無,110865,False
2912,103,臺北市內湖區康樂街20巷13號四樓,內湖區,27.0,房地(土地+建物),1031214,0760112,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,136507,False
2913,103,臺北市中山區德惠街10號七樓之8,中山區,10.0,房地(土地+建物),1031227,0930211,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,167943,False
2914,103,臺北市中山區建國北路二段188號二樓之1,中山區,28.0,房地(土地+建物),1031219,0750203,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,211075,False
2915,103,臺北市內湖區康寧路一段79號五樓,內湖區,34.0,房地(土地+建物),1031226,0691203,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,113366,False
2916,103,臺北市中山區新生北路二段133巷12號三樓之3,中山區,34.0,房地(土地+建物),1031209,0690110,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,156400,False
2917,103,臺北市中山區新生北路二段129號六樓,中山區,30.0,房地(土地+建物),1031231,0730804,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,113186,False
2918,103,臺北市內湖區民權東路六段150之1號九樓之11,內湖區,5.0,房地(土地+建物),1031226,0980106,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,165099,False
2919,103,臺北市內湖區民權東路六段150之1號十二樓之13,內湖區,5.0,房地(土地+建物),1031219,0980106,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,183393,False
2920,103,臺北市內湖區內湖路一段285巷27弄8號3樓,內湖區,34.0,房地(土地+建物),1031125,0690618,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,147958,False
2921,103,臺北市內湖區內湖路二段253巷7弄3號五樓,內湖區,28.0,房地(土地+建物),1031214,0750131,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,156349,False
2922,103,臺北市信義區信義路五段150巷342弄31之3號四樓,信義區,32.0,房地(土地+建物),1031226,0710609,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,103508,False
2923,103,臺北市南港區興中路28巷18號4樓,南港區,2.0,房地(土地+建物)+車位,1031229,1011001,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,169520,False
2924,103,臺北市信義區富陽街71巷3號二樓,信義區,35.0,房地(土地+建物),1031224,0680925,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,170437,False
2926,103,臺北市信義區松隆路7號四樓,信義區,26.0,房地(土地+建物),1031218,0770401,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,2,,有,128773,False
2927,103,臺北市文山區興隆路三段69號4樓之6,文山區,18.0,房地(土地+建物)+車位,1031221,0851030,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,129985,False
2928,103,臺北市文山區富山路16之7號,文山區,6.0,房地(土地+建物)+車位,1031112,0971125,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,2,坡道機械,有,157022,False
2929,103,臺北市文山區興隆路二段252號13樓之8,文山區,19.0,房地(土地+建物),1031230,0840105,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,190900,False
2930,103,臺北市文山區木柵路一段59巷11弄18號4樓,文山區,33.0,房地(土地+建物),1031220,0701223,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,117402,False
2931,103,臺北市文山區木柵路一段85號3樓,文山區,13.0,房地(土地+建物)+車位,1031219,0900531,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,134300,False
2932,103,臺北市文山區木新路二段68號三樓,文山區,11.0,房地(土地+建物)+車位,1031229,0920130,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,173886,False
2933,103,臺北市文山區福興路95巷17之6號5樓,文山區,7.0,房地(土地+建物),1031230,0961121,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,151438,False
2934,103,臺北市萬華區昆明街46號六樓之28,萬華區,27.0,房地(土地+建物),1031204,0761221,華廈(10層含以下有電梯),鋼筋混凝土造,1,0,1,,有,167364,False
2935,103,臺北市松山區民生東路五段190號11樓之6,松山區,31.0,房地(土地+建物),1031217,0721229,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,178728,False
2936,103,臺北市內湖區內湖路一段47巷26號三樓,內湖區,26.0,房地(土地+建物),1031212,0771020,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,93475,False
2937,103,臺北市中山區松江路46巷14號,中山區,45.0,房地(土地+建物),1031222,0581216,公寓(5樓含以下無電梯),鋼筋混凝土造,1,1,1,,無,299228,False
2938,103,臺北市中山區建國北路一段23巷60號九樓之2,中山區,17.0,房地(土地+建物),1031202,0860613,華廈(10層含以下有電梯),鋼筋混凝土造,1,2,1,,有,252750,False
2939,103,臺北市內湖區大湖山莊街219巷16弄9號4樓,內湖區,24.0,房地(土地+建物),1031125,0790305,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,116128,False
2940,103,臺北市中山區中山北路一段105巷20號七樓,中山區,32.0,房地(土地+建物),1031224,0710419,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,1,,有,214997,False
2941,103,臺北市中山區長安東路二段67號七樓之9,中山區,33.0,房地(土地+建物),1031229,0700320,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,200747,False
2942,103,臺北市中山區農安街271巷2號四樓,中山區,29.0,房地(土地+建物),1031214,0740826,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,137906,False
2943,103,臺北市內湖區康寧路三段54之8號八樓,內湖區,18.0,房地(土地+建物)+車位,1031225,0850904,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,140178,False
2944,103,臺北市中山區林森北路107巷3號五樓之1,中山區,0.0,房地(土地+建物)+車位,1031230,1030910,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,209685,False
2945,103,臺北市中山區松江路179號三樓,中山區,0.0,房地(土地+建物)+車位,1031112,1030807,住宅大樓(11層含以上有電梯),見其他登記事項,4,2,3,坡道平面,有,300190,False
2946,103,臺北市內湖區民權東路六段280巷155弄213號三樓之1,內湖區,17.0,房地(土地+建物),1031230,0860710,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,,有,132670,False
2947,103,臺北市內湖區五分街72巷1號六樓,內湖區,7.0,房地(土地+建物)+車位,1031127,0961025,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,158080,False
2948,103,臺北市士林區中正路690號6樓之3,士林區,16.0,房地(土地+建物),1031218,0870810,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,132127,False
2949,103,臺北市士林區忠誠路二段7號3樓,士林區,28.0,房地(土地+建物),1031110,0751231,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,223719,False
2950,103,臺北市士林區天母東路105巷35號3樓之6,士林區,37.0,房地(土地+建物),1031231,0661228,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,1,,有,152685,False
2951,103,臺北市內湖區星雲街150巷40號6樓之1,內湖區,15.0,房地(土地+建物),1031130,0880121,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,,有,236461,False
2952,103,臺北市內湖區康樂街111巷43號4樓,內湖區,29.0,房地(土地+建物),1031212,0740103,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,117175,False
2953,103,臺北市大安區安居街108巷20號7樓,大安區,32.0,房地(土地+建物),1031126,0711011,華廈(10層含以下有電梯),鋼筋混凝土造,5,4,3,,有,243221,False
2954,103,臺北市大安區通化街239號三樓,大安區,34.0,房地(土地+建物),1031127,0691231,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,241963,False
2955,103,臺北市中正區師大路210之1號9樓,中正區,2.0,房地(土地+建物)+車位,1031228,1010824,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,192614,False
2956,103,臺北市北投區大度路三段191號十四樓,北投區,12.0,房地(土地+建物)+車位,1031230,0910322,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,134012,False
2957,103,臺北市北投區溫泉路73巷6號十樓之2,北投區,5.0,房地(土地+建物)+車位,1031225,0980908,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降平面,無,108108,False
2958,104,臺北市北投區紗帽路116之3號,北投區,37.0,房地(土地+建物),1040107,0670114,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,84787,False
2959,103,臺北市北投區清江路177巷10號3樓,北投區,11.0,房地(土地+建物)+車位,1031226,0920508,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道機械,有,140302,False
2960,103,臺北市北投區行義路146巷31號4樓,北投區,29.0,房地(土地+建物),1031124,0740722,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,78154,False
2961,103,臺北市士林區通河街139號五樓之2,士林區,32.0,房地(土地+建物),1031224,0711224,華廈(10層含以下有電梯),鋼筋混凝土造,0,0,0,,有,189710,False
2962,103,臺北市士林區中山北路七段53之1號四樓,士林區,31.0,房地(土地+建物),1031223,0720111,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,70219,False
2963,103,臺北市士林區社中街384巷2弄44號,士林區,44.0,房地(土地+建物),1031229,0590106,公寓(5樓含以下無電梯),加強磚造,0,0,0,,無,89236,False
2964,103,臺北市士林區社子里社正路17巷10號4樓之2,士林區,0.0,房地(土地+建物),1030913,1030912,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,161219,False
2965,103,臺北市北投區石牌路二段315巷23號二樓之1,北投區,5.0,房地(土地+建物)+車位,1031220,0980622,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,150864,False
2966,103,臺北市士林區通河東街一段3巷5號,士林區,41.0,房地(土地+建物),1031224,0620815,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,92051,False
2968,103,臺北市士林區社子里社正路17巷10號7樓之2,士林區,0.0,房地(土地+建物)+車位,1030801,1030912,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,171398,False
2969,103,臺北市士林區社子里社正路17巷10號2樓之3,士林區,0.0,房地(土地+建物),1030929,1030912,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,162388,False
