,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
8090,107,臺北市大同區迪化街二段180巷9之1號4樓,大同區,32.0,房地(土地+建物),1070929,0750821,公寓(5樓含以下無電梯),2,2,1,,無,108021,False,4,121.5099035,25.067577699999998
8091,107,臺北市大安區和平東路二段96巷17弄8之3號,大安區,46.0,房地(土地+建物),1070918,0610509,公寓(5樓含以下無電梯),5,4,3,,無,189508,False,1,121.54150409999998,25.0230185
8092,107,臺北市北投區天母北路105巷15弄2號,北投區,23.0,房地(土地+建物),1071016,0840627,套房(1房1廳1衛),1,1,1,,無,174459,False,1,121.52765730000002,25.124069199999994
8093,107,臺北市北投區文林北路276號三樓,北投區,20.0,房地(土地+建物)+車位,1071017,0870807,住宅大樓(11層含以上有電梯),3,2,2,升降機械,有,140944,False,3,121.5130393,25.1094138
8094,107,臺北市北投區三合街一段82巷105號2樓,北投區,3.0,房地(土地+建物)+車位,1070812,1040708,華廈(10層含以下有電梯),3,2,2,坡道平面,有,136831,False,2,121.5043971,25.1282689
8095,107,臺北市北投區建民路91巷2弄1號2樓,北投區,41.0,房地(土地+建物),1070911,0660425,公寓(5樓含以下無電梯),2,2,2,,無,160227,False,2,121.51701209999999,25.1091209
8096,107,臺北市北投區杏林一路13號5樓,北投區,29.0,房地(土地+建物),1070910,0780913,公寓(5樓含以下無電梯),3,2,2,,無,69076,False,5,121.4985688,25.1407638
8097,107,臺北市北投區文林北路166巷2弄1號2樓,北投區,39.0,房地(土地+建物),1070930,0680611,公寓(5樓含以下無電梯),3,2,2,,無,155365,False,2,121.51638330000002,25.107021000000003
8098,107,臺北市北投區民族街43巷28號二樓,北投區,41.0,房地(土地+建物),1070929,0661214,公寓(5樓含以下無電梯),3,1,2,,無,89726,False,2,121.50621199999998,25.134154
8099,107,臺北市北投區泉源路46號十六樓之1,北投區,2.0,房地(土地+建物),1070913,1050315,住宅大樓(11層含以上有電梯),0,0,0,,有,173590,False,16,121.50907830000001,25.140930799999996
8100,107,臺北市北投區三合街一段36巷25號七樓,北投區,2.0,房地(土地+建物)+車位,1070910,1050415,華廈(10層含以下有電梯),3,2,2,坡道平面,有,184419,False,7,121.5057935,25.128020099999997
8101,107,臺北市南港區經貿二路157巷36弄111號9樓,南港區,8.0,房地(土地+建物)+車位,1070823,0991202,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,216738,False,9,121.6145887,25.062570899999994
8102,107,臺北市南港區向陽路258巷100號2樓之2,南港區,10.0,房地(土地+建物)+車位,1070821,0971009,華廈(10層含以下有電梯),2,2,1,坡道平面,有,155843,False,2,121.5966445,25.0584894
8103,107,臺北市信義區光復南路547號8樓之3,信義區,28.0,房地(土地+建物)+車位,1070910,0790109,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,222884,False,8,121.55764939999997,25.0315514
8104,107,臺北市內湖區康樂街136巷29弄53號5樓,內湖區,32.0,房地(土地+建物),1071015,0750616,公寓(5樓含以下無電梯),3,2,2,,無,79130,False,5,121.6180924,25.0733115
8105,107,臺北市內湖區東湖路113巷86號5樓,內湖區,25.0,房地(土地+建物),1070523,0820717,華廈(10層含以下有電梯),3,2,1,,有,147597,False,5,121.61591769999998,25.0718267
8106,107,臺北市士林區中山北路五段756巷18號6樓,士林區,16.0,房地(土地+建物),1070922,0910109,華廈(10層含以下有電梯),3,2,2,,有,210094,False,6,121.5292256,25.0993298
8107,107,臺北市士林區福港街277巷7號二樓,士林區,40.0,房地(土地+建物),1071001,0670808,公寓(5樓含以下無電梯),3,2,1,,無,135714,False,2,121.51836569999998,25.0833919
8108,107,臺北市北投區大屯路18號4樓,北投區,6.0,房地(土地+建物)+車位,1070930,1010921,華廈(10層含以下有電梯),3,2,2,坡道機械,有,133735,False,4,121.50026419999999,25.142933899999996
8109,107,臺北市士林區雨農路90號12樓之1,士林區,13.0,房地(土地+建物)+車位,1071002,0940505,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,168569,False,12,121.53281129999999,25.0999836
