,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
9986,104,臺北市內湖區星雲街150巷46號八樓,內湖區,16.0,房地(土地+建物),1040716,0880121,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,257805,False,8,121.59709609999999,25.0796605
9987,104,臺北市內湖區康寧路三段75巷135號,內湖區,16.0,房地(土地+建物)+車位,1040729,0880819,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,173039,False,1,121.60909000000001,25.075140899999997
9988,104,臺北市內湖區文湖街21巷98弄6號5樓之3,內湖區,7.0,房地(土地+建物)+車位,1040726,0970124,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,128310,False,5,121.56003229999999,25.0906406
9989,104,臺北市內湖區新豐街92號八樓,內湖區,0.0,房地(土地+建物)+車位,1040611,1040522,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,坡道平面,有,256905,False,8,121.58368969999998,25.0604658
9990,104,臺北市大同區承德路三段99巷11號三樓,大同區,43.0,房地(土地+建物),1040825,0611108,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,151296,False,3,121.51903809999999,25.0665603
9991,104,臺北市萬華區貴陽街二段201之2號五樓,萬華區,43.0,房地(土地+建物),1040813,0610425,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,99502,False,5,121.49939819999999,25.0402601
9992,104,臺北市文山區興隆路四段29巷4弄1號四樓之3,文山區,17.0,房地(土地+建物),1040825,0871202,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,175554,False,4,121.560478,24.990544000000003
9993,104,臺北市文山區木柵路三段91號三樓,文山區,1.0,房地(土地+建物)+車位,1040901,1030609,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,153042,False,3,121.56781799999999,24.9888478
9995,104,臺北市文山區辛亥路四段21巷4號3樓,文山區,20.0,房地(土地+建物),1040523,0840801,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,164078,False,3,121.5589119,25.0084876
9996,104,臺北市文山區仙岩路22巷31號五樓之3,文山區,20.0,房地(土地+建物),1040728,0840411,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,160367,False,5,121.55000989999999,24.9982437
9997,104,臺北市中正區羅斯福路四段156號七樓,中正區,1.0,房地(土地+建物)+車位,1040803,1031031,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,3,塔式車位,有,306748,False,7,121.53609209999999,25.012508900000004
9999,104,臺北市中正區仁愛路一段23巷10號二樓,中正區,32.0,房地(土地+建物),1040818,0720519,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,273762,False,2,121.5232143,25.040252199999998
10000,104,臺北市萬華區長泰街15號二樓,萬華區,37.0,房地(土地+建物),1040818,0670117,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,134185,False,2,121.50099379999999,25.023068700000003
10001,104,臺北市萬華區萬大路423巷16號,萬華區,46.0,房地(土地+建物),1040827,0580815,公寓(5樓含以下無電梯),加強磚造,6,3,3,,無,126806,False,1,121.49930590000001,25.02122
10002,104,臺北市大同區延平北路一段83號十一樓之2,大同區,0.0,房地(土地+建物),1040730,1040522,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,221633,False,11,121.51203699999999,25.051631000000004
10003,104,臺北市大同區延平北路一段83號十一樓,大同區,0.0,房地(土地+建物),1040818,1040522,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,217796,False,11,121.51203699999999,25.051631000000004
10004,104,臺北市萬華區環河南路二段250巷42弄9號五樓,萬華區,32.0,房地(土地+建物),1040817,0720728,公寓(5樓含以下無電梯),鋼筋混凝土造,2,3,3,,無,133178,False,5,121.49094660000002,25.034160399999994
10005,104,臺北市萬華區西昌街49號5樓之2,萬華區,19.0,房地(土地+建物)+車位,1040722,0850312,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,升降機械,無,110853,False,5,121.5008032,25.0422751
10006,104,臺北市萬華區長泰街269號4樓,萬華區,46.0,房地(土地+建物),1040621,0580523,公寓(5樓含以下無電梯),加強磚造,2,2,1,,無,81600,False,4,121.4940018,25.0212436
10007,104,臺北市萬華區桂林路149之1號18樓,萬華區,5.0,房地(土地+建物)+車位,1040717,0990211,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,1,2,坡道機械,有,176754,False,18,121.4981225,25.038643499999996
10008,104,臺北市內湖區康樂街201巷23弄7號三樓,內湖區,26.0,房地(土地+建物),1040725,0781106,公寓(5樓含以下無電梯),鋼筋混凝土造,5,2,4,,無,97282,False,3,121.62259230000001,25.075365400000003
10009,104,臺北市內湖區內湖路二段350－1號6樓,內湖區,1.0,房地(土地+建物)+車位,1040708,1031023,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,191143,False,6,121.5795012,25.0769569
