,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,y,0
2012,111,25.0,0,3,2,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2.0,13.0,35.0,0.0,3.0,13.0,1.0,6.0,14.0,4.0,11.0,25.0,0.0,3.0,5.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1.0,2.0,4.0,0.0,0.0,0.0,64138.16833892483,275585.5300750764,522886.29872110457,0.0,34817.662083492614,176811.92192052378,832.9371845880382,23599.339275450813,73217.38090452978,8.0,18.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148810,178494.12
2013,111,41.0,0,2,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2.0,9.0,26.0,2.0,6.0,14.0,1.0,3.0,10.0,3.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,3.0,6.0,25.0,0.0,0.0,0.0,14689.417831453677,32773.714583686124,73778.4244112197,50247.856934298434,282986.82863404334,498256.2402950793,5437.541701740594,11681.829376910331,21167.879281873324,4.0,16.0,34.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,133399,147889.66
2014,111,46.0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,7.0,14.0,32.0,5.0,12.0,18.0,5.0,9.0,15.0,5.0,15.0,27.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2.0,5.0,10.0,0.0,0.0,0.0,0.0,11978.52944037509,84724.42262873337,0.0,0.0,174646.10347433563,0.0,6003.539674180209,35913.84661699691,6.0,24.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260860,148876.17
2015,111,35.0,0,1,0,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,6.0,26.0,1.0,1.0,12.0,2.0,5.0,11.0,10.0,24.0,48.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,2.0,4.0,8.0,0.0,0.0,0.0,16669.66014041494,90631.89564849452,196208.0853982012,421.2293009356756,137114.20008082202,433773.8839634339,23754.43133803726,31221.461527462416,50429.90297416185,7.0,18.0,45.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187577,185649.42
2016,111,40.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,13.0,28.0,1.0,9.0,22.0,0.0,3.0,10.0,0.0,14.0,30.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,2.0,4.0,11.0,0.0,0.0,0.0,29911.407069821293,51403.66881742314,72004.81632810448,1203.987619243604,15328.395016818302,49742.08510132205,1468.058684820821,6200.711418571235,13826.967882405495,3.0,24.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133022,148002.9
2017,111,26.0,1,3,2,2,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.0,3.0,0.0,0.0,4847.609887607275,3649.1568841540343,11025.207601736713,11495.662857132183,0.0,0.0,0.0,44984.78721420567,111330.95888919556,117459.25214169425,6.0,24.0,36.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137443,136468.86
2018,111,32.0,1,3,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,6.0,18.0,39.0,2.0,6.0,20.0,1.0,6.0,15.0,2.0,15.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,2.0,11.0,22.0,0.0,0.0,0.0,4558.55579975581,36761.5067970907,234054.18098035012,0.0,0.0,34354.953531636806,2821.694796367602,26824.31551277819,52468.29361316687,2.0,14.0,48.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156016,155418.88
2019,111,55.0,0,2,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,11.0,25.0,77.0,11.0,26.0,51.0,2.0,5.0,13.0,2.0,11.0,32.0,1.0,3.0,5.0,1.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,4.0,10.0,0.0,0.0,0.0,2737.080437267803,11332.761207935717,40802.40536729534,0.0,0.0,0.0,253.33848344326697,4906.545572706313,21231.666002829545,10.0,26.0,56.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266046,293796.56
2020,111,19.0,0,1,1,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,4.0,0.0,0.0,74797.19092950944,0.0,0.0,55407.318153122746,0.0,0.0,0.0,0.0,6297.9604735048415,11474.272105480768,0.0,5.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181938,151518.27
2021,111,30.0,0,3,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,2.0,10.0,0.0,3.0,7.0,1.0,1.0,4.0,1.0,8.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,3.0,3.0,0.0,0.0,0.0,8447.150809786785,14875.449441920957,28343.83443097965,25265.17525058912,45262.16348130658,62416.23299194766,2638.0602489619787,13518.798387508674,27899.924289986324,1.0,13.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170639,178925.62
2022,111,5.0,1,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,10.0,26.0,30.0,6.0,18.0,26.0,3.0,8.0,11.0,9.0,18.0,32.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,5.0,8.0,0.0,0.0,0.0,5821.372027935793,66267.89063033565,110208.87647398516,0.0,1203.987619243604,32657.06663467393,4472.35924310226,7422.54615730068,17306.989942975903,6.0,23.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185465,186923.28
2023,111,30.0,0,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,11.0,34.0,3.0,10.0,26.0,1.0,5.0,19.0,3.0,10.0,25.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,5.0,0.0,0.0,0.0,0.0,26831.46844519628,199112.74293628332,0.0,0.0,79136.52550780353,2111.4430571284856,7884.3155954338845,28623.72439138617,12.0,37.0,72.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,239306,232209.03
2024,111,45.0,0,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,24.0,0.0,5.0,15.0,0.0,2.0,8.0,1.0,10.0,23.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.0,3.0,10.0,0.0,0.0,0.0,2552.680808957297,24957.522651672323,67400.7623415077,13279.77234842319,40594.86423663681,72060.03252119377,312.2116263441913,1468.058684820821,19182.76939156919,5.0,21.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,212592,138816.77
2025,111,13.0,1,5,3,4,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,2.0,0.0,0.0,99.41627989524429,8598.473602205144,11176.880393211592,11176.880393211592,0.0,0.0,0.0,39061.89842419647,97725.5494153426,111805.82657977044,10.0,20.0,29.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132492,148794.97
2026,111,37.0,0,4,0,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,9.0,20.0,1.0,6.0,10.0,1.0,4.0,9.0,1.0,8.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,6.0,10.0,16.0,0.0,0.0,0.0,1067.4210423724203,11949.275906175511,236582.869112624,0.0,55899.95966702514,147078.43207409693,0.0,7692.524119147178,26136.21416122516,1.0,18.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,163026,136545.66
2027,111,39.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,10.0,0.0,3.0,7.0,0.0,5.0,5.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,3.0,0.0,0.0,0.0,76453.72353512414,197147.5993268128,293422.3674655658,0.0,69057.38651340402,331076.7113763933,22156.974815213303,41023.80172042674,57648.834541370095,3.0,8.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105601,122724.81
2028,111,33.0,0,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,7.0,24.0,49.0,2.0,10.0,28.0,1.0,8.0,22.0,0.0,21.0,47.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,8.0,19.0,0.0,0.0,0.0,3784.447036097067,25449.422519848205,106638.15857191816,0.0,0.0,0.0,0.0,12152.731649162924,29491.550928850145,7.0,42.0,79.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,157807,162533.02
2029,111,1.0,1,0,0,0,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,24.0,43.0,92.0,10.0,24.0,51.0,3.0,9.0,18.0,12.0,45.0,77.0,4.0,5.0,12.0,4.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.0,7.0,14.0,0.0,0.0,0.0,22325.830139322963,60352.704030157016,127869.52498859234,0.0,0.0,0.0,7731.937926286657,31589.96291277909,57727.99161507882,10.0,26.0,100.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,468188,469500.5
2030,111,1.0,1,0,0,0,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,24.0,43.0,92.0,10.0,24.0,51.0,3.0,9.0,18.0,12.0,45.0,77.0,4.0,5.0,12.0,4.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.0,7.0,14.0,0.0,0.0,0.0,22325.830139322963,60352.704030157016,127869.52498859234,0.0,0.0,0.0,7731.937926286657,31589.96291277909,57727.99161507882,10.0,26.0,100.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,466824,469500.5
2031,111,1.0,1,0,0,0,1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,24.0,43.0,92.0,10.0,24.0,51.0,3.0,9.0,18.0,12.0,45.0,77.0,4.0,5.0,12.0,4.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.0,7.0,14.0,0.0,0.0,0.0,22325.830139322963,60352.704030157016,127869.52498859234,0.0,0.0,0.0,7731.937926286657,31589.96291277909,57727.99161507882,10.0,26.0,100.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,472233,472320.44
2032,111,2.0,1,0,0,0,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,43.0,94.0,6.0,29.0,49.0,1.0,10.0,25.0,7.0,31.0,63.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,6.0,13.0,0.0,0.0,0.0,4533.9124366705255,17086.36247008858,42731.23935501056,0.0,0.0,0.0,5416.7549934934295,18526.438484152965,42250.481242448695,4.0,26.0,58.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,423513,469925.06
2033,111,2.0,1,0,0,0,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,44.0,94.0,6.0,29.0,49.0,1.0,10.0,25.0,7.0,32.0,63.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,6.0,14.0,0.0,0.0,0.0,4732.113904859281,17218.55041492874,42760.206909769775,0.0,0.0,0.0,5159.381536215249,18420.859686841395,41483.72434402553,4.0,26.0,57.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,423492,461210.62
2034,111,40.0,0,2,2,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,12.0,38.0,69.0,7.0,17.0,36.0,3.0,12.0,24.0,8.0,27.0,58.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,6.0,14.0,0.0,0.0,0.0,1110.9781678919644,43235.17628972065,91637.90516532736,0.0,0.0,1301.0435609301362,2236.17962155113,34359.621407760926,54244.45634443984,10.0,34.0,69.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260376,253960.25
2035,111,12.0,1,4,2,3,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,9.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20875.47972276105,159559.12462423308,0.0,0.0,68015.13666732286,0.0,9163.146195753285,44065.50186977392,3.0,21.0,43.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,220639,214922.08
2036,111,17.0,1,3,2,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,21.0,40.0,0.0,17.0,27.0,0.0,9.0,16.0,3.0,14.0,21.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2.0,6.0,10.0,0.0,1483.5373896434085,27529.74908087495,48584.07039817333,85638.66156465416,151404.43849542184,0.0,0.0,17892.12209363627,0.0,9930.617247921286,16225.725090277696,5.0,29.0,48.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256621,249172.2
2037,111,3.0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,24.0,48.0,107.0,13.0,30.0,50.0,4.0,12.0,22.0,18.0,47.0,80.0,1.0,5.0,8.0,1.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,4.0,21.0,28.0,0.0,0.0,0.0,4695.167617412419,26958.708407163107,97113.71897317664,0.0,0.0,0.0,5205.815171971001,18771.737524335094,48920.27517502409,6.0,25.0,60.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,296646,296661.25
2038,111,38.0,0,1,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,15.0,34.0,59.0,5.0,13.0,27.0,4.0,12.0,17.0,8.0,34.0,58.0,1.0,3.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,1.0,7.0,26.0,0.0,0.0,0.0,6614.480897829584,64196.973467241805,234121.2881741792,0.0,0.0,0.0,5427.229219472249,15161.419327197416,31726.104841305805,2.0,25.0,61.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180026,180603.19
2039,111,26.0,0,2,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,39.0,107.0,5.0,31.0,54.0,2.0,13.0,17.0,8.0,42.0,89.0,0.0,4.0,10.0,0.0,4.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,4.0,8.0,21.0,0.0,0.0,0.0,27066.655976039645,50609.746615273165,79060.62413578483,0.0,0.0,0.0,18856.217670753103,31860.438546065965,65585.46093900964,7.0,33.0,65.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225499,212245.6
2040,111,13.0,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,7.0,12.0,2.0,6.0,8.0,1.0,3.0,5.0,3.0,9.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1238.8729822544692,21760.515570825293,0.0,0.0,0.0,4083.183475726824,4455.356307296477,7004.126735025173,2.0,11.0,21.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,247853,243094.34
2041,111,51.0,0,2,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,5.0,35.0,86.0,4.0,20.0,43.0,3.0,6.0,15.0,15.0,36.0,76.0,3.0,5.0,8.0,3.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,4.0,12.0,0.0,0.0,0.0,12171.029545865413,87891.21320957778,148880.7093486038,0.0,0.0,0.0,9738.901345161892,31516.265699897114,62491.74066783104,8.0,34.0,67.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175815,175749.27
2042,111,31.0,1,1,1,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,24.0,0.0,3.0,17.0,0.0,1.0,12.0,0.0,5.0,17.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,2.0,5.0,5.0,0.0,0.0,0.0,2228.092636968602,35025.62470241176,157395.70399528224,0.0,0.0,27575.15541082968,0.0,0.0,6349.74138577337,8.0,14.0,30.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,143885,174223.03
2043,111,15.0,1,4,2,2,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,10409.65373197646,18923.212184781118,89887.61916474544,0.0,0.0,0.0,0.0,6941.191551383892,15817.34850237375,3.0,12.0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187701,179304.81
2044,111,5.0,1,2,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,4.0,20.0,0.0,7.0,13.0,0.0,3.0,9.0,1.0,6.0,16.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,2.0,6.0,17.0,8276.763373516098,27529.74908087495,27529.74908087495,2795.271411303496,26589.36163696037,88862.09303984488,0.0,0.0,0.0,0.0,6212.791094929653,25094.75543126661,1.0,13.0,28.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,203288,203738.62
2045,111,13.0,1,1,1,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1.0,5.0,8.0,1.0,4.0,6.0,1.0,2.0,2.0,6.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,3.0,0.0,0.0,0.0,8576.77355831351,20267.76341764697,81067.45812215937,0.0,0.0,0.0,3292.098230965541,14345.912362669238,45630.18879564236,6.0,14.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153200,206932.17
2046,111,22.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,9.0,14.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,9.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,2.0,2.0,0.0,0.0,0.0,50536.45060730429,229472.96335598247,485980.4532223104,0.0,66460.40151777907,172168.47594507816,746.567309370944,28178.4616999882,58387.774670851926,3.0,14.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192976,186427.02
2047,111,28.0,1,2,1,1,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,20.0,50.0,1.0,10.0,30.0,2.0,10.0,29.0,8.0,21.0,40.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,3.0,12.0,19.0,0.0,0.0,0.0,11598.608833669989,49246.3698145023,156988.86263276666,0.0,4907.420473519936,86780.51083027772,3204.028487431393,21226.59759971704,26336.05188246744,3.0,29.0,56.0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,272891,295960.03
