Column1,公司名稱,分公司名稱,分公司地址,分公司狀態,修正地址,lon,lat,_1
8146,統一超商股份有限公司,台中市第一六九分公司,臺中市北屯區崇德路二段450號1樓,1,0,120.6861862,24.1796513,
6101,統一超商股份有限公司,台中市第三二九分公司,臺中市大里區大里路97號1樓,1,0,120.6864432,24.1039988,
15184,全家便利商店股份有限公司,霧峰金亞洲分公司,臺中市霧峰區南柳村柳豐路368號1樓、370號1樓,1,0,120.6865157,24.0492602,
2482,統一超商股份有限公司,臺中縣第五分公司,臺中市大里區中興路二段833、835號祥興一巷2號,1,0,120.6865239,24.1210551,
10437,統一超商股份有限公司,台中巿第四十六分公司,臺中市北區進化北路148號1樓、榮華街121號1樓,1,0,120.6865517,24.1631988,
10836,來來超商股份有限公司,第一三三九分公司,臺中市北區榮華街143號1樓,1,0,120.6866013,24.1640204,
3883,統一超商股份有限公司,台中市第二五八分公司,臺中市北區漢口路5段60、62、66號1樓,1,0,120.6866511,24.1667843,
10024,統一超商股份有限公司,台中市第六八二分公司,臺中市東區立德街47、49、51、53號,1,0,120.6866671,24.1344002,
3772,統一超商股份有限公司,台中市第三一六分公司,臺中市霧峰區南柳村柳豐路422號1樓,1,0,120.6867261,24.04662225,
14509,全家便利商店股份有限公司,台中市第五八八分公司,臺中市北區新北里一中街253號、255號、257號1樓,1,0,120.6867373,24.153595,
10439,統一超商股份有限公司,台中巿第十二分公司,臺中市北屯區崇德路三段608號,1,0,120.6867481,24.1935679,
5646,統一超商股份有限公司,台中市第二十分公司,臺中市北區錦新街70-2、70-3號1樓、台中市北區一中街136-2、136-6號1樓,1,0,120.68676325,24.15338675,
8688,統一超商股份有限公司,台中市第五二八分公司,臺中市霧峰區新厝路481號,1,0,120.6868026,24.0544202,
17251,全家便利商店股份有限公司,台中市第七二二分公司,臺中市東區干城里公園東路130號,1,0,120.6868309,24.14151,
14624,全家便利商店股份有限公司,台中市第六O四分公司,臺中市東區新庄里和平街119-4號,1,0,120.6868417,24.1350631,
4129,統一超商股份有限公司,台中縣第二三九分公司,臺中市潭子區崇德路4段250之1號1樓,1,0,120.686867,24.2104068,
10427,統一超商股份有限公司,台中巿第２２分公司,臺中市北屯區天津路四段68號1樓,1,0,120.6870045,24.1692542,
11805,來來超商股份有限公司,第六六五分公司,臺中市神岡區中山路454號1樓,1,0,120.6870046,24.2472047,
4565,統一超商股份有限公司,南投縣第八十三分公司,南投縣草屯鎮虎山路495、497、499號1樓,1,0,120.6870239,23.968862,
11350,來來超商股份有限公司,第一三０六分公司,臺中市北屯區崇德六路67號1樓,1,0,120.6871464,24.1800444,
11411,來來超商股份有限公司,第六九五分公司,臺中市大里區中興路2段92號1樓,1,0,120.6871898,24.0976994,
3975,統一超商股份有限公司,南投縣第七十一分公司,南投縣竹山鎮中山里20鄰自強路176號,1,0,120.68723435,23.75518105,
14388,全家便利商店股份有限公司,台中市第五六八分公司,臺中市大里區長榮里大里路65號,1,0,120.6872461,24.1049071,
54,全聯實業股份有限公司,大里新芳分公司,臺中市大里區新芳路1號,1,0,120.6873165,24.1034309,
1238,全聯實業股份有限公司,大里新芳小時達專門店分公司,臺中市大里區新芳路1號,1,0,120.6873165,24.1034309,
13695,全家便利商店股份有限公司,台中仁美分公司,臺中市北屯區仁美里昌平東二路179號1樓,1,0,120.6874316,24.1883289,
14722,全家便利商店股份有限公司,台中樂樂分公司,臺中市北屯區熱河路2段119號,1,0,120.687433,24.1711538,
12670,全家便利商店股份有限公司,南投車站分公司,南投縣南投市三和里復興路一二一號一樓,1,1,120.6875426,23.9051921,
8043,統一超商股份有限公司,南投縣第五十六分公司,南投縣南投市嘉興里彰南路一段五七三號一樓,1,1,120.6875557,23.8953355,
17988,萊爾富國際股份有限公司,第四四八一分公司,臺中市大里區中興路2段788、790、792號,1,0,120.6877499,24.1207779,
15519,全家便利商店股份有限公司,台中市第五二四分公司,臺中市大里區益民路2段35號1樓,1,0,120.6877957,24.1063158,
10450,統一超商股份有限公司,台中巿第５０分公司,臺中市北屯區平心里熱河路二段217號1樓,1,0,120.6878339,24.1737668,
867,全聯實業股份有限公司,台中旅順分公司,臺中市北屯區旅順路2段78號1、2樓,1,0,120.687886,24.174387,
13659,全家便利商店股份有限公司,台中熱河分公司,臺中市北屯區平心里熱河路2段166號1樓,1,0,120.6878889,24.1724031,
4299,統一超商股份有限公司,台中市第二七○分公司,臺中市北屯區昌平路2段12之16號1樓,1,0,120.6879762,24.1830492,
14066,全家便利商店股份有限公司,大里永興分公司,臺中市大里區中新里中興路2段156號1樓,1,0,120.6879903,24.1003343,
8670,統一超商股份有限公司,台中市第六一七分公司,臺中市東區復興路4段210號1、2樓、地下層,1,0,120.6880808,24.1364476,
8677,統一超商股份有限公司,台中市第六一八分公司,臺中市神岡區三社路256號1樓,1,0,120.6880822,24.2402988,
15471,全家便利商店股份有限公司,台中市第五一七分公司,臺中市北屯區熱河路3段57號1樓,1,0,120.6882098,24.1770436,
1171,全聯實業股份有限公司,南投彰南分公司,南投縣南投市嘉和里彰南路一段560、562、566、568號、560號2樓,1,0,120.6882293,23.8950016,
3119,統一超商股份有限公司,台中市第五四六分公司,臺中市后里區甲后路2段742號1樓,1,0,120.6883092,24.3147848,
4782,統一超商股份有限公司,南投縣第三十四分公司,南投縣南投市復興路38號1樓,1,0,120.6883445,23.9028481,
20082,萊爾富國際股份有限公司,第四八二八分公司,南投縣竹山鎮興隆街43號1樓,1,0,120.688444,23.7571402,
10773,來來超商股份有限公司,第八十二分公司,臺中市東區建成路720號1樓,1,0,120.6885399,24.1311659,
8967,統一超商股份有限公司,南投縣第一二一分公司,南投縣草屯鎮中正路1397-6號,1,0,120.6886813,23.9957977,
4936,統一超商股份有限公司,台中市第二九二分公司,臺中市東區新庄里大智路49號1樓,1,0,120.6887026,24.1352334,
10408,統一超商股份有限公司,南投縣第９分公司,南投縣南投市民族66、68號1樓,1,0,120.68872645,23.9094108,
887,全聯實業股份有限公司,南投學藝分公司,南投縣南投市學藝路27號、學藝一路27號,1,0,120.6887311,23.9500889,
1506,統一超商股份有限公司,台中巿第一二四分公司,臺中市北屯區昌平路二段四十五之8、四十五之9號1樓,1,0,120.68881265,24.1802133,
1943,統一超商股份有限公司,台中市第一八０分公司,臺中市大里區大峰路167號1樓,1,0,120.6888467,24.0781379,
12401,全家便利商店股份有限公司,大里益民分公司,臺中市大里區新里里益民路二段一七號、至聖路一0七號一樓,1,1,120.688983,24.1062408,
11489,來來超商股份有限公司,第七三九分公司,臺中市北屯區崇德六路1段101號1樓,1,0,120.689,24.180302,
2843,統一超商股份有限公司,臺中巿第六十分公司,臺中市北區健行路四十九號1樓,1,1,120.6890382,24.1588277,
12969,全家便利商店股份有限公司,台中市第五七一分公司,臺中市東區富仁里自由路3段95號,1,0,120.6890593,24.143198,
14600,全家便利商店股份有限公司,南投縣第一０七分公司,南投縣南投市營北里學藝路3號,1,0,120.6892076,23.9504627,
1001,全聯實業股份有限公司,台中大里分公司,臺中市大里區東榮路8號1樓,1,0,120.6892302,24.1101886,
2700,統一超商股份有限公司,臺中巿第四十三分公司,臺中市北區雙十路二段四十七、四十七–1號1樓,1,0,120.6893243,24.1545943,
8,全聯實業股份有限公司,台中大智分公司,臺中市東區大智路350巷2號1樓,1,0,120.68944,24.129504,
7414,統一超商股份有限公司,屏東縣第二十一分公司,屏東縣枋山鄉楓港村舊庄路51-2、51-3、51-4號1樓,1,0,120.6894785,22.1987698,
603,全聯實業股份有限公司,台中新民分公司,臺中市北區金龍里健行路37號,1,0,120.6896211,24.1589003,
17297,全家便利商店股份有限公司,台中市第七二八分公司,臺中市北區金華里雙十路2段95號、97號、99號,1,0,120.6896816,24.1555992,
414,全聯實業股份有限公司,南投文昌分公司,南投縣南投市龍泉里文昌街19號1樓,1,0,120.6897945,23.9074834,
3676,統一超商股份有限公司,台中縣第二二０分公司,臺中市潭子區崇德路5段489號1樓,1,0,120.6899235,24.2251381,
15298,全家便利商店股份有限公司,台中金強分公司,臺中市北屯區松竹路2段366-1號,1,0,120.6899543,24.1823703,
11427,來來超商股份有限公司,第三一四分公司,臺中市東區建成路675號1樓,1,0,120.6900177,24.1313829,
2888,統一超商股份有限公司,台中市第三八一分公司,臺中市大里區中興路2段480號1樓,1,0,120.69009,24.1106745,
10409,統一超商股份有限公司,台中巿第八分公司,臺中市北屯區大連路二段283號,1,0,120.6902143,24.1756016,
3084,統一超商股份有限公司,台中市第五四四分公司,臺中市北屯區昌平東六路121號1樓,1,0,120.690231,24.1857905,
15529,全家便利商店股份有限公司,台中市第五二五分公司,臺中市北屯區太原路3段152、154號,1,0,120.6902956,24.1648383,
11669,來來超商股份有限公司,第五三九分公司,臺中市北屯區柳陽東街45－4號1樓,1,0,120.6904109,24.1700451,
15654,全家便利商店股份有限公司,台中市第六三五分公司,臺中市東區振興里振興路44號1樓,1,0,120.6904165,24.1348054,
2548,統一超商股份有限公司,台中巿第３２分公司,臺中市東區建成路668號1樓,1,0,120.6904221,24.1319567,
1206,全聯實業股份有限公司,台中忠孝分公司,臺中市東區振興里忠孝路460、462號,1,0,120.6904881,24.1330793,
7781,統一超商股份有限公司,台中市第一三四分公司,臺中市大里區大智路567號1樓,1,0,120.6905063,24.1232837,
13977,全家便利商店股份有限公司,大里大金分公司,臺中市大里區東湖里長春路78巷50號,1,0,120.6907529,24.0901493,
8047,統一超商股份有限公司,台中市第一三一分公司,臺中市北屯區昌平路一段264號1樓,1,0,120.6908872,24.172176,
4310,統一超商股份有限公司,台中市第二七二分公司,臺中市北屯區國校巷16號1樓,1,0,120.6908967,24.1647827,
7356,統一超商股份有限公司,台中市第八十分公司,臺中市東區自由路3段169之1號1樓,1,0,120.6909611,24.1429338,
12908,全家便利商店股份有限公司,台中市第五六O分公司,臺中市東區富台里富台東街72、76號1樓,1,0,120.6910321,24.1444689,
8979,統一超商股份有限公司,台中市第六０三分公司,臺中市北區育樂街66、68號1樓及夾層,1,0,120.6911064,24.157933,
12329,全家便利商店股份有限公司,大里內新分公司,臺中市大里區內新里內新街五十四號，五十六號一樓,1,1,120.6912998,24.1140204,
14959,全家便利商店股份有限公司,南投金袋分公司,南投縣南投市育樂路99號1樓,1,0,120.6913415,23.9121202,
14984,全家便利商店股份有限公司,霧峰九德分公司,臺中市霧峰區四德路204號,1,0,120.691405,24.0661726,
4794,統一超商股份有限公司,台中縣第二七二分公司,臺中市潭子區東寶村6大豐路2段1號1樓,1,0,120.69141265,24.21707925,
7152,統一超商股份有限公司,南投縣第四十一分公司,南投縣南投市中學西路61號1樓,1,0,120.691494,23.9462272,
107,全聯實業股份有限公司,台中太原分公司,臺中市北屯區太原路3段191之1號,1,0,120.6915033,24.1650774,
14930,全家便利商店股份有限公司,台中昌盛分公司,臺中市北屯區崇德二路1段257號、259號1樓,1,0,120.6915919,24.1765385,
6672,統一超商股份有限公司,屏東縣第一六二分公司,屏東縣枋山鄉楓港村舊庄路21-3、21-4、21-5、21-6號1樓,1,0,120.6915996,22.1949687,
11817,來來超商股份有限公司,第四四一分公司,南投縣南投市南營路218號1樓,1,0,120.691679,23.9338112,
4101,統一超商股份有限公司,台中縣第二三六分公司,臺中市霧峰區中正路473號,1,0,120.6916963,24.0429074,
12409,全家便利商店股份有限公司,台中北屯分公司,臺中市北區金龍里北屯路四十五號一樓,1,1,120.691738,24.1604868,
14137,全家便利商店股份有限公司,草屯金安分公司,南投縣草屯鎮御富路218號,1,0,120.691768,23.9887079,
10182,統一超商股份有限公司,台中市第六七０分公司,臺中市東區建德街174、176、178、180號,1,0,120.6920232,24.1295378,
5520,統一超商股份有限公司,台中市第四八九分公司,臺中市大里區中興路1段255號1樓,1,0,120.6920457,24.0910301,
1910,統一超商股份有限公司,台中市第１５分公司,臺中市東區富榮街2號1樓,1,0,120.692224,24.1455301,
16135,全家便利商店股份有限公司,潭子大豐分公司,臺中市潭子區大豐村大豐路三段一三六號一樓,1,1,120.6923187,24.2227486,
1359,統一超商股份有限公司,台中市第一０三分公司,臺中市霧峰區坑口里中正路563、563-1號1樓,1,0,120.6923582,24.0466761,
2505,統一超商股份有限公司,臺中縣第六分公司,臺中市大里區中興路1段11-6、11-7號1樓 / 東南路1號1樓,1,0,120.69235885,24.1007133,
15578,全家便利商店股份有限公司,台中市第五三五分公司,臺中市大里區日新路586號,1,0,120.6925634,24.1187009,
15525,全家便利商店股份有限公司,南投縣第一O三分公司,南投縣南投市中興路227號1樓,1,0,120.6926798,23.9294744,
12843,全家便利商店股份有限公司,台中市第五五一分公司,臺中市北區梅亭東街62號、66號1樓,1,0,120.6927446,24.159931,
14532,全家便利商店股份有限公司,台中市第五九一分公司,臺中市北區錦祥里育樂街37號、39號1樓,1,0,120.6928161,24.1571875,
946,全聯實業股份有限公司,大里益民分公司,臺中市大里區益民路1段175號、177號,1,0,120.6928716,24.1071462,
11872,來來超商股份有限公司,第三二四分公司,臺中市北屯區文心路4段896號1樓,1,0,120.6929678,24.1710621,
7274,統一超商股份有限公司,台中市第二二三分公司,臺中市大里區中興路一段328號1樓,1,0,120.692975,24.090802,
2839,統一超商股份有限公司,台中巿第五十八分公司,臺中市北屯區昌平路一段七十號1樓,1,1,120.6929771,24.1681183,
10025,統一超商股份有限公司,南投縣第一二八分公司,南投縣名間鄉彰南路335-8號,1,0,120.6930257,23.864855,
15136,全家便利商店股份有限公司,台中鼎安分公司,臺中市北屯區興安路1段233、235號,1,0,120.6930329,24.16997415,
4041,統一超商股份有限公司,台中市第二六四分公司,臺中市北區金華里10鄰進德北路106、162號1樓,1,0,120.6930547,24.1548501,
11397,來來超商股份有限公司,第一○二五分公司,南投縣名間鄉彰南路354之11、354之12號1樓,1,0,120.6930814,23.8682206,
15676,全家便利商店股份有限公司,台中市第六四十分公司,臺中市大里區東湖里公園街423號、423-1號,1,0,120.6931234,24.0857285,
16847,全家便利商店股份有限公司,台中市第六九四分公司,臺中市東區東勢里精武路122號,1,0,120.6931551,24.1481266,
3131,統一超商股份有限公司,南投縣第一一０分公司,南投縣名間鄉彰南路450號1樓,1,0,120.6932952,23.8795021,
11692,來來超商股份有限公司,第五五七分公司,臺中市大里區益民路1段94號1樓,1,0,120.6935773,24.1088698,
16738,全家便利商店股份有限公司,潭子大茂分公司,臺中市潭子區東寶里雅豐街78號1樓,1,0,120.6936149,24.218206,
15848,全家便利商店股份有限公司,竹山延和分公司,南投縣竹山鎮延和里集山路三段五四二號一樓,1,1,120.693644,23.7616391,
8019,統一超商股份有限公司,苗栗縣第六十三分公司,苗栗縣通霄鎮通西里二十九鄰中山路十號一樓,1,1,120.693657,24.47215775,
7909,統一超商股份有限公司,南投縣第四十八分公司,南投縣竹山鎮大智路五十七號一樓,1,1,120.6936824,23.7584507,
10152,統一超商股份有限公司,南投縣第一二四分公司,南投縣南投市中興路413號,1,0,120.6937417,23.9102685,
497,全聯實業股份有限公司,塗城金德分公司,臺中市大里區金德街16號1樓,1,0,120.6938394,24.0914749,
8871,統一超商股份有限公司,台中市第五０九分公司,臺中市霧峰區中正路650號1樓,1,0,120.6938476,24.0487945,
9359,統一超商股份有限公司,台中巿第八十九分公司,臺中市北區進化路581、583號1樓,1,0,120.6941414,24.1602991,
10044,統一超商股份有限公司,台中市第六六四分公司,臺中市北屯區昌平路一段17、17-1、17-2號1樓,1,0,120.6941722,24.1660958,
8945,統一超商股份有限公司,台中市第五一八分公司,臺中市大里區中山路131號,1,0,120.6941936,24.0824915,
4501,統一超商股份有限公司,苗栗縣第六十六分公司,苗栗縣通霄鎮內湖里17鄰165之8號1樓,1,0,120.694195,24.4968964,
10093,統一超商股份有限公司,南投縣第一二三分公司,南投縣南投市中興路221號,1,0,120.6942479,23.9335077,
5040,統一超商股份有限公司,台中縣第二八八分公司,臺中市后里區甲后路二段363號1樓,1,0,120.6942834,24.3134125,
6024,統一超商股份有限公司,台中市第四四四分公司,臺中市北屯區興安路1段289號1樓,1,0,120.6942992,24.1730923,
12471,全家便利商店股份有限公司,台中興安分公司,臺中市北屯區平興里大連路三段一三七號一樓,1,1,120.6943805,24.1747755,
13221,全家便利商店股份有限公司,大里大發分公司,臺中市大里區東湖里中興路一段一0九之五號一樓,1,1,120.69443615,24.0858169,
12310,全家便利商店股份有限公司,台中興安分公司,臺中市北屯區平興里興安路二段三號一樓,1,1,120.6944795,24.1747914,
11931,來來超商股份有限公司,第五０三分公司,南投縣南投市南鄉路377、379號1樓,1,0,120.6945504,23.9066512,
8409,統一超商股份有限公司,台中市第一一六分公司,臺中市東區進化路170號1樓,1,0,120.6945726,24.146443,
1287,全聯實業股份有限公司,台中進化分公司,臺中市北區錦洲里進化路426號,1,0,120.6945813,24.1562463,
3015,統一超商股份有限公司,台中市第四０九分公司,臺中市北區進化路328號1樓,1,0,120.694596,24.1535559,
5362,統一超商股份有限公司,台中市第四七八分公司,臺中市大里區新仁路2段92號1樓,1,0,120.6945976,24.1115911,
15361,全家便利商店股份有限公司,台中市第五0二分公司,臺中市潭子區雅豐街321、323、325號1樓,1,0,120.6946358,24.2243363,
13604,全家便利商店股份有限公司,大里東芳分公司,臺中市大里區東湖里東南路142之6號1樓,1,0,120.6946374,24.0795986,
12002,來來超商股份有限公司,第六四七分公司,臺中市北區進化路628號1樓,1,0,120.6946955,24.1599556,
8020,統一超商股份有限公司,台中市第二三０分公司,臺中市東區東光園路142號1樓,1,0,120.6948315,24.1274657,
13473,全家便利商店股份有限公司,台中松茂分公司,臺中市北屯區松強里興安路2段461巷2號、463號1樓,1,0,120.6948575,24.1843419,
5196,統一超商股份有限公司,台中市第四一一分公司,臺中市北屯區興安路2段62號1樓,1,0,120.6949288,24.1765089,
3955,統一超商股份有限公司,台中市第二六三分公司,臺中市北屯區松安里14鄰崇德六路1段47號,1,0,120.69505525,24.1797642,
16830,全家便利商店股份有限公司,台中市第六七四分公司,臺中市東區泉源里樂業二路60號、62號1樓,1,0,120.6950771,24.1347879,
13147,全家便利商店股份有限公司,南投新村分公司,南投縣南投市中正路330之6號及330之11號1樓,1,0,120.6952201,23.9441865,
19001,萊爾富國際股份有限公司,第四五九O分公司,臺中市神岡區三角里大豐路4段225號,1,0,120.6953615,24.2365493,
12177,來來超商股份有限公司,第一四五一分公司,臺中市東區東南街99號1、2樓,1,0,120.6953623,24.1472727,
13972,全家便利商店股份有限公司,潭子頭家分公司,臺中市潭子區頭家村頭張路2段112號,1,0,120.6953801,24.1942252,
3782,統一超商股份有限公司,台中縣第二二五分公司,臺中市大里區甲堤南路71號1樓,1,0,120.6954339,24.1025867,
3854,統一超商股份有限公司,嘉義縣第四十九分公司,嘉義縣竹崎鄉中和村12鄰奮起湖178-1號,1,0,120.6954762,23.50511625,
7474,統一超商股份有限公司,台中市第三十九分公司,臺中市北屯區北屯路二二四之一號一樓,1,1,120.69548235,24.17264705,
1168,全聯實業股份有限公司,台中松竹分公司,臺中市北屯區松強里松竹路二段178巷51、59號,1,0,120.695538,24.184469,
18008,萊爾富國際股份有限公司,第四五六三分公司,臺中市神岡區岸裡里大富路18號,1,0,120.6956565,24.2478833,
8584,統一超商股份有限公司,台中市第五二三分公司,臺中市霧峰區中正路583號,1,0,120.6958463,24.0543,
1107,全聯實業股份有限公司,台中北屯分公司,臺中市北屯區三光里北屯路289-10號1樓,1,0,120.6958961,24.1679048,
4755,統一超商股份有限公司,台中縣第二六八分公司,臺中市大里區中興路1段292-11號、292-12號1樓,1,0,120.6959685,24.0881138,
6538,統一超商股份有限公司,台中市第三七０分公司,臺中市大里區仁化路657號1樓,1,0,120.6960734,24.096601,
5099,統一超商股份有限公司,台中市第二九八分公司,臺中市北區北屯路14、14之2、14之3號1樓,1,0,120.69640755,24.1695126,
2954,統一超商股份有限公司,台中市第四五四分公司,臺中市北屯區太原路3段516號1樓,1,0,120.6964289,24.1647518,
17327,全家便利商店股份有限公司,台中市第七○六分公司,臺中市霧峰區本堂里樹仁路169號,1,0,120.6964677,24.0589475,
18473,萊爾富國際股份有限公司,第三三九六分公司,臺中市后里區眉山里甲后路二段429號,1,0,120.6964768,24.3131454,
4579,統一超商股份有限公司,台中縣第二六一分公司,臺中市霧峰區樹仁路161-1、161-2號1樓,1,0,120.6965288,24.0594871,
9632,統一超商股份有限公司,台中縣第五十五分公司,臺中市霧峰區中正路146–二十號1樓,1,1,120.6966071,24.0234308,
12174,來來超商股份有限公司,第一四二O分公司,臺中市霧峰區樹仁路127號1樓,1,0,120.6967033,24.061038,
4830,統一超商股份有限公司,台中縣第二七四分公司,臺中市神岡區大洲路299之1號1樓,1,0,120.6967155,24.2537998,
9260,統一超商股份有限公司,南投縣第三分公司,南投縣草屯鎮中正路557-26號1樓,1,0,120.6968751,23.978685,
16689,全家便利商店股份有限公司,台中遼寧分公司,臺中市北屯區平興里遼寧路一段一五八號一樓,1,1,120.6969551,24.1752024,
9435,統一超商股份有限公司,臺中巿第六十九分公司,臺中市北區自強一街1號1樓,1,0,120.6969648,24.1529639,
14750,全家便利商店股份有限公司,大里河堤分公司,臺中市大里區立德里立中街9號,1,0,120.6970081,24.100777,
8380,統一超商股份有限公司,台中市第五十二分公司,臺中市北屯區遼寧路一段一二0號一樓,1,0,120.6970143,24.17443,
10527,統一超商股份有限公司,台中縣第七十一分公司,臺中市霧峰區樹仁路二十六號1樓,1,1,120.6970191,24.0642085,
841,全聯實業股份有限公司,大里立中分公司,臺中市大里區立中街27號及立中五街8號,1,0,120.697101,24.101457,
5505,統一超商股份有限公司,台中市第四八七分公司,臺中市霧峰區振興街32、36、38號1樓,1,0,120.6971719,24.0665025,
13992,全家便利商店股份有限公司,台中東園分公司,臺中市東區樂成里東光園路536號1樓,1,0,120.6972243,24.1386815,
16927,全家便利商店股份有限公司,台中市第六五一分公司,臺中市東區樂成里東光園路568號1樓,1,0,120.6972344,24.1399389,
20004,萊爾富國際股份有限公司,第五OO七分公司,臺中市北屯區太原路三段369、371、373號1樓,1,0,120.697311,24.165033,
17305,全家便利商店股份有限公司,台中市第七三○分公司,臺中市北屯區北京里國強街163號、165號,1,0,120.6973796,24.1616043,
9596,統一超商股份有限公司,台中巿第九十六分公司,臺中市北區天祥街100號1樓；國強街142號1樓,1,0,120.6973871,24.160828,
7321,統一超商股份有限公司,台中市第三十七分公司,臺中市北區建成里興進路60號1樓,1,0,120.6974186,24.1557772,
15171,全家便利商店股份有限公司,霧峰新振興分公司,臺中市霧峰區草湖路49號,1,0,120.6976979,24.0688213,
7273,統一超商股份有限公司,台中市第一五五分公司,臺中市潭子區頭張路二段2號1樓,1,0,120.6978169,24.1947437,
8564,統一超商股份有限公司,南投縣第一二二分公司,南投縣竹山鎮江西路1-37號1樓,1,0,120.6978319,23.7650299,
15873,全家便利商店股份有限公司,大里塗城分公司,臺中市大里區塗城路742號、744號1樓,1,0,120.6979176,24.0902459,
2861,統一超商股份有限公司,台中市第三七九分公司,臺中市北屯區東山路1段146-39號1樓,1,0,120.6980241,24.170491,
14797,全家便利商店股份有限公司,霧峰金來分公司,臺中市霧峰區中正路803號1樓,1,0,120.6982386,24.0621217,
10053,統一超商股份有限公司,台中市第五三八分公司,臺中市霧峰區中正路815號1樓,1,0,120.6982731,24.0624457,
16195,全家便利商店股份有限公司,神岡大漢分公司,臺中市神岡區大社村大漢街七十二號一樓,1,1,120.6983015,24.2528541,
10180,統一超商股份有限公司,台中市第六四三分公司,臺中市北屯區松山街148號1樓和地下層,1,0,120.6983064,24.1867107,
19776,萊爾富國際股份有限公司,第四六O四分公司,臺中市豐原區大豐路五段350號,1,0,120.698326,24.2449937,
10141,統一超商股份有限公司,台中市第六三一分公司,臺中市北屯區松義街132、136號1樓及夾層,1,0,120.6983486,24.183889,
6900,統一超商股份有限公司,台中市第二三一分公司,臺中市大里區至善路188號1樓,1,0,120.6984113,24.0945711,
14996,全家便利商店股份有限公司,台中真義分公司,臺中市北屯區松義街160號、162號,1,0,120.6984217,24.184321,
12407,全家便利商店股份有限公司,台中豐源分公司,臺中市北屯區松勇里松竹北路一四八號、一五0號一樓,1,1,120.698489,24.185503,
12492,全家便利商店股份有限公司,台中北新分公司,臺中市北屯區東光里北屯路二八八號、二八八之一號一樓,1,1,120.6985316,24.172353,
2349,統一超商股份有限公司,台中市第十二分公司,臺中市北屯路三十七號1樓,1,1,120.6985645,24.1736612,
645,全聯實業股份有限公司,草屯中正分公司,南投縣草屯鎮富寮里中正路557-19-5號,1,0,120.6985711,23.9786306,
6605,統一超商股份有限公司,台中市第三七六分公司,臺中市神岡區承德路219號1樓,1,0,120.6986217,24.2355735,
4283,統一超商股份有限公司,南投縣第七十八分公司,南投縣名間鄉中正村彰南路218之32號1樓,1,0,120.6986393,23.8448268,
7077,統一超商股份有限公司,台中市第一八八分公司,臺中市霧峰區中正路916號1樓,1,0,120.6988247,24.0645768,
14424,全家便利商店股份有限公司,台中市第五七四分公司,臺中市東區東門里東門路118號、東福路72號,1,0,120.6988936,24.127167,
7244,統一超商股份有限公司,台中市第一八六分公司,臺中市北區東光路340號1樓,1,0,120.6989524,24.1540796,
7201,統一超商股份有限公司,台中市第二一二分公司,臺中市大里區塗城路765號1樓,1,0,120.698981,24.0893514,
10266,統一超商股份有限公司,台中縣第５９分公司,臺中市大里區好來二街2號1樓,1,0,120.6990035,24.109894,
80,全聯實業股份有限公司,台中東光分公司,臺中市北區東光路346、348號,1,0,120.6990454,24.1544368,
7684,統一超商股份有限公司,台中市第二十八分公司,臺中市北屯區松竹路2段88號1樓,1,0,120.6990896,24.1829369,
684,全聯實業股份有限公司,豐原大豐分公司,臺中市豐原區社皮里大豐路5段486號,1,0,120.6990916,24.2475908,
16587,全家便利商店股份有限公司,豐原社皮分公司,臺中市豐原區大豐路5段450號1樓,1,0,120.699103,24.246464,
819,全聯實業股份有限公司,霧峰中正分公司,臺中市霧峰區中正路1119號,1,0,120.6991033,24.0695525,
10052,統一超商股份有限公司,台中市第七二三分公司,臺中市東區東門路121、123號,1,0,120.6992243,24.128741,
19284,萊爾富國際股份有限公司,中縣豐洲分公司,臺中市神岡區大洲路二號一樓,1,1,120.6992448,24.2639711,
4353,統一超商股份有限公司,嘉義縣第五十九分公司,嘉義縣竹崎鄉中和村石棹22-27號,1,0,120.6992791,23.4798984,
18803,萊爾富國際股份有限公司,第三八三五分公司,臺中市北屯區東光里東山路1段35號1樓,1,0,120.6993312,24.1709445,
7473,統一超商股份有限公司,台中縣第一七二分公司,臺中市豐原區中正路八0五號一樓,1,1,120.6993461,24.2488109,
16417,全家便利商店股份有限公司,台中大向分公司,臺中市北屯區三光里北屯路二一0之三號、二一0之五號一樓,1,1,120.6994135,24.16866865,
2897,統一超商股份有限公司,台中市第三八四分公司,臺中市霧峰區德泰街9號1樓,1,0,120.6995323,24.0686743,
16770,全家便利商店股份有限公司,台中市第六八三分公司,臺中市東區旱溪里自由路四段165號、167號、169號1樓,1,0,120.6996699,24.1430666,
7610,統一超商股份有限公司,高雄市第四八○分公司,高雄市六龜區寶來村中正路84、86號1樓,1,0,120.6997929,23.1088318,
14012,全家便利商店股份有限公司,草屯金昌分公司,南投縣草屯鎮富林路1段320號1樓,1,0,120.6998315,23.9750029,
10142,統一超商股份有限公司,台中市第六三三分公司,臺中市神岡區豐洲路656號1樓,1,0,120.6998455,24.2639487,
4866,統一超商股份有限公司,台中市第二九一分公司,臺中市東區東門里東門路140號1樓,1,0,120.6998566,24.1271189,
13240,全家便利商店股份有限公司,大里立新分公司,臺中市大里區立德里立新街三二一號一樓,1,1,120.6998773,24.1056153,
3739,統一超商股份有限公司,台中市第三一一分公司,臺中市大里區立新街350號1樓、立新二街5號1樓,1,0,120.6999099,24.1046111,
1821,統一超商股份有限公司,台中市第一四四分公司,臺中市東區樂業路二五九號一樓,1,1,120.6999578,24.1390033,
