消防隊名稱,地址,聯絡電話,X座標_TWD97TM121,Y座標_TWD97TM121,,,,,,,,,,,,,,,,,,,
新北市政府消防局成功分隊,新北市蘆洲區中山一路415號,02-22821119,121.46897727109187,25.07674732329903,,,,,,,,,,,,,,,,,,,
新北市政府消防局龍源分隊,新北市八里區龍米路一段225號,02-26181730,121.45136261568669,25.13234959355253,,,,,,,,,,,,,,,,,,,
新北市政府消防局八里分隊,新北市八里區中山路二段76號,02-26102718,121.40816845607593,25.1558295485322,,,,,,,,,,,,,,,,,,,
新北市政府消防局淡水分隊,新北市淡水區新生街29號,02-26210140,121.43970432847664,25.17491183209582,,,,,,,,,,,,,,,,,,,
新北市政府消防局竹圍分隊,新北市淡水區中正東路一段125號,02-26290366,121.45561702189086,25.159542959708688,,,,,,,,,,,,,,,,,,,
新北市政府消防局三芝分隊,新北市三芝區中山路一段10號,02-26362457,121.50061871070662,25.258541065064634,,,,,,,,,,,,,,,,,,,
新北市政府消防局第四救災救護大隊,新北市新店區北新路一段98號5樓,02-29110163,121.54219762371513,24.969111894533153,,,,,,,,,,,,,,,,,,,
新北市政府消防局新店分隊,新北市新店區北新路一段98號,02-29117947,121.54219762371513,24.969111894533153,,,,,,,,,,,,,,,,,,,
新北市政府消防局直潭分隊,新北市新店區直潭十街25號,02-26660170,121.5343116043698,24.9385877185455,,,,,,,,,,,,,,,,,,,
新北市政府消防局安康分隊,新北市新店區安康路三段2號1樓,02-22141860,121.49374292158882,24.953824022582754,,,,,,,,,,,,,,,,,,,
新北市政府消防局石碇分隊,新北市石碇區碇坪路一段81號,02-26632234,121.66070562817025,24.991216460294826,,,,,,,,,,,,,,,,,,,
新北市政府消防局坪林分隊,新北市坪林區坪林里國中路1號,02-26656119,121.7125676095196,24.9366477204761,,,,,,,,,,,,,,,,,,,
新北市政府消防局雪山分隊,新北市坪林區坪雙路一段56號,02-26658330,121.71396508878773,24.942887569207905,,,,,,,,,,,,,,,,,,,
新北市政府消防局烏來分隊,新北市烏來區環山路51號,(02)26616187,121.5485773769615,24.863964648934797,,,,,,,,,,,,,,,,,,,
新北市政府消防局深坑分隊,新北市深坑區文山路一段35號1樓,02-26621115,121.62811335024053,25.00264784627336,,,,,,,,,,,,,,,,,,,
新北市政府消防局第五救災救護大隊,新北市三峽區隆恩街247號,02-86713380#3519,121.35733978850249,24.940700736686043,,,,,,,,,,,,,,,,,,,
新北市政府消防局土城分隊,新北市土城區金城路一段90號,02-22602524,121.44512723533855,24.973330022935546,,,,,,,,,,,,,,,,,,,
新北市政府消防局清水分隊,新北市土城區青雲路35號,02-22615281,121.46013432036808,24.98855437176698,,,,,,,,,,,,,,,,,,,
新北市政府消防局頂埔分隊,新北市土城區中山路49號,02-2268-1574,121.42143421002325,24.963089251347633,,,,,,,,,,,,,,,,,,,
新北市政府消防局樹林分隊,新北市樹林區環漢路五段50號,02-86859790,121.42167443311597,24.974538384834105,,,,,,,,,,,,,,,,,,,
新北市政府消防局樹潭分隊,新北市樹林區俊保路160號,02-26822119,121.42295337058498,25.008655485148864,,,,,,,,,,,,,,,,,,,
新北市政府消防局柑園分隊,新北市樹林區柑園街一段60號,02-26802134,121.40272344667663,24.960408840552624,,,,,,,,,,,,,,,,,,,
新北市政府消防局三峽分隊,新北市三峽區中正路一段46號,02-26711119,121.37534818711525,24.93064298628805,,,,,,,,,,,,,,,,,,,
新北市政府消防局隆恩分隊,新北市三峽區隆恩街247號,02-26747927,121.35733978850249,24.940700736686043,,,,,,,,,,,,,,,,,,,
新北市政府消防局鶯歌分隊,新北市鶯歌區建國路420號,02-26792082,121.34283522741973,24.95189485446712,,,,,,,,,,,,,,,,,,,
新北市政府消防局第六救災救護大隊,新北市汐止區福德一路236號,02-26947119,121.63377178120017,25.064852542793027,,,,,,,,,,,,,,,,,,,
新北市政府消防局社后分隊,新北市汐止區中興里福德一路236號,02-86931911,121.6546992,25.07331322,,,,,,,,,,,,,,,,,,,
新北市政府消防局汐止分隊,新北市汐止區大同路二段447號,02-26413249,121.65953896940513,25.067734880684256,,,,,,,,,,,,,,,,,,,
新北市政府消防局秀峰分隊,新北市汐止區忠孝東路1-1號,02-2641-2052,121.6570318882446,25.06413086590766,,,,,,,,,,,,,,,,,,,
新北市政府消防局長青分隊,新北市汐止區永春一路4號,02-26451334,121.60352181470293,25.11279015357118,,,,,,,,,,,,,,,,,,,
新北市政府消防局橫科分隊,新北市汐止區橫科路119號,02-26600623,121.6201480429563,25.050521596647318,,,,,,,,,,,,,,,,,,,
新北市政府消防局瑞芳分隊,新北市瑞芳區中正路30號,02-24971600,121.80759030718794,25.10733078391746,,,,,,,,,,,,,,,,,,,
新北市政府消防局瑞亭分隊,新北市瑞芳區大埔路176號,02-24578684,121.762199076869,25.10229544145562,,,,,,,,,,,,,,,,,,,
新北市政府消防局南雅分隊,新北市板橋區南雅南路二段15號,02-8951-3518,121.45393464236186,25.001280151075367,,,,,,,,,,,,,,,,,,,
新北市政府消防局石門分隊,新北市石門區尖鹿里中山路64之1號,02-26381619,121.567487,25.290559,,,,,,,,,,,,,,,,,,,
新北市政府消防局萬里分隊,新北市萬里區景美16號,02-24922739,121.68682610930948,25.173651220325883,,,,,,,,,,,,,,,,,,,
新北市政府消防局雙溪分隊,新北市雙溪區中山路45號,02-24931314,121.866587,25.03196,,,,,,,,,,,,,,,,,,,
新北市政府消防局貢寮分隊,新北市貢寮區朝陽街66號,02-24941314,121.90988810573664,25.02194502640231,,,,,,,,,,,,,,,,,,,
新北市政府消防局平溪分隊,新北市平溪區靜安路二段289號,02-24951119,121.73232578176365,25.023264507538904,,,,,,,,,,,,,,,,,,,
新北市政府消防局金山分隊,新北市金山區南勢54號,02-24982519,121.62818811313868,25.220963695580018,,,,,,,,,,,,,,,,,,,
新北市政府消防局樹林中隊,新北市樹林區環漢路五段50號,02-86859790,121.42167443311597,24.974538384834105,,,,,,,,,,,,,,,,,,,
臺北港分隊,新北市八里區商港路122號,02-26196151,121.39163390256458,25.151589552962495,,,,,,,,,,,,,,,,,,,
新北市政府消防局特搜大隊,新北市板橋區南雅南路二段15號,02-8951-3513,121.45393464236186,25.001280151075367,,,,,,,,,,,,,,,,,,,
新北市政府消防局瑞芳中隊,新北市瑞芳區中正路30號,02-24971600,121.80759030718794,25.10733078391746,,,,,,,,,,,,,,,,,,,
新北市政府消防局蘆洲分隊,新北市蘆洲區長榮路792號,02-22858100,121.46142879016412,25.092974941803195,,,,,,,,,,,,,,,,,,,
新北市政府消防局文化分隊,新北市林口區 文化三路一段302號,02-26089803,121.36287772948309,25.06996370868389,,,,,,,,,,,,,,,,,,,
新北市政府消防局第三大隊淡水中隊滬尾分隊,新北市淡水區中正路15巷5號,02-26263961,121.43712626065005,25.171511225846647,,,,,,,,,,,,,,,,,,,
新北市政府消防局中和分隊,新北市中和區中山路二段64巷11號,02-22491819,121.50322668301256,25.005629478530892,,,,,,,,,,,,,,,,,,,
新竹市消防局金山分隊,新竹市東區介壽路190號,036662172,121.01906702565752,24.77924854715475,,,,,,,,,,,,,,,,,,,
新竹市消防局,新竹市北區西大路679號,03-5229508,120.95760866701441,24.81052407855686,,,,,,,,,,,,,,,,,,,
新竹市消防局第一救災救護大隊,新竹市香山區牛埔北路150號5樓,03-5301939,120.94116887448799,24.800648705740585,,,,,,,,,,,,,,,,,,,
新竹市消防局竹光分隊,新竹市北區西大路679號1樓,03-5265248,120.95760866701441,24.81052407855686,,,,,,,,,,,,,,,,,,,
新竹市消防局中山分隊,新竹市北區中山路4號,03-5222050,120.96830137317119,24.80658844522512,,,,,,,,,,,,,,,,,,,
新竹市消防局香山分隊,新竹市香山區牛埔北路150號,03-5389360,120.94116887448799,24.800648705740585,,,,,,,,,,,,,,,,,,,
新竹市消防局朝山分隊,新竹市香山區中華路五段688號,03-5376753,120.91476624687115,24.766429195273645,,,,,,,,,,,,,,,,,,,
新竹市消防局南寮分隊,新竹市北區東大路三段539號,03-5361157,120.93751006559998,24.84036456009747,,,,,,,,,,,,,,,,,,,
新竹市消防局第二救災救護大隊,新竹市東區公園路356號,03-5616150,120.97525612044568,24.800250762955006,,,,,,,,,,,,,,,,,,,
新竹市消防局光復分隊,新竹市東區公園路356號,03-5234918,120.97525612044568,24.800250762955006,,,,,,,,,,,,,,,,,,,
新竹市消防局埔頂分隊,新竹市東區光復路一段568號1樓,03-5790102,121.00786763778073,24.789031819124702,,,,,,,,,,,,,,,,,,,
新竹市消防局明湖分隊,新竹市東區明湖路1075巷9號,03-5292925,120.97140408784213,24.772222196615516,,,,,,,,,,,,,,,,,,,
新竹市消防局三民分隊,新竹市北區經國路一段486號,03-5437807,120.96832082625163,24.81372330962956,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局,新竹縣竹北市光明五街295號,03-5513520,121.01112683198474,24.828097794268977,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局第一救災救護大隊,新竹縣竹北市福興路757號,03-5550980,121.01145073107463,24.822041488045855,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局竹北分隊,新竹縣竹北市福興路757號,03-5552922,121.01145073107463,24.822041488045855,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局新豐分隊,新竹縣新豐鄉建興路二段788-1號,03-5593340,120.98720688113197,24.901112473896326,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局湖口分隊,新竹縣湖口鄉信勢村3鄰成功路109號,03-5992454,121.04351660198338,24.90489654184071,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局新工分隊,新竹縣湖口鄉文化路188號,03-5981674,121.01702295458085,24.871845137649125,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局新埔分隊,新竹縣新埔鎮田新路660號,03-5882187,121.07317998669923,24.82579408084582,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局關西分隊,新竹縣關西鎮正義路146號,03-5872790,121.17565506190009,24.79525265501074,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局第二救災救護大隊,新竹縣竹東鎮長安路77號,03-5944860,121.09276527307392,24.735702510602128,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局竹東分隊,新竹縣竹東鎮中正路206號,03-5962066,121.09284690689451,24.735165415247963,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局芎林分隊,新竹縣芎林鄉文山路337號,03-5921978,121.08122681367068,24.774774141977296,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局二重分隊,新竹縣竹東鎮中興路四段99號,03-5829233,121.04884798902349,24.772865795759376,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局北埔分隊,新竹縣北埔鄉南興街66號,03-5804449,121.05738714207634,24.69955887131409,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局峨眉分隊,新竹縣峨眉鄉峨眉村2鄰峨眉街1號之1,03-5800684,121.02161128006689,24.688169414652425,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局寶山分隊,新竹縣寶山鄉雙園路二段288號,03-5204755,120.99121789088704,24.765942751890826,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局橫山分隊,新竹縣橫山鄉新興街120號,03-5932475,121.14148729815226,24.71699654595481,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局尖石分隊,新竹縣尖石鄉嘉樂村2鄰麥樹仁62號,03-5841014,121.24265006316247,24.73317817529195,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局山崎分隊,新竹縣新豐鄉松林街10號,03-5576811,120.9931345489787,24.868205218414307,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局豐田分隊,新竹縣竹北市中正西路2075巷6號,03-5566119,120.95400000403663,24.84138269301489,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局光明分隊,新竹縣竹北市光明五街295號,03-5559119,121.01112683198474,24.828097794268977,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局五峰分隊,新竹縣五峰鄉桃山村1鄰桃山8之2號,03-5856320,121.10939049596541,24.598193564295904,,,,,,,,,,,,,,,,,,,
新竹縣政府消防局第三救災救護大隊,新竹縣新埔鎮田新路660號,03-5886332,121.07317998669923,24.82579408084582,,,,,,,,,,,,,,,,,,,
嘉義市第二消防大隊東區分隊,嘉義市東區新生路306號,05-2759746,120.4607499656135,23.48589000424028,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局,嘉義市東區立學街16號,05-2716660,120.4673499651432,23.472420004808257,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局第一消防大隊,嘉義市西區文化路287號3樓,05-2226658,120.44833001867526,23.48466543977383,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局第一分隊,嘉義市西區文化路287號,05-2226658,120.44833001867526,23.48466543977383,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局德安分隊,嘉義市西區德安路171號,05-2330119,120.42808995779768,23.483460001496848,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局湖內分隊,嘉義市西區南京路59號,05-2832051,120.44090995731558,23.456149998411814,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局第二消防大隊,嘉義市東區保建街123號,05-2761851,120.45256566204361,23.500399421145826,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局第二分隊,嘉義市東區吳鳳南路367號,05-2254430,120.45574995747747,23.463890001817045,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局後湖分隊,嘉義市東區保建街123號,05-2761851,120.45256566204361,23.500399421145826,,,,,,,,,,,,,,,,,,,
嘉義市政府消防局蘭潭分隊,嘉義市東區立學街16號,05-271-5390,120.4673499651432,23.472420004808257,,,,,,,,,,,,,,,,,,,
嘉義縣消防局,嘉義縣太保市祥和二路東段6號,05-3620233,120.29365345740572,23.456924367351586,,,,,,,,,,,,,,,,,,,
嘉義縣消防局第一大隊,嘉義縣朴子市光復新路16號,05-3792088,120.24535419414043,23.455890239166113,,,,,,,,,,,,,,,,,,,
嘉義縣消防局祥和救助分隊,嘉義縣太保市祥和二路東段6號1樓,05-3620233,120.29365345740572,23.456924367351586,,,,,,,,,,,,,,,,,,,
嘉義縣消防局朴子分隊,嘉義縣朴子市光復新路16號,05-3792075,120.24535419414043,23.455890239166113,,,,,,,,,,,,,,,,,,,
嘉義縣消防局東石分隊,嘉義縣東石鄉東石鄉東石村43號,05-3732502,120.17159338573714,23.470145257891605,,,,,,,,,,,,,,,,,,,
嘉義縣消防局六腳分隊,嘉義縣六腳鄉蒜頭村15鄰蒜頭73之2號,05-3802274,120.29071614146233,23.49296408485462,,,,,,,,,,,,,,,,,,,
嘉義縣消防局布袋分隊,嘉義縣布袋鎮龍江里2-2號,053472074,120.16770535996872,23.380692310518437,,,,,,,,,,,,,,,,,,,
嘉義縣消防局義竹分隊,嘉義縣義竹鄉仁里村435-3號,05-3412044,120.23888542994631,23.33601529151658,,,,,,,,,,,,,,,,,,,
嘉義縣消防局鹿草分隊,嘉義縣鹿草鄉西井村鹿環西路3號,05-3752243,120.30518550658562,23.40732426192641,,,,,,,,,,,,,,,,,,,
嘉義縣消防局第二大隊,嘉義縣民雄鄉文隆村建國路二段261號,05-2062119,120.43320165329555,23.541819286394578,,,,,,,,,,,,,,,,,,,
嘉義縣消防局雙福救助分隊,嘉義縣民雄鄉建國路二段261號,05-2066119,120.43320165329555,23.541819286394578,,,,,,,,,,,,,,,,,,,
嘉義縣消防局民雄分隊,嘉義縣民雄鄉東榮村民族路21號,05-2262829,120.43034256609559,23.555159223312483,,,,,,,,,,,,,,,,,,,
嘉義縣消防局大林分隊,嘉義縣大林鎮中正路158號,05-2652027,120.44840956475878,23.597466239059457,,,,,,,,,,,,,,,,,,,
嘉義縣消防局溪口分隊,嘉義縣溪口鄉溪西村中山路168號,05-2691201,120.39057999184146,23.600743040316694,,,,,,,,,,,,,,,,,,,
嘉義縣消防局新港分隊,嘉義縣新港鄉公園路28號,05-3742314,120.34563546846333,23.553194208058958,,,,,,,,,,,,,,,,,,,
嘉義縣消防局水上分隊,嘉義縣水上鄉三鎮村三鎮路119號,05-2682380,120.38920856154887,23.419504995406363,,,,,,,,,,,,,,,,,,,
嘉義縣消防局太保分隊,嘉義縣太保市過溝里6鄰麻太路112號,05-3711202,120.364249,23.498217,,,,,,,,,,,,,,,,,,,
嘉義縣消防局第三大隊,嘉義縣中埔鄉和興村和興路100號,05-2399119,120.45171459096146,23.442790291984725,,,,,,,,,,,,,,,,,,,
嘉義縣消防局中埔分隊,嘉義縣中埔鄉中埔村中正路68號,05-2531340,120.52377068085966,23.424945322515963,,,,,,,,,,,,,,,,,,,
嘉義縣消防局番路分隊,嘉義縣番路鄉下坑村菜公店21號,05-2591304,120.55486766704631,23.464304263571314,,,,,,,,,,,,,,,,,,,
嘉義縣消防局大埔分隊,嘉義縣大埔鄉大埔村133號,05-2521424,120.59457371008122,23.299347289620464,,,,,,,,,,,,,,,,,,,
嘉義縣消防局竹崎分隊,嘉義縣竹崎鄉竹崎村舊車站79號,05-2611257,120.5556317136136,23.5260843369309,,,,,,,,,,,,,,,,,,,
嘉義縣消防局梅山分隊,嘉義縣梅山鄉梅北村華山路20號,05-2621020,120.555355,23.586552,,,,,,,,,,,,,,,,,,,
嘉義縣消防局阿里山分隊,嘉義縣阿里山鄉中山村63號,05-2679900,120.79700572928567,23.503905768064524,,,,,,,,,,,,,,,,,,,
嘉義縣消防局奮起湖分隊,嘉義縣竹崎鄉中和村17鄰奮起湖215之1號,05-2561746,120.6987753510475,23.501657161171522,,,,,,,,,,,,,,,,,,,
嘉義縣消防局第二大隊大美分隊,嘉義縣大林鎮大美里大埔美1之1號,05-2953911,120.50465819448877,23.602453820481117,,,,,,,,,,,,,,,,,,,
嘉義縣消防局三和救助分隊,嘉義縣中埔鄉和興村和興路100號,05-2306119,120.45171459096146,23.442790291984725,,,,,,,,,,,,,,,,,,,
彰化縣消防局第五救災救護大隊,彰化縣員林市員南路420巷66弄25號,04-8361431,120.60309114314201,23.94096122224546,,,,,,,,,,,,,,,,,,,
彰化縣消防局林厝分隊,彰化縣員林市員南路420巷66弄25號,04-8361738,120.60309114314201,23.94096122224546,,,,,,,,,,,,,,,,,,,
彰化縣消防局,彰化縣彰化市中央路1號,04-7512119,120.53621854767204,24.063632997593874,,,,,,,,,,,,,,,,,,,
彰化縣消防局第一救災救護大隊,彰化縣彰化市中山路三段266號,04-7267119,120.55988014145201,24.086272003454013,,,,,,,,,,,,,,,,,,,
彰化縣消防局彰化分隊,彰化縣彰化市中央路1號,04-7635119,120.53621854767204,24.063632997593874,,,,,,,,,,,,,,,,,,,
彰化縣消防局彰化東區分隊,彰化縣彰化市中山路三段266號,04-7200236,120.55988014145201,24.086272003454013,,,,,,,,,,,,,,,,,,,
彰化縣消防局花壇分隊,彰化縣花壇鄉彰員路二段497號,04-7862082,120.54907538751145,24.02790486755633,,,,,,,,,,,,,,,,,,,
彰化縣消防局芬園分隊,彰化縣芬園鄉彰南路四段189號,049-2523653,120.62844524927456,24.015441244273976,,,,,,,,,,,,,,,,,,,
彰化縣消防局和美分隊,彰化縣和美鎮德美路520號,04-7553244,120.49865432101807,24.117386595657987,,,,,,,,,,,,,,,,,,,
彰化縣消防局線西分隊,彰化縣線西鄉和線路972號,04-7585334,120.47092928975283,24.130330229277213,,,,,,,,,,,,,,,,,,,
彰化縣消防局伸港分隊,彰化縣伸港鄉大同村中興路二段197號,04-7984595,120.48559210476115,24.15925974413195,,,,,,,,,,,,,,,,,,,
彰化縣消防局第二救災救護大隊,彰化縣員林市員南路420巷66弄25號,04-8378521,120.60309114314201,23.94096122224546,,,,,,,,,,,,,,,,,,,
彰化縣消防局員林分隊,彰化縣員林市和平東路21號,04-8320300,120.578803881851,23.96269378183855,,,,,,,,,,,,,,,,,,,
彰化縣消防局第二大隊員林西區分隊,彰化縣員林市源泉路78-100號,04-8382969,120.56279585315032,23.958038318764316,,,,,,,,,,,,,,,,,,,
彰化縣消防局大村分隊,彰化縣大村鄉茄苳路一段52號,04-8523495,120.5445414878755,23.99538681621942,,,,,,,,,,,,,,,,,,,
彰化縣消防局永靖分隊,彰化縣永靖鄉永靖街2號,04-8223004,120.54712931433633,23.920105837410976,,,,,,,,,,,,,,,,,,,
彰化縣消防局田中分隊,彰化縣田中鎮斗中路一段230號,04-8742050,120.58020307815544,23.86162588896489,,,,,,,,,,,,,,,,,,,
彰化縣消防局社頭分隊,彰化縣社頭鄉員集路二段204號,04-8732204,120.5879483412493,23.898316974958792,,,,,,,,,,,,,,,,,,,
彰化縣消防局二水分隊,彰化縣二水鄉惠民路199號,04-8793004,120.61888731763624,23.812295733953686,,,,,,,,,,,,,,,,,,,
彰化縣消防局第三救災救護大隊,彰化縣鹿港鎮建國路489號,04-7740119,120.43695869849553,24.06576296564211,,,,,,,,,,,,,,,,,,,
彰化縣消防局鹿港分隊,彰化縣鹿港鎮中山路296號,04-7749974,120.4334396593202,24.05698875411935,,,,,,,,,,,,,,,,,,,
彰化縣消防局福興分隊,彰化縣福興鄉復興路33號,04-7792875,120.46741015355691,24.023214404600566,,,,,,,,,,,,,,,,,,,
彰化縣消防局秀水分隊,彰化縣秀水鄉復新街5號,04-7692144,120.49867320104556,24.029773018675357,,,,,,,,,,,,,,,,,,,
彰化縣消防局溪湖分隊,彰化縣溪湖鎮大溪路二段330號,04-8852007,120.48278159497876,23.96487727470161,,,,,,,,,,,,,,,,,,,
彰化縣消防局埔鹽分隊,彰化縣埔鹽鄉員鹿路二段160號,04-8653437,120.45992188125739,24.007432072191406,,,,,,,,,,,,,,,,,,,
彰化縣消防局埔心分隊,彰化縣埔心鄉中正路二段155號,04-8294704,120.52418556899626,23.949384121822092,,,,,,,,,,,,,,,,,,,
彰化縣消防局鹿鳴分隊,彰化縣鹿港鎮建國路489號,04-7749974,120.43695869849553,24.06576296564211,,,,,,,,,,,,,,,,,,,
彰化縣消防局第四救災救護大隊,彰化縣埤頭鄉安康街100號,04-8910119,120.45980708187241,23.889645595725852,,,,,,,,,,,,,,,,,,,
彰化縣消防局北斗分隊,彰化縣北斗鎮西德里公所街12號,04-8882050,120.52143821941469,23.871343585807598,,,,,,,,,,,,,,,,,,,
彰化縣消防局田尾分隊,彰化縣田尾鄉公園東路1號,04-8832086,120.53593030398828,23.895137147418666,,,,,,,,,,,,,,,,,,,
彰化縣消防局溪州分隊,彰化縣溪州鄉中山路三段278號,04-8895439,120.49306950651226,23.852938532251212,,,,,,,,,,,,,,,,,,,
彰化縣消防局埤頭分隊,彰化縣埤頭鄉安康街100號,04-8922844,120.45980708187241,23.889645595725852,,,,,,,,,,,,,,,,,,,
彰化縣消防局二林分隊,彰化縣二林鎮仁愛路200號,04-8960695,120.37621824166979,23.90310305592418,,,,,,,,,,,,,,,,,,,
彰化縣消防局竹塘分隊,彰化縣竹塘鄉竹林路一段285號,04-8972424,120.42776613018835,23.8602100490815,,,,,,,,,,,,,,,,,,,
彰化縣消防局大城分隊,彰化縣大城鄉南平路911號,04-8941045,120.31126495650763,23.85511954085458,,,,,,,,,,,,,,,,,,,
彰化縣消防局芳苑分隊,彰化縣芳苑鄉斗苑路芳苑段194巷50號,04-8983677,120.32052933343428,23.925179593889787,,,,,,,,,,,,,,,,,,,
彰化縣消防局漢寶分隊,彰化縣芳苑鄉草漢路漢寶段568號,04-8991119,120.38562091520845,24.00673239942568,,,,,,,,,,,,,,,,,,,
臺中市政府消防局第一救災救護大隊,臺中市豐原區圓環北路一段321號,04-25278783,120.71974771246218,24.258710031943302,,,,,,,,,,,,,,,,,,,
臺中市政府消防局豐原分隊,臺中市豐原區圓環北路一段321號,04-25222300,120.719748,24.25871,,,,,,,,,,,,,,,,,,,
臺中市政府消防局潭子分隊,臺中市潭子區中山路二段237巷5號,04-25327425,120.70436120606817,24.209519376468588,,,,,,,,,,,,,,,,,,,
臺中市政府消防局大雅分隊,臺中市大雅區學府路80號,04-25664054,120.65080754924699,24.218352168672496,,,,,,,,,,,,,,,,,,,
臺中市政府消防局神岡分隊,臺中市神岡區厚生路9號,04-25622304,120.67091202571517,24.256965563817204,,,,,,,,,,,,,,,,,,,
臺中市政府消防局第二救災救護大隊,臺中市東勢區東關路七段430號,04-25770018,120.82564041371931,24.255102375617778,,,,,,,,,,,,,,,,,,,
臺中市政府消防局東勢分隊,臺中市東勢區東關路七段430號,04-25876999,120.82564041371931,24.255102375617778,,,,,,,,,,,,,,,,,,,
臺中市政府消防局新社分隊,臺中市新社區新社里興安路1號,04-25816754,120.80733083574316,24.23930953455404,,,,,,,,,,,,,,,,,,,
臺中市政府消防局和平分隊,臺中市和平區東關路三段157號,04-25941514,120.88435101152058,24.174163924990577,,,,,,,,,,,,,,,,,,,
臺中市政府消防局石岡分隊,臺中市石岡區豐勢路1171號,04-25724505,120.77525320525065,24.276686898363675,,,,,,,,,,,,,,,,,,,
臺中市政府消防局梨山分隊,臺中市和平區梨山里民族街19號,04-25989014,121.25625372829336,24.254776069764212,,,,,,,,,,,,,,,,,,,
臺中市政府消防局第三救災救護大隊,臺中市大里區國光路二段299號,04-24180911,120.68014402865077,24.10718769508068,,,,,,,,,,,,,,,,,,,
臺中市政府消防局烏日分隊,臺中市烏日區烏日里新興路312號,04-23365119,120.62423877545282,24.104530777434768,,,,,,,,,,,,,,,,,,,
臺中市政府消防局太平分隊,臺中市太平區東平路138號,04-22782282,120.732414,24.134903,,,,,,,,,,,,,,,,,,,
臺中市政府消防局霧峰分隊,臺中市霧峰區吉峰路18號,04-23393053,120.70062761357039,24.075621922036593,,,,,,,,,,,,,,,,,,,
臺中市政府消防局中山分隊,臺中市太平區中山路四段23號,04-23955465,120.71287788381747,24.14962690261523,,,,,,,,,,,,,,,,,,,
臺中市政府消防局仁化分隊,臺中市大里區工業四路1號,04-24914705,120.7144318589665,24.094607251939863,,,,,,,,,,,,,,,,,,,
臺中市政府消防局大里分隊,臺中市大里區大里路289號,04-24060653,120.6786448652753,24.097617128069906,,,,,,,,,,,,,,,,,,,
臺中市政府消防局國光分隊,臺中市大里區國光路二段299號,04-24070423,0,0,,,,,,,,,,,,,,,,,,,
臺中市政府消防局第四救災救護大隊,臺中市沙鹿區鎮南路二段476號3樓,04-26320119,120.56598917297148,24.231902219852717,,,,,,,,,,,,,,,,,,,
臺中市政府消防局梧棲分隊,臺中市梧棲區四維路一段1號,04-26562540,120.53567602741272,24.263905424516462,,,,,,,,,,,,,,,,,,,
臺中市政府消防局犁份分隊,臺中市龍井區中興路120巷8號,04-26318251,120.57552668110988,24.186023677668548,,,,,,,,,,,,,,,,,,,
臺中市政府消防局龍井分隊,臺中市龍井區沙田路四段183號,04-26352894,120.54560449711532,24.19110622603079,,,,,,,,,,,,,,,,,,,
臺中市政府消防局沙鹿分隊,臺中市沙鹿區鎮南路二段476號,04-26314471,120.56598917297148,24.231902219852717,,,,,,,,,,,,,,,,,,,
臺中市政府消防局清水分隊,臺中市清水區南社里南社路198號,04-26265119,120.56252550479648,24.266575258591885,,,,,,,,,,,,,,,,,,,
臺中市政府消防局大肚分隊,臺中市大肚區沙田路三段40號,04-26992064,120.54439221341775,24.155107869043636,,,,,,,,,,,,,,,,,,,
臺中市政府消防局清泉分隊,臺中市沙鹿區公明里20鄰中清路六段119號,04-26150610,120.61016439487183,24.245226028775374,,,,,,,,,,,,,,,,,,,
臺中市政府消防局第五救災救護大隊,臺中市大甲區經國路695號3樓,04-26876119,120.61932505881039,24.355450143977837,,,,,,,,,,,,,,,,,,,
臺中市政府消防局第五救災救護大隊幼獅分隊,臺中市大甲區幼二路32巷1號,04-26810819,120.64636067355015,24.404875292456474,,,,,,,,,,,,,,,,,,,
臺中市政府消防局大安分隊,臺中市大安區中山南路199號,04-26712600,120.58965366336903,24.342840332429677,,,,,,,,,,,,,,,,,,,
臺中市政府消防局后里分隊,臺中市后里區文明路146號,04-25562600,120.7178784103374,24.30698349427376,,,,,,,,,,,,,,,,,,,
