,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,y,0
82,111,13.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,3.0,29.0,59.0,1.0,17.0,49.0,3.0,15.0,23.0,2.0,18.0,48.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,2.0,0.0,0.0,0.0,29197.40043097456,45174.66513111797,101653.94537211151,0.0,0.0,0.0,1203.665501340659,6017.063021559403,27682.9991400802,1.0,20.0,35.0,0,0,1,0,0,0,265830,248432.7
83,111,47.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,10.0,28.0,47.0,4.0,14.0,24.0,3.0,5.0,9.0,7.0,27.0,46.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,2.0,9.0,14.0,0.0,0.0,0.0,1110.8547070339528,28911.322149382755,136645.1080216738,0.0,0.0,60109.9873445306,3231.545917888283,10652.468190730518,30600.52007613945,13.0,28.0,56.0,0,1,1,0,0,0,169402,197332.38
84,111,51.0,0,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,9.0,2.0,4.0,11.0,1.0,4.0,6.0,2.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,2.0,2.0,0.0,0.0,0.0,7765.103049073177,82824.69396003748,357187.67845303897,0.0,40479.45644451892,117556.88023291172,561.1073646003089,1508.6604619525651,19790.556064040007,2.0,8.0,19.0,0,0,0,0,0,0,159305,204831.03
85,111,43.0,0,4,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,32.0,60.0,7.0,22.0,38.0,1.0,10.0,20.0,8.0,32.0,57.0,2.0,3.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,3.0,7.0,0.0,0.0,0.0,3723.227293309405,13761.67700918455,95367.65351417572,0.0,0.0,34145.05280253767,6546.883298479811,21545.17547319695,34011.90735390572,6.0,24.0,48.0,1,1,1,0,0,0,194464,213108.72
86,111,2.0,1,0,0,0,1,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,7.0,77.0,190.0,5.0,31.0,73.0,3.0,20.0,35.0,7.0,25.0,65.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,5.0,10.0,0.0,0.0,0.0,1489.5238797440202,18880.191211072477,36464.00185187112,0.0,0.0,0.0,6730.767317826254,14020.278990211356,27410.78739715372,5.0,28.0,50.0,0,1,1,0,0,0,650403,620337.9
87,111,38.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,13.0,41.0,63.0,10.0,33.0,48.0,5.0,16.0,22.0,5.0,27.0,54.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,9.0,0.0,0.0,0.0,3701.8218161175,13579.961702162836,34891.79164002519,0.0,0.0,0.0,3282.074613717423,11294.165433908496,41449.62847931383,4.0,18.0,36.0,0,1,1,0,0,0,251157,256521.9
88,111,39.0,0,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,16.0,43.0,67.0,13.0,33.0,50.0,3.0,17.0,30.0,9.0,26.0,51.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,2.0,3.0,0.0,0.0,0.0,2680.581867596899,11744.776469498302,90696.31356499527,0.0,0.0,0.0,79.75197181766876,1730.566504224542,44253.669715682605,4.0,20.0,38.0,1,1,1,0,0,0,258065,267245.6
89,111,36.0,0,5,3,4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,9.0,34.0,59.0,11.0,22.0,38.0,1.0,9.0,15.0,16.0,36.0,48.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,2.0,3.0,9.0,0.0,0.0,0.0,1859.179460646412,15830.79010091464,28697.571878469404,0.0,0.0,0.0,11814.0282457394,28315.35081351785,39293.19822643868,6.0,25.0,49.0,1,1,1,0,0,0,300467,244567.69
90,111,34.0,0,2,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,9.0,31.0,62.0,9.0,29.0,51.0,3.0,12.0,22.0,5.0,22.0,57.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,2.0,6.0,9.0,0.0,0.0,0.0,1791.4682268882823,20502.02033707764,32597.505064807297,0.0,0.0,0.0,6136.381229729723,22714.81728610916,40402.64378652463,8.0,21.0,39.0,0,0,1,0,0,0,226569,240786.25
91,111,38.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,8.0,30.0,72.0,10.0,29.0,52.0,4.0,6.0,26.0,12.0,33.0,55.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,5.0,6.0,0.0,0.0,0.0,2854.1455802036016,14286.441236118664,63979.539129577184,0.0,0.0,0.0,741.724159423239,21453.155859616538,35305.011776446525,4.0,17.0,48.0,0,1,1,0,0,0,212716,218620.53
92,111,26.0,0,1,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,10.0,32.0,63.0,11.0,31.0,51.0,2.0,11.0,21.0,9.0,29.0,52.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,4.0,7.0,0.0,0.0,0.0,2854.1455802036016,11007.48535588014,67251.44186207559,0.0,0.0,0.0,0.0,15097.494356003115,40927.90335976373,6.0,19.0,42.0,0,1,1,0,0,0,254896,258324.0
93,111,1.0,1,2,1,1,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,7.0,28.0,70.0,1.0,11.0,48.0,2.0,5.0,23.0,7.0,16.0,55.0,1.0,2.0,8.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,4.0,0.0,0.0,0.0,1754.7514476478211,13181.751358539112,34848.03545113611,0.0,0.0,0.0,3827.185222365147,7727.17268203672,16862.86432059402,5.0,10.0,39.0,1,1,1,0,0,0,374147,299518.0
94,111,43.0,0,4,3,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,3.0,65.0,205.0,3.0,25.0,76.0,2.0,16.0,36.0,5.0,25.0,65.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,2.0,12.0,0.0,0.0,0.0,1489.5238797440202,12865.959922544773,31165.2392955992,0.0,0.0,0.0,6708.53886465339,10381.997268674564,25202.923082590794,5.0,27.0,53.0,0,1,1,0,0,0,287026,254226.17
95,111,48.0,0,3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,4.0,20.0,34.0,2.0,18.0,27.0,1.0,11.0,19.0,2.0,12.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,2.0,0.0,0.0,0.0,15030.937276994504,53336.04130946528,107695.32172035144,0.0,0.0,0.0,2211.498728112366,9403.355819879704,21170.178960460784,4.0,14.0,28.0,0,0,0,0,0,0,263201,236503.64
96,111,20.0,1,4,2,2,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,13.0,32.0,54.0,7.0,20.0,31.0,2.0,6.0,12.0,14.0,31.0,49.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2.0,3.0,13.0,0.0,0.0,0.0,1859.179460646412,16966.414447138828,42407.677529265085,0.0,0.0,0.0,6942.629207192843,23949.745910051803,39816.36332427086,10.0,27.0,52.0,1,1,1,0,0,0,278816,226599.53
97,111,41.0,0,1,2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,3.0,18.0,42.0,0.0,9.0,22.0,0.0,4.0,8.0,4.0,19.0,42.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,6.0,11.0,0.0,0.0,0.0,22925.108302372853,127260.90694957502,265489.0801714262,3141.75673593578,65653.64281308057,118786.19176664004,0.0,6959.554179509904,28888.08016480805,4.0,23.0,45.0,0,1,1,0,0,0,182737,201313.33
98,111,51.0,0,2,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,8.0,0.0,4.0,9.0,1.0,4.0,6.0,2.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,2.0,0.0,0.0,0.0,3313.5487358554533,65684.14994755329,333956.32117202686,0.0,19346.87223479991,107895.44216244346,561.1073646003089,695.1428383922926,16997.259238762315,2.0,7.0,18.0,0,0,0,0,0,0,185807,190613.48
99,111,39.0,1,3,2,3,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,28.0,35.0,10.0,23.0,28.0,7.0,15.0,21.0,12.0,17.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,2.0,0.0,0.0,0.0,11523.38370090142,29263.54857353695,211955.33534584573,0.0,0.0,96497.21224217484,0.0,5184.133930732949,24551.31820128765,6.0,21.0,36.0,0,0,0,0,0,0,187791,220414.72
100,111,56.0,0,4,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,3.0,31.0,73.0,3.0,22.0,57.0,3.0,8.0,28.0,7.0,29.0,59.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,3.0,5.0,0.0,0.0,0.0,7700.987015186947,19729.668407832425,66014.2636629461,0.0,0.0,0.0,832.407125923045,17812.745008703787,35778.2251559961,6.0,17.0,46.0,0,1,1,0,0,0,171985,201332.06
101,111,48.0,0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,12.0,30.0,46.0,9.0,21.0,37.0,5.0,15.0,22.0,8.0,19.0,40.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,3666.663638093226,25420.17508448478,181423.58297861047,0.0,0.0,38140.732909184495,2700.7997925191894,9275.30085548126,25431.78614165063,3.0,17.0,38.0,0,0,1,0,0,0,33302,251370.9
102,111,48.0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1.0,17.0,52.0,4.0,19.0,37.0,1.0,9.0,17.0,2.0,16.0,34.0,1.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,3.0,0.0,0.0,0.0,3346.579807366733,20980.19068696246,48458.33273985863,0.0,0.0,0.0,1037.4090652285488,16083.970632715747,56727.83742507287,5.0,15.0,39.0,0,0,1,0,0,0,296395,329665.75
103,111,50.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2.0,5.0,11.0,4.0,5.0,15.0,1.0,4.0,8.0,4.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,2.0,2.0,0.0,0.0,0.0,17228.69807454529,119979.61472873822,329571.7723980587,0.0419889052751451,69113.37141775103,137327.55380150615,561.1073646003089,561.1073646003089,20539.357338557493,5.0,11.0,18.0,0,0,0,0,0,0,202715,191179.31
104,111,5.0,1,2,1,1,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,14.0,39.0,1.0,7.0,23.0,0.0,3.0,11.0,5.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,11.0,0.0,0.0,0.0,32836.47202449394,157997.92936579077,268447.071290975,27728.597330130066,75911.82533251724,124397.44457973534,848.8506901285014,5073.364272806086,24474.18306841999,9.0,22.0,48.0,0,0,1,0,0,0,224647,218372.23
105,111,39.0,0,3,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,6.0,22.0,46.0,2.0,13.0,28.0,3.0,4.0,11.0,6.0,23.0,48.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,4.0,11.0,0.0,0.0,0.0,5189.512594754089,94979.6083759142,248480.30796032032,0.0,53164.37018598632,112812.28683315909,0.0,13323.611863035852,34767.82326212515,6.0,25.0,49.0,0,1,1,0,0,0,221108,182770.6
106,111,44.0,0,3,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,3.0,23.0,51.0,2.0,18.0,36.0,1.0,10.0,21.0,3.0,18.0,39.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,3.0,0.0,0.0,0.0,9374.579843684707,50857.43539593691,95055.6465026494,0.0,0.0,0.0,2236.17962155113,6917.000899352847,23137.383025205727,2.0,16.0,31.0,0,0,1,0,0,0,243506,225969.73
107,111,30.0,1,4,2,2,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,9.0,35.0,59.0,8.0,23.0,37.0,2.0,9.0,15.0,13.0,35.0,48.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,2.0,3.0,9.0,0.0,0.0,0.0,1903.255880535764,14658.181261661295,26845.9345921677,0.0,0.0,0.0,12046.19841437996,28025.038820073103,39302.60542503511,4.0,24.0,49.0,1,1,1,0,0,0,275824,221521.61
108,111,42.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,8.0,29.0,69.0,9.0,29.0,52.0,2.0,11.0,24.0,12.0,30.0,57.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,23245.36448416529,42670.22786201601,0.0,0.0,0.0,6188.518685781652,22005.196593312536,37975.63436700731,4.0,24.0,45.0,0,1,1,0,0,0,247466,230572.86
109,111,1.0,1,2,1,1,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,7.0,28.0,70.0,1.0,11.0,48.0,2.0,5.0,23.0,7.0,16.0,55.0,1.0,2.0,8.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,4.0,0.0,0.0,0.0,1754.7514476478211,13181.751358539112,34848.03545113611,0.0,0.0,0.0,3827.185222365147,7727.17268203672,16862.86432059402,5.0,10.0,39.0,1,1,1,0,0,0,367234,300499.75
110,111,54.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,6.0,12.0,32.0,3.0,10.0,29.0,2.0,5.0,15.0,4.0,7.0,30.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4584.018358611823,32022.57220527053,92495.03551292238,0.0,0.0,0.0,5947.286821051514,35500.09819662438,50616.40373352681,2.0,13.0,30.0,0,1,1,0,0,0,285000,252359.47
111,111,41.0,0,2,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,3.0,13.0,43.0,1.0,6.0,24.0,0.0,4.0,14.0,7.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,4.0,10.0,17.0,0.0,0.0,0.0,37130.750149167325,145473.99011398535,240272.50905014697,23331.26225625904,70668.97646519245,117515.5590423743,1810.682017154035,4203.298911999529,14696.337294381923,6.0,21.0,54.0,0,1,1,0,0,1,221865,177567.66
112,111,36.0,0,3,2,3,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,5.0,22.0,192.0,2.0,16.0,66.0,2.0,16.0,36.0,5.0,22.0,68.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,11.0,0.0,0.0,0.0,1478.955051027131,5436.244796343501,30874.33384686375,0.0,0.0,0.0,3774.969078799637,10766.451994324922,27741.707786190007,6.0,19.0,47.0,0,0,1,0,0,0,331014,355976.0
113,111,32.0,0,2,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,19.0,36.0,7.0,15.0,25.0,4.0,10.0,17.0,8.0,17.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,4024.59564026476,102997.84939202048,319435.2406117073,0.0,65667.64472901238,149020.17197629286,0.0,15325.198985684372,28638.88792947529,7.0,20.0,31.0,0,0,0,0,0,0,228070,258390.83
114,111,45.0,0,2,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,2.0,17.0,50.0,4.0,16.0,36.0,1.0,8.0,16.0,2.0,18.0,31.0,1.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,4115.434682405519,20189.760406908525,56156.11373124527,0.0,0.0,0.0,1024.3362973995606,17334.8684973038,55361.45559001448,5.0,13.0,37.0,0,0,1,0,0,0,246914,270386.44
115,111,33.0,0,4,2,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,11.0,28.0,65.0,9.0,26.0,49.0,4.0,9.0,21.0,5.0,23.0,58.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,2.0,6.0,8.0,0.0,0.0,0.0,1791.4682268882823,19136.974429817084,32580.82753489563,0.0,0.0,0.0,5924.79049927408,23422.785275071616,41173.846777880295,8.0,21.0,42.0,0,0,1,0,0,0,256766,228180.42
116,111,33.0,1,0,1,1,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,10.0,27.0,40.0,10.0,22.0,30.0,4.0,15.0,22.0,11.0,22.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,9346.318873049217,27345.917289992933,196463.2377033846,0.0,0.0,88187.63177239869,0.0,5955.26530737461,24551.31820128765,6.0,19.0,35.0,0,0,0,0,0,0,157297,225817.4
117,111,2.0,1,0,0,0,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,7.0,77.0,190.0,5.0,31.0,73.0,3.0,20.0,35.0,7.0,25.0,65.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1.0,5.0,10.0,0.0,0.0,0.0,1489.5238797440202,18880.191211072477,36464.00185187112,0.0,0.0,0.0,6730.767317826254,14020.278990211356,27410.78739715372,5.0,28.0,50.0,0,1,1,0,0,0,541555,618874.0
118,111,50.0,0,4,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,7.0,23.0,35.0,9.0,17.0,26.0,4.0,11.0,17.0,8.0,17.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,10066.470842479726,89327.01920717306,304947.4978264833,0.0,46421.25308353888,144300.25161219033,0.0,15325.198985684372,28791.601830021376,5.0,17.0,34.0,0,0,0,0,0,0,184090,205112.11
119,111,44.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6.0,21.0,43.0,9.0,23.0,33.0,4.0,7.0,17.0,4.0,18.0,30.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,6397.166316442543,18748.600692107622,38786.99556100226,0.0,0.0,0.0,3273.588686779679,18775.0752281496,49724.97992363065,4.0,24.0,34.0,0,1,1,0,0,0,218003,204526.06
120,111,39.0,0,1,0,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,10.0,27.0,40.0,10.0,19.0,29.0,5.0,17.0,22.0,6.0,18.0,31.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,9449.617965676403,63454.62669662589,118862.71655617634,0.0,0.0,0.0,0.0,6394.435693481186,22617.958419566905,6.0,17.0,38.0,0,0,0,0,0,0,200611,224973.75
121,111,9.0,1,1,0,1,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,19.0,42.0,5.0,13.0,22.0,4.0,6.0,16.0,7.0,24.0,40.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,2.0,11.0,21.0,0.0,0.0,0.0,28785.60362628484,128238.52855875272,235211.41791380008,15080.373960373165,70336.56081207689,121276.04667301229,0.0,8526.623306444251,17265.955440515638,7.0,27.0,53.0,1,1,1,0,1,1,251810,223303.34
