,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_500,NEAR_TRA_750,y,0
229,111,20.0,1,3,2,2,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1.0,4.0,6.0,1.0,3.0,5.0,1.0,2.0,3.0,4.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,1046.2920769815196,9221.460473889583,32610.096153819344,0.0,0.0,0.0,12323.38723213862,17847.821974244045,21752.663918257997,5.0,17.0,23.0,0,0,0,0,0,234495,194726.55
230,111,41.0,0,5,0,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,11.0,22.0,34.0,9.0,26.0,29.0,4.0,10.0,15.0,7.0,19.0,40.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,15735.524348051127,101329.78280245513,261612.8612963933,0.0,42647.66524109874,70054.16236053783,1156.0272261545283,2163.167218830012,11416.416909864176,8.0,24.0,39.0,0,1,1,0,0,178653,160018.38
231,111,4.0,1,2,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,3.0,5.0,8273.03339962612,17532.82393608366,17532.82393608366,0.0,460.88136074494577,14013.878191312648,0.0,0.0,0.0,0.0,0.0,1168.8991946234084,0.0,0.0,0.0,0,0,0,0,0,202891,191376.62
232,111,11.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,8.0,0.0,2.0,5.0,1.0,1.0,2.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,2.0,4.0,0.0,0.0,0.0,28278.374704967893,81047.82361434438,193529.95950494285,0.0,0.0,37892.73297929515,75.6864658423208,21146.79932637781,45630.18879564236,2.0,15.0,35.0,0,0,0,0,0,216839,232038.88
233,111,18.0,1,2,1,1,1,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,14.0,27.0,0.0,6.0,15.0,0.0,4.0,9.0,1.0,12.0,22.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,3.0,6.0,0.0,0.0,0.0,35526.577194088844,154583.6161524724,280507.5652688663,18205.35359164249,62087.90468975061,104674.06934088,2964.376781012866,7096.939520059963,14454.460864823675,3.0,10.0,20.0,1,1,1,0,0,156859,158862.16
234,111,7.0,1,3,2,2,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,6.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,8.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,975.0381604887598,38044.45081815905,171232.37694668028,0.0,0.0,83329.1003154451,0.0,6192.414499278339,35493.21956635021,0.0,20.0,44.0,0,0,0,0,0,262019,238123.97
235,111,29.0,1,2,1,1,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6.0,13.0,22.0,0.0,0.0,0.0,1570.4063086891997,22333.47063442622,146908.52593941987,0.0,0.0,34584.8330246276,0.0,13734.599329710967,13770.576018685477,1.0,7.0,18.0,0,0,0,0,0,163205,171343.7
236,111,42.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,4.0,19.0,1.0,5.0,21.0,1.0,4.0,6.0,1.0,7.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,1.0,1.0,7.0,0.0,0.0,0.0,11271.966029676973,91226.66260337566,201281.22726565428,0.0,23735.04149307867,69569.88696704336,0.0,274.78941550117327,8407.137652619906,3.0,8.0,24.0,0,0,1,0,0,162635,165026.86
237,111,6.0,1,2,2,1,1,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,22.0,35.0,38.0,9.0,25.0,30.0,8.0,17.0,20.0,5.0,14.0,22.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,2.0,6.0,17.0,0.0,0.0,22743.838738546463,0.0,44458.02749101641,166477.7619990719,0.0,2104.5369067602555,35256.491640376975,7382.468323974372,16647.777587627843,21975.88770113097,7.0,34.0,49.0,0,1,1,0,0,271124,262001.66
238,111,22.0,0,1,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,6.0,9.0,12.0,3.0,6.0,8.0,1.0,3.0,4.0,3.0,10.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,3.0,5.0,0.0,0.0,0.0,832.0404521701674,12053.41248357642,81363.98373639269,0.0,1541.4703640292316,43871.699977191085,752.8851423380988,6389.171362179122,6594.003304091664,6.0,16.0,20.0,0,1,1,0,0,249475,206732.14
239,111,12.0,1,4,2,3,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,9.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20875.47972276105,159559.12462423308,0.0,0.0,68015.13666732286,0.0,9163.146195753285,44065.50186977392,3.0,21.0,43.0,0,0,0,0,0,220639,221453.28
240,111,17.0,1,3,2,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,21.0,40.0,0.0,17.0,27.0,0.0,9.0,16.0,3.0,14.0,21.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2.0,6.0,10.0,0.0,1483.5373896434085,27529.74908087495,48584.07039817333,85638.66156465416,151404.43849542184,0.0,0.0,17892.12209363627,0.0,9930.617247921286,16225.725090277696,5.0,29.0,48.0,0,1,1,0,0,256621,241910.47
241,111,13.0,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,7.0,12.0,2.0,6.0,8.0,1.0,3.0,5.0,3.0,9.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1238.8729822544692,21760.515570825293,0.0,0.0,0.0,4083.183475726824,4455.356307296477,7004.126735025173,2.0,11.0,21.0,0,1,1,0,0,247853,188954.39
242,111,31.0,1,1,1,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,24.0,0.0,3.0,17.0,0.0,1.0,12.0,0.0,5.0,17.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,2.0,5.0,5.0,0.0,0.0,0.0,2228.092636968602,35025.62470241176,157395.70399528224,0.0,0.0,27575.15541082968,0.0,0.0,6349.74138577337,8.0,14.0,30.0,0,0,1,0,0,143885,165897.7
243,111,15.0,1,4,2,2,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,10409.65373197646,18923.212184781118,89887.61916474544,0.0,0.0,0.0,0.0,6941.191551383892,15817.34850237375,3.0,12.0,24.0,0,0,0,0,0,187701,182326.36
244,111,5.0,1,2,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,4.0,20.0,0.0,7.0,13.0,0.0,3.0,9.0,1.0,6.0,16.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,2.0,6.0,17.0,8276.763373516098,27529.74908087495,27529.74908087495,2795.271411303496,26589.36163696037,88862.09303984488,0.0,0.0,0.0,0.0,6212.791094929653,25094.75543126661,1.0,13.0,28.0,0,0,1,0,0,203288,212148.02
245,111,13.0,1,1,1,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1.0,5.0,8.0,1.0,4.0,6.0,1.0,2.0,2.0,6.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,3.0,0.0,0.0,0.0,8576.77355831351,20267.76341764697,81067.45812215937,0.0,0.0,0.0,3292.098230965541,14345.912362669238,45630.18879564236,6.0,14.0,28.0,0,0,0,0,0,153200,164961.33
246,111,13.0,0,0,0,0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1.0,5.0,8.0,1.0,4.0,6.0,1.0,2.0,2.0,6.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,3.0,0.0,0.0,0.0,8576.77355831351,20267.76341764697,81067.45812215937,0.0,0.0,0.0,3292.098230965541,14345.912362669238,45630.18879564236,6.0,14.0,28.0,0,0,0,0,0,239201,215332.48
247,111,22.0,1,3,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,9.0,29.0,36.0,5.0,19.0,25.0,6.0,13.0,16.0,4.0,8.0,19.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0.0,4.0,9.0,0.0,0.0,0.0,290.99353201551315,23276.74059394337,73587.94190199033,0.0,0.0,8695.182173046913,70.98697373243667,3150.6191003338527,16033.412515929467,8.0,22.0,48.0,0,0,1,0,0,191660,188808.61
248,111,32.0,1,4,2,3,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,4.0,15.0,36.0,3.0,15.0,27.0,2.0,5.0,11.0,6.0,16.0,36.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,5.0,0.0,0.0,0.0,2312.447359639917,22897.991732697603,86536.66445813722,0.0,0.0,551.0289254946214,0.0,10070.9685936219,32665.42482959421,1.0,17.0,32.0,0,1,1,0,0,137495,154905.55
249,111,13.0,0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,4.0,8.0,1.0,2.0,5.0,1.0,2.0,3.0,5.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,2.0,3.0,0.0,0.0,0.0,11401.31831626773,74018.50456847482,138517.00246246005,0.0,0.0,7467.300544828784,3370.138039622949,19625.67194531003,44975.20234296592,5.0,12.0,29.0,0,0,0,0,0,237460,179165.02
250,111,38.0,0,2,2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,2.0,18.0,32.0,3.0,15.0,27.0,2.0,7.0,13.0,5.0,24.0,41.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,13371.320324871544,34007.3843483775,155057.76083699727,0.0,0.0,26144.56162036344,0.0,5264.236790179089,14202.544881337746,2.0,21.0,39.0,0,0,1,0,0,178133,175108.89
251,111,42.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,20.0,0.0,1.0,12.0,0.0,1.0,8.0,2.0,6.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,2.0,4.0,0.0,0.0,0.0,782.0449625223348,11227.697348855165,30020.50778362132,0.0,0.0,0.0,0.0,2338.3963748737647,18032.22294647159,7.0,21.0,35.0,0,0,0,0,0,108676,132914.75
252,111,14.0,1,4,2,2,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,31.0,1.0,1.0,24.0,0.0,2.0,17.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,4.0,18.0,0.0,0.0,0.0,44861.78805781261,165422.6802643317,204806.9412813022,6626.5581742225,70054.16236053783,70054.16236053783,0.0,1212.4056152906087,24966.86607607837,2.0,10.0,36.0,0,0,1,0,0,154449,222238.47
253,111,44.0,0,4,3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,15.0,24.0,5.0,10.0,13.0,2.0,5.0,7.0,4.0,14.0,35.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,2.0,3.0,7.0,0.0,0.0,0.0,10164.566434161956,47585.22872072415,70898.83977132774,0.0,0.0,0.0,4897.650154239641,21367.36558127024,33137.34120064222,2.0,18.0,31.0,1,1,1,0,0,164978,184945.47
254,111,28.0,0,2,1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,10.0,19.0,31.0,7.0,18.0,28.0,4.0,11.0,13.0,5.0,16.0,36.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,17241.45878172238,85603.08141641857,238046.90071202285,0.0,26217.21312227252,70054.16236053783,0.0,2163.167218830012,9469.746627075636,3.0,20.0,40.0,0,1,1,0,0,233524,208495.94
255,111,39.0,0,3,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,10.0,32.0,3.0,9.0,21.0,3.0,7.0,16.0,4.0,14.0,18.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,4.0,11.0,20.0,92.94869235720628,27177.347736004765,27529.74908087495,3590.7911793525427,8735.231433361621,97384.55786154848,0.0,0.0,0.0,2236.17962155113,22167.534777574645,22168.2002754792,7.0,17.0,33.0,0,1,1,0,0,149538,144008.3
256,111,8.0,1,2,2,1,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,21.0,28.0,1.0,9.0,17.0,2.0,7.0,9.0,6.0,14.0,27.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,3.0,7.0,0.0,0.0,0.0,58247.11409059684,142247.25313797302,221060.2701747276,13824.43346500254,69858.93903869658,110350.23547334538,2995.661228166707,8038.613757189605,23390.55198543901,1.0,11.0,24.0,0,1,1,0,0,207208,179258.6
257,111,25.0,1,2,1,1,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,5.0,40.0,0.0,7.0,26.0,0.0,5.0,16.0,3.0,7.0,20.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,2.0,4.0,9.0,0.0,0.0,10902.772785315095,3271.621433327045,85599.79019120584,162155.72115171727,0.0,0.0,27509.512962451805,0.0,0.0,16225.725090277696,9.0,17.0,40.0,0,1,1,0,0,215650,193155.84
258,111,28.0,0,2,2,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,6.0,0.0,3.0,8.0,0.0,3.0,5.0,1.0,6.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,2.0,9.0,22.0,0.0,8961.543127664498,27529.74908087495,0.0,8511.478096019,40327.056224396736,0.0,0.0,0.0,0.119047172331549,8178.65480675263,20079.34296226044,1.0,9.0,23.0,0,0,1,0,0,197539,198079.17
259,111,5.0,1,3,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.0,4.0,20.0,0.0,7.0,12.0,0.0,3.0,9.0,1.0,6.0,16.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,2.0,6.0,17.0,7988.50231844571,27529.74908087495,27529.74908087495,2795.271411303496,27140.824253531267,86992.73177833016,0.0,0.0,0.0,0.0,5850.578144824737,25094.75543126661,1.0,13.0,26.0,0,0,1,0,0,210182,200238.88
260,111,30.0,0,1,0,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,2.0,0.0,5575.054458357547,27529.74908087495,17606.45333427465,33196.43672462171,75841.38050180556,0.0,0.0,0.0,2926.555155787415,2926.555155787415,4604.320065778933,2.0,4.0,11.0,0,0,1,0,0,161954,168159.78
261,111,35.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,11.0,21.0,26.0,7.0,11.0,15.0,6.0,8.0,11.0,7.0,22.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,3.0,3.0,6.0,0.0,0.0,1939.013318577177,18134.35580173005,69535.77680321652,136701.88544632305,0.0,0.0,76327.51140826603,9332.401348389683,21304.686890478493,37777.73132006375,5.0,17.0,28.0,0,0,1,0,0,135408,143540.28
262,111,38.0,0,3,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,2.0,19.0,29.0,2.0,15.0,27.0,2.0,8.0,13.0,3.0,23.0,40.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,15884.935421129732,43180.15369435103,166548.61400955636,0.0,0.0,40122.06271001867,0.0,5494.713452116978,11830.119344640343,2.0,24.0,37.0,0,0,1,0,0,176019,153991.19
263,111,4.0,0,1,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1.0,5.0,7.0,2.0,2.0,6.0,1.0,2.0,3.0,6.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,2.0,3.0,0.0,0.0,0.0,10561.605090326822,53733.99680584968,94334.74254619794,0.0,0.0,0.0,3461.183134938014,19482.270847895437,43435.7567472118,6.0,15.0,29.0,0,0,0,0,0,276997,248733.22
264,111,14.0,1,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,5.0,9.0,13.0,3.0,6.0,9.0,2.0,4.0,6.0,5.0,10.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,1238.8729822544692,7569.281323957132,29793.09781025429,0.0,0.0,2165.046914231949,4009.045214264685,4202.686219074534,7485.231142159208,4.0,14.0,24.0,0,1,1,0,0,251697,232478.98
265,111,12.0,1,4,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,2.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,11.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20887.392894310145,135811.64293904405,0.0,0.0,37595.86791023268,0.0,11502.8649194158,44585.88325696684,2.0,23.0,42.0,0,0,0,0,0,194760,210007.62
266,111,34.0,1,3,2,2,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,6.0,1.0,5.0,5.0,0.0,2.0,3.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,2.0,0.0,395.2850052125713,27529.74908087495,0.0,29800.341853392096,117843.65164483042,0.0,0.0,523.5795009302052,0.0,2926.555155787415,5162.7347773385445,3.0,7.0,13.0,0,0,1,0,0,133692,138198.4
267,111,21.0,1,4,2,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,7.0,12.0,13.0,2.0,6.0,10.0,1.0,4.0,5.0,1.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,4.0,5.0,0.0,0.0,0.0,8965.708789765416,25477.26465854744,83234.90480496499,0.0,4219.617750891895,42639.97487578941,0.0,6230.428633585944,7854.111410982361,7.0,18.0,23.0,1,1,1,0,0,221279,204640.8
268,111,23.0,1,1,1,1,1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,5.0,9.0,12.0,3.0,6.0,8.0,2.0,4.0,4.0,3.0,10.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,5.0,0.0,0.0,0.0,1238.8729822544692,8965.708789765416,45665.94885598694,0.0,0.0,13082.136457666924,3476.9647375719223,4202.686219074534,7399.206239169853,8.0,14.0,21.0,0,1,1,0,0,239751,227646.55
