,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
3532,109,行善路25巷1弄9號五樓,內湖區,22.0,房地(土地+建物),1091116,0870506,2,2,2,,有,159637,False,5,121.5762466,25.056249949999994
3533,109,文湖街21巷91弄13號十樓,內湖區,2.0,房地(土地+建物)+車位,1091029,1070105,2,1,1,升降機械,有,236997,False,10,121.5600284,25.0897453
3534,109,林森北路259巷9號七樓之22,中山區,36.0,房地(土地+建物),1091125,0730922,1,0,1,,有,151046,False,7,121.52637509999998,25.0544021
3535,109,民權東路六段210巷21弄3號二樓之1,內湖區,1.0,房地(土地+建物),1091207,1081111,1,1,1,,有,230132,False,2,121.59777909999998,25.0669267
3536,109,金龍路71號四樓,內湖區,38.0,房地(土地+建物),1090712,0710921,2,2,2,,無,151352,False,4,121.59245689999999,25.0852279
3537,109,陽光街279號七樓,內湖區,36.0,房地(土地+建物),1091122,0730207,3,2,1,,有,156441,False,7,121.58036989999998,25.0740195
3538,109,成功路五段450巷1號六樓,內湖區,19.0,房地(土地+建物)+車位,1091126,0900117,4,2,2,坡道平面,有,224972,False,6,121.60696580000001,25.0746326
3539,109,成都路139號三樓之3,萬華區,5.0,房地(土地+建物),1091121,1041001,1,1,1,,有,191654,False,3,121.50320579999999,25.0435409
3540,109,仁愛路二段8巷8號十樓,中正區,3.0,房地(土地+建物)+車位,1090523,1060411,3,2,4,坡道平面,有,364454,False,10,121.52539369999998,25.0377627
3541,109,康定路103號十七樓之6,萬華區,4.0,房地(土地+建物)+車位,1091208,1050331,1,1,1,坡道機械,有,172224,False,17,121.50210820000001,25.039423499999998
3542,109,木新路二段161巷9之1號四樓,文山區,26.0,房地(土地+建物),1091004,0830803,4,2,2,,無,136237,False,4,121.5691523,24.9834587
3543,109,木柵路二段109巷26弄18號三樓,文山區,33.0,房地(土地+建物),1091108,0760924,3,2,2,,無,87853,False,3,121.5639406,24.9904031
3544,109,水源路155號七樓,中正區,32.0,房地(土地+建物),1091114,0771209,4,2,2,,有,148706,False,7,120.92746714999998,23.82977
3545,109,木柵路二段109巷25弄63號,文山區,38.0,房地(土地+建物),1091201,0711220,4,2,2,,無,85929,False,1,121.561757,24.990489899999996
3546,109,臨沂街10巷3號二樓之1,中正區,0.0,房地(土地+建物)+車位,1091114,1090303,2,2,2,其他,有,291183,False,2,121.5301174,25.041767699999998
3547,109,承德路三段208巷75號,大同區,37.0,房地(土地+建物),1091104,0720630,3,2,2,,有,191975,False,1,121.51702170000002,25.070931899999994
3548,109,文湖街21巷118弄30號四樓之1,內湖區,8.0,房地(土地+建物),1091121,1010426,3,1,1,,有,171121,False,4,121.55986070000002,25.09136625
3549,109,大湖山莊街176巷18號十一樓之3,內湖區,12.0,房地(土地+建物)+車位,1091128,0971127,2,2,1,坡道平面,有,186432,False,11,121.599138,25.087759499999997
3550,109,內湖路三段60巷12弄71號九樓之1,內湖區,28.0,房地(土地+建物)+車位,1091123,0810623,4,2,2,坡道機械,有,116207,False,9,121.59194794999999,25.08821555
3551,109,內湖路一段285巷69弄128號四樓,內湖區,37.0,房地(土地+建物),1090918,0720331,4,1,2,,無,126156,False,4,121.5692658,25.085228
3552,109,安康路321號二樓,內湖區,41.0,房地(土地+建物),1091126,0680914,3,2,2,,無,122440,False,2,121.55755984999999,25.01163025
3553,109,研究院路一段99號九樓之7,南港區,22.0,房地(土地+建物),1091115,0871109,2,1,1,,有,230507,False,9,121.6163462,25.052319600000004
3554,109,大度路三段221號九樓,北投區,30.0,房地(土地+建物),1091129,0791105,3,2,1,,有,111755,False,9,121.4673175,25.1227724
3555,109,羅斯福路三段269巷39號四樓,大安區,37.0,房地(土地+建物),1091120,0720412,3,2,2,,無,210442,False,4,121.53115149999998,25.0202173
3556,109,復興南路二段273號四樓,大安區,47.0,房地(土地+建物),1091115,0620104,6,2,4,,無,254170,False,4,121.54363289999999,25.025678899999992
3557,109,臥龍街151巷70弄19號二樓,大安區,35.0,房地(土地+建物),1091005,0740515,4,2,2,,無,157605,False,2,121.55206235,25.0202415
3558,109,景華街82巷7弄3之1號二樓,文山區,36.0,房地(土地+建物),1091029,0730521,1,1,1,,無,135485,False,2,121.54538414999999,24.994485400000002
3559,109,羅斯福路六段431號九樓,文山區,9.0,房地(土地+建物)+車位,1091202,1000704,2,2,1,塔式車位,有,217458,False,9,121.54024330000001,24.990909
3560,109,泰安街7號三樓,中正區,48.0,房地(土地+建物),1091110,0610618,4,2,2,,無,249611,False,3,120.92020024999998,23.84166395
3561,109,西寧南路108號八樓之2,萬華區,9.0,房地(土地+建物),1091201,1000513,2,2,1,,有,201923,False,8,121.5063803,25.0449463
3562,109,重慶北路三段9巷16號四樓,大同區,37.0,房地(土地+建物),1091121,0721014,3,2,1,,無,160020,False,4,121.51452559999998,25.064162
3563,109,延壽街330巷8弄1號七樓,松山區,11.0,房地(土地+建物),1091116,0980320,4,2,2,,有,240418,False,7,121.55981329999999,25.055765299999994
3564,109,園區街46號三樓,南港區,9.0,房地(土地+建物)+車位,1091129,1000414,3,2,2,坡道平面,有,234914,False,3,121.61225799999998,25.059263899999998
3565,109,建國北路一段124巷1號十四樓,中山區,24.0,房地(土地+建物)+車位,1091120,0850727,3,2,3,坡道平面,有,218746,False,14,121.5356309,25.050869099999996
3566,109,雙城街3巷16號八樓,中山區,0.0,房地(土地+建物)+車位,1091013,1090102,4,2,3,坡道平面,有,272065,False,8,121.52533229999999,25.063305299999996
3567,109,雙城街3巷20號八樓,中山區,0.0,房地(土地+建物)+車位,1091029,1090102,2,2,1,坡道平面,有,269581,False,8,121.52533229999999,25.063305299999996
3568,109,文湖街93號五樓,內湖區,26.0,房地(土地+建物),1091121,0830318,4,2,2,,有,205494,False,5,121.5646907,25.086556
3569,109,新生北路二段38號十一樓之2,中山區,24.0,房地(土地+建物),1091127,0850718,2,2,1,,有,216026,False,11,121.52726879999999,25.054595099999997
3570,109,雙城街19巷8號六樓之25,中山區,12.0,房地(土地+建物),1091125,0970312,1,1,1,,有,214706,False,6,121.52491599999999,25.0652457
3571,109,中央南路一段196巷6號,北投區,52.0,房地(土地+建物),1091213,0570723,1,1,1,,無,124400,False,1,121.50081879999999,25.1286818
3572,109,重慶北路四段49巷31弄32號四樓,士林區,43.0,房地(土地+建物),1091126,0660812,3,2,1,,無,117279,False,4,121.51149740000001,25.081894700000003
3573,109,新生南路一段143巷26號五樓之1,大安區,39.0,房地(土地+建物),1091126,0700625,2,2,2,,無,241382,False,5,121.53499219999999,25.036119199999995
3574,109,辛亥路一段135號六樓之3,大安區,37.0,房地(土地+建物),1091212,0720920,3,2,2,,有,192279,False,6,121.53228419999999,25.0226071
3575,109,仁愛路四段357號七樓之2,大安區,34.0,房地(土地+建物)+車位,1091125,0751224,4,2,2,坡道平面,有,352463,False,7,121.554429,25.038286899999996
3576,109,中庸一路9之1號五樓,士林區,24.0,房地(土地+建物)+車位,1091123,0850921,4,2,2,坡道平面,有,125945,False,5,121.5489755,25.1347581
3577,109,大南路368號五樓,士林區,37.0,房地(土地+建物),1091126,0720423,3,2,1,,無,116115,False,5,121.51700869999999,25.089197899999995
3578,109,忠誠路二段140巷18弄8號四樓,士林區,39.0,房地(土地+建物),1091123,0700403,4,2,2,,無,138369,False,4,121.53166309999997,25.114958
3579,109,臥龍街316號五樓之1,大安區,10.0,房地(土地+建物)+車位,1091101,0990513,3,2,2,坡道平面,有,202729,False,5,121.5600631,25.016347699999997
3580,109,林森北路107巷82號五樓之7,中山區,26.0,房地(土地+建物),1091208,0831205,1,1,1,,有,186586,False,5,121.52760959999999,25.049661200000003
3581,109,吉林路10號八樓之1,中山區,8.0,房地(土地+建物)+車位,1091125,1010625,4,2,3,坡道平面,有,302610,False,8,121.38523624999999,25.01448095
3582,109,江南街96巷9號二樓,內湖區,4.0,房地(土地+建物)+車位,1091108,1051116,2,1,1,塔式車位,有,248910,False,2,121.5762714,25.077313099999998
3583,109,龍江路370巷48號五樓之2,中山區,39.0,房地(土地+建物),1091126,0701019,2,1,1,,無,123089,False,5,121.538033,25.066342
3584,109,文湖街21巷118弄20號二樓,內湖區,8.0,房地(土地+建物)+車位,1091127,1010426,3,2,2,升降機械,有,150175,False,2,121.560136,25.091437199999998
3585,109,吳興街284巷13弄1號二樓,信義區,27.0,房地(土地+建物),1091210,0821123,0,1,1,,有,212264,False,2,121.56388095,25.0247282
3586,109,虎林街141巷8號三樓,信義區,45.0,房地(土地+建物),1091115,0640103,2,1,1,,無,185380,False,3,121.57679259999999,25.0395668
3587,109,林口街80巷83號三樓,信義區,46.0,房地(土地+建物),1091107,0630927,3,2,1,,無,202343,False,3,121.58185199999998,25.040236000000004
3588,109,民生東路三段113巷6弄13號四樓,松山區,41.0,房地(土地+建物),1091125,0681217,3,2,2,,有,244732,False,4,121.545463,25.058665899999994
3589,109,民生東路三段73巷4號四樓,中山區,49.0,房地(土地+建物),1091102,0601115,4,0,4,,無,193441,False,4,121.54348849999998,25.0584845
3590,109,北安路458巷47弄3號五樓之1,中山區,17.0,房地(土地+建物)+車位,1090924,0921209,3,2,3,坡道機械,有,229390,False,5,121.54508919999999,25.0784026
3591,109,重慶北路三段203之3號八樓之1,大同區,0.0,房地(土地+建物),1091105,1090728,0,0,0,,有,227823,False,8,121.5139946,25.0699051
3592,109,西寧南路127號二十樓之1,萬華區,8.0,房地(土地+建物)+車位,1090731,1010320,3,2,2,坡道機械,有,203423,False,20,121.5065474,25.044382199999998
3593,109,羅斯福路五段172號六樓,文山區,39.0,房地(土地+建物),1090915,0700824,2,3,2,,有,157829,False,6,121.5386089,25.004415899999998
3594,109,景興路188號十七樓之16,文山區,24.0,房地(土地+建物),1091219,0850104,1,1,1,,有,137688,False,17,121.543815,24.9923
3595,109,政大一街286號,文山區,14.0,房地(土地+建物)+車位,1091126,0951101,6,2,4,其他,無,143081,False,1,121.58536489999999,24.986369399999997
3596,109,信義路三段111巷6號,大安區,15.0,房地(土地+建物),1091218,0941018,2,1,1,,有,412844,False,1,121.53935530000001,25.0338907
3597,109,市民大道四段128號三樓之1,大安區,33.0,房地(土地+建物),1091129,0760619,3,2,1,,有,246569,False,3,121.5514005,25.0443613
3598,109,三合街一段118巷2號二樓,北投區,3.0,房地(土地+建物)+車位,1091211,1061128,3,2,3,坡道平面,有,197404,False,2,121.50415,25.12711155
3599,109,社子街146巷36號四樓,士林區,38.0,房地(土地+建物),1091206,0710708,3,2,2,,無,104167,False,4,121.50413420000001,25.088277200000007
3600,109,天玉街13之3號十樓,士林區,13.0,房地(土地+建物)+車位,1090628,0960201,4,2,2,坡道平面,有,263186,False,10,121.52731440000001,25.1207001
3601,109,稻香路180號,北投區,3.0,房地(土地+建物)+車位,1091111,1060815,5,3,3,坡道平面,有,98802,False,1,121.0820404,24.57234355
3602,109,忠誠路一段173巷19號三樓,士林區,6.0,房地(土地+建物)+車位,1091210,1030610,3,2,2,坡道平面,有,217272,False,3,121.53170659999999,25.108247999999996
3603,109,天母東路69巷7之1號三樓,士林區,43.0,房地(土地+建物),1091202,0660914,3,2,1,,有,201490,False,3,121.533621,25.119623999999998
3604,109,吉利街257巷3弄4號一樓,北投區,44.0,房地(土地+建物),1091128,0651028,3,2,1,,無,199580,False,1,121.5103094,25.1189312
3605,109,安泰街67巷4號三樓,內湖區,40.0,房地(土地+建物),1091115,0690818,3,2,2,,無,105474,False,3,121.617015,25.0754688
3606,109,吉林路47之1號三樓,中山區,24.0,房地(土地+建物),1091118,0850201,2,2,2,,有,220446,False,3,121.4137544,25.0514803
3607,109,天祥路80號七樓之6,中山區,16.0,房地(土地+建物),1091203,0931203,2,2,1,,有,255101,False,7,121.52043180000001,25.0639891
3608,109,基湖路120巷9號四樓,中山區,19.0,房地(土地+建物)+車位,1091129,0900724,4,2,3,坡道平面,有,235875,False,4,121.56329300000002,25.078255000000002
3609,109,合江街130巷11號三樓,中山區,50.0,房地(土地+建物),1091124,0590303,3,2,2,,無,177184,False,3,121.53852859999999,25.059584299999997
3610,109,植福路286巷38號八樓,中山區,6.0,房地(土地+建物)+車位,1091203,1031229,3,2,3,坡道平面,有,518835,False,8,121.55960369999998,25.081121
3611,109,大直街15號二樓之2,中山區,20.0,房地(土地+建物)+車位,1091202,0890801,4,2,2,坡道平面,有,243778,False,2,121.54586325,25.0824561
3612,109,華西街29巷24號三樓,萬華區,46.0,房地(土地+建物),1090531,0630218,3,2,1,,無,110379,False,3,121.4986424,25.037314199999997
3613,109,延平北路四段294巷11號五樓,大同區,39.0,房地(土地+建物),1091117,0700715,3,2,2,,無,90782,False,5,121.5105778,25.077487400000006
3614,109,重慶北路二段57巷15號六樓之2,大同區,11.0,房地(土地+建物)+車位,1091208,0980223,2,2,2,塔式車位,有,193100,False,6,121.51484389999999,25.055725900000002
3615,109,興隆路三段207巷4號四樓,文山區,36.0,房地(土地+建物),1091015,0730830,3,2,2,,無,98990,False,4,121.56015899999998,24.995136900000002
3616,109,景興路96巷17號二樓,文山區,53.0,房地(土地+建物),1091116,0561130,3,2,2,,無,141576,False,2,121.54359499999998,24.994619999999998
3617,109,興隆路二段203巷159號九樓,文山區,6.0,房地(土地+建物)+車位,1091205,1030808,3,2,2,塔式車位,有,157562,False,9,121.54741150000001,25.003588599999997
3618,109,興隆路四段133號十三樓之1,文山區,25.0,房地(土地+建物)+車位,1091110,0841122,2,2,1,坡道平面,有,130923,False,13,121.56154539999999,24.9853411
3619,109,西園路一段115號十一樓,萬華區,1.0,房地(土地+建物)+車位,1091202,1080528,4,2,2,坡道平面,有,164190,False,11,121.4998451,25.0381461
3620,109,西園路一段115號七樓,萬華區,1.0,房地(土地+建物)+車位,1091130,1080528,4,2,2,坡道平面,有,158807,False,7,121.4998451,25.0381461
3621,109,大理街175巷11號,萬華區,37.0,房地(土地+建物),1091117,0721109,3,2,2,,無,159154,False,1,121.4945311,25.034396599999997
3622,109,忠孝西路一段50號十六樓之7,中正區,30.0,房地(土地+建物),1091203,0790815,0,1,1,,有,236557,False,16,121.51583,25.046222000000004
3623,109,康定路103號十二樓之9,萬華區,4.0,房地(土地+建物),1091128,1050331,3,2,2,,有,187898,False,12,121.50210820000001,25.039423499999998
3624,109,忠孝西路一段50號十六樓之9,中正區,30.0,房地(土地+建物),1091203,0790815,0,1,1,,有,236744,False,16,121.51583,25.046222000000004
3625,109,環河南路一段71號六樓之15,萬華區,43.0,房地(土地+建物),1091203,0660829,1,0,1,,有,123016,False,6,121.50191619999998,25.0450001
3626,109,蘭州街124巷16弄5號五樓,大同區,35.0,房地(土地+建物),1091128,0740205,3,2,2,,無,143672,False,5,121.51512144999998,25.06522385
3627,109,內湖路一段91巷39弄39號二樓,內湖區,25.0,房地(土地+建物)+車位,1091206,0841215,3,2,2,坡道平面,有,148454,False,2,121.56209799999999,25.088179049999997
3628,109,康樂街136巷15弄6號四樓,內湖區,37.0,房地(土地+建物),1091031,0721103,3,2,2,,無,102200,False,4,121.6183725,25.072211600000003
3629,109,松江路108巷20號二樓,中山區,25.0,房地(土地+建物),1091119,0840803,1,0,1,,有,204176,False,2,121.5307534,25.0513678
3630,109,敬業三路162巷49號五樓,中山區,20.0,房地(土地+建物)+車位,1091110,0890628,3,2,2,坡道平面,有,172137,False,5,121.55859040000001,25.078341899999998
3631,109,康寧路三段189巷157弄30號四樓,內湖區,36.0,房地(土地+建物),1091127,0730907,4,2,2,,無,112311,False,4,121.6119691,25.0747158
3632,109,新生北路一段108之3號十一樓之4,中山區,42.0,房地(土地+建物),1091126,0671002,0,0,0,,有,176824,False,11,121.52828269999998,25.049564099999994
3633,109,延吉街9巷3號三樓,松山區,46.0,房地(土地+建物),1091101,0630724,3,2,2,,無,192098,False,3,121.5537388,25.047269799999995
3634,109,林口街118號四樓,信義區,47.0,房地(土地+建物),1091201,0620323,3,2,1,,無,196421,False,4,121.58040159999999,25.039904500000002
3635,109,敦化南路一段100巷7弄2號五樓,松山區,39.0,房地(土地+建物),1091214,0700604,3,2,2,,無,251200,False,5,121.54797429999999,25.045878
3636,109,知行路31號二樓,北投區,36.0,房地(土地+建物),1091128,0730831,3,1,2,,無,89510,False,2,121.466731,25.118249
3637,109,延平北路五段69號十樓,士林區,3.0,房地(土地+建物),1090701,1060113,1,1,1,,有,182322,False,10,121.51061519999999,25.080652499999996
3638,109,三合街二段433號三樓,北投區,45.0,房地(土地+建物),1091122,0640918,0,0,0,,無,140569,False,3,121.5025054,25.126509099999996
3639,109,中山北路六段419巷26號二樓,士林區,42.0,房地(土地+建物),1091207,0670802,3,2,2,,無,151400,False,2,121.5267462,25.1149126
3640,109,光明路205號二十樓,北投區,3.0,房地(土地+建物),1091203,1060731,1,1,1,,有,211134,False,20,121.50374000000001,25.1361335
3641,109,光明路207號二十樓,北投區,3.0,房地(土地+建物)+車位,1091203,1060731,3,2,2,坡道平面,有,205226,False,20,121.5037974,25.1361695
3642,109,忠誠路一段77號三樓,士林區,35.0,房地(土地+建物)+車位,1091107,0740118,3,2,2,坡道平面,有,202707,False,3,121.52780910000001,25.104324
3643,109,敦化南路二段63巷68號五樓,大安區,7.0,房地(土地+建物)+車位,1091128,1020123,2,2,2,塔式車位,有,283408,False,5,121.55205110000001,25.0308663
3644,109,復興南路二段55號十五樓,大安區,0.0,房地(土地+建物)+車位,1090718,1090803,1,1,1,升降機械,有,360089,False,15,121.54376329999998,25.030946699999998
3645,109,敦化南路一段233巷68號五樓,大安區,46.0,房地(土地+建物),1091124,0630605,7,0,7,,有,230160,False,5,121.55280080000001,25.0402639
3646,109,忠順街二段61號七樓,文山區,36.0,房地(土地+建物),1091122,0730711,2,2,2,,有,127258,False,7,121.56453300000001,24.9850924
3647,109,新光路一段65巷8號四樓,文山區,27.0,房地(土地+建物),1091111,0820602,4,2,2,,有,121789,False,4,121.57417269999999,24.9901559
3648,109,忠順街二段85巷27號八樓,文山區,7.0,房地(土地+建物)+車位,1091205,1020103,4,2,2,坡道平面,有,210192,False,8,121.5656486,24.986231099999998
3649,109,文德路90巷34號二樓之5,內湖區,23.0,房地(土地+建物),1091210,0861125,2,2,1,,有,201178,False,2,121.58279100000001,25.076968299999997
3650,109,玉成街140巷11弄5號五樓,南港區,37.0,房地(土地+建物),1091129,0721221,3,2,2,,無,178178,False,5,121.58318565,25.044518399999994
3651,109,經貿二路235巷30號十樓,南港區,6.0,房地(土地+建物)+車位,1091205,1031002,1,2,1,塔式車位,有,263885,False,10,121.6149822,25.061453799999995
3652,109,撫順街41巷3號五樓之3,中山區,38.0,房地(土地+建物),1090829,0711223,1,1,1,,有,161385,False,5,121.51939879999999,25.064213999999996
3653,109,仁愛路四段122巷51號二樓,大安區,40.0,房地(土地+建物),1091129,0690725,3,2,2,,有,250810,False,2,121.5503552,25.0345427
3654,109,社中街422號,士林區,49.0,房地(土地+建物),1091121,0600203,3,1,1,,無,96881,False,1,121.50260309999999,25.091944200000004
3655,109,士商路149號五樓,士林區,14.0,房地(土地+建物)+車位,1091124,0951019,5,2,2,坡道平面,有,247962,False,5,121.51793110000001,25.094259899999997
3656,109,中山北路五段850巷29號五樓,士林區,39.0,房地(土地+建物),1091117,0700702,3,2,1,,無,169955,False,5,121.52721899999999,25.1022622
3657,109,榮華一路7巷7號二樓,北投區,38.0,房地(土地+建物),1091130,0710223,3,2,1,,有,195658,False,2,121.52450959999997,25.111762199999998
3658,109,師大路102巷8號四樓,大安區,40.0,房地(土地+建物),1091204,0691212,5,0,5,,無,201701,False,4,121.52786490000001,25.0221728
3659,109,和平東路三段212巷46號十四樓,大安區,3.0,房地(土地+建物)+車位,1091118,1060926,0,2,3,坡道平面,有,254154,False,14,121.55277799999999,25.021165699999997
3660,109,明德路178號二樓,北投區,44.0,房地(土地+建物),1091209,0650625,1,2,1,,無,180708,False,2,121.3691158,25.035359249999996
3661,109,基河路128號八樓之18,士林區,24.0,房地(土地+建物),1091212,0850916,1,1,1,,有,191862,False,8,121.5232666,25.088579199999998
3662,109,福港街225號二樓,士林區,39.0,房地(土地+建物),1091107,0700314,3,2,2,,無,136021,False,2,121.51769290000001,25.084877799999997
3663,109,敬業三路162巷200號六樓,中山區,20.0,房地(土地+建物)+車位,1090907,0890628,3,2,2,坡道平面,有,163407,False,6,121.56020300000002,25.079166999999998
3664,109,龍江路356巷27號四樓,中山區,42.0,房地(土地+建物),1091129,0670410,3,2,1,,無,148723,False,4,121.5398319,25.0661289
3665,109,農安街227巷3弄7號三樓,中山區,43.0,房地(土地+建物),1091122,0661109,3,2,2,,無,174904,False,3,121.5342645,25.0652466
3666,109,內湖路二段263巷9弄3號六樓之1,內湖區,25.0,房地(土地+建物),1091213,0840517,1,1,1,,有,209902,False,6,121.59042199999999,25.082657
3667,109,安康路434巷19弄1之1號四樓,內湖區,40.0,房地(土地+建物),1091125,0690813,3,2,1,,無,115258,False,4,121.61498689999999,25.066365799999996
3668,109,信義路五段150巷325弄8號二樓,信義區,28.0,房地(土地+建物)+車位,1091126,0811205,4,2,2,升降機械,有,179761,False,2,121.5691475,25.026631400000003
3669,109,重陽路39巷100號八樓之1,南港區,17.0,房地(土地+建物)+車位,1091204,0920716,2,2,1,坡道平面,有,171302,False,8,121.59412189999999,25.057341599999994
3670,109,富錦街581巷3號三樓,松山區,50.0,房地(土地+建物),1091103,0590306,3,2,2,,無,185937,False,3,121.56695399999998,25.062721000000003
3671,109,研究院路二段2巷54弄7號二樓,南港區,34.0,房地(土地+建物),1091202,0750225,3,2,2,,無,129570,False,2,121.6142211,25.0476886
3672,109,林森北路289號六樓之12,中山區,43.0,房地(土地+建物),1091206,0660121,1,1,1,,有,139860,False,6,121.5256821,25.0556128
3673,109,環河南路二段250巷56弄8號四樓,萬華區,36.0,房地(土地+建物),1091122,0730709,3,2,2,,無,93662,False,4,121.49090640000001,25.0342988
3674,109,永福街1號七樓之2,萬華區,32.0,房地(土地+建物),1091018,0770419,3,2,2,,有,154367,False,7,121.49457939999998,25.05829045
3675,109,汀州路二段133巷2號七樓之2,中正區,40.0,房地(土地+建物)+車位,1091122,0690930,4,2,5,升降機械,有,172414,False,7,121.51972020000001,25.02509419999999
3676,109,景福街230巷5號五樓,文山區,23.0,房地(土地+建物)+車位,1091122,0860204,3,2,2,升降機械,有,177365,False,5,121.53911980000001,24.9934396
3677,109,木新路三段45巷6弄2號五樓,文山區,33.0,房地(土地+建物),1091126,0760303,3,2,2,,無,127101,False,5,121.56410310000001,24.9818651
3678,109,牯嶺街61號十二樓,中正區,16.0,房地(土地+建物)+車位,1091223,0931227,2,2,2,坡道平面,有,362117,False,12,121.5171752,25.0292041
3679,109,忠孝東路四段248巷23號五樓,大安區,39.0,房地(土地+建物),1091127,0700217,2,2,2,,有,283379,False,5,121.55424819999999,25.040124
3680,109,承德路四段342號五樓,士林區,39.0,房地(土地+建物),1091126,0700820,3,2,2,,無,122712,False,5,121.5173739,25.0901046
3681,109,中山路3號十六樓之2,北投區,17.0,房地(土地+建物),1091218,0920127,1,1,1,,有,179840,False,16,121.45905499999998,25.049278799999996
3682,109,天母東路8號二十三樓之1,士林區,4.0,房地(土地+建物)+車位,1090605,1050920,0,0,0,坡道平面,有,417459,False,23,121.53152550000001,25.117790499999998
3683,109,光明路22號九樓之5,北投區,13.0,房地(土地+建物)+車位,1091221,0961119,3,2,2,坡道機械,有,194960,False,9,121.49926509999999,25.132408599999994
3684,109,華齡街185巷1號五樓之3,士林區,12.0,房地(土地+建物)+車位,1090914,0970826,2,2,1,坡道機械,有,198173,False,5,121.5193663,25.0874563
3685,109,中山北路五段829巷48號十一樓,士林區,6.0,房地(土地+建物)+車位,1091102,1030411,4,2,3,坡道平面,有,210929,False,11,121.5235592,25.101426
3686,109,中央南路一段111號四樓,北投區,44.0,房地(土地+建物),1091121,0650624,3,2,1,,無,134576,False,4,121.50122040000001,25.1305381
3687,109,至誠路二段104號,士林區,52.0,房地(土地+建物),1091109,0571021,3,3,2,,無,388768,False,1,121.5274037,25.1013876
3688,109,小北街28號四樓,士林區,1.0,房地(土地+建物),1091105,1080212,1,1,1,,有,283398,False,4,121.52531539999998,25.090702500000003
3689,109,中山北路六段174號四樓,士林區,45.0,房地(土地+建物),1091201,0640630,4,2,1,,無,176019,False,4,121.52521569999999,25.1073877
3690,109,尊賢街221號二樓,北投區,36.0,房地(土地+建物),1091125,0731221,3,2,2,,無,134276,False,2,121.5076912,25.1156577
3691,109,吳興街220巷25號五樓,信義區,32.0,房地(土地+建物),1091123,0771108,4,2,2,,有,196446,False,5,121.56244,25.027358000000003
3692,109,重陽路142號五樓,南港區,36.0,房地(土地+建物),1091202,0730207,3,2,2,,無,116539,False,5,121.54348765,25.0588695
3693,109,虎林街132巷25號四樓,信義區,50.0,房地(土地+建物),1091129,0590922,3,2,2,,無,229837,False,4,121.57592179999997,25.040219699999998
3694,109,民生東路四段101號四樓,松山區,51.0,房地(土地+建物),1091023,0580926,5,1,5,,無,240671,False,4,121.55237100000001,25.058173999999994
3695,109,星雲街22號四樓,內湖區,35.0,房地(土地+建物),1091115,0740520,3,2,2,,無,140225,False,4,121.59074009999999,25.0780064
3696,109,環山路一段59巷12弄4號,內湖區,41.0,房地(土地+建物),1091128,0681121,3,2,2,,無,195815,False,1,121.5681164,25.085686199999998
3697,109,林森北路85巷98號,中山區,45.0,房地(土地+建物),1091120,0640307,5,1,5,,無,193274,False,1,121.52824469999999,25.049009299999994
3698,109,中山北路二段36巷24號五樓,中山區,37.0,房地(土地+建物),1091129,0721011,3,2,1,,無,192448,False,5,121.5211769,25.054192799999996
3699,109,安泰街139號二樓,內湖區,29.0,房地(土地+建物),1091115,0800823,2,2,2,,無,93082,False,2,120.97683115,23.9114149
3700,109,樂群二路30巷38弄32號六樓,中山區,3.0,房地(土地+建物)+車位,1091210,1060302,0,0,0,坡道平面,有,342774,False,6,121.55441689999998,25.0786762
3701,109,樂群二路30巷38弄30號二樓,中山區,3.0,房地(土地+建物)+車位,1091210,1060302,0,0,0,坡道平面,有,241147,False,2,121.55441689999998,25.0786762
3702,109,樂群二路30巷38弄30號六樓,中山區,3.0,房地(土地+建物)+車位,1091210,1060302,0,0,0,坡道平面,有,338832,False,6,121.55441689999998,25.0786762
3703,109,大湖山莊街76號二樓,內湖區,29.0,房地(土地+建物)+車位,1091120,0801024,4,3,3,坡道平面,無,135270,False,2,121.60512099999998,25.08722
3704,109,大直街20巷2號二樓,中山區,41.0,房地(土地+建物),1091119,0680115,4,2,2,,無,173260,False,2,121.546069,25.081241
3705,109,康樂街136巷30弄8號五樓,內湖區,36.0,房地(土地+建物),1091024,0730629,3,2,2,,無,101742,False,5,121.61801395,25.07170305
3706,109,民權東路六段210巷21弄3號六樓,內湖區,1.0,房地(土地+建物)+車位,1091216,1081111,1,1,1,塔式車位,有,247675,False,6,121.59777909999998,25.0669267
3707,109,北安路630巷18號三樓,中山區,1.0,房地(土地+建物)+車位,1090926,1080226,5,2,5,坡道平面,有,331091,False,3,121.54973190000001,25.0826461
3708,109,新生北路三段82號七樓之6,中山區,33.0,房地(土地+建物),1091211,0760126,0,0,0,,有,141016,False,7,121.527451,25.0671699
3709,109,東湖路119巷46號,內湖區,36.0,房地(土地+建物),1091217,0731217,0,0,0,,無,308706,False,1,121.61713150000001,25.069572800000003
3710,109,延平北路四段290號四樓之1,大同區,26.0,房地(土地+建物),1090811,0830818,3,2,2,,有,127079,False,4,121.511924,25.0769833
3711,109,桂林路109號十五樓之10,萬華區,1.0,房地(土地+建物),1091127,1081008,1,0,1,,有,181685,False,15,121.5008431,25.038553299999997
3712,109,桂林路109號十九樓之2,萬華區,1.0,房地(土地+建物),1091015,1081008,2,2,1,,有,190686,False,19,121.5008431,25.038553299999997
