,公司名稱,分公司名稱,分公司地址,分公司狀態,修正地址,lon,lat
8773,統一超商股份有限公司,台中市第六二一分公司,臺中市北屯區后庄北路221-1號,1,False,120.6669548,24.1922427
8774,統一超商股份有限公司,台中市第五二九分公司,臺中市南屯區嶺東南路165號1樓,1,False,120.61028060000001,24.1354789
8775,統一超商股份有限公司,高雄市第七六八分公司,高雄市新興區民族二路90號,1,False,120.31384229999999,22.633546600000003
8776,統一超商股份有限公司,雲林縣第一四二分公司,雲林縣斗六市漢口路190、192號,1,False,120.54051599999998,23.7126881
8777,統一超商股份有限公司,新北市第一三八八分公司,新北市樹林區中山路三段209-1、211號1樓,1,False,121.3934647,24.972279
8778,統一超商股份有限公司,新北市第一二一七分公司,新北市中和區民利街38號1樓,1,False,121.47965029999999,24.9990257
8779,統一超商股份有限公司,新北市第一二一八分公司,新北市新店區安民街13號、3巷6弄12號1樓,1,False,121.51526579999998,24.964496999999998
8780,統一超商股份有限公司,台中市第六二０分公司,臺中市清水區中山路106號,1,False,120.57498229999997,24.267225000000003
8781,統一超商股份有限公司,高雄市第七六九分公司,高雄市左營區左營大路676號1、2樓和678號1樓,1,False,120.29819699999999,22.6921691
8782,統一超商股份有限公司,新北市第一二一六分公司,新北市新店區中山路137號1樓,1,False,121.52647940000001,24.9812007
8783,統一超商股份有限公司,台中市第六一九分公司,臺中市沙鹿區興安路25-1號,1,False,120.55836679999999,24.233279900000003
8784,統一超商股份有限公司,台中市第六二三分公司,臺中市石岡區豐勢路460號,1,False,120.80208499999999,24.2686638
8785,統一超商股份有限公司,台北市第一０四二分公司,臺北市信義區松隆路329巷4號1樓,1,False,121.5793028,25.048427399999998
8786,統一超商股份有限公司,桃園市第九二八分公司,桃園市大園區拔子林一路137號、拔子林三路6號1樓,1,False,121.26205920000001,25.0767825
8787,統一超商股份有限公司,台南市第三六四分公司,臺南市安南區溪東里府安路五段98巷56弄33號1樓,1,False,120.20080689999999,23.025600200000003
8788,統一超商股份有限公司,新北市第一三八九分公司,新北市新莊區中和街34、36號1樓,1,False,null,null
8789,統一超商股份有限公司,基隆市第一０五分公司,基隆市中正區新豐街389號,1,False,121.7854596,25.135374399999996
8790,統一超商股份有限公司,雲林縣第一四三分公司,雲林縣口湖鄉中正路1段136號,1,False,120.15048050000001,23.5748696
8791,統一超商股份有限公司,苗栗縣第一六二分公司,苗栗縣頭份市東庄里6鄰昌隆一街31、33號,1,False,120.8978077,24.6873191
8792,統一超商股份有限公司,新北市第一三八六分公司,新北市三重區永安北路二段15號1樓,1,False,121.482193,25.0814889
8793,統一超商股份有限公司,新北市第一二一四分公司,新北市永和區國中路99、101號1樓,1,False,121.52430659999999,25.006093099999998
8794,統一超商股份有限公司,台南市第三六三分公司,臺南市仁德區文華路三段432、436號,1,False,120.24340249999999,22.970727
8795,統一超商股份有限公司,台北市第一０三六分公司,臺北市內湖區民權東路六段296巷33號,1,False,121.6064417,25.0719396
8796,統一超商股份有限公司,宜蘭縣第一三五分公司,宜蘭縣宜蘭市中山路五段148號1樓,1,False,121.75676050000001,24.7693412
8797,統一超商股份有限公司,彰化縣第二五八分公司,彰化縣彰化市崙美路246號,1,False,120.5285617,24.059472099999997
8798,統一超商股份有限公司,嘉義縣第一一九分公司,嘉義縣東石鄉西崙村栗子崙191、193號1樓,1,False,120.189768,23.4340356
8800,統一超商股份有限公司,新北市第一二一五分公司,新北市汐止區福德一路178號1樓,1,False,121.63566799999998,25.066075899999998
8801,統一超商股份有限公司,台北市第一０三七分公司,臺北市內湖區新湖二路26號1樓,1,False,121.5750838,25.060817399999998
8802,統一超商股份有限公司,屏東縣第一八二分公司,屏東縣萬丹鄉新鐘村萬新路277號,1,False,120.48613019999999,22.5596563
8803,統一超商股份有限公司,彰化縣第二五九分公司,彰化縣和美鎮竹圍里彰新路4段臨245號,1,False,120.5219887,24.120535200000003
8804,統一超商股份有限公司,台北市第一０三八分公司,臺北市中正區開封街一段15、17號1樓及17號2樓,1,False,121.5140123,25.0450619
8805,統一超商股份有限公司,苗栗縣第一四七分公司,苗栗縣造橋鄉平仁路105-1號1樓,1,False,120.8681181,24.6429644
8806,統一超商股份有限公司,高雄市第七三六分公司,高雄市左營區富民路65號1樓、2樓,1,False,120.30505819999999,22.6591061
8807,統一超商股份有限公司,新北市第一三四六分公司,新北市三重區過圳街14號、16號1樓,1,False,121.4889231,25.0587177
8808,統一超商股份有限公司,台南市第三四二分公司,臺南市東區生產路508號1樓,1,False,120.2300403,22.965125099999998
8809,統一超商股份有限公司,嘉義市第七十九分公司,嘉義市西區博愛路二段696號1樓,1,False,120.42835269999999,23.469015499999998
8810,統一超商股份有限公司,雲林縣第一三四分公司,雲林縣斗六市明德路101號、103號1樓,1,False,120.53736560000002,23.698359
8811,統一超商股份有限公司,台中市第五八五分公司,臺中市西屯區科雅路2號1樓,1,False,120.61830749999999,24.2032188
8812,統一超商股份有限公司,台東縣第七十分公司,臺東縣臺東市開封街350號1樓,1,False,121.1462787,22.7638706
8814,統一超商股份有限公司,彰化縣第二四二分公司,彰化縣花壇鄉彰員路一段280號1樓,1,False,120.5745649,24.0123243
8815,統一超商股份有限公司,高雄市第七三七分公司,高雄市鼓山區美術東四路132號、136號1樓,1,False,120.29010110000002,22.6528078
8816,統一超商股份有限公司,高雄市第七三八分公司,高雄市仁武區仁勇路30號1樓,1,False,120.3570998,22.6756724
8817,統一超商股份有限公司,臺中市第五八六分公司,臺中市北屯區景賢路191號,1,False,120.722399,24.1666145
8818,統一超商股份有限公司,桃園市第八八五分公司,桃園市蘆竹區南山路一段27、29號1樓,1,False,121.29206909999999,25.0519429
8819,統一超商股份有限公司,新竹縣第一七八分公司,新竹縣竹北市嘉興路168巷2號,1,False,121.02722729999999,24.816777899999998
8820,統一超商股份有限公司,桃園市第八八八分公司,桃園市蘆竹區海山路407、409、411號,1,False,121.2768373,25.0892551
8821,統一超商股份有限公司,台北市第九一一分公司,臺北市文山區羅斯福六段235、237號1樓,1,False,121.54139399999998,24.9954839
8822,統一超商股份有限公司,台北市第一００七分公司,臺北市內湖區瑞光路478巷24號1樓,1,False,121.5686628,25.078281899999997
8823,統一超商股份有限公司,臺北市第一００八分公司,臺北市信義區信義路5段5號2樓,1,False,121.562324,25.0332591
8824,統一超商股份有限公司,桃園市第八八七分公司,桃園市大園區中正東路一段708之1號,1,False,121.2288096,25.038826399999994
8825,統一超商股份有限公司,台中市第五八七分公司,臺中市大雅區雅環路二段126號,1,False,120.65241280000001,24.227166000000004
8826,統一超商股份有限公司,新竹縣第一七九分公司,新竹縣竹北市嘉豐六路二段12、16、18號,1,False,121.02818689999998,24.8120399
8827,統一超商股份有限公司,臺南市第三四三分公司,臺南市佳里區塭內里塭子內12-1號,1,False,120.16488700000002,23.1227516
8828,統一超商股份有限公司,苗栗縣第一四八分公司,苗栗縣苗栗市福星里國華路276、276-1、278號,1,False,120.82684239999999,24.5754405
8829,統一超商股份有限公司,桃園市第八八六分公司,桃園市八德區豐德一路17號、豐田一路83號,1,False,121.28693829999999,24.926496599999997
8830,統一超商股份有限公司,台中市第五八八分公司,臺中市太平區環太東路345號,1,False,120.72668519999999,24.1536945
8831,統一超商股份有限公司,嘉義縣第九十三分公司,嘉義縣新港鄉中山路33號1樓、35號1樓,1,False,120.34776859999998,23.555528799999994
8832,統一超商股份有限公司,台北市第一０一０分公司,臺北市內湖區金龍路137號1樓,1,False,121.59009759999998,25.0860736
8833,統一超商股份有限公司,台北市第一００九分公司,臺北市北投區大度路三段270巷69、71號,1,False,121.4672638,25.1251237
8834,統一超商股份有限公司,南投縣第一二０分公司,南投縣竹山鎮保甲路10號1樓,1,False,120.71076649999999,23.774843
8835,統一超商股份有限公司,桃園市第八八九分公司,桃園市八德區大智路11、13號,1,False,121.31063615000001,24.964931699999998
8836,統一超商股份有限公司,桃園市第八九０分公司,桃園市中壢區民族路208號1樓,1,False,121.2101125,24.9565588
8837,統一超商股份有限公司,台南市第三四四分公司,臺南市中西區中山路153號,1,False,120.21007800000001,22.996098000000003
8838,統一超商股份有限公司,台中市第五八九分公司,臺中市北屯區軍和街457號、461號1樓,1,False,120.724833,24.177239999999998
8839,統一超商股份有限公司,新北市第一三四八分公司,新北市新莊區福壽街29、31號1樓,1,False,121.4579552,25.050071200000005
8840,統一超商股份有限公司,彰化縣第二四三分公司,彰化縣北斗鎮五權路臨176號,1,False,120.52124485,23.8720403
8841,統一超商股份有限公司,新竹市第一六三分公司,新竹市北區金雅路62號1樓,1,False,120.96420330000001,24.8242628
8842,統一超商股份有限公司,高雄市第六八０分公司,高雄市小港區民益路46號1、2樓,1,False,120.34804899999999,22.566759899999997
8843,統一超商股份有限公司,苗栗縣第一四五分公司,苗栗縣通霄鎮中山路42號1樓,1,False,120.6784064,24.4877682
8844,統一超商股份有限公司,新北市第一三四四分公司,新北市新莊區中信街151號1樓、榮華路2段105號1樓,1,False,121.44782199999999,25.055347299999998
8846,統一超商股份有限公司,台中市第五八三分公司,臺中市神岡區厚生路66-1號1樓,1,False,120.6742439,24.261540099999998
8848,統一超商股份有限公司,新北市第一三四九分公司,新北市板橋區長安街202、204號1樓,1,False,121.4745789,25.011758099999994
8849,統一超商股份有限公司,台中市第五一三分公司,臺中市烏日區三榮路1段558號,1,False,120.60234399999999,24.1072688
8850,統一超商股份有限公司,花蓮縣第一０九分公司,花蓮縣秀林鄉崇德村海濱3、3-1號,1,False,121.65142060000002,24.16125025
8851,統一超商股份有限公司,高雄市第六七五分公司,高雄市前鎮區成功二路62號1樓,1,False,120.30261899999999,22.60196
8852,統一超商股份有限公司,台北市第九０九分公司,臺北市文山區興隆路二段205號、207號1樓,1,False,121.5498343,25.0009841
8854,統一超商股份有限公司,台北市第九九五分公司,臺北市中山區南京東路三段86號1樓,1,False,121.539339,25.051566400000002
8855,統一超商股份有限公司,台中市第五０八分公司,臺中市北區英才路388號1樓、388－1號1樓、博館一街37號1樓,1,False,120.66801880000001,24.154528799999998
8856,統一超商股份有限公司,高雄市第六七四分公司,高雄市小港區高坪二十二路321號1樓,1,False,120.3846896,22.5576388
8857,統一超商股份有限公司,高雄市第六七六分公司,高雄市大寮區進學路103號1樓,1,False,120.3935243,22.604757199999998
8858,統一超商股份有限公司,高雄市第六七七分公司,高雄市前鎮區中山三路106號、108號、110號1樓,1,False,120.3097384,22.6043497
8860,統一超商股份有限公司,台北市第九九七分公司,臺北市中山區五常街23號、25號1樓及民族東路410巷62號1樓,1,False,121.53808199999999,25.064442
8861,統一超商股份有限公司,桃園市第八七九分公司,桃園市大園區國際路一段187號1樓,1,False,121.18988329999998,25.0681719
8862,統一超商股份有限公司,高雄市第六七八分公司,高雄市左營區店仔頂路23號、25號1樓,1,False,120.29078949999997,22.682960599999994
8863,統一超商股份有限公司,台南市第三二０分公司,臺南市仁德區中清路208號1樓,1,False,120.25643360000001,22.9741835
8864,統一超商股份有限公司,台東縣第六十九分公司,臺東縣池上鄉中山路241號1樓,1,False,121.2194768,23.125332399999998
8865,統一超商股份有限公司,台中市第五七八分公司,臺中市西屯區烈美街98號1樓,1,False,120.6425271,24.1791949
8866,統一超商股份有限公司,花蓮縣第一０七分公司,花蓮縣壽豐鄉中山路222號1樓,1,False,121.49615650000001,23.8493665
8867,統一超商股份有限公司,台北市第九九六分公司,臺北市松山區八德路三段171號、173號1樓,1,False,121.55559239999998,25.0481733
8868,統一超商股份有限公司,新北市第一二八二分公司,新北市林口區文化三路一段617巷51號1樓,1,False,121.37143819999999,25.077633799999997
8869,統一超商股份有限公司,桃園市第八八０分公司,桃園市桃園區民生路57號1樓,1,False,121.3142782,24.9916363
8870,統一超商股份有限公司,台中市第五七九分公司,臺中市清水區北堤路30號1樓,1,False,120.52077,24.293030699999996
8871,統一超商股份有限公司,台中市第五０九分公司,臺中市霧峰區中正路650號1樓,1,False,120.69384760000001,24.048794500000003
8872,統一超商股份有限公司,新北市第一二八一分公司,新北市蘆洲區信義路341號、341之1號、341之2號、341之3號1樓,1,False,121.477713,25.0869937
8873,統一超商股份有限公司,苗栗縣第一四四分公司,苗栗縣銅鑼鄉中興路2號1樓,1,False,120.80071540000002,24.4940408
8874,統一超商股份有限公司,台中市第五八０分公司,臺中市大雅區中清路4段408號1樓,1,False,120.63926669999998,24.232452400000003
8875,統一超商股份有限公司,連江縣第九分公司,連江縣南竿鄉介壽村232號、233號、284號1樓,1,False,119.94983725,26.1537681
8876,統一超商股份有限公司,新北市第一一一四分公司,新北市永和區中正路546號1樓,1,False,121.51729770000001,25.005453799999998
8877,統一超商股份有限公司,雲林縣第一三三分公司,雲林縣斗六市斗工十路62號1樓,1,False,120.58971570000001,23.7133931
8878,統一超商股份有限公司,台北市第一００一分公司,臺北市大安區忠孝東路4段148號1樓,1,False,121.5497336,25.041335699999998
8879,統一超商股份有限公司,彰化縣第二四０分公司,彰化縣北斗鎮中華路91號、93號1樓,1,False,120.52606279999999,23.872991199999998
8880,統一超商股份有限公司,新北市第一二八三分公司,新北市泰山區楓江路39-1號、39-2號1樓,1,False,121.43502899999999,25.0626549
8881,統一超商股份有限公司,台南市第三四一分公司,臺南市善化區建國路386號1樓,1,False,120.29383769999998,23.1346286
8883,統一超商股份有限公司,台中市第五八一分公司,臺中市西屯區河南路2段443號1樓,1,False,120.64325199999999,24.170094900000002
8884,統一超商股份有限公司,宜蘭縣第一二八分公司,宜蘭縣宜蘭市延平路39-8號1樓,1,False,121.76818619999999,24.7561133
8885,統一超商股份有限公司,台北市第九九九分公司,臺北市中正區忠孝西路1段78號1樓,1,False,121.5142103,25.0468959
8886,統一超商股份有限公司,花蓮縣第一０八分公司,花蓮縣秀林鄉和平263號1樓,1,False,121.748189,24.3107206
8887,統一超商股份有限公司,桃園市第八八一分公司,桃園市楊梅區三民北路88號1樓,1,False,121.1702323,24.9106084
8888,統一超商股份有限公司,桃園市第八八二分公司,桃園市中壢區民權路三段985號1樓,1,False,121.2080248,24.9866531
8889,統一超商股份有限公司,台中市第五八二分公司,臺中市后里區三豐路五段128號1樓,1,False,120.7293371,24.329512899999997
8890,統一超商股份有限公司,彰化縣第二四一分公司,彰化縣和美鎮彰新路六段臨566號1樓,1,False,120.50956029999999,24.149351599999996
8891,統一超商股份有限公司,新北市第一三四一分公司,新北市土城區明德路二段207號1樓,1,False,121.4464978,24.9835766
8892,統一超商股份有限公司,嘉義市第七十八分公司,嘉義市西區友愛路222號、222-1號1樓,1,False,120.4340853,23.481680999999995
8893,統一超商股份有限公司,台中市第五一二分公司,臺中市北區五權路272號、274號、276號，太平路221號1樓,1,False,120.678114,24.151289000000002
8894,統一超商股份有限公司,桃園市第八八三分公司,桃園市新屋區中興路1532-1號1樓,1,False,121.08653979999998,24.954678899999998
8895,統一超商股份有限公司,基隆市第一０一分公司,基隆市中正區義二路8號1樓,1,False,121.7452965,25.130596500000003
8896,統一超商股份有限公司,台北市第一００五分公司,臺北市松山區復興北路335號1樓,1,False,121.54447099999999,25.0597458
8897,統一超商股份有限公司,台北市第一００六分公司,臺北市中山區民權西路73號1樓,1,False,121.5198899,25.063079899999998
8898,統一超商股份有限公司,桃園市第八八四分公司,桃園市蘆竹區中興路188號1樓,1,False,121.26255090000001,25.0137722
8899,統一超商股份有限公司,新北市第一三四五分公司,新北市板橋區民族路222巷13號、15號1樓,1,False,121.46869199999999,25.0068107
8900,統一超商股份有限公司,高雄市第七三九分公司,高雄市鼓山區九如四路1999、2001號,1,False,120.28556859999999,22.6678429
8901,統一超商股份有限公司,苗栗縣第一四九分公司,苗栗縣銅鑼鄉中正路177、179、181號,1,False,120.78747510000001,24.4889956
8902,統一超商股份有限公司,台中市第五九０分公司,臺中市后里區后科路二段335號,1,False,120.72902789999999,24.320095899999995
8903,統一超商股份有限公司,台中市第五九一分公司,臺中市東勢區東蘭路194號,1,False,120.79575690000001,24.286350400000003
8904,統一超商股份有限公司,屏東縣第一七四分公司,屏東縣南州鄉壽元村大同路6號,1,False,120.5430435,22.483015700000003
8905,統一超商股份有限公司,屏東縣第一七五分公司,屏東縣恆春鎮山腳里恆南路70-1號,1,False,120.74585990000001,21.995140400000004
8906,統一超商股份有限公司,基隆市第一０二分公司,基隆市中山區中華路93號,1,False,121.7380211,25.147527999999994
8907,統一超商股份有限公司,桃園市第八九一分公司,桃園市楊梅區金龍三路1、3號,1,False,121.18700489999999,24.9118559
8908,統一超商股份有限公司,新北市第一一一七分公司,新北市中和區民德路270、272號,1,False,121.4677566,24.996632599999998
8909,統一超商股份有限公司,台南市第三四五分公司,臺南市永康區永華路399號1樓,1,False,120.25734630000001,23.0177229
8910,統一超商股份有限公司,高雄市第七四０分公司,高雄市仁武區八德東路490號,1,False,120.34614049999999,22.686981899999996
8911,統一超商股份有限公司,台中市第五九二分公司,臺中市沙鹿區晉武路9號,1,False,120.58029719999998,24.2220949
8912,統一超商股份有限公司,台中市第五九三分公司,臺中市大雅區昌平路四段556號,1,False,120.67211049999999,24.2287775
8913,統一超商股份有限公司,彰化縣第二四五分公司,彰化縣彰化市延平路536號,1,False,120.53852719999998,24.0630706
8914,統一超商股份有限公司,高雄市第七四一分公司,高雄市三民區灣利里建工路462號1樓,1,False,120.32727150000001,22.6514757
8915,統一超商股份有限公司,彰化縣第二四四分公司,彰化縣彰化市中山路3段229號1樓,1,False,120.5597495,24.087135499999995
8916,統一超商股份有限公司,高雄市第七四二分公司,高雄市鳳山區青年路2段169號,1,False,120.3498838,22.634602899999997
8917,統一超商股份有限公司,台北市第九一０分公司,臺北市大安區羅斯福三段29號1樓、B1，31號1樓,1,False,121.52525770000001,25.023710400000002
8918,統一超商股份有限公司,新北市第一一一六分公司,新北市汐止區民權街二段28號1樓,1,False,121.61935799999999,25.049898100000004
8919,統一超商股份有限公司,台北市第一００二分公司,臺北市士林區福德路12號、14號1樓,1,False,121.52578820000001,25.092406499999996
8920,統一超商股份有限公司,新北市第一三四二分公司,新北市鶯歌區尖山路217之3號1樓,1,False,121.3424883,24.945985300000004
8922,統一超商股份有限公司,南投縣第一一九分公司,南投縣草屯鎮芬草路三段36號1樓,1,False,120.66157889999998,23.9982853
8923,統一超商股份有限公司,台北市第一００三分公司,臺北市大安區忠孝東路四段222號、224號1樓,1,False,121.55340099999998,25.041144
8924,統一超商股份有限公司,台北市第一００四分公司,臺北市大安區大安路一段67號1樓,1,False,121.54632190000001,25.0425062
8925,統一超商股份有限公司,新竹市第一六二分公司,新竹市香山區中山路622號、626號1樓,1,False,120.9546213,24.796014099999997
8926,統一超商股份有限公司,新北市第一一一五分公司,新北市新店區中華路20號1樓,1,False,121.540496,24.967703999999998
8927,統一超商股份有限公司,新北市第一三四三分公司,新北市土城區延平街36號1樓,1,False,121.4681695,24.991999099999997
8928,統一超商股份有限公司,台中市第五九九分公司,臺中市北屯區松竹路三段676-1號,1,False,120.67367589999998,24.190287599999998
8929,統一超商股份有限公司,台中市第六００分公司,臺中市沙鹿區平等路100號,1,False,120.5751458,24.218651299999998
8930,統一超商股份有限公司,桃園市第八九五分公司,桃園市大溪區仁和路二段8號,1,False,121.2701403,24.9029925
8931,統一超商股份有限公司,台北市第九一三分公司,臺北市文山區木新路三段351、353號1樓,1,False,121.55576519999998,24.980283399999998
8932,統一超商股份有限公司,桃園市第八九六分公司,桃園市桃園區大有路6號1樓,1,False,121.3238358,25.0038391
8933,統一超商股份有限公司,高雄市第七四五分公司,高雄市鳳山區文龍東路199號,1,False,120.36946030000001,22.6407252
8934,統一超商股份有限公司,台南市第三五０分公司,臺南市南區夏林路258號1樓,1,False,120.1949611,22.978333399999997
8935,統一超商股份有限公司,宜蘭縣第一三０分公司,宜蘭縣壯圍鄉美功路1段40巷1號,1,False,121.7812352,24.767595999999998
8936,統一超商股份有限公司,台北市第一０一四分公司,臺北市松山區南京東路三段262號1樓,1,False,121.5449872,25.051542299999998
8937,統一超商股份有限公司,新北市第一三五六分公司,新北市三重區五華街52、54號1樓,1,False,null,null
8938,統一超商股份有限公司,花蓮縣第一一０分公司,花蓮縣花蓮市和平路597號1樓,1,False,121.59900999999999,23.979226999999998
8939,統一超商股份有限公司,台中市第六０一分公司,臺中市潭子區中山路1段 57號1樓,1,False,120.7099507,24.236530100000007
8940,統一超商股份有限公司,新北市第一三五七分公司,新北市林口區忠福路169號1樓,1,False,121.36028290000002,25.077797399999998
8941,統一超商股份有限公司,新北市第一三五五分公司,新北市淡水區新市一路一段99巷51、53號,1,False,121.43084274999998,25.187754
8942,統一超商股份有限公司,苗栗縣第一五五分公司,苗栗縣苑裡鎮社苓里12鄰131-4號,1,False,120.67667949999999,24.4049991
8943,統一超商股份有限公司,雲林縣第一三八分公司,雲林縣口湖鄉福安路26-3號,1,False,120.1620947,23.618925299999997
8944,統一超商股份有限公司,連江縣第十分公司,連江縣北竿鄉塘岐村219號,1,False,120.00002724999999,26.2275544
8945,統一超商股份有限公司,台中市第五一八分公司,臺中市大里區中山路131號,1,False,120.6941936,24.0824915
8946,統一超商股份有限公司,高雄市第七四六分公司,高雄市苓雅區自強三路156號,1,False,120.29843220000001,22.6176539
8947,統一超商股份有限公司,台南市第三五一分公司,臺南市新化區全興里竹子腳178號,1,False,120.29904169999998,23.020873
8948,統一超商股份有限公司,桃園市第八九七分公司,桃園市龍潭區民族路372、374號1樓,1,False,121.2338408,24.8368041
8949,統一超商股份有限公司,台中市第六０四分公司,臺中市后里區公安路147-15號,1,False,120.7066077,24.3065243
8950,統一超商股份有限公司,高雄市第七四八分公司,高雄市三民區建國二路123號1樓,1,False,120.30848499999999,22.637393999999997
8951,統一超商股份有限公司,台北市第一０一八分公司,臺北市中山區復興北路56、58號1樓,1,False,121.54379979999999,25.05000735
8952,統一超商股份有限公司,新北市第一一一九分公司,新北市中和區景新街29、31、33號,1,False,121.50382099999999,24.999205000000003
8953,統一超商股份有限公司,桃園市第九０一分公司,桃園市大園區高鐵北路3段96號1樓,1,False,121.21284899999999,25.012261799999997
8954,統一超商股份有限公司,新北市第一三六三分公司,新北市蘆洲區長安街25、27號1樓,1,False,null,null
8955,統一超商股份有限公司,桃園市第九０二分公司,桃園市平鎮區金陵路2段288號,1,False,121.22437670000001,24.936885399999998
8956,統一超商股份有限公司,彰化縣第二五二分公司,彰化縣鹿港鎮彰濱五路2段76號,1,False,120.4272494,24.0732184
8957,統一超商股份有限公司,高雄市第七五０分公司,高雄市前鎮區崗山中街99之5號1樓及夾層,1,False,120.32956259999999,22.603929199999996
8958,統一超商股份有限公司,台中市第五一九分公司,臺中市西屯區朝馬路158號1樓,1,False,120.63357090000001,24.1700405
8959,統一超商股份有限公司,高雄市第七四九分公司,高雄市前鎮區崗山中街255、257號,1,False,120.32651829999999,22.601895799999998
8960,統一超商股份有限公司,台北市第一０一九分公司,臺北市內湖區金龍路219號、217巷1號1樓,1,False,121.58696839999998,25.0883807
8961,統一超商股份有限公司,高雄市第七五一分公司,高雄市前鎮區瑞隆路382、384號1、2樓,1,False,120.33067279999999,22.605612999999998
8962,統一超商股份有限公司,彰化縣第二五一分公司,彰化縣和美鎮彰美路二段臨236號,1,False,120.52232205,24.0979143
8963,統一超商股份有限公司,台北市第一０一五分公司,臺北市南港區重陽路179、181號1樓,1,False,121.5986985,25.0566377
8964,統一超商股份有限公司,花蓮縣第一一一分公司,花蓮縣花蓮市民權路115、117號1樓,1,False,121.62611100000001,23.988657999999997
8965,統一超商股份有限公司,新北市第一一一八分公司,新北市新店區永業路6、6-1、8號,1,False,121.53374989999999,24.956148499999998
8966,統一超商股份有限公司,桃園市第八九八分公司,桃園市中壢區福州一街102號1樓,1,False,121.2318006,24.9651443
8967,統一超商股份有限公司,南投縣第一二一分公司,南投縣草屯鎮中正路1397-6號,1,False,120.6886813,23.995797700000004
8968,統一超商股份有限公司,台南市第三五二分公司,臺南市安南區安中路1段136號,1,False,120.208692,23.035481999999995
8969,統一超商股份有限公司,嘉義縣第九十四分公司,嘉義縣民雄鄉民新路188號,1,False,120.42219200000001,23.5508308
8970,統一超商股份有限公司,新竹縣第二０三分公司,新竹縣橫山鄉中豐路1段21號1樓,1,False,121.1085863,24.7219563
8971,統一超商股份有限公司,台中市第六０二分公司,臺中市沙鹿區北勢東路806號,1,False,120.57002779999999,24.2298434
8972,統一超商股份有限公司,高雄市第七四七分公司,高雄市三民區義華路92號,1,False,120.34290569999999,22.642608900000003
8973,統一超商股份有限公司,雲林縣第一三九分公司,雲林縣斗南鎮中山路30、30-1號,1,False,null,null
8974,統一超商股份有限公司,台北市第一０一六分公司,臺北市中山區民權東路2段146號,1,False,121.53435139999999,25.062164
8975,統一超商股份有限公司,彰化縣第二四九分公司,彰化縣溪州鄉中央路三段263、265、267號,1,False,120.49456189999998,23.8500442
8976,統一超商股份有限公司,台北市第九一四分公司,臺北市文山區木新路三段147、149號1樓,1,False,121.56140500000001,24.981739299999994
8977,統一超商股份有限公司,新北市第一三五九分公司,新北市新莊區中央路128、130號,1,False,121.45672109999998,25.0591454
8978,統一超商股份有限公司,新北市第一三六０分公司,新北市鶯歌區永和街115巷44、46號,1,False,121.33320259999999,24.969598400000002
8979,統一超商股份有限公司,台中市第六０三分公司,臺中市北區育樂街66、68號1樓及夾層,1,False,120.69110639999998,24.157933
8980,統一超商股份有限公司,新北市第一三五八分公司,新北市板橋區大仁街101號1樓、大智街93號1樓,1,False,121.45289269999999,25.015759900000003
8981,統一超商股份有限公司,台南市第三五三分公司,臺南市善化區龍目井路433、435號,1,False,120.30528120000001,23.1092778
8982,統一超商股份有限公司,彰化縣第二五０分公司,彰化縣彰化市民族路494、496號,1,False,120.54076500000001,24.077108899999995
8983,統一超商股份有限公司,新北市第一三六一分公司,新北市鶯歌區大湖路374號1樓,1,False,121.3459509,24.9728317
8984,統一超商股份有限公司,台北市第一０一七分公司,臺北市中正區八德路1段29號,1,False,121.5649136,25.0500265
8985,統一超商股份有限公司,新北市第一三六二分公司,新北市板橋區四川路二段245巷11、13號1樓,1,False,121.45089739999997,24.9933271
8986,統一超商股份有限公司,新竹縣第一八一分公司,新竹縣寶山鄉寶山村7鄰有謙路2、6號,1,False,121.02008880000001,24.748354799999998
8987,統一超商股份有限公司,桃園市第八九九分公司,桃園市桃園區經國路838號1樓,1,False,121.300781,25.030898999999998
8988,統一超商股份有限公司,台南市第三五四分公司,臺南市東區虎尾里自由路三段108號1樓,1,False,120.2377842,22.978098300000003
8990,統一超商股份有限公司,彰化縣第二五三分公司,彰化縣田尾鄉民生路1段586號,1,False,120.524841,23.907943
8991,統一超商股份有限公司,澎湖縣第三十六分公司,澎湖縣馬公市烏崁里烏崁106-20號,1,False,119.61973555,23.5464987
8992,統一超商股份有限公司,台中市第五一四分公司,臺中市西區博館路185號,1,False,120.6628456,24.1579648
8993,統一超商股份有限公司,新北市第一三五０分公司,新北市新莊區裕民街102、104號1樓,1,False,121.4181902,25.023228
8994,統一超商股份有限公司,新北市第一三五一分公司,新北市八里區龍形二街2－11號,1,False,121.45072139999999,25.1322716
8995,統一超商股份有限公司,高雄市第五八三分公司,高雄市路竹區大同路168、170、170－1號,1,False,120.25815030000001,22.850377549999997
8996,統一超商股份有限公司,雲林縣第一三五分公司,雲林縣麥寮鄉中山路437巷1號,1,False,120.2472049,23.7501399
8997,統一超商股份有限公司,新北市第一三五二分公司,新北市板橋區中山路二段170號1、2樓,1,False,121.47711409999998,25.0172489
8998,統一超商股份有限公司,高雄市第七四三分公司,高雄市楠梓區創新路615號,1,False,120.330501,22.7471051
8999,統一超商股份有限公司,彰化縣第二四七分公司,彰化縣線西鄉沿海路1段849巷10號,1,False,120.4614497,24.1344026
9000,統一超商股份有限公司,台中市第五九四分公司,臺中市西屯區西屯路三段79－33號,1,False,120.63138160000001,24.182946949999998
