,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
133,107,新北市蘆洲區中正路275號二樓,蘆洲區,44.0,房地(土地+建物),1070923,0631121,公寓(5樓含以下無電梯),3,0,3,,無,109488,False,2,121.46695899999999,25.087675899999997
134,107,新北市三重區集賢路152號十四樓之一,三重區,3.0,房地(土地+建物)+車位,1071002,1041223,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,117285,False,14,121.48871489999999,25.0899412
135,107,新北市三重區集賢路152號三樓,三重區,3.0,房地(土地+建物)+車位,1070921,1041223,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,106376,False,3,121.48871489999999,25.0899412
136,107,新北市三重區中正南路36巷3弄1號五樓,三重區,34.0,房地(土地+建物),1071003,0730905,公寓(5樓含以下無電梯),3,2,1,,無,103191,False,5,121.4940578,25.060249
137,107,新北市淡水區新春街146之11號九樓,淡水區,4.0,房地(土地+建物),1071020,1030423,套房(1房1廳1衛),1,1,1,,無,79108,False,9,121.44201500000001,25.181499199999998
138,107,新北市淡水區新市二路一段92號五樓,淡水區,1.0,房地(土地+建物)+車位,1071003,1061128,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,59737,False,5,121.4254314,25.1962843
139,107,新北市淡水區新市二路一段78號七樓,淡水區,1.0,房地(土地+建物)+車位,1070923,1061128,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,57430,False,7,121.42496089999997,25.196461599999996
140,107,新北市淡水區新市二路一段80號七樓,淡水區,1.0,房地(土地+建物)+車位,1070929,1061128,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,57405,False,7,121.42496089999997,25.196461599999996
141,107,新北市淡水區新市二路一段76號九樓,淡水區,1.0,房地(土地+建物)+車位,1070810,1061128,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,61869,False,9,121.42494279999998,25.196422300000002
142,107,新北市八里區中山路二段240號八樓,八里區,23.0,房地(土地+建物)+車位,1071014,0841118,華廈(10層含以下有電梯),3,2,2,升降機械,有,44813,False,8,121.40497459999999,25.151348799999997
143,107,新北市淡水區民權路223號八樓之6,淡水區,11.0,房地(土地+建物),1071015,0961005,住宅大樓(11層含以上有電梯),1,1,1,,有,120455,False,8,121.45892140000001,25.1317886
144,107,新北市淡水區新市三路二段209號5樓,淡水區,0.0,房地(土地+建物)+車位,1070928,1070525,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,68295,False,5,121.4365157,25.195668800000004
145,107,新北市淡水區新市三路二段205號21樓,淡水區,0.0,房地(土地+建物)+車位,1071029,1070525,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,70984,False,21,121.43648619999999,25.1956728
146,107,新北市淡水區新市三路二段213號22樓,淡水區,0.0,房地(土地+建物)+車位,1071029,1070525,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,90320,False,22,121.4365452,25.1956648
147,107,新北市淡水區新市三路二段259號20樓,淡水區,0.0,房地(土地+建物)+車位,1071029,1070525,住宅大樓(11層含以上有電梯),2,2,1,坡道機械,有,68015,False,20,121.4367005,25.195643600000004
148,107,新北市淡水區新市三路二段289號16樓,淡水區,0.0,房地(土地+建物)+車位,1071029,1070525,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,65660,False,16,121.4367005,25.195643600000004
149,107,新北市淡水區沙崙路一段126巷26號十四樓,淡水區,0.0,房地(土地+建物)+車位,1070821,1070706,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,69794,False,14,121.4315807,25.188730699999994
150,107,新北市淡水區濱海路二段202巷70號十四樓,淡水區,1.0,房地(土地+建物)+車位,1071020,1060707,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,78563,False,14,121.43498070000001,25.1924209
151,107,新北市淡水區濱海路二段202巷78號三樓,淡水區,1.0,房地(土地+建物)+車位,1071001,1060707,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,78049,False,3,121.43498269999999,25.1924323
152,107,新北市淡水區新市二路三段172巷15號十三樓,淡水區,3.0,房地(土地+建物)+車位,1071006,1041028,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,76887,False,13,121.43729259999999,25.1918836
153,107,新北市汐止區汐萬路一段83號二樓之1,汐止區,4.0,房地(土地+建物),1071012,1030324,公寓(5樓含以下無電梯),2,1,1,,無,104110,False,2,121.6544598,25.070242999999998
