,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
3711,1680,中正區,房地(土地+建物)+車位,基隆市中正區中正路331號二樓之1,28.62,住,,,1020517,土地1建物1車位2,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020129,291.63,3,2,2,有,有,18500000,64556,坡道機械,32.94,1800000,,RPPPMLOLPHIFFBC77CA,155.87,3.35,28.01,有,,0.0,102,False,2,13,121.7616426,25.148004300000004
3712,1681,仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路111之1號,38.5,住,,,1020629,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0600501,128.9,4,2,2,有,無,6800000,52754,,0.0,0,含裝璜,RPRRMLNLPHIFFBC08CA,99.54,0.0,29.36,無,,42.0,102,False,2,4,121.75063220000001,25.1246579
3713,1682,中正區,房地(土地+建物),基隆市中正區信六路16號,16.99,商,,,1020613,土地1建物1車位0,一層，騎樓,十層,店面(店鋪),商業用,鋼筋混凝土造,0860414,128.65,0,0,0,無,有,10500000,81617,,0.0,0,,RPTRMLNLPHIFFBC28CA,91.06,0.0,10.71,無,,16.0,102,False,1,10,121.7481373,25.135049400000003
3714,1683,中正區,房地(土地+建物),基隆市中正區正義路2巷45號2樓,27.61,住,,,1020625,土地5建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740126,110.03,3,1,2,有,無,2500000,22721,,0.0,0,,RPQOMLSKPHIFFBC08CA,95.02,0.0,15.01,無,,28.0,102,False,2,4,121.7496348,25.133192599999997
3715,1684,中正區,房地(土地+建物)+車位,基隆市中正區觀海街61號3樓,25.72,住,,,1020601,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,168.84,3,2,1,有,有,3550000,21026,坡道平面,38.72,0,,RPVOMLSJQHIFFBC58CA,88.83,0.0,12.71,有,,14.0,102,False,3,15,121.7942615,25.138342899999998
3716,1685,中正區,房地(土地+建物),基隆市中正區建國里立德路42之1號,31.97,住,,,1020621,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0711229,100.74,3,1,1,有,有,2250000,22335,,0.0,0,,RPQNMLRJQHIFFBC97DA,85.46,0.0,15.28,無,,31.0,102,False,2,5,121.76821539999999,25.1441563
3717,1686,中正區,房地(土地+建物)+車位,基隆市中正區觀海街168號6樓,14.2,住,,,1020609,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,112.07,2,1,1,有,有,2300000,26878,坡道平面,41.38,400000,,RPPNMLSLPHIFFBC08DA,51.22,0.0,6.7,有,,14.0,102,False,6,16,121.79572929999998,25.136718900000005
3718,1687,信義區,房地(土地+建物),基隆市信義區深澳坑路166之17號3樓之3,5.36,住,,,1020226,土地1建物1車位0,三層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840127,33.53,1,0,1,有,有,680000,20280,,0.0,0,,RPPOMLSKPHIFFBC08DA,22.81,0.0,4.98,無,,18.0,102,False,3,10,121.78451,25.126725999999998
3719,1688,中正區,房地(土地+建物)+車位,基隆市中正區觀海街166號2樓,22.39,住,,,1020525,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,153.97,3,2,2,有,有,3650000,28866,坡道平面,41.38,400000,,RPQNMLTKPHIFFBC18DA,80.75,0.0,11.69,有,,14.0,102,False,2,16,121.79571879999997,25.136734300000004
3720,1689,中正區,房地(土地+建物),基隆市中正區調和街34號3樓,15.61,商,,,1020619,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690730,69.3,3,2,1,有,無,850000,12266,,0.0,0,,RPPOMLRKPHIFFBC97DA,0.0,0.0,0.0,無,,33.0,102,False,3,5,121.7958741,25.139264200000003
3721,1690,信義區,房地(土地+建物),基隆市信義區培德路75之3號6樓,27.05,住,,,1020603,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850729,140.28,4,2,2,有,無,3800000,27089,,0.0,0,,RPRNMLPKPHIFFBC87DA,113.5,9.32,12.42,有,,17.0,102,False,6,7,121.7728341,25.129918600000003
3722,1692,安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷262號6樓,17.66,住,,,1020525,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,106.14,3,2,2,有,有,3850000,36273,,0.0,0,不動產之共有人數為２人,RPOOMLSKPHIFFCC08DA,70.83,0.32,8.91,有,,14.0,102,False,6,12,121.7148383,25.121313699999998
3723,1693,暖暖區,房地(土地+建物),基隆市暖暖區源遠路292巷131號4樓,19.49,住,,,1020624,土地1建物1車位0,四層,九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881207,124.45,3,2,2,有,有,4800000,38570,,0.0,0,,RPSNMLQKPHIFFCC18DA,88.28,2.68,7.21,有,,14.0,102,False,4,9,121.7582515,25.0983621
3724,1694,七堵區,房地(土地+建物),基隆市七堵區福二街154巷36號及38號,16.1,其他,,,1020610,土地1建物2車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0760805,102.21,0,1,1,有,無,3450000,33754,,0.0,0,,RPTOMLQKPHIFFCC38DA,72.99,0.0,0.0,無,,26.0,102,False,1,5,121.69743559999999,25.0826443
3725,1695,七堵區,房地(土地+建物),基隆市七堵區福五街186之2號,31.15,住,,,1020602,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700411,101.23,4,2,1,有,無,3500000,34575,,0.0,0,,RPUOMLQKPHIFFCC48DA,101.23,0.0,0.0,無,,32.0,102,False,3,5,121.69775349999999,25.0879896
3726,1696,七堵區,房地(土地+建物),基隆市七堵區百三街182號4樓,58.97,住,,,1020528,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790119,167.83999999999997,4,2,2,有,無,5150000,30684,,0.0,0,,RPWOMLQKPHIFFCC68DA,141.13,5.41,16.66,無,,23.0,102,False,4,5,121.69918340000001,25.082652200000002
3727,1697,中山區,房地(土地+建物),基隆市中山區復興路212巷7弄1之1號,28.93,住,,,1020615,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0580830,55.12,2,2,2,有,無,2600000,47170,,0.0,0,,RPTPMLQKPHIFFCC48DA,55.12,0.0,0.0,無,,44.0,102,False,1,2,121.7267788,25.146966600000003
3728,1698,安樂區,房地(土地+建物),基隆市安樂區武嶺街285之3號,37.57,住,,,1020622,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720414,99.73,5,2,1,有,無,3700000,37100,,0.0,0,,RPTNMLRKPHIFFCC38DA,86.57,0.0,13.16,無,,30.0,102,False,4,4,121.71016349999998,25.138018400000004
3729,1699,七堵區,房地(土地+建物),基隆市七堵區實踐路82號,43.28,住,,,1020621,土地1建物1車位0,一層,七層,店面(店鋪),住家用,鋼筋混凝土造,0850906,126.83,3,2,2,有,有,11000000,86730,,0.0,0,,RPQNMLQKPHIFFCC08EA,94.65,0.0,7.52,無,,17.0,102,False,1,7,121.6942845,25.0815884
3730,1700,七堵區,房地(土地+建物),基隆市七堵區永富路11號2樓,20.43,住,,,1020514,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870608,101.61,3,1,2,有,無,5000000,49208,,0.0,0,,RPROMLTKPHIFFCC58EA,68.33,0.0,16.04,有,,15.0,102,False,2,7,121.7163716,25.099711
3731,1701,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街103之1號3樓,16.11,住,,,1020611,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860412,63.48,3,1,1,有,無,1800000,28355,,0.0,0,,RPVOMLRKPHIFFCC78EA,47.72,0.0,10.72,無,,16.0,102,False,3,5,121.7379568,25.1014965
3732,1702,七堵區,房地(土地+建物),基隆市七堵區長安街234之2號,38.92,其他,鄉村區,乙種建築用地,1020619,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710223,57.1,2,2,1,有,無,1400000,24518,,0.0,0,,RPOOMLPJQHIFFCC67CA,48.54,0.0,8.56,無,,31.0,102,False,3,3,121.69644600000001,25.0740338
3733,1703,安樂區,房地(土地+建物),基隆市安樂區基金一路108之25號6樓,17.38,住,,,1020506,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,101.49000000000001,3,2,2,有,有,2500000,24633,,0.0,0,,RPROMLRJQHIFFCC18CA,83.24,0.84,6.43,有,,19.0,102,False,6,9,121.71615700000001,25.139661
3734,1704,安樂區,房地(土地+建物),基隆市安樂區麥金路153之2號,45.93,住,,,1020608,土地8建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,160.31,3,2,2,有,有,7650000,47720,,0.0,0,,RPVQMLPJQHIFFCC58CA,103.99,20.11,0.0,有,,16.0,102,False,1,12,121.7194987,25.121153099999997
3735,1705,七堵區,房地(土地+建物)+車位,基隆市七堵區長安街231巷45號,120.56,住,,,1020601,土地2建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1000331,252.74,0,0,0,無,無,10000000,41300,其他,29.98,800000,,RPPNMLMJQHIFFCC37CA,226.46,9.08,17.2,無,,2.0,102,False,1,5,121.69691199999998,25.0754178
3736,1706,七堵區,房地(土地+建物),基隆市七堵區泰安路32巷40號,67.59,住,,,1020616,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0690523,49.66,2,1,1,有,無,1760000,35441,,0.0,0,,RPQOMLLMPHIFFCC67CA,49.66,0.0,0.0,無,,33.0,102,False,1,2,121.70670799999999,25.088137999999997
3737,1707,七堵區,房地(土地+建物),基隆市七堵區明德二路15之51號7樓之5,8.2,住,,,1020627,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840801,48.15,1,1,1,有,有,1600000,33229,,0.0,0,,RPRQMLPLPHIFFCC28CA,33.48,1.02,4.26,無,,18.0,102,False,7,12,121.70544430000001,25.089333099999998
3738,1708,七堵區,房地(土地+建物),基隆市七堵區自治街28巷42號,19.63,商,,,1020701,土地1建物2車位0,一層,七層,店面(店鋪),商業用,鋼筋混凝土造,0951109,103.31,0,0,0,無,有,6380000,61756,,0.0,0,,RPSQMLPLPHIFFCC38CA,20.67,0.0,0.0,無,,7.0,102,False,1,7,121.711708,25.09592
3739,1709,安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷58號5樓,28.59,住,,,1020605,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,119.94999999999999,3,2,2,有,有,4330000,36098,,0.0,0,,RPOQMLKLPHIFFCC47CA,87.1,1.16,10.34,有,,17.0,102,False,5,7,121.7147263,25.121189400000002
3740,1710,暖暖區,房地(土地+建物),基隆市暖暖區源遠路38號,19.89,住,,,1020616,土地1建物1車位0,一層，騎樓,七層,店面(店鋪),商業用,鋼筋混凝土造,0840316,112.84,0,0,0,無,無,5000000,44311,,0.0,0,,RPVPMLKLPHIFFCC08CA,99.8,8.28,0.0,無,,18.0,102,False,1,7,121.73827609999998,25.1027671
3741,1711,暖暖區,房地(土地+建物),基隆市暖暖區源遠路188巷27號3樓,41.85,住,,,1020618,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0840118,89.17,3,2,2,有,無,2600000,29158,,0.0,0,,RPRNMLQKPHIFFCC97CA,79.71,0.0,9.46,無,,18.0,102,False,3,5,121.75012430000001,25.097387299999998
3742,1712,安樂區,房地(土地+建物),基隆市安樂區基金一路208巷164弄23號2樓,26.29,住,,,1020613,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,96.02,3,2,2,有,有,2800000,29161,,0.0,0,,RPTNMLQKPHIFFCC18CA,76.23,0.0,9.57,無,,19.0,102,False,2,5,121.7072515,25.146863399999997
3743,1713,安樂區,房地(土地+建物),基隆市安樂區武嶺街215之3號7樓,21.56,其他,,,1020603,土地5建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841220,96.66,2,2,2,有,無,3500000,36209,,0.0,0,,RPSOMLQKPHIFFCC18CA,81.99,0.0,6.85,有,,18.0,102,False,7,7,121.70804280000002,25.138323099999994
3744,1714,安樂區,房地(土地+建物),基隆市安樂區武聖街114號,25.0,住,,,1020604,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790421,98.62,3,2,2,有,無,3700000,37518,,0.0,0,,RPXOMLPKPHIFFCC58CA,84.4,8.0,0.0,無,,23.0,102,False,1,5,121.6970844,25.1592032
3745,1715,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄74號7樓,26.44,住,,,1020617,土地33建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,112.11000000000001,3,2,2,有,有,4200000,37463,,0.0,0,,RPVOMLPKPHIFFCC38CA,89.51,0.0,8.53,有,,20.0,102,False,7,7,121.7092557,25.139029999999998
3746,1716,七堵區,房地(土地+建物),基隆市七堵區百五街17之1號,32.83,住,,,1020619,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681012,93.06,4,2,2,有,無,3400000,36536,,0.0,0,,RPUOMLRKPHIFFCC48CA,93.06,0.0,0.0,無,,34.0,102,False,2,5,121.69533299999998,25.083869999999997
3747,1717,安樂區,房地(土地+建物),基隆市安樂區安樂路一段180號2樓,32.91,住,,,1020531,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740725,117.46,3,2,2,有,無,3200000,27243,,0.0,0,,RPVNMLTKPHIFFCC68CA,107.48,0.0,9.98,無,,28.0,102,False,2,5,121.73290550000002,25.128431199999998
3748,1718,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街267號4樓,22.75,住,,,1020621,土地5建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800920,124.93,2,1,1,有,有,2200000,17610,坡道平面,33.43,0,親友〈兄弟〉間特殊關係間之交易。,RPPQMLTKPHIFFCC38CA,62.4,0.0,4.02,有,,22.0,102,False,4,7,121.71600989999999,25.126708099999995
3749,1719,七堵區,房地(土地+建物)+車位,基隆市七堵區工建路70號6樓之2,12.48,商,,,1020430,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,159.04,2,2,1,有,有,6880000,47091,坡道平面,36.3,1100000,,RPRPMLMLPHIFFCC87CA,74.8,0.0,14.03,有,,0.0,102,False,6,15,121.70175040000001,25.089793199999995
3750,1720,七堵區,房地(土地+建物),基隆市七堵區工建路70號7樓之1,13.32,商,,,1020531,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,144.65,3,2,2,有,有,7200000,49775,,0.0,0,,RPQQMLMLPHIFFCC87CA,94.29,0.0,10.29,有,,0.0,102,False,7,15,121.70175040000001,25.089793199999995
3751,1721,七堵區,房地(土地+建物),基隆市七堵區工建路70號4樓之1,13.32,商,,,1020524,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,144.65,3,2,2,有,有,7000000,48393,,0.0,0,,RPXPMLMLPHIFFCC48CA,94.29,0.0,10.29,有,,0.0,102,False,4,15,121.70175040000001,25.089793199999995
3752,1722,暖暖區,房地(土地+建物),基隆市暖暖區源遠路165之5號6樓,11.15,住,,,1020627,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,70.44,2,2,1,有,有,2700000,38330,,0.0,0,,RPTQMLPLPHIFFCC48CA,48.49,0.0,8.75,有,,17.0,102,False,6,17,121.7498679,25.098469800000004
3753,1723,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街125之3號8樓,29.12,住,,,1020626,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,167.14,3,2,2,有,有,6920000,43819,坡道平面,32.04,1000000,,RPRRMLPLPHIFFCC38CA,88.67,0.0,10.17,有,,4.0,102,False,8,14,121.75443029999998,25.090860799999994
3754,1724,暖暖區,房地(土地+建物)+車位,基隆市暖暖區131之2號10樓,29.5,住,,,1020619,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,168.78,3,2,2,有,有,6270000,39272,坡道平面,32.04,900000,,RPSRMLPLPHIFFCC48CA,89.97,0.0,10.17,有,,4.0,102,False,10,14,121.74689525000002,25.101729499999998
3755,1725,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街135之1號2樓,28.16,住,,,1020622,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,163.56,3,2,2,有,有,5720000,36648,坡道平面,32.04,900000,,RPTRMLPLPHIFFCC58CA,84.9,0.0,10.14,有,,4.0,102,False,2,14,121.7544324,25.090831299999998
3756,1726,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街135之3號12樓,27.97,住,,,1020622,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,163.06,3,2,2,有,有,5890000,38086,坡道平面,32.04,900000,,RPURMLPLPHIFFCC68CA,84.5,0.0,10.14,有,,4.0,102,False,12,14,121.7544324,25.090831299999998
3757,1727,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街147號11樓,28.35,住,,,1020626,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,164.36,3,2,2,有,有,5940000,38089,坡道平面,32.04,900000,,RPVRMLPLPHIFFCC78CA,85.12,0.0,10.74,有,,4.0,102,False,11,12,121.75446769999999,25.0909689
3758,1728,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街111之1號12樓,27.97,住,,,1020622,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,167.23000000000002,3,2,2,有,有,6310000,39278,坡道平面,32.04,1000000,,RPXRMLPLPHIFFCC98CA,84.5,0.0,10.14,有,,4.0,102,False,12,14,121.75501969999999,25.091000299999997
3759,1729,安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷42號4樓,26.86,住,,,1020610,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,109.59,3,2,2,有,有,3600000,32850,,0.0,0,,RPSPMLQLPHIFFCC38CA,80.0,0.0,10.16,有,,17.0,102,False,4,7,121.71630019999998,25.120932599999996
3760,1730,七堵區,房地(土地+建物),基隆市七堵區崇智街35巷10之13號,20.75,住,,,1020619,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640804,59.85,2,1,1,有,無,2580000,43108,,0.0,0,陽台外推,RPVNMLQLPHIFFCC48CA,59.85,0.0,0.0,無,,38.0,102,False,2,4,121.712829,25.100098
3761,1731,安樂區,房地(土地+建物),基隆市安樂區基金一路110之77號12樓,15.16,住,,,1020626,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820111,98.55000000000001,3,2,2,有,無,2550000,25875,,0.0,0,,RPXPMLPLPHIFFCC78CA,65.23,2.46,9.07,有,,20.0,102,False,12,12,121.7140191,25.140232899999997
3762,1732,七堵區,房地(土地+建物)+車位,基隆市七堵區明德二路15之23號11樓之9,13.05,住,,,1020627,土地1建物2車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,107.47,2,1,1,有,有,3120000,29031,坡道平面,38.46,0,,RPPQMLPLPHIFFCC08CA,48.47,0.0,7.92,有,,18.0,102,False,11,12,121.70544430000001,25.089333099999998
3763,1733,七堵區,房地(土地+建物),基隆市七堵區開元路144之1號,21.25,商,,,1020627,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650115,74.91,2,1,1,有,無,3600000,48058,,0.0,0,,RPQQMLPLPHIFFCC18CA,74.91,0.0,0.0,無,,37.0,102,False,2,4,121.710846,25.0953048
3764,1734,七堵區,房地(土地+建物)+車位,基隆市七堵區工建路72號8樓之1,14.53,商,,,1020603,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,180.94,3,2,2,有,有,8200000,52199,升降平面,36.3,650000,,RPPPMLPLPHIFFCC97CA,94.29,0.0,10.29,有,,0.0,102,False,8,15,121.70168980000001,25.0897723
3765,1735,暖暖區,房地(土地+建物),基隆市暖暖區源遠路249巷31之2號,38.86,住,,,1020623,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690117,101.06,3,2,2,有,無,3300000,32654,,0.0,0,,RPXNMLLMPHIFFCC28CA,101.06,0.0,0.0,無,,33.0,102,False,3,4,121.7535846,25.099075799999998
3766,1737,安樂區,房地(土地+建物),基隆市安樂區武嶺街291號七樓,18.52,住,,,1020611,土地4建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,71.81,2,1,2,有,有,2300000,32029,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPPMLPJQHIFFCC87CA,52.16,0.0,7.3,有,,17.0,102,False,7,7,121.7099626,25.1381774
3767,1738,中山區,房地(土地+建物),基隆市中山區通仁街20巷17號,48.0,住,,,1020606,土地1建物1車位0,一層，二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0600719,68.44,4,2,2,有,無,2400000,35067,,0.0,0,,RPPNMLNJQHIFFCC47CA,68.44,0.0,0.0,無,,42.0,102,False,1,2,121.73813399999999,25.146288000000002
3768,1739,七堵區,房地(土地+建物)+車位,基隆市七堵區福六街61號10樓,37.58,住,,,1020306,土地1建物1車位2,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011025,207.41,2,2,2,有,無,10680000,51495,坡道平面,0.0,0,,RPOOMLSJQHIFFCC97CA,83.36,0.0,14.02,有,,1.0,102,False,10,11,121.69978710000001,25.0834662
3769,1740,安樂區,房地(土地+建物),基隆市安樂區安樂路一段169之4號,64.4,住,,,1020613,土地5建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720404,238.62,3,2,1,有,無,4500000,18858,,0.0,0,,RPXPMLRJQHIFFCC88CA,222.08,0.0,16.54,無,,30.0,102,False,5,5,121.7325568,25.127262100000003
3770,1741,暖暖區,房地(土地+建物),基隆市暖暖區源遠路325巷2之3號,30.34,住,,,1020618,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691001,69.75,3,1,1,有,無,1070000,15341,,0.0,0,,RPPOMLTJQHIFFCC18CA,69.75,0.0,0.0,無,,33.0,102,False,4,4,121.757701,25.099688699999998
3771,1742,七堵區,房地(土地+建物),基隆市七堵區東新街6巷64之3號,46.25,住,,,1020606,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661114,73.1,4,3,2,有,無,3900000,53352,,0.0,0,,RPTNMLPKQHIFFCC18CA,73.1,0.0,0.0,無,,36.0,102,False,4,4,121.7159001,25.0926516
3772,1743,安樂區,房地(土地+建物),基隆市安樂區樂利三街57號15樓,17.72,住,,,1020529,土地7建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860117,102.07,3,2,2,有,有,3300000,32331,,0.0,0,,RPROMLRKPHIFFCC38EA,68.82,0.71,9.68,有,,16.0,102,False,15,20,121.7157668,25.1283428
3773,1744,七堵區,房地(土地+建物),基隆市七堵區百六街107巷8之1號8樓,40.5,住,,,1020625,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970201,121.48,3,1,1,有,有,6800000,55976,,0.0,0,,RPWNMLTKPHIFFCC98EA,86.94,0.0,11.84,有,,5.0,102,False,8,8,121.69732049999999,25.0861965
3774,1745,七堵區,房地(土地+建物),基隆市七堵區百三街105之1號,23.11,其他,,,1020701,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760805,138.86,3,2,1,有,無,7500000,54011,,0.0,0,,RPROMLSKPHIFFCC48EA,131.7,0.0,7.16,無,,26.0,102,False,2,5,121.6975889,25.082006699999997
3775,1746,七堵區,房地(土地+建物),基隆市七堵區工東街20號7樓之3,5.94,住,,,1020620,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841227,38.65,1,0,1,有,有,1200000,31048,,0.0,0,,RPSOMLSKPHIFFCC58EA,28.71,0.0,4.15,無,,18.0,102,False,7,14,121.70462199999999,25.0878439
3776,1747,安樂區,房地(土地+建物),基隆市安樂區中和路168巷13弄2號2樓,31.23,住,,,1020701,土地3建物2車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840124,126.94999999999999,3,2,2,有,無,3200000,25207,,0.0,0,,RPWOMLMLPHIFFCC38DA,101.84,0.0,7.99,無,,18.0,102,False,2,5,121.7140984,25.150186599999998
3777,1748,七堵區,房地(土地+建物),基隆市七堵區長安街233巷32號2樓,27.34,住,,,1020626,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850429,99.7,4,2,2,有,無,2500000,25075,,0.0,0,,RPOOMLLJQHIFFCC37DA,87.14,0.0,9.38,無,,17.0,102,False,2,5,121.69650159999998,25.0759099
3778,1749,信義區,房地(土地+建物),基隆市信義區深美街86巷5號,92.21,住,,,1020530,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0920313,207.64,5,3,2,有,無,11500000,55384,,0.0,0,,RPPNMLSJQHIFFBC87CA,182.41,2.55,22.68,無,,10.0,102,False,1,4,121.78074459999999,25.1356816
3779,1750,信義區,房地(土地+建物),基隆市信義區東信路236巷30號六樓,33.76,住,,,1020619,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,128.05,3,2,2,有,有,5630000,43967,,0.0,0,,RPWNMLNLPHIFFBC18CA,74.95,5.82,10.84,有,,1.0,102,False,6,7,121.76297419999999,25.130102299999997
3780,1751,信義區,房地(土地+建物),基隆市信義區東信路236巷42號三樓,33.76,住,,,1020701,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,128.05,3,2,2,有,有,5450000,42561,,0.0,0,,RPXNMLNLPHIFFBC28CA,74.95,5.82,10.84,有,,1.0,102,False,3,7,121.76356349999999,25.132274599999995
