,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
1740,2162,北投區,房地(土地+建物)+車位,台北市北投區關渡路46號7樓,34.62,住,,,981101,土地2建物1車位4,七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1010810,339.77,3,2,3,有,無,33056000,97288,坡道機械,91.0,0,,RPTOMLPKIIHFFEA47CA,138.94,13.32,18.15,有,,880.0,981,False,7,27,121.46927829999998,25.120489299999996
1741,2163,北投區,房地(土地+建物)+車位,台北市北投區關渡路48號7樓,35.16,住,,,981009,土地2建物1車位2,七層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1010810,344.09000000000003,3,2,3,有,無,43600000,126712,坡道平面,90.98,0,,RPUOMLPKIIHFFEA57CA,145.12,16.29,11.97,有,,880.0,981,False,7,27,121.46926539999998,25.120385600000002
1742,2164,北投區,房地(土地+建物)+車位,台北市北投區關渡路48號15樓,49.27,住,,,981103,土地2建物1車位4,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1010810,456.7,3,2,4,有,無,56885000,124557,坡道機械,91.0,0,,RPWOMLPKIIHFFEA77CA,200.15,25.56,24.83,有,,880.0,981,False,15,27,121.46926539999998,25.120385600000002
1743,2165,北投區,房地(土地+建物)+車位,台北市北投區關渡路46號3樓,34.62,住,,,981030,土地2建物1車位4,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1010810,339.77,3,2,3,有,無,39680000,116784,坡道機械,91.0,0,,RPXNMLPKIIHFFEA77CA,138.94,13.32,18.15,有,,880.0,981,False,3,27,121.46927829999998,25.120489299999996
1744,2166,北投區,房地(土地+建物),台北市北投區吉利街320巷5弄3號四樓,23.12,住,,,1010830,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621117,53.339999999999996,2,1,1,有,無,7500000,140599,,0.0,0,,RPQRMLSLRHHFFEA68CA,45.16,0.0,4.49,無,,39.0,101,False,4,4,121.51163319999999,25.117373200000003
1745,2169,中山區,房地(土地+建物),台北市中山區民權東路2段156號8樓,23.92,商,,,1010905,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691202,145.69,4,2,2,有,有,21700000,148948,,0.0,0,,RPOQMLQLRHHFFCA08DA,103.9,0.0,23.67,有,,32.0,101,False,8,8,121.5349747,25.062168699999997
1746,2171,中正區,房地(土地+建物)+車位,台北市中正區仁愛路二段9巷17號2樓之5,8.64,住,,,1010827,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971114,48.93,0,1,1,有,有,10000000,204372,升降機械,0.0,0,,RPQNMLPLRHHFFBA77DA,13.28,0.94,4.15,有,,4.0,101,False,2,7,121.52583859999999,25.038839499999998
1747,2172,大同區,房地(土地+建物),台北市大同區華亭街36號2樓,3.77,商,,,1010815,土地1建物2車位0,二層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0991101,36.74,1,1,1,有,有,6450000,175567,,0.0,0,,RPXQMLSLRHHFFBA09DA,20.86,2.2,0.0,無,,2.0,101,False,2,11,121.51305540000001,25.0534926
1748,2173,萬華區,房地(土地+建物),台北市萬華區桂林路149之1號7樓,12.46,商,,,1010825,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,139.25,2,2,2,有,有,21080000,151387,,0.0,0,,RPPNMLQLRHHFFBA77DA,85.69,0.0,9.02,有,,2.0,101,False,7,19,121.4981225,25.038643499999996
1749,2174,大同區,房地(土地+建物),台北市大同區華亭街36號3樓之11,3.56,商,,,1010819,土地1建物2車位0,三層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0991101,34.7,1,1,1,有,有,6050000,174339,,0.0,0,,RPSNMLKLRHHFFBA47DA,17.32,1.28,3.18,無,,2.0,101,False,3,11,121.51305540000001,25.0534926
1750,2175,文山區,房地(土地+建物),台北市文山區萬盛街82巷4弄5號2樓,33.25,住,,,1010820,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600731,78.4,3,2,1,有,無,10500000,133929,,0.0,0,,RPUNMLKLRHHFFAA57DA,78.4,0.0,0.0,無,,41.0,101,False,2,4,121.54014229999999,25.005859299999997
1751,2176,大安區,房地(土地+建物)+車位,台北市大安區麗水街26之2號五樓之1,8.03,住,,,1010817,土地1建物1車位1,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961022,56.2,1,1,1,有,有,14000000,249091,升降機械,16.11,0,,RPXNMLSLRHHFFFA09CA,20.56,3.66,1.83,無,,5.0,101,False,5,7,121.52832,25.029237
1752,2177,大安區,房地(土地+建物),台北市大安區復興南路二段146之5號,48.75,商,,,1010824,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住商用,加強磚造,0580114,153.81,4,2,3,有,無,42000000,273064,,0.0,0,,RPROMLPLRHHFFFA28CA,153.81,0.0,0.0,無,,43.0,101,False,3,4,121.5432426,25.0285589
1753,2178,大安區,房地(土地+建物)+車位,台北市大安區市民大道三段208號三樓之1,14.55,住,,,1010910,土地1建物2車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991209,90.62,2,1,1,有,有,23000000,253810,升降機械,0.0,0,,RPOPMLPLRHHFFFA08CA,42.85,9.09,3.43,有,,2.0,101,False,3,7,121.5402744,25.0442474
1754,2179,大安區,房地(土地+建物),台北市大安區通化街39巷5號三樓,16.81,商,,,1010831,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791206,57.27,2,0,1,有,無,12300000,214766,,0.0,0,,RPPNMLRLRHHFFFA18CA,39.98,4.08,0.0,無,,22.0,101,False,3,5,121.55456819999999,25.0310216
1755,2180,大安區,房地(土地+建物),台北市大安區通化街39巷5號三樓之1,16.66,商,,,1010831,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0791206,56.81,2,0,2,有,無,12200000,214732,,0.0,0,,SPPNMLRLRHHFFFA28CA,37.55,0.0,6.16,無,,22.0,101,False,3,5,121.55456819999999,25.0310216
1756,2181,大安區,房地(土地+建物),台北市大安區延吉街166之1號4樓,10.44,住,,,1010829,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,63.769999999999996,0,1,1,有,無,17500000,274416,,0.0,0,,RPQOMLTKRHHFFFA48CA,40.43,0.0,14.55,有,,31.0,101,False,4,7,121.5549727,25.038976299999998
1757,2182,大安區,房地(土地+建物),台北市大安區和平東路二段101號7樓,9.65,商,,,1010727,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731117,100.3,4,2,2,有,有,27680000,275972,,0.0,0,,RPSOMLTKRHHFFFA68CA,73.71,0.0,10.15,有,,28.0,101,False,7,12,121.54004710000001,25.025571000000003
1758,2183,大安區,房地(土地+建物),台北市大安區基隆路二段188號六樓之10,2.99,商,,,1010904,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980109,34.81,1,1,1,有,有,8860000,254547,,0.0,0,,RPWOMLKLRHHFFFA28CA,21.09,1.54,0.0,有,,3.0,101,False,6,14,121.55293669999999,25.024926299999997
1759,2185,文山區,房地(土地+建物)+車位,台北市文山區政大一街212號4樓,93.48,住,,,1010827,土地1建物1車位1,四層，五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990205,263.78999999999996,3,3,3,有,有,27500000,104248,坡道平面,72.0,0,,RPXNMLSKRHHFFAA48CA,113.53,4.99,13.33,有,,2.0,101,False,4,5,121.58419210000001,24.9856955
1760,2186,中正區,房地(土地+建物),台北市中正區南昌路二段142之1號9樓之5,3.3,商,,,1010830,土地2建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960906,35.86,0,1,1,有,有,8900000,248193,,0.0,0,,RPQNMLTKRHHFFAA87CA,21.07,2.6,0.0,有,,5.0,101,False,9,13,121.5230416,25.0251365
1761,2187,文山區,房地(土地+建物),台北市文山區景後街95號七樓之8,4.81,住,,,1010816,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,41.480000000000004,3,1,2,有,無,5800000,139812,,0.0,0,,RPOOMLOJIIHFFAA98CA,25.75,0.0,2.8,有,,18.0,101,False,7,13,121.542926,24.991913999999998
1762,2188,文山區,房地(土地+建物)+車位,台北市文山區興隆路四段145巷83弄16號四樓,42.94,住,,,1010826,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961026,267.9,4,2,2,有,有,34800000,129900,坡道平面,0.0,0,,RPSNMLLJIIHFFAA98CA,113.39,5.89,15.82,有,,5.0,101,False,4,14,121.5636361,24.9862072
1763,2189,中正區,房地(土地+建物),台北市中正區寧波西街31號八樓之2,3.17,商,,,1010905,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860610,24.910000000000004,1,1,1,有,有,6000000,240835,,0.0,0,,RPSOMLKLRHHFFAA37CA,16.24,0.63,1.8,有,,15.0,101,False,8,12,121.51813309999999,25.0311845
1764,2190,文山區,房地(土地+建物)+車位,台北市文山區政大三街35號5樓之1,24.04,住,,,1010825,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950724,77.98,2,1,1,有,有,8500000,108999,坡道平面,32.44,0,,RPRNMLLLRHHFFAA27CA,25.68,0.0,5.33,有,,6.0,101,False,5,5,121.58191260000001,24.985999800000002
1765,2191,文山區,房地(土地+建物),台北市文山區景後街145號五樓之2,6.73,商,,,1010905,土地1建物1車位0,五層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950425,59.3,1,1,1,有,有,9000000,151779,,0.0,0,,RPVNMLLLRHHFFAA67CA,25.38,0.0,11.04,無,,6.0,101,False,5,13,121.54221919999999,24.9902537
1766,2192,文山區,房地(土地+建物)+車位,台北市文山區興隆路三段181巷78號十一樓,48.91,住,,,1010724,土地3建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001024,176.72,3,2,2,有,有,26200000,156171,坡道機械,15.23,980000,,RPTNMLPLRHHFFAA87CA,95.38,6.11,8.6,有,,1.0,101,False,11,12,121.56214179999999,24.9966618
1767,2193,文山區,房地(土地+建物)+車位,台北市文山區興隆路三段181巷80號十一樓,60.95,住,,,1010904,土地3建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001024,235.99,4,2,2,有,有,33400000,158706,坡道平面,35.62,1600000,,RPRNMLPLRHHFFAA67CA,112.35,9.73,14.52,有,,1.0,101,False,11,12,121.56214179999999,24.9966618
1768,2194,文山區,房地(土地+建物),台北市文山區景興路153巷15號八樓之3,7.09,住,,,1010812,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830317,37.16,2,1,1,有,無,6660000,179220,,0.0,0,,RPUNMLSLRHHFFAA28CA,24.29,0.86,3.98,有,,18.0,101,False,8,12,121.54555479999998,24.9940519
1769,2195,中正區,房地(土地+建物),台北市中正區水源路85號七樓之1,10.88,商,,,1010811,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0741219,117.06,3,2,2,有,有,18200000,155472,,0.0,0,,RPSOMLSLRHHFFAA18CA,88.67,0.0,14.26,有,,27.0,101,False,7,12,121.51961940000001,25.0211439
1770,2196,文山區,房地(土地+建物),台北市文山區景興路195號十六樓之3,4.92,商,,,1010730,土地1建物2車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0831210,56.22,1,1,1,有,有,7700000,136969,,0.0,0,,RPVOMLPJIIHFFAA17CA,29.8,0.0,4.95,有,,18.0,101,False,16,18,121.5441099,24.992055699999998
1771,2197,萬華區,房地(土地+建物),台北市萬華區和平西路三段141號6樓,18.96,商,,,1010813,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750221,143.67000000000002,3,2,2,有,有,15680000,109135,,0.0,0,,RPROMLSKRHHFFBA08CA,109.76,0.0,9.14,有,,26.0,101,False,6,10,121.4990079,25.0354429
1772,2198,大同區,房地(土地+建物)+車位,台北市大同區長安西路322號11樓之1,17.17,商,,,1010906,土地3建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960913,164.91,3,2,2,有,有,31500000,191016,升降機械,7.67,0,,RPPOMLOLRHHFFBA57CA,92.46,5.96,10.29,有,,5.0,101,False,11,13,121.51152800000001,25.051968999999996
1773,2199,萬華區,房地(土地+建物),台北市萬華區南寧路31號,32.42,商,,,1010801,土地2建物1車位0,一層，騎樓,十二層,店面(店鋪),商業用,鋼筋混凝土造,0800925,206.31,0,0,0,無,有,24500000,118754,,0.0,0,,RPROMLOLRHHFFBA77CA,153.81,0.0,0.0,無,,21.0,101,False,1,12,121.50473999999998,25.0367671
1774,2200,中正區,房地(土地+建物)+車位,台北市中正區中華路一段93號14樓,26.98,商,,,1010903,土地1建物2車位2,十四層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1010709,371.58,3,2,3,有,有,106880000,287635,升降機械,0.0,0,,RPPPMLRLRHHFFBA97CA,217.55,10.37,25.07,有,,0.0,101,False,14,14,121.5075408,25.037799
1775,2201,中正區,房地(土地+建物)+車位,台北市中正區中華路一段93之1號14樓,26.98,商,,,1010903,土地1建物2車位2,十四層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1010709,371.58,3,2,3,有,有,108300000,291457,升降機械,0.0,0,,SPPPMLRLRHHFFBA08CA,217.55,10.37,25.07,有,,0.0,101,False,14,14,121.5075408,25.037799
1776,2202,中正區,房地(土地+建物)+車位,台北市中正區中華路一段93號13樓,19.93,商,,,1010817,土地1建物2車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1010709,277.62,3,2,3,有,有,76000000,273750,升降機械,0.0,0,,RPRPMLRLRHHFFBA18CA,166.4,6.46,15.32,有,,0.0,101,False,13,14,121.5075408,25.037799
1777,2203,中正區,房地(土地+建物)+車位,台北市中正區中華路一段93號7樓,20.2,商,,,1010817,土地1建物2車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1010709,284.78,3,2,3,有,有,69800000,245107,升降機械,0.0,0,,RPTPMLRLRHHFFBA38CA,166.4,6.46,15.32,有,,0.0,101,False,7,14,121.5075408,25.037799
1778,2204,中正區,房地(土地+建物),台北市中正區忠孝東路一段35號9樓,26.5,商,,,1010814,土地1建物1車位0,九層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0660216,240.12,2,1,2,有,有,50500000,210312,,0.0,0,,RPUPMLRLRHHFFBA48CA,230.05,0.0,10.07,無,,35.0,101,False,9,11,121.52551999999999,25.04449
1779,2205,中正區,房地(土地+建物)+車位,台北市中正區中華路一段93號6樓,20.38,商,,,1010817,土地1建物2車位2,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1010709,287.1,3,2,3,有,有,75480000,262911,升降機械,0.0,0,,RPVPMLRLRHHFFBA58CA,166.4,8.15,15.32,有,,0.0,101,False,6,14,121.5075408,25.037799
1780,2206,大同區,車位,台北市大同區重慶北路三段86之1號,3.31,商,,,1010823,土地0建物0車位2,一層,十四層,其他,見使用執照,鋼筋混凝土造,0920328,84.85,0,0,0,有,有,3100000,,坡道平面,84.86,3100000,,RPWOMLTLRHHFFBA78CA,0.0,0.0,0.0,無,,9.0,101,False,1,14,121.51343890000001,25.066361500000003
1781,2207,萬華區,房地(土地+建物)+車位,台北市萬華區長泰街99號三樓,44.27,住,,,1010828,土地1建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001118,272.90999999999997,3,2,2,有,無,34280000,125613,坡道平面,0.0,0,,RPWNMLPKIIHFFBA37CA,108.83,3.68,10.59,有,,1.0,101,False,3,12,121.4986702,25.0222938
1782,2208,萬華區,房地(土地+建物)+車位,台北市萬華區西寧南路127號9樓之3,9.16,商,,,1010723,土地1建物2車位1,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,191.53,3,2,2,有,無,28350000,148014,坡道機械,17.47,0,,RPTPMLRKIIHFFBA47CA,95.39,14.73,6.74,有,,0.0,101,False,9,27,121.5065474,25.044382199999998
1783,2209,萬華區,房地(土地+建物)+車位,台北市萬華區西寧南路127號24樓,15.31,商,,,1010723,土地1建物2車位2,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,351.73,4,2,2,有,無,53800000,152958,坡道平面,52.42,0,,RPQQMLRKIIHFFBA27CA,154.35,29.58,10.15,有,,0.0,101,False,24,27,121.5065474,25.044382199999998
1784,2210,萬華區,房地(土地+建物)+車位,台北市萬華區西寧南路125號12樓之1,9.6,商,,,1010723,土地1建物2車位1,十二層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,199.92000000000002,3,2,2,有,無,30110000,150607,坡道機械,17.47,0,,RPRQMLRKIIHFFBA37CA,105.0,13.02,4.61,有,,0.0,101,False,12,27,121.506635,25.044439699999998
1785,2211,萬華區,房地(土地+建物)+車位,台北市萬華區西寧南路125號9樓之5,9.16,商,,,1010822,土地1建物2車位1,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,191.32999999999998,3,2,2,有,無,30570000,159773,坡道機械,17.47,0,,RPVQMLRKIIHFFBA77CA,95.39,14.73,6.74,有,,0.0,101,False,9,27,121.506635,25.044439699999998
1786,2212,萬華區,房地(土地+建物)+車位,台北市萬華區西寧南路127號12樓,10.3,商,,,1010822,土地1建物2車位1,十二層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,213.29,3,2,2,有,無,38300000,179566,坡道機械,17.47,0,,RPPRMLRKIIHFFBA27CA,112.87,13.24,5.51,有,,0.0,101,False,12,27,121.5065474,25.044382199999998
1787,2213,萬華區,房地(土地+建物)+車位,台北市萬華區西寧南路125號12樓之2,4.94,商,,,1010723,土地1建物2車位1,十二層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010320,126.46000000000001,2,1,1,有,無,15200000,120197,坡道平面,34.95,0,,RPVRMLRKIIHFFBA87CA,52.33,5.92,3.22,有,,0.0,101,False,12,27,121.506635,25.044439699999998
1788,2214,中山區,房地(土地+建物)+車位,台北市中山區中山北路一段121巷33號八樓,12.27,商,,,1010731,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,164.14999999999998,2,1,1,有,有,33100000,201641,坡道平面,0.0,3100000,,RPPQMLLKIIHFFCA66CA,63.51,6.65,8.0,有,,1.0,101,False,8,14,121.52475779999999,25.0509256
1789,2215,中山區,房地(土地+建物),台北市中山區民族東路410巷23弄10之1號、10之1號地下樓,14.95,商,,,1010823,土地1建物2車位0,一層,五層,店面(店鋪),商業用,鋼筋混凝土造,0750204,88.65,0,2,1,有,無,12100000,136496,,0.0,0,,RPUQMLLKIIHFFCA17CA,76.02,6.98,0.0,無,,26.0,101,False,1,5,121.53896399999999,25.066734999999994
1790,2216,中山區,房地(土地+建物),台北市中山區錦州街12號九樓之2,8.02,商,,,1010904,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0680721,69.39,2,2,2,有,有,7950000,114568,,0.0,0,,RPTRMLSLRHHFFCA78CA,47.1,0.0,4.52,有,,33.0,101,False,9,10,121.52384789999999,25.060238099999996
1791,2217,中山區,建物,台北市中山區龍江路120巷9號5樓之11,0.0,,,,1010903,土地0建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880524,35.32,0,0,0,無,有,3780000,107034,,0.0,0,,RPWPMLSLRHHFFCA88CA,22.8,0.0,3.43,有,,13.0,101,False,5,11,121.54000780000001,25.0536735
1792,2219,中山區,車位,台北市中山區林森北路536號地下三層,0.55,商,,,1010824,土地0建物0車位1,地下三層,十四層,其他,停車空間,鋼筋混凝土造,0940826,42.06,0,0,0,有,有,1530000,,升降平面,15.0,1530000,,RPWNMLPLRHHFFCA38CA,0.0,0.0,0.0,無,,7.0,101,False,3,14,121.52545359999999,25.063761600000003
1793,2220,內湖區,房地(土地+建物)+車位,台北市內湖區民權東路六段280巷6號6樓之2,31.2,住,,,1010728,土地1建物2車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830915,207.15,4,2,2,有,有,32100000,154961,坡道平面,45.32,0,,RPXPMLLLRHHFFCA28CA,112.28,1.14,15.69,有,,18.0,101,False,6,16,121.605482,25.072008999999998
1794,2221,內湖區,房地(土地+建物)+車位,台北市內湖區內湖路一段91巷90號2樓之2,28.07,住,,,1010806,土地2建物2車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870720,109.04,4,2,1,有,有,18600000,170586,坡道機械,17.86,0,,RPRQMLLLRHHFFCA77CA,65.83,0.0,7.47,有,,14.0,101,False,2,8,121.5630051,25.0869338
1795,2222,中山區,房地(土地+建物),台北市中山區天津街56之19號,4.22,商,,,1010906,土地1建物1車位0,一層,九層,店面(店鋪),商業用,鋼筋混凝土造,0670116,33.88,0,0,0,無,有,17000000,501742,,0.0,0,,RPQTMLLLRHHFFCA97CA,17.01,0.0,0.0,無,,34.0,101,False,1,9,121.52306949999999,25.050642
1796,2223,中山區,房地(土地+建物),台北市中山區民生東路三段9巷17號四樓,28.78,住,,,1010818,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730508,145.20000000000002,4,2,2,有,有,27000000,185944,,0.0,0,,RPPNMLOLRHHFFCA57CA,121.15,0.0,15.4,有,,28.0,101,False,4,7,121.537683,25.0597885
1797,2224,中山區,房地(土地+建物),台北市中山區林森北路306號十四樓之7,4.92,商,,,1010819,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920213,44.7,2,2,1,有,無,6100000,136473,,0.0,0,,RPTNMLLLRHHFFCA67CA,28.59,0.0,1.46,有,,9.0,101,False,14,14,121.52535100000001,25.0560304
1798,2225,中山區,房地(土地+建物),台北市中山區中山北路二段36巷36之1號,20.5,住,,,1010828,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0650128,159.9,0,0,0,無,無,85000000,531582,,0.0,0,,RPQNMLTKRHHFFCA08CA,72.07,87.82,0.0,無,,36.0,101,False,1,5,121.5206784,25.054358699999998
1799,2226,中山區,房地(土地+建物),台北市中山區新生北路三段26號十二樓之10,3.43,商,,,1010828,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700703,31.76,0,0,0,無,有,4300000,135386,,0.0,0,,RPOPMLTKRHHFFCA08CA,25.55,0.0,0.0,有,,31.0,101,False,12,12,121.5273713,25.063684499999997
1800,2227,內湖區,房地(土地+建物)+車位,台北市內湖區民權東路六段229號九樓,64.59,住,,,1010717,土地2建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001114,286.31,4,2,2,有,有,48860000,202400,坡道平面,67.14,4500000,,RPXPMLTKRHHFFCA98CA,130.47,16.79,12.32,有,,1.0,101,False,9,11,121.60023489999999,25.067092599999995
1801,2228,中山區,房地(土地+建物)+車位,台北市中山區民權東路一段42號四樓之1,13.56,商,,,1010912,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961002,138.84,1,1,1,有,有,22910000,165010,升降機械,20.77,0,,RPTOMLSKJHIFFCA67CA,71.08,2.01,10.07,有,,5.0,101,False,4,12,121.52410409999999,25.0625397
1802,2230,信義區,房地(土地+建物),台北市信義區永吉路172號5樓,9.28,商,,,1010728,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0751229,113.44,3,2,2,有,有,20000000,176311,,0.0,0,,RPWOMLSKRHHFFDA78CA,82.84,0.0,9.14,有,,26.0,101,False,5,12,121.571338,25.045344999999994
1803,2231,南港區,房地(土地+建物),台北市南港區經貿二路157巷36弄107號二樓之3,21.87,住,,,1010723,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981002,93.63,2,2,1,有,有,19300000,206130,,0.0,0,,RPPPMLPLRHHFFDA97CA,55.0,7.04,4.79,有,,3.0,101,False,2,7,121.6148539,25.062027699999998
1804,2232,信義區,房地(土地+建物)+車位,台北市松山區松德路101號十六樓,19.43,住,,,1010714,土地3建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0831021,226.34,4,2,2,有,有,56000000,247419,坡道平面,0.0,0,,RPVQMLLLRHHFFDA28CA,137.63,2.28,15.93,有,,18.0,101,False,16,23,121.57591289999999,25.037845100000002
1805,2234,南港區,房地(土地+建物)+車位,台北市南港區松河街480號7樓,47.95,住,,,1010821,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970718,190.59,3,1,2,有,有,22500000,118055,坡道平面,44.94,0,,RPUNMLRLRHHFFDA48CA,79.86,6.0,11.07,有,,4.0,101,False,7,9,121.5944563,25.058816099999998
1806,2235,南港區,房地(土地+建物)+車位,台北市南港區重陽路57巷50號7樓,37.19,住,,,1010716,土地1建物1車位2,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950928,196.63,3,2,1,有,有,24550000,124853,坡道平面,63.05,0,,RPOQMLSJIIHFFDA27CA,83.01,3.04,8.75,有,,6.0,101,False,7,8,121.59594659999998,25.056980899999996
1807,2237,大安區,房地(土地+建物),台北市大安區信義路4段199巷10號7樓,28.04,住,,,1010906,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710506,153.39000000000001,4,2,2,有,無,27850000,181559,,0.0,0,,RPPNMLPLRHHFFFA08DA,119.46,0.0,22.91,有,,30.0,101,False,7,7,121.5515048,25.034056399999997
1808,2238,大安區,房地(土地+建物),台北市大安區復興南路二段111巷7號7樓,12.46,商,,,1010606,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701126,69.35,3,2,2,有,無,23380000,337128,,0.0,0,,RPSNMLKLRHHFFFA87DA,35.59,23.42,0.0,有,,31.0,101,False,7,7,121.54400020000001,25.030207399999995
