,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
137,148,信義區,房地(土地+建物),基隆市信義區深溪路36巷102弄71號7樓,16.27,住,,,1081017,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880120,90.32,2,1,1,有,有,3280000,36315,,0.0,0,,RPQNMLQLJIOFFBC97CA,65.79,0.0,7.17,有,,20.0,108,False,7,7,121.7843564,25.1316874
138,149,中正區,房地(土地+建物),基隆市中正區新豐街330號10樓,25.46,住,,,1081104,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,144.98,3,2,2,有,有,6000000,41385,,0.0,0,,RPTNMLMJKIOFFBC77CA,108.75,1.43,12.89,有,,23.0,108,False,10,14,121.7869126,25.135934300000002
139,150,信義區,房地(土地+建物)+車位,基隆市信義區深溪路38巷5之6號,44.76,住,,,1081030,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061109,170.64,3,2,2,有,有,11000000,64463,坡道平面,24.17,0,,RPQNMLOJKIOFFBC67CA,97.34,0.0,0.0,有,,2.0,108,False,1,10,121.78262830000001,25.1321846
140,151,信義區,房地(土地+建物),基隆市信義區深澳坑路133之12號,97.75,住,,,1081004,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0680811,92.1,3,2,2,有,無,4500000,48860,,0.0,0,含增建或未登記建物。；,RPTNMLTJKIOFFBC48CA,82.21,0.0,9.89,無,,40.0,108,False,2,2,121.79021629999998,25.124565900000004
141,152,信義區,房地(土地+建物),基隆市信義區東光路79之1號,68.0,住,,,1081014,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630913,73.35,3,2,2,有,無,1950000,26585,,0.0,0,,RPRNMLSJKIOFFBC18CA,73.35,0.0,0.0,無,,45.0,108,False,1,2,121.7676512,25.129071599999996
142,153,中正區,房地(土地+建物)+車位,基隆市中正區義一路43號8樓之2,16.1,商,,,1081110,土地2建物1車位1,八層,十層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0790419,149.39,0,0,0,無,有,10000000,66939,升降機械,0.0,0,,RPPNMLQLJIOFFBC87CA,99.71,0.0,0.0,無,,29.0,108,False,8,10,121.74581289999999,25.1333852
143,154,信義區,房地(土地+建物),基隆市信義區深澳坑路2之5號3樓之14,8.19,住,,,1081002,土地4建物1車位0,三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,47.08,1,1,1,有,有,1520000,32285,,0.0,0,,RPRNMLPLJIOFFBC97CA,28.11,0.0,8.54,無,,23.0,108,False,3,16,121.77335749999999,25.1365647
144,155,中正區,房地(土地+建物),基隆市中正區義二路161之6號,13.33,商,,,1081007,土地2建物1車位0,一層，騎樓，夾層,六層,店面(店鋪),住商用,鋼筋混凝土加強磚造,0650910,75.9,1,2,2,有,無,9700000,127800,,0.0,0,含增建或未登記建物。；,RPRNMLMLJIOFFBC67CA,75.9,0.0,0.0,無,,43.0,108,False,1,6,121.74742579999999,25.134276099999997
145,156,信義區,房地(土地+建物),基隆市信義區崇法街55巷25號,26.1,住,,,1081022,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720906,95.87,3,2,2,有,無,3600000,37551,,0.0,0,含增建或未登記建物。；,RPSNMLMLJIOFFBC77CA,80.06,5.25,10.56,無,,36.0,108,False,1,5,121.76563730000001,25.1321445
146,157,中正區,房地(土地+建物),基隆市中正區中正路788巷115號,30.0,住,,,1081031,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670202,72.84,8,0,8,有,無,5110000,70154,,0.0,0,含增建或未登記建物。；,RPTNMLMLJIOFFBC87CA,72.84,0.0,0.0,無,,41.0,108,False,1,4,121.7710652,25.151451700000003
147,158,中正區,房地(土地+建物),基隆市中正區觀海街79號10樓,15.03,住,,,1081009,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,72.14,2,1,1,有,有,2600000,36041,,0.0,0,,RPWOMLTLJIOFFBC98CA,50.71,0.0,6.7,有,,20.0,108,False,10,15,121.79381230000001,25.138345299999997
148,159,信義區,房地(土地+建物),基隆市信義區教忠街119巷15號,111.47,住,,,1081013,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0981029,205.24,3,2,3,有,無,12690000,61830,,0.0,0,含增建或未登記建物。,RPPNMLMJKIOFFBC37CA,176.17,1.92,27.15,無,,10.0,108,False,1,3,121.77915700000001,25.139004599999996
149,161,暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街281巷15號7樓,34.53,住,,,1081023,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021204,183.45999999999998,3,1,2,有,無,9800000,53418,其他,0.0,0,,RPRNMLNJKIOFFCC77CA,91.17,7.2,6.21,有,,6.0,108,False,7,13,121.7349852,25.0965783
150,162,中山區,房地(土地+建物),基隆市中山區復興路259巷65號,41.04,住,,,1081023,土地6建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,139.17,5,2,4,有,無,5300000,38083,,0.0,0,,RPTNMLTLJIOFFCC68CA,78.92,37.66,6.0,無,,24.0,108,False,1,5,121.7250234,25.1525689
151,163,中山區,房地(土地+建物),基隆市中山區復興路212巷4弄38之4號,31.31,住,,,1081005,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,99.59,4,1,4,有,無,2400000,24099,,0.0,0,,RPVOMLRLJIOFFCC78CA,85.08,0.0,10.5,無,,38.0,108,False,5,5,121.7279321,25.1460218
152,164,安樂區,房地(土地+建物),基隆市安樂區武嶺街311號3樓,27.71,住,,,1081025,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850118,128.29,3,2,2,有,有,5200000,40533,,0.0,0,,RPRNMLSLJIOFFCC38CA,85.37,0.0,18.97,有,,23.0,108,False,3,7,121.70760630000001,25.1375483
153,165,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路116號1樓之3,36.32,其他,,,1081024,土地4建物1車位1,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850406,227.61,3,2,2,有,有,16200000,71174,坡道機械,0.0,0,,RPRNMLPJKIOFFCC97CA,134.74,51.41,0.0,有,,23.0,108,False,1,12,121.7125724,25.1403291
154,166,七堵區,房地(土地+建物)+車位,基隆市七堵區實踐路250號6樓,37.21,住,,,1080807,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071212,204.85,4,2,2,有,有,18110000,94816,坡道平面,33.36,1850000,,RPPNMLMLJIOFFCC57CA,105.89,3.83,11.91,有,,1.0,108,False,6,15,121.6940108,25.0866905
155,167,安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路269號3樓,10.68,住,,,1081026,土地3建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,89.18,2,1,1,有,有,7500000,84100,坡道平面,0.0,0,,RPSNMLMLJIOFFCC87CA,38.99,1.89,10.81,有,,3.0,108,False,3,18,121.72115439999999,25.122567399999998
156,168,安樂區,房地(土地+建物)+車位,基隆市安樂區中和路85巷13號3樓,17.49,其他,,,1081031,土地7建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,96.53,3,2,2,有,有,4300000,44546,坡道平面,31.15,0,含增建或未登記建物。；,RPWOMLMLJIOFFCC38CA,48.56,0.77,4.91,有,,22.0,108,False,3,11,121.72176139999999,25.147305199999998
157,169,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄89號　,32.58,住,,,1081017,土地33建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820902,120.46,3,0,1,有,有,5800000,48149,,0.0,0,,RPPPMLMLJIOFFCC77CA,95.36,10.11,0.0,有,,26.0,108,False,1,7,121.708469,25.138773999999998
158,170,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷146號3樓,32.16,住,,,1081017,土地2建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050517,165.44,3,2,2,有,有,10000000,60445,坡道平面,33.19,0,,RPQNMLNLJIOFFCC77CA,79.78,4.37,8.48,有,,3.0,108,False,3,9,121.71665660000001,25.1211668
159,171,安樂區,房地(土地+建物)+車位,基隆市安樂區中和路85巷27號7樓之3,17.49,其他,,,1081031,土地7建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,100.18,3,1,1,有,有,4050000,40427,坡道平面,0.0,0,含增建或未登記建物。；,RPUNMLLLJIOFFCC97CA,48.23,0.69,6.18,有,,22.0,108,False,7,11,121.7220926,25.1487399
160,172,七堵區,房地(土地+建物),基隆市七堵區泰安路2巷1之7號,34.88,住,,,1081025,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670605,83.35,3,1,1,有,無,2600000,31194,,0.0,0,含增建或未登記建物。；,RPVNMLLLJIOFFCC08CA,83.35,0.0,0.0,無,,41.0,108,False,3,4,121.70788680000001,25.089700199999996
161,173,暖暖區,房地(土地+建物),基隆市暖暖區碇內街371號6樓,21.12,住,,,1080924,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,90.12,2,1,1,有,有,1460000,16201,,0.0,0,,RPQNMLLKKIOFFCC57CA,60.55,0.81,7.07,有,,24.0,108,False,6,6,121.75295589999999,25.0884959
162,174,信義區,房地(土地+建物)+車位,基隆市信義區孝東路132之2號十二樓,26.78,住,,,1080829,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,219.07999999999998,4,2,2,有,有,13000000,59339,坡道平面,35.96,0,,RPWPMLMJJHPFFBC38EA,119.95,0.95,12.74,有,,2.0,108,False,12,15,121.77929560000001,25.128469199999998
163,176,中正區,房地(土地+建物),基隆市中正區調和街266巷57弄5號,124.32,住,,,1081031,土地5建物3車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,218.11,4,2,4,有,有,10880000,49883,,0.0,0,,RPVPMLMJJHPFFBC28EA,200.91,0.0,15.15,無,,1.0,108,False,1,4,121.7995316,25.1290196
164,177,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街367號3樓,80.29,住,,,1081031,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,219.67,0,0,0,無,無,15650000,74635,坡道平面,27.4,1300000,,RPPNMLOLJIOFFCC77CA,114.21,3.1,12.58,有,,0.0,108,False,3,12,121.71759519999999,25.1270919
165,178,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街369號5樓,80.1,住,,,1081102,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080723,219.09,0,0,0,無,無,15780000,75539,坡道平面,27.4,1300000,,RPQNMLOLJIOFFCC87CA,113.82,3.1,12.58,有,,0.0,108,False,5,12,121.71759519999999,25.1270919
166,179,七堵區,房地(土地+建物),基隆市七堵區泰安路21之23號2樓,19.73,住,,,1081109,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071122,71.47999999999999,2,1,1,有,有,5180000,72468,,0.0,0,,RPVOMLMLJIOFFCC28CA,43.7,0.0,4.74,有,,1.0,108,False,2,5,121.70847400000001,25.089306999999998
167,180,安樂區,房地(土地+建物),基隆市安樂區樂利三街8巷59號3樓,14.99,其他,,,1081021,土地4建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840504,92.38,2,2,2,有,有,3800000,41134,,0.0,0,,RPUNMLRLJIOFFCC58CA,65.89,0.7,13.18,有,,24.0,108,False,3,17,121.71835039999999,25.1305559
168,181,七堵區,房地(土地+建物),基隆市七堵區麗景二街70號,230.0,,山坡地保育區,丙種建築用地,1081014,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800603,388.25,5,3,4,有,有,25000000,64392,,0.0,0,,RPSNMLPLJIOFFCC18CA,333.85,39.84,14.56,無,,28.0,108,False,1,3,121.66708500000001,25.087031999999997
169,182,安樂區,房地(土地+建物),基隆市安樂區基金一路121巷36之1號1樓,93.97,住,,,1081031,土地1建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0850503,238.94,3,0,1,有,無,7550000,31598,,0.0,0,現況為幼稚園。,RPQNMLQLJIOFFCC08CA,211.9,0.0,0.0,無,,23.0,108,False,1,5,121.71690699999999,25.136527
170,183,安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄67號,31.09,其他,,,1081031,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,118.05,4,2,2,有,無,3400000,28801,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLTJKIOFFCC28CA,96.33,11.19,0.0,無,,25.0,108,False,1,5,121.69081150000001,25.1598059
171,184,七堵區,房地(土地+建物),基隆市七堵區崇禮街129巷42號,66.0,住,,,1080905,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0581121,90.4,3,2,2,有,無,7500000,82965,,0.0,0,,RPRNMLRLJIOFFCC28CA,90.4,0.0,0.0,無,,50.0,108,False,1,2,121.7138745,25.099861200000003
172,185,暖暖區,房地(土地+建物),基隆市暖暖區過港路70之3號,39.75,住,,,1081015,土地5建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660419,83.64,3,1,1,有,無,2400000,28694,,0.0,0,,RPQNMLTLJIOFFCC38CA,83.64,0.0,0.0,無,,42.0,108,False,4,4,121.737572,25.105831000000002
173,186,暖暖區,房地(土地+建物),基隆市暖暖區源遠路279之2號5樓,12.39,住,,,1081105,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861216,73.97999999999999,3,2,1,有,有,3600000,48662,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。,RPRNMLMJKIOFFCC67CA,49.81,0.0,7.85,有,,22.0,108,False,5,9,121.7558897,25.099575899999998
174,187,信義區,房地(土地+建物),基隆市信義區東光路205巷53號5樓,20.52,住,,,1081029,土地6建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,64.45,2,2,1,有,無,1900000,29480,,0.0,0,,RPQOMLRLJIOFFBC18CA,51.96,0.0,3.34,無,,24.0,108,False,5,5,121.7679783,25.13121845
175,188,仁愛區,房地(土地+建物),基隆市仁愛區崇安街8巷3之4號,17.4,商,,,1081111,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710706,60.77,3,1,2,有,無,1600000,26329,,0.0,0,,RPUNMLPLJIOFFBC28CA,60.77,0.0,0.0,無,,37.0,108,False,5,5,121.740455,25.126866999999997
176,189,信義區,房地(土地+建物)+車位,基隆市信義區深美街200巷19之42號,126.93,住,,,1081005,土地4建物1車位2,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040602,308.34,4,2,2,有,有,13800000,44756,坡道平面,76.08,0,,RPSNMLMKKIOFFBC77CA,180.53,1.55,22.59,無,,4.0,108,False,1,3,121.77719839999999,25.137828099999997
177,190,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷46弄37號4樓,27.56,住,,,1080917,土地1建物1車位0,四層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,92.58999999999999,3,2,2,有,有,2350000,25381,,0.0,0,,RPXNMLSKKIOFFBC88CA,79.41,0.0,6.69,無,,24.0,108,False,4,4,121.78423939999999,25.1254389
178,191,仁愛區,車位,基隆市仁愛區劉銘傳路3號底二層,4.16,商,,,1081003,土地0建物0車位1,地下二層,八層,其他,見其他登記事項,鋼筋混凝土造,0821230,53.89,0,0,0,有,有,800000,,升降平面,53.89,800000,,RPPNMLOJKIOFFBC57CA,0.0,0.0,0.0,無,,26.0,108,False,2,8,121.75079079999999,25.126962499999998
179,192,信義區,房地(土地+建物)+車位,基隆市信義區深溪路25號,162.16,住,,,1080902,土地1建物1車位2,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080823,394.24,4,3,5,有,有,30680000,77821,升降機械,0.0,800000,1.建商與地主合建案。2.本件1080902簽約買賣，1081028申報土地增值稅及契稅，並以報稅日期為訂立所有權移轉契約（公契）日期。3.一樓平面車位（室內）已含總價。4.機械車位（室外）單獨計價。,RPTNMLRJKIOFFBC28CA,356.47,5.13,32.64,無,,0.0,108,False,1,5,121.78155029999999,25.1313765
180,193,信義區,房地(土地+建物)+車位,基隆市信義區深溪路29號,159.77,住,,,1080902,土地1建物1車位2,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080823,388.2,4,3,5,有,有,28950000,74575,升降機械,0.0,800000,1.建商與地主合建案。2.本件1080902簽約買賣，1081028申報土地增值稅及契稅，並以報稅日期為訂立所有權移轉契約（公契）日期。3.一樓平面車位（室內）已含總價。4.機械車位（室外）單獨計價。,RPUNMLRJKIOFFBC38CA,350.8,5.13,32.27,無,,0.0,108,False,1,5,121.78161099999998,25.1314446
181,194,信義區,房地(土地+建物),基隆市信義區東光路30號2樓,28.43,住,,,1081030,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760812,95.76,3,2,2,有,無,2350000,24541,,0.0,0,含增建或未登記建物。,RPQNMLQJKIOFFBC87CA,86.16,0.0,9.6,無,,32.0,108,False,2,5,121.7684499,25.1305861
182,195,信義區,房地(土地+建物)+車位,基隆市信義區深溪路38巷3之9號九樓,38.75,住,,,1081017,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061109,150.37,3,2,2,有,有,8950000,59520,坡道平面,24.17,0,,RPXOMLNJKIOFFBC38CA,74.47,2.6,6.69,有,,2.0,108,False,9,10,121.78262830000001,25.1321846
183,197,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷50弄23號2樓,19.06,住,,,1081029,土地1建物1車位0,二層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,70.18,2,2,2,有,有,2000000,28498,,0.0,0,,RPUNMLQLJIOFFBC38CA,59.58,0.0,4.84,無,,24.0,108,False,2,4,121.78339460000001,25.1256123
184,198,信義區,房地(土地+建物),基隆市信義區教忠街85巷30號,103.67,住,,,1080926,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0911217,186.55,4,2,3,有,無,10500000,56285,,0.0,0,含增建或未登記建物。；,RPQNMLRLJIOFFBC08CA,144.02,33.2,9.33,無,,17.0,108,False,1,3,121.77831499999999,25.137913299999997
185,199,中正區,房地(土地+建物),基隆市中正區觀海街108號9樓,24.57,住,,,1081015,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,130.33,4,2,2,有,有,4600000,35295,,0.0,0,,RPRNMLRLJIOFFBC18CA,88.83,0.0,12.71,有,,20.0,108,False,9,16,121.79485649999998,25.1373024
186,200,中正區,房地(土地+建物),基隆市中正區新豐街333巷21號3樓,24.66,住,,,1081029,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840821,118.34,3,2,2,有,有,4660000,39378,,0.0,0,,RPSNMLRLJIOFFBC28CA,90.11,0.48,9.15,有,,24.0,108,False,3,9,121.78498830000001,25.134329200000003
187,201,中正區,房地(土地+建物),基隆市中正區新豐街482之5號七樓,9.51,其他,,,1081103,土地3建物1車位0,七層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,48.67,1,0,1,有,有,2600000,53421,,0.0,0,,RPUNMLRLJIOFFBC48CA,32.47,0.0,3.57,無,,22.0,108,False,7,19,121.78521930000001,25.135527699999994
188,202,信義區,房地(土地+建物)+車位,基隆市信義區孝東路106之3號11樓,24.5,住,,,1081020,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,201.49,3,2,2,有,有,11260000,61681,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPWNMLNLKIOFFBC38CA,108.3,0.0,13.15,有,,2.0,108,False,11,15,121.77963019999999,25.1284389
189,203,信義區,房地(土地+建物)+車位,基隆市信義區孝東路106之2號11樓,28.2,住,,,1081020,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,225.83999999999997,4,2,2,有,有,12300000,58458,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPXNMLNLKIOFFBC48CA,125.98,0.0,13.4,有,,2.0,108,False,11,15,121.77963019999999,25.1284389
190,204,信義區,房地(土地+建物),基隆市信義區孝東路128之1號11樓,13.96,住,,,1081021,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,104.52000000000001,2,2,1,有,有,7180000,68695,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOOMLNLKIOFFBC67CA,62.87,0.0,7.83,有,,2.0,108,False,11,15,121.7803885,25.128380699999997
191,205,信義區,房地(土地+建物)+車位,基隆市信義區孝東路118之3號3樓,19.09,住,,,1081027,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,174.89,3,2,2,有,有,8680000,53840,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPPOMLNLKIOFFBC77CA,83.26,1.09,11.38,有,,2.0,108,False,3,15,121.7802939,25.128386499999998
192,206,信義區,房地(土地+建物)+車位,基隆市信義區孝東路118之2號4樓,19.09,住,,,1081007,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,174.72,3,2,2,有,有,8600000,53329,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPQOMLNLKIOFFBC87CA,83.18,1.09,11.29,有,,2.0,108,False,4,15,121.7802939,25.128386499999998
193,207,信義區,房地(土地+建物)+車位,基隆市信義區孝東路118號11樓,14.53,住,,,1081019,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,134.39,2,2,1,有,有,8000000,66389,坡道平面,31.21,1150000,土地及建物分次登記案件。前案土地登記收件字號：；,RPROMLNLKIOFFBC97CA,63.12,0.0,7.83,有,,2.0,108,False,11,15,121.7802939,25.128386499999998
194,208,信義區,房地(土地+建物)+車位,基隆市信義區孝東路118之2號11樓,19.09,住,,,1081026,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,174.72,3,2,2,有,有,9370000,58879,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPSOMLNLKIOFFBC08CA,83.18,1.09,11.29,有,,2.0,108,False,11,15,121.7802939,25.128386499999998
195,209,信義區,房地(土地+建物),基隆市信義區孝東路116之1號8樓,14.24,住,,,1081025,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,103.82,2,2,1,有,有,6500000,62608,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTOMLNLKIOFFBC18CA,63.12,0.0,7.83,有,,2.0,108,False,8,15,121.77950150000001,25.128450599999994
196,210,信義區,房地(土地+建物)+車位,基隆市信義區孝東路142之1號13樓,26.78,住,,,1081014,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,218.16,3,2,2,有,有,11600000,57080,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPVOMLNLKIOFFBC38CA,119.43,1.16,12.66,有,,2.0,108,False,13,15,121.77921819999999,25.128474399999998
197,211,信義區,房地(土地+建物)+車位,基隆市信義區孝東路106之3號7樓,24.5,住,,,1081013,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,201.49,3,2,2,有,有,10800000,58902,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPWOMLNLKIOFFBC48CA,108.3,0.0,13.15,有,,2.0,108,False,7,15,121.77963019999999,25.1284389
198,212,信義區,房地(土地+建物)+車位,基隆市信義區孝東路118之2號9樓,19.09,住,,,1081012,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,174.72,3,2,2,有,有,9130000,57149,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPXOMLNLKIOFFBC58CA,83.18,1.09,11.29,有,,2.0,108,False,9,15,121.7802939,25.128386499999998
199,213,信義區,房地(土地+建物)+車位,基隆市信義區孝東路118之2號3樓,19.09,住,,,1080928,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,174.72,3,2,2,有,有,9250000,58014,坡道平面,35.96,1200000,土地及建物分次登記案件。前案土地登記收件字號：；,RPOPMLNLKIOFFBC77CA,83.18,1.09,11.29,有,,2.0,108,False,3,15,121.7802939,25.128386499999998
200,214,信義區,房地(土地+建物),基隆市信義區孝東路118之2號8樓,18.8,住,,,1080927,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,138.76,3,2,2,有,有,8780000,63275,,0.0,0,,RPPPMLNLKIOFFBC87CA,83.18,1.09,11.29,有,,2.0,108,False,8,15,121.7802939,25.128386499999998
201,215,安樂區,房地(土地+建物),基隆市安樂區武嶺街293號,20.13,其他,,,1081107,土地4建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850216,72.69,1,1,1,有,有,4220000,58055,,0.0,0,,RPTNMLSLJIOFFCC58CA,64.45,0.0,0.0,有,,23.0,108,False,1,7,121.7099958,25.138035
202,216,暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街530巷27號5樓,36.17,住,,,1081001,土地1建物1車位2,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050122,220.55,3,2,2,有,有,9000000,54957,坡道平面,85.9,1600000,,RPUNMLSLJIOFFCC68CA,70.35,12.1,7.23,有,,3.0,108,False,5,7,121.7362281,25.092152799999997
203,217,七堵區,房地(土地+建物)+車位,基隆市七堵區崇智街41號3樓,47.19,其他,,,1081110,土地3建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810428,235.95,4,2,2,有,有,11000000,46620,坡道平面,0.0,0,,RPQNMLRLJIOFFCC18CA,147.93,0.0,29.64,有,,27.0,108,False,3,7,121.71311999999999,25.100057000000003
