,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
393,408,七堵區,房地(土地+建物),基隆市七堵區福二街115之4號,24.6,住,,,1020929,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691230,79.43,3,2,1,有,無,3800000,47841,,0.0,0,,RPVNMLTLJIIFFCC28CA,79.43,0.0,0.0,無,,33.0,102,False,5,5,121.6959988,25.083078799999996
394,409,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷247號4號,21.25,住,,,1021023,土地2建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,142.13,3,2,2,有,有,4880000,38193,坡道平面,27.45,500000,,RPSNMLLLJIIFFCC27DA,72.19,0.45,9.56,有,,14.0,102,False,4,13,121.71635209999998,25.120306899999996
395,410,信義區,房地(土地+建物),基隆市信義區深澳坑路2之51號2樓,22.24,住,,,1021016,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821108,130.24,3,2,2,有,無,4020000,30866,,0.0,0,,RPUOMLKLJIIFFBC37DA,102.77,0.0,11.74,有,,20.0,102,False,2,7,121.7715375,25.137274599999998
396,411,信義區,房地(土地+建物)+車位,基隆市信義區深澳坑路2之12號7樓,19.33,住,,,1021021,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841117,151.85,3,2,2,有,有,3000000,19756,坡道平面,0.0,0,,RPVOMLKLJIIFFBC47DA,85.84,0.0,11.26,有,,18.0,102,False,7,8,121.7715375,25.137274599999998
397,412,信義區,房地(土地+建物)+車位,基隆市信義區深溪路36巷50弄20號,32.04,住,,,1020905,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840322,193.91,4,2,2,有,有,4500000,23207,坡道平面,0.0,0,,RPUNMLLLJIIFFBC37DA,112.76,11.95,0.0,有,,18.0,102,False,1,7,121.78239699999999,25.1310532
398,413,信義區,房地(土地+建物)+車位,基隆市信義區正信路319號,133.29,住,,,1021023,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011107,371.13,4,3,4,有,無,16400000,44189,坡道平面,0.0,0,衛浴設備3間全套1間半套,RPTNMLLLJIIFFBC27DA,309.26,6.03,28.11,無,,1.0,102,False,1,4,121.76482010000001,25.1313553
399,414,中正區,房地(土地+建物),基隆市中正區新豐街174號3樓,15.62,住,,,1021013,土地1建物1車位0,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,79.25999999999999,2,2,1,有,有,2600000,32803,,0.0,0,,RPPOMLLLJIIFFBC96DA,55.25,0.0,3.69,有,,17.0,102,False,3,23,121.78776950000001,25.136835599999998
400,415,信義區,房地(土地+建物),基隆市信義區信一路41號6樓,11.96,其他,,,1021017,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831015,144.79,1,0,1,有,有,6250000,43166,,0.0,0,,RPUNMLTKJIIFFBC08DA,128.36,0.0,4.31,有,,19.0,102,False,6,12,121.75462999999999,25.128502899999997
401,416,安樂區,房地(土地+建物),基隆市安樂區安一路354之3號,23.75,住,,,1021031,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640228,56.0,2,1,2,有,無,1610000,28750,,0.0,0,,RPOOMLLLJIIFFCC07EA,56.0,0.0,0.0,無,,38.0,102,False,4,4,121.72976070000001,25.133633000000003
402,417,安樂區,房地(土地+建物),基隆市安樂區樂利三街28巷11之3號,48.57,住,,,1021031,土地11建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710220,91.05,3,1,1,有,無,2600000,28556,,0.0,0,,RPSNMLKLJIIFFCC27EA,91.05,0.0,0.0,無,,31.0,102,False,4,4,121.71368360000001,25.127570199999997
403,418,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街125之1號11樓,34.1,住,,,1021108,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,189.11,3,2,2,有,有,9340000,53734,坡道平面,32.04,900000,本案折讓房屋裝潢價款新台幣 220 萬元,RPWPMLQLJIIFFCC28CA,104.07,0.0,10.63,有,,4.0,102,False,11,14,121.75443029999998,25.090860799999994
404,419,七堵區,房地(土地+建物)+車位,基隆市七堵區大華一路129之21號5樓,54.52,住,,,1021104,土地1建物1車位2,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010613,198.59,3,2,2,有,有,9500000,47837,坡道平面,52.96,0,,RPQOMLTKJIIFFCC77CA,91.88,4.76,9.75,有,,1.0,102,False,5,7,121.71292059999999,25.101474399999997
405,420,安樂區,房地(土地+建物),基隆市安樂區基金一路146之2號4樓,16.62,住,,,1021030,土地5建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,99.18,3,2,1,有,有,3450000,34785,,0.0,0,,RPSOMLLLJIIFFCC27CA,65.61,1.13,3.77,有,,15.0,102,False,4,12,121.71200199999998,25.140675999999996
406,421,安樂區,房地(土地+建物),基隆市安樂區基金一路389之2號,27.03,住,,,1021106,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701001,88.68,3,2,1,有,無,3000000,33829,,0.0,0,,RPTOMLLLJIIFFCC37CA,83.82,0.0,4.86,無,,32.0,102,False,3,5,121.7037592,25.1417578
407,422,安樂區,房地(土地+建物),基隆市安樂區基金一路112巷110弄17之6號2樓,20.88,住,,,1020716,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851107,89.99,3,2,1,有,有,2450000,27225,,0.0,0,,RPSPMLNJKIIFFCC47CA,71.44,0.66,7.39,有,,17.0,102,False,2,7,121.71584550000001,25.1407194
408,423,中山區,房地(土地+建物),基隆市中山區西定路157號,43.0,商,,,1021023,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0500401,59.5,4,3,3,有,無,2900000,48739,,0.0,0,含增建或未登記建物。,RPXNMLLKKIIFFCC67CA,59.5,0.0,0.0,無,,52.0,102,False,1,2,121.7340677,25.134811299999996
409,424,中正區,房地(土地+建物),基隆市中正區觀海街117號2樓,6.07,住,,,1021105,土地2建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,32.25,0,0,0,無,有,900000,27907,,0.0,0,,RPQNMLLLJIIFFBC86CA,20.79,0.0,3.35,無,,14.0,102,False,2,14,121.79329689999999,25.1380104
410,425,中正區,房地(土地+建物),基隆市中正區觀海街145號8樓,15.03,住,,,1021103,土地2建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,72.28999999999999,2,2,2,有,有,1900000,26283,,0.0,0,,RPTOMLLLJIIFFBC27CA,50.71,0.0,6.7,有,,14.0,102,False,8,16,121.79330080000001,25.137453299999997
411,426,信義區,房地(土地+建物),基隆市信義區深溪路55巷72號7樓之3,34.19,住,,,1021029,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,146.01999999999998,4,2,2,有,有,5500000,37666,,0.0,0,,RPSOMLKLJIIFFBC07CA,99.36,0.0,13.38,有,,14.0,102,False,7,7,121.7810944,25.132958600000002
412,427,信義區,房地(土地+建物),基隆市信義區東光路205巷29弄17號5樓,34.64,住,,,1021018,土地6建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,111.03,3,2,2,有,有,2450000,22066,,0.0,0,,RPTSMLOLJIIFFBC97CA,89.06,0.0,9.39,無,,18.0,102,False,5,5,121.7673138,25.1313289
413,428,信義區,房地(土地+建物)+車位,基隆市信義區義六路18號五樓之三,48.85,住,,,1021017,土地2建物1車位4,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020722,342.44,4,2,3,有,有,30780000,98232,其他,74.92,4500000,,RPPOMLPLJIIFFBC27CA,162.95,13.86,19.82,有,,0.0,102,False,5,18,121.75142070000001,25.130094
414,429,信義區,房地(土地+建物)+車位,基隆市信義區義六路18號十七樓之三,47.81,住,,,1021014,土地2建物1車位3,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020722,315.15999999999997,4,2,3,有,有,23500000,76690,坡道平面,41.33,2500000,,RPQOMLPLJIIFFBC37CA,162.95,13.86,13.58,有,,0.0,102,False,17,18,121.75142070000001,25.130094
415,430,信義區,車位,基隆市信義區義六路20號,1.04,住,,,1021017,土地0建物0車位2,一層,十八層,其他,見其他登記事項,鋼筋混凝土造,1020722,21.04,0,0,0,有,有,1500000,,坡道機械,20.66,1500000,,RPWOMLSLJIIFFBC28CA,0.0,0.0,0.0,無,,0.0,102,False,1,18,121.75126220000001,25.1291293
416,431,仁愛區,房地(土地+建物)+車位,基隆市仁愛區仁一路107巷6號六樓,35.15,商,,,1021023,土地1建物2車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980327,202.06,4,3,3,有,有,14200000,70276,升降機械,0.0,0,,RPWNMLTLJIIFFBC28CA,122.39,0.09,12.77,有,,4.0,102,False,6,6,121.7530315,25.1274487
417,432,中正區,房地(土地+建物)+車位,基隆市中正區新豐街333巷25號4樓,33.74,住,,,1021029,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840821,198.69,3,2,2,有,有,6550000,32966,坡道平面,0.0,0,,RPXNMLTLJIIFFBC38CA,126.34,0.0,12.67,有,,18.0,102,False,4,7,121.78492609999999,25.1342574
418,433,中正區,房地(土地+建物),基隆市中正區中正路760巷16之3號,22.5,住,,,1021031,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700720,44.21,4,1,1,有,無,1560000,35286,,0.0,0,,RPSOMLRLJIIFFBC77CA,38.31,0.0,5.9,無,,32.0,102,False,4,4,121.7699318,25.151687199999998
419,434,仁愛區,房地(土地+建物)+車位,基隆市仁愛區仁一路257號二十七樓之七,10.38,商,,,1021022,土地2建物1車位1,二十七層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970204,215.33,0,0,0,無,有,17800000,82664,坡道平面,29.77,0,,RPOOMLRLJIIFFBC37CA,122.21,0.0,8.59,有,,5.0,102,False,27,31,121.74895079999999,25.1280761
420,435,信義區,房地(土地+建物),基隆市信義區深溪路55巷76號3樓,48.58,住,,,1021019,土地1建物2車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,205.73,5,2,3,有,有,7800000,37914,,0.0,0,兩間建物打通,RPPNMLRLJIIFFBC37CA,144.35,0.0,12.94,有,,14.0,102,False,3,7,121.78107209999999,25.132963699999998
421,436,仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路11巷17之1號二樓,21.25,商,,,1021016,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0611130,62.66,2,2,1,有,無,3300000,52665,,0.0,0,,RPOOMLMKKIIFFBC86CA,62.66,0.0,0.0,無,,41.0,102,False,2,4,121.75136400000001,25.127744799999995
422,438,仁愛區,建物,基隆市仁愛區南新街26之2號,0.0,,,,1021104,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661206,93.44,3,1,1,有,無,750000,8027,,0.0,0,土地向政府承租,RPOOMLRKKIIFFBC37CA,93.44,0.0,0.0,無,,36.0,102,False,3,4,121.7445256,25.1233358
423,439,信義區,房地(土地+建物)+車位,基隆市信義區教孝街71號7樓之2,23.97,住,,,1021019,土地2建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820618,149.42000000000002,3,2,2,有,有,4030000,26969,坡道平面,38.1,0,,RPPNMLSKKIIFFBC47CA,80.25,0.18,10.72,有,,20.0,102,False,7,15,121.77573939999999,25.137818199999998
424,440,仁愛區,車位,基隆市仁愛區仁一路261之4號,0.51,商,,,1021107,土地0建物0車位1,一層,二十五層,其他,見其他登記事項,鋼筋混凝土造,0980625,35.93,0,0,0,有,無,1700000,,坡道平面,13.06,1700000,,RPXOMLMKKIIFFBC77CA,0.0,0.0,0.0,無,,4.0,102,False,1,25,121.74844200000001,25.128204
425,441,信義區,房地(土地+建物),基隆市信義區深澳坑路2之5號15樓之20,8.19,住,,,1021106,土地4建物1車位0,十五層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,46.86,1,1,1,有,有,1200000,25608,,0.0,0,,RPRNMLTLJIIFFBC77CA,30.2,0.0,5.57,無,,17.0,102,False,15,16,121.7715375,25.137274599999998
426,442,中正區,房地(土地+建物),基隆市信義區深澳坑路2巷23號8樓,17.0,住,,,1021025,土地4建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,96.45,3,2,2,有,有,2760000,28616,,0.0,0,,RPVNMLPLJIIFFBC77CA,73.37,0.83,13.44,有,,17.0,102,False,8,16,121.7709796,25.1366308
427,443,中正區,房地(土地+建物),基隆市中正區中正路788巷7號,60.0,住,,,1021031,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640121,58.58,4,0,4,有,無,2450000,41823,,0.0,0,,RPTNMLQLJIIFFBC67CA,58.58,0.0,0.0,無,,38.0,102,False,1,2,121.77088499999999,25.151436800000003
428,444,中正區,房地(土地+建物),基隆市中正區新豐街250號8樓,15.48,住,,,1021018,土地1建物1車位0,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,78.85,2,1,1,有,有,2500000,31706,,0.0,0,,RPWOMLMLJIIFFBC67CA,55.25,0.0,3.69,有,,17.0,102,False,8,23,121.78774179999999,25.136446199999995
429,445,信義區,房地(土地+建物),基隆市信義區仁一路7巷57弄1號,36.42,住,,,1021007,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000517,136.3,3,2,2,有,有,8400000,61629,,0.0,0,,RPUNMLMJKIIFFBC27CA,94.7,3.95,9.48,有,,2.0,102,False,1,5,121.7546262,25.1275878
430,446,信義區,房地(土地+建物),基隆市信義區深澳坑路232之23號,126.83,住,,,1021108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970307,210.64,4,3,4,有,無,7800000,37030,,0.0,0,,RPPOMLTLJIIFFBC67CA,188.45,0.0,21.81,無,,5.0,102,False,1,4,121.789688,25.124365
431,447,信義區,房地(土地+建物),基隆市信義區深澳坑路2之5號6樓之3,7.14,住,,,1021031,土地4建物1車位0,六層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,40.83,1,1,1,有,有,1000000,24492,,0.0,0,,RPUNMLKLJIIFFBC17CA,26.8,0.0,4.27,無,,17.0,102,False,6,16,121.7715375,25.137274599999998
432,449,仁愛區,房地(土地+建物),基隆市仁愛區南榮路403巷15號3樓,27.6,住,,,1021022,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830425,97.3,2,1,1,有,有,2000000,20555,,0.0,0,,RPROMLMLJIIFFBC17CA,84.88,0.0,10.0,無,,19.0,102,False,3,5,121.74511600000001,25.117617900000003
433,450,安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷18號7樓,29.46,住,,,1021019,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,121.94,3,2,1,有,有,3100000,25422,,0.0,0,,RPPOMLRKKIIFFCC57CA,90.11,0.0,10.68,有,,17.0,102,False,7,7,121.7156825,25.120062599999997
434,451,中山區,房地(土地+建物),基隆市中山區復興路297巷10之1號,29.62,住,,,1021018,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691107,92.81,4,0,4,有,無,4000000,43099,,0.0,0,,RPTOMLNJKIIFFCC47CA,92.81,0.0,0.0,無,,33.0,102,False,2,4,121.72668619999997,25.150112999999997
435,452,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路121巷38之10號1樓,19.23,住,,,1021103,土地1建物1車位1,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850503,92.08,1,1,1,有,有,2200000,23892,坡道平面,39.65,0,,RPVNMLNJKIIFFCC57CA,42.95,0.0,3.35,無,,17.0,102,False,1,5,121.7173164,25.137081999999996
436,453,中山區,房地(土地+建物),基隆市中山區復興路334巷11號2樓之12,10.43,住,,,1021025,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970701,29.939999999999998,1,0,1,有,有,1300000,43420,,0.0,0,,RPTNMLNJKIIFFCC37CA,19.22,0.0,2.3,無,,5.0,102,False,2,7,121.7276541,25.1495832
437,454,安樂區,房地(土地+建物),基隆市安樂區中和路168巷6弄14號2樓,22.1,其他,,,1021021,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,94.15,3,2,1,有,無,2550000,27084,,0.0,0,,RPPOMLOJKIIFFCC17CA,71.3,0.0,7.08,無,,17.0,102,False,2,5,121.71629290000001,25.149701399999998
438,455,安樂區,房地(土地+建物),基隆市安樂區中和路168巷3弄18號5樓,29.16,其他,,,1021101,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,118.63,3,2,2,有,無,2200000,18545,,0.0,0,,RPTNMLMLJIIFFCC37CA,87.11,0.0,9.96,無,,16.0,102,False,5,5,121.71696639999999,25.149684699999998
439,456,暖暖區,房地(土地+建物),基隆市暖暖區暖碇路15巷8之1號,27.88,住,,,1021029,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691011,72.16,2,1,1,有,無,1200000,16630,,0.0,0,,RPUOMLKLJIIFFCC37CA,72.16,0.0,0.0,無,,33.0,102,False,2,4,121.75287229999998,25.096845500000004
440,457,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街129之2號10樓,27.97,住,,,1021108,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,161.43,3,2,2,有,有,6140000,40498,坡道平面,32.04,900000,本案折讓房屋裝潢價款新台幣220 萬元,RPXPMLQLJIIFFCC38CA,84.5,0.0,10.14,有,,4.0,102,False,10,14,121.75443109999999,25.090849
441,458,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街129之2號11樓,27.97,住,,,1021028,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,161.43,3,2,2,有,有,6200000,40961,坡道平面,32.04,900000,本案折讓房屋裝潢價款新台幣210 萬元,RPOQMLQLJIIFFCC57CA,84.5,0.0,10.14,有,,4.0,102,False,11,14,121.75443109999999,25.090849
442,459,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街133之2號9樓,27.97,住,,,1021028,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,163.15,3,2,2,有,有,6310000,40500,坡道平面,32.04,1000000,本案折讓房屋裝潢價款新台幣 210 萬元,RPPQMLQLJIIFFCC67CA,84.5,0.0,10.14,有,,4.0,102,False,9,14,121.75443200000001,25.0908372
443,460,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街125之1號13樓,34.1,住,,,1021022,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,189.11,3,2,2,有,有,8470000,47558,坡道平面,32.04,1000000,,RPQQMLQLJIIFFCC77CA,104.07,0.0,10.63,有,,4.0,102,False,13,14,121.75443029999998,25.090860799999994
444,461,安樂區,房地(土地+建物)+車位,基隆市安樂區基金二路1巷176號4樓,25.12,住,,,1021024,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820107,175.55,3,2,2,有,有,4250000,24210,坡道平面,0.0,0,,RPWNMLMLJIIFFCC67CA,97.31,3.63,10.46,有,,20.0,102,False,4,14,121.701269,25.141907999999997
445,463,暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路165之5號15樓,11.15,住,,,1021021,土地1建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,90.27000000000001,1,1,1,有,有,2300000,25479,坡道平面,0.0,400000,,RPTNMLPLJIIFFCC67CA,36.95,0.0,6.8,有,,17.0,102,False,15,17,121.7498679,25.098469800000004
446,464,七堵區,房地(土地+建物),基隆市七堵區六堵二街56號,74.63,工,,,1021111,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960116,212.77,1,1,1,有,無,7520000,35343,,0.0,0,,RPQPMLQLJIIFFCC67CA,186.18,10.86,15.26,無,,6.0,102,False,1,4,121.70158210000001,25.0886612
447,465,安樂區,房地(土地+建物)+車位,基隆市安樂區安和二街46號4樓,37.0,住,,,1020923,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020524,250.63,4,2,2,有,無,13000000,51869,升降機械,0.0,0,,RPWNMLPLJIIFFCC97CA,129.18,21.62,14.8,有,,0.0,102,False,4,10,121.7215033,25.130194
448,466,暖暖區,房地(土地+建物),基隆市暖暖區碇內街335號3樓,21.12,住,,,1021028,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,93.48,3,1,1,有,有,1580000,16902,,0.0,0,,RPPOMLKLJIIFFCC07EA,60.88,0.81,7.07,有,,18.0,102,False,3,6,121.7529651,25.088649999999994
449,467,中正區,房地(土地+建物),基隆市中正區中正路680號4樓之2,16.09,商,,,1021009,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811006,78.97,3,1,1,有,有,2600000,32924,,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLTKJIIFFBC87DA,57.77,2.33,6.19,無,,21.0,102,False,4,5,121.76791990000001,25.1517339
450,468,信義區,房地(土地+建物),基隆市信義區義七路38之33號,34.42,住,,,1021017,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681109,109.34,3,2,2,有,無,2000000,18292,,0.0,0,,RPVNMLKLJIIFFBC37DA,109.34,0.0,0.0,無,,34.0,102,False,5,5,121.75338499999998,25.130408
451,469,信義區,房地(土地+建物),基隆市信義區東光路205巷18號5樓,25.66,住,,,1021006,土地6建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,79.18,2,2,1,有,無,1450000,18313,,0.0,0,,RPQOMLLLJIIFFBC07DA,63.17,0.0,6.86,無,,18.0,102,False,5,5,121.7675604,25.1313647
452,470,安樂區,房地(土地+建物),基隆市安樂區中和路168巷13弄32號5樓,26.16,住,,,1021106,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840124,106.8,3,2,2,有,無,1860000,17417,,0.0,0,,RPQNMLMLJIIFFCC17DA,84.99,0.0,6.62,無,,18.0,102,False,5,5,121.71458429999998,25.151298200000003
453,471,信義區,房地(土地+建物)+車位,基隆市信義區正信路179之6號3樓,19.57,住,,,1021022,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840302,112.8,3,2,2,有,有,4000000,35461,升降機械,0.0,0,,RPWNMLNKJHJFFBC67DA,79.64,0.0,10.75,有,,18.0,102,False,3,8,121.7601435,25.131856199999994
454,472,七堵區,房地(土地+建物),基隆市七堵區俊賢路51號6樓,43.0,其他,,,1021106,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),工商用,鋼筋混凝土造,0810612,225.25,4,3,2,有,有,5500000,24417,,0.0,0,,RPTNMLPJKIIFFCC67DA,141.61,0.0,0.0,有,,21.0,102,False,6,6,121.7059396,25.095051899999998
455,473,七堵區,房地(土地+建物),基隆市七堵區大華一路52之4號,23.64,住,,,1021019,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,97.99,4,2,3,有,無,4900000,50005,,0.0,0,含增建或未登記建物。,RPROMLLLJIIFFCC27DA,79.9,12.06,6.03,無,,32.0,102,False,5,5,121.7138502,25.101473100000003
456,474,中山區,房地(土地+建物),基隆市中山區德安路13之10號3樓,27.11,住,,,1021020,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731231,83.89,3,1,1,有,無,1800000,21457,,0.0,0,,RPPNMLMLJIIFFCC07DA,75.69,0.0,8.2,無,,29.0,102,False,3,5,121.72533599999998,25.150170999999997
457,475,暖暖區,房地(土地+建物),基隆市暖暖區碇內街284號5樓,20.9,住,,,1021014,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,99.03,3,2,2,有,有,2100000,21206,,0.0,0,,RPTNMLKLJIIFFCC27DA,65.04,0.69,8.51,有,,17.0,102,False,5,10,121.752776,25.089474000000003
458,476,安樂區,車位,基隆市安樂區基金二路1巷174之8號底二層,0.05,住,,,1021104,土地0建物0車位1,地下三層,十七層,其他,見其他登記事項,鋼筋混凝土造,0811103,38.34,0,0,0,有,有,500000,,坡道平面,38.34,500000,,RPQOMLKLJIIFFCC07DA,0.0,0.0,0.0,無,,21.0,102,False,3,17,121.700464,25.141614999999994
459,477,信義區,房地(土地+建物),基隆市信義區深澳坑路172巷87之14號,37.21,住,,,1021024,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870610,145.21,3,2,2,有,無,2800000,19282,,0.0,0,,RPRNMLPLJIIFFBC47DA,72.2,10.02,0.0,無,,15.0,102,False,1,5,121.78611169999998,25.124759999999995
460,478,中正區,房地(土地+建物),基隆市中正區祥豐街733之2號,29.38,住,,,1021023,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660808,74.81,3,2,1,有,無,1200000,16041,,0.0,0,1.權利人兩位2.親友、員工或其他特殊關係間之交易。,RPTNMLPLJIIFFBC67DA,74.81,0.0,0.0,無,,36.0,102,False,3,4,121.771277,25.148792
461,479,中正區,房地(土地+建物),基隆市中正區中正路12號3樓,17.6,商,,,1021009,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810129,150.48,0,0,0,無,無,8800000,58480,,0.0,0,,RPWNMLLLJIIFFBC57DA,132.03,0.0,11.63,有,,21.0,102,False,3,10,121.7444527,25.132603699999997
462,480,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷52弄27號,25.21,住,,,1021104,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840610,109.3,3,2,2,有,無,2200000,20128,,0.0,0,,RPUNMLQLJIIFFBC87DA,46.88,54.9,0.0,無,,18.0,102,False,1,4,121.78382159999998,25.12509
