,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址
2456,2838,中山區,車位,臺北市中山區南京東路二段190號,0.04,商,,,1101223,土地2建物1車位1,一層,十五層,其他,一般零售業（甲組）,鋼筋混凝土造,0990528,16.3,0,0,0,有,有,1250000,,坡道機械,16.3,1250000,僅車位交易；,RPPQMLKKJHHGFCA76DA,0.0,0.0,0.0,有,962.0,11.0,110,False
2457,2839,中山區,房地(土地+建物),臺北市中山區新生北路二段60巷2號十樓之10,4.92,商,,,1101202,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,51.56,1,1,1,有,無,9500000,184251,,0.0,0,陽台外推；,RPVNMLKKJHHGFCA07DA,33.97,0.0,2.8,有,963.0,40.0,110,False
2458,2840,內湖區,房地(土地+建物),臺北市內湖區民權東路六段210巷21弄7號,8.51,商,,,1101219,土地1建物1車位0,一層，騎樓,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1081111,72.13,1,1,1,有,有,20180000,279773,,0.0,0,,RPTOMLNKJHHGFCA27DA,42.89,2.48,5.74,有,,2.0,110,False
2459,2841,中山區,房地(土地+建物),臺北市中山區新生北路三段56巷1號五樓之3,4.01,商,,,1101230,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700410,43.06,0,0,0,無,有,7800000,181143,,0.0,0,,RPVPMLOKJHHGFCA67DA,30.97,0.0,3.55,有,964.0,40.0,110,False
2460,2842,中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段33號七樓之4,23.35,商,,,1101208,土地7建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0771205,273.58,3,0,0,有,有,40526000,187561,坡道平面,84.16,5000000,辦公室使用,RPPRMLKKKIGGFCA96DA,227.88,0.0,0.0,有,965.0,33.0,110,False
2461,2843,中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段33號七樓之3,24.27,商,,,1101208,土地7建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0771205,282.64,4,0,0,有,有,48117400,187552,坡道平面,42.08,3000000,辦公室使用,RPQRMLKKKIGGFCA07DA,226.78,0.0,0.0,有,966.0,33.0,110,False
2462,2844,中山區,房地(土地+建物)+車位,臺北市中山區民權西路67號五樓,19.82,商,,,1101105,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061031,312.87,0,0,0,無,有,91020000,329803,坡道平面,55.08,6000000,毛胚屋；,RPUNMLSJJIGGFCA67DA,149.17,6.14,17.78,有,,4.0,110,False
2463,2845,中正區,房地(土地+建物),臺北市中正區延平南路150號七樓之1,20.48,商,,,1100324,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,209.83999999999997,0,0,0,無,有,65730000,313254,,0.0,0,毛胚屋；,RPXNMLNKIIGGFBA37DA,137.49,3.45,8.6,有,,2.0,110,False
2464,2846,中正區,房地(土地+建物)+車位,臺北市中正區延平南路150號九樓之3,21.83,商,,,1101105,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,259.08000000000004,0,0,0,無,有,65780000,286698,坡道平面,41.15,3300000,毛胚屋；,RPWNMLOJJIGGFBA37DA,127.89,3.75,23.69,有,,2.0,110,False
2465,2847,萬華區,房地(土地+建物)+車位,臺北市萬華區西園路一段115號三樓之1,15.03,商,,,1101126,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080528,171.78,3,2,2,有,有,22668000,148248,坡道機械,27.98,1350000,,RPQNMLKMJIGGFBA66DA,88.19,1.96,6.16,有,,2.0,110,False
2466,2848,中正區,房地(土地+建物),臺北市中正區懷寧街35號四樓,14.6,商,,,1101210,土地2建物1車位0,四層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800109,118.0,3,1,2,有,有,22500000,190678,,0.0,0,陽台外推；其他增建；,RPVNMLNJJHHGFBA17DA,98.54,0.51,9.14,有,,30.0,110,False
2467,2849,大同區,房地(土地+建物),臺北市大同區民樂街138號二樓,14.3,都市：其他:特定專用區(供一般商業使用)。,,,1101223,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0661231,47.47,1,1,1,有,無,7100000,149568,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPPQMLNKJHHGFBA96DA,44.94,0.0,2.53,無,967.0,44.0,110,False
2468,2851,中正區,房地(土地+建物)+車位,臺北市中正區延平南路152號十五樓之2,24.7,商,,,1101028,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,288.37,0,0,0,無,有,75480000,290753,坡道平面,41.15,3600000,毛胚屋；,RPSOMLNKJHHGFBA07DA,146.27,5.94,23.27,有,,2.0,110,False
2469,2852,大同區,房地(土地+建物),臺北市大同區大龍街66號四樓,18.0,住,,,1101130,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0581017,59.31,2,2,1,有,無,11300000,190524,,0.0,0,陽台外推；其他增建；,RPOOMLQJJHHGFBA86DA,54.48,0.0,4.83,無,,52.0,110,False
2470,2854,萬華區,房地(土地+建物),臺北市萬華區漢口街二段27號三樓之2,7.03,商,,,1101212,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001125,101.56,2,2,1,有,有,22000000,216642,,0.0,0,,RPWNMLQJJHHGFBA57DA,55.99,1.65,5.33,有,970.0,10.0,110,False
2471,2855,萬華區,房地(土地+建物),臺北市萬華區桂林路109號十九樓之2,6.16,商,,,1101210,土地1建物1車位0,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,86.11,2,2,1,有,有,17600000,204390,,0.0,0,,RPXNMLKKJHHGFBA17DA,47.49,6.03,4.01,有,971.0,2.0,110,False
2475,2859,文山區,房地(土地+建物)+車位,臺北市文山區辛亥路六段31號七樓之3,21.62,住,,,1101120,土地2建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970521,128.98,2,2,1,有,有,19850000,153912,坡道機械,43.42,0,其他增建；,RPPNMLRJJHHGFAA86DA,51.55,4.12,2.74,有,,13.0,110,False
2478,2862,中正區,房地(土地+建物)+車位,臺北市中正區牯嶺街95巷10號三樓,22.77,住,,,1100519,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101025,166.32,3,2,2,有,有,35800000,236887,坡道平面,24.48,2200000,預售屋、或土地及建物分件登記案件；,RPTPMLQJJHHGFAA37DA,76.75,3.05,5.59,有,,0.0,110,False
2479,2863,文山區,房地(土地+建物)+車位,臺北市文山區福興路95巷67號八樓,30.4,住,,,1101201,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890721,120.67,3,2,1,有,有,15500000,169076,坡道平面,34.91,1000000,,RPTNMLMKJHHGFAA86DA,65.93,0.0,4.6,有,,21.0,110,False
2480,2864,文山區,房地(土地+建物)+車位,臺北市文山區辛亥路六段21巷8號九樓,65.03,住,,,1101010,土地8建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880809,186.91000000000003,2,2,2,有,有,25900000,138569,坡道平面,0.0,0,,RPUOMLLKJHHGFAA96DA,87.43,0.0,12.08,有,972.0,22.0,110,False
2481,2865,文山區,房地(土地+建物),臺北市文山區興隆路三段185巷3弄11號四樓,30.7,住,,,1101116,土地7建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720823,98.19,2,2,1,有,有,11080000,112842,,0.0,0,陽台外推；,RPSNMLOKJHHGFAA96DA,65.87,0.0,23.83,無,,38.0,110,False
2482,2866,文山區,房地(土地+建物)+車位,臺北市文山區興隆路一段155號二樓,14.36,住,,,1101206,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960322,69.66999999999999,1,1,1,有,有,10850000,194225,升降機械,21.53,1500000,陽台外推；夾層；其他增建；,RPTOMLMLKIGGFAA17DA,31.54,2.58,0.0,有,,14.0,110,False
2483,2868,文山區,房地(土地+建物),臺北市文山區辛亥路四段77巷112號二樓之3,25.35,住,,,1101124,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840516,46.470000000000006,1,1,1,有,有,7000000,150635,,0.0,0,陽台外推；其他增建；,RPVOMLRKKIGGFAA77DA,37.34,1.56,4.62,有,,26.0,110,False
2484,2869,中正區,房地(土地+建物)+車位,臺北市中正區大埔街46號五樓,36.55,住,,,1101121,土地1建物2車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030612,147.63,3,2,2,有,有,34500000,237442,升降機械,12.86,2500000,,RPTNMLOJJHHGFAA96DA,75.6,2.58,9.51,有,,7.0,110,False
2485,2870,中正區,房地(土地+建物),臺北市中正區南昌路二段203號七樓之2,3.66,商,,,1101210,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940601,36.730000000000004,1,0,1,有,有,9900000,269534,,0.0,0,陽台外推；,RPXOMLOJJHHGFAA47DA,24.11,0.0,1.16,有,,16.0,110,False
2486,2871,文山區,房地(土地+建物),臺北市文山區三福街57號二樓,35.54,住,,,1101129,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640219,97.74,3,2,1,有,無,14500000,148353,,0.0,0,其他增建；,RPUOMLKMKIGGFAA17DA,97.74,0.0,0.0,無,,46.0,110,False
2487,2872,文山區,房地(土地+建物),臺北市文山區景興路188號十一樓之12,3.71,商,,,1101230,土地1建物1車位0,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0850104,45.39,1,0,1,有,有,7000000,154219,,0.0,0,,RPUNMLOKJHHGFAA17DA,21.46,1.01,2.42,有,973.0,25.0,110,False
2488,2874,文山區,房地(土地+建物)+車位,臺北市文山區景華街176巷7號四樓,31.86,住,,,1101128,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850409,156.59,4,2,2,有,有,22700000,144965,升降平面,0.0,0,陽台外推；其他增建；,RPPNMLPKJHHGFAA76DA,73.96,11.23,8.68,有,974.0,25.0,110,False
2489,2875,中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段138號八樓之1,30.81,商,,,1100911,土地2建物1車位3,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100520,416.64,3,2,3,有,無,113020000,345869,坡道平面,115.89,9000000,,RPUPMLQJJHHGFAA47DA,180.37,7.76,20.18,有,,0.0,110,False
2491,2878,文山區,車位,臺北市文山區辛亥路六段25之1號,0.21,住,,,1110107,土地1建物1車位1,一層,十一層,其他,一般事務所,鋼筋混凝土造,0970418,46.92,0,0,0,有,有,1800000,,坡道平面,0.0,1800000,賣方實拿180萬所有稅費規費代書費履保費皆由買方支付.僅車位交易；,RPTOMLRKJHHGFAA47DA,0.0,0.0,0.0,有,976.0,14.0,111,False
2492,2879,文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段142巷84號,27.53,住,,,1101210,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800710,101.1,3,2,2,有,有,15500000,153314,升降機械,0.0,0,1.一樓空地2.二等親持分買賣 3.土增稅含其他稅費由買方支付,RPXOMLRKJHHGFAA87DA,75.71,8.74,0.0,有,,30.0,110,False
2493,2880,文山區,房地(土地+建物)+車位,臺北市文山區育英街83號四樓,18.29,住,,,1101224,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100120,98.07,1,1,1,有,有,18280000,239395,升降機械,27.35,1350000,,RPQPMLRKJHHGFAA27DA,39.15,2.86,6.26,有,,0.0,110,False
2494,2881,萬華區,房地(土地+建物),臺北市萬華區華西街17之4號七樓之4,4.04,商,,,1101212,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711018,29.769999999999996,1,0,1,有,有,3700000,124286,,0.0,0,其他增建；,RPROMLRJJHHGFBA27DA,18.5,0.0,2.58,有,,39.0,110,False
2495,2883,萬華區,房地(土地+建物),臺北市萬華區中華路二段44巷6號四樓,28.81,住,,,1101126,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790416,138.67000000000002,3,2,2,有,有,24500000,176678,,0.0,0,陽台外推；,RPPOMLNKJHHGFBA76DA,115.71,0.49,12.45,有,,31.0,110,False
2496,2884,大同區,房地(土地+建物),臺北市大同區民權西路136號七樓之3,8.44,商,,,1101203,土地2建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790323,86.82,1,1,1,有,有,13380000,154112,,0.0,0,,RPUNMLPKJHHGFBA37DA,54.54,1.95,0.0,有,,31.0,110,False
2497,2885,萬華區,房地(土地+建物),臺北市萬華區康定路206號九樓之12,3.73,商,,,1101221,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0670718,42.73,1,1,1,有,有,5360000,125439,,0.0,0,其他增建；,RPOPMLPJJHHGFBA86DA,31.2,0.0,1.78,有,,43.0,110,False
2498,2886,萬華區,房地(土地+建物),臺北市萬華區昆明街308號四樓,15.99,商,,,1101126,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0740112,123.31,3,2,2,有,有,18500000,150028,,0.0,0,,RPVOMLTLJIGGFBA08DA,87.33,0.0,10.25,有,,36.0,110,False
2499,2887,內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段280巷155弄7之4號二樓,39.09,住,,,1101214,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821231,161.37,4,2,2,有,有,29160000,180703,坡道機械,0.0,0,,RPOQMLOKJHHGFCA07DA,98.65,1.74,9.83,有,,28.0,110,False
2500,2888,內湖區,房地(土地+建物),臺北市內湖區潭美街67號三樓,28.4,住,,,1101218,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730529,98.89,3,2,1,有,無,15000000,151684,,0.0,0,其他增建；,RPSSMLOKJHHGFCA67DA,87.34,0.0,11.55,無,,37.0,110,False
2501,2889,中山區,房地(土地+建物),臺北市中山區中山北路一段121巷25號三樓,22.0,商,,,1101210,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601014,69.44,3,3,3,有,無,12725000,183252,,0.0,0,,RPXQMLNKJHHGFCA87DA,69.44,0.0,0.0,無,977.0,50.0,110,False
2502,2890,中山區,房地(土地+建物),臺北市中山區松江路43號六樓之5,9.64,商,,,1101116,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860521,93.27000000000001,1,1,2,有,有,22400000,240163,,0.0,0,陽台外推；,RPPNMLQKJHHGFCA07DA,55.54,5.98,7.82,有,,24.0,110,False
2503,2891,中山區,房地(土地+建物)+車位,臺北市中山區林森北路587號九樓之6,9.49,商,,,1101202,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,131.95,1,1,1,有,有,26000000,197029,坡道平面,0.0,2600000,,RPWOMLRKJHHGFCA97DA,51.19,2.44,4.59,有,,10.0,110,False
2504,2892,內湖區,車位,臺北市內湖區民權東路六段146號二樓,0.0,商,,,1101230,土地1建物1車位1,二層,十二層,其他,住家用,鋼筋混凝土造,0960621,5.869999999999999,0,0,0,有,有,800000,,升降機械,5.87,800000,僅車位交易；,RPUQMLKKJHHGFCA27DA,0.0,0.0,0.0,有,440.0,14.0,110,False
2505,2893,中山區,房地(土地+建物),臺北市中山區新生北路二段74號十一樓之10,4.67,商,,,1110110,土地1建物1車位0,十一層，露台,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0610402,35.87,1,1,1,有,有,5850000,163089,,0.0,0,,RPPRMLKKJHHGFCA86DA,35.87,0.0,0.0,有,,50.0,111,False
2506,2894,內湖區,房地(土地+建物),臺北市內湖區成功路四段41巷4號十三樓,15.82,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區)及第三種住宅區。,,,1101127,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721024,115.89,3,2,2,有,有,24000000,207093,,0.0,0,,RPSOMLMKJHHGFCA07DA,91.81,0.0,15.38,有,,38.0,110,False
2507,2895,中山區,房地(土地+建物),臺北市中山區新生北路三段16號六樓,4.41,商,,,1110106,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011011,42.38,1,1,1,有,有,9600000,226522,,0.0,0,,RPOQMLRJJHHGFCA27DA,23.46,1.39,1.95,有,979.0,10.0,111,False
2508,2896,中山區,房地(土地+建物),臺北市中山區松江路206號七樓之2,3.72,商,,,1101215,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0661222,54.65,0,0,0,無,有,12000000,219579,,0.0,0,,RPQNMLSJJHHGFCA27DA,42.97,0.0,0.0,有,,44.0,110,False
2509,2897,內湖區,房地(土地+建物),臺北市內湖區金湖路363巷67弄16號三樓,71.83,住,,,1101221,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000826,197.48,3,2,2,有,有,13400000,67855,,0.0,0,本案屬二親等間之買賣。親友、員工、共有人或其他特殊關係間之交易；,RPOOMLPJJHHGFCA86DA,90.55,6.6,9.06,有,,10.0,110,False
2510,2898,內湖區,建物,臺北市內湖區內湖路一段629巷12弄16號三樓,0.0,,,,1101228,土地0建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701015,87.96,3,2,1,有,無,1000000,11369,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPURMLOJJHHGFCA67DA,75.75,0.0,12.21,無,,40.0,110,False
2511,2899,內湖區,房地(土地+建物)+車位,臺北市內湖區東湖路43巷31號十二樓,23.46,商,,,1101127,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801204,175.48000000000002,4,2,2,有,有,30800000,175519,坡道平面,0.0,0,其他增建；,RPQRMLNJJHHGFCA17DA,123.86,3.32,15.43,有,,30.0,110,False
2513,2901,內湖區,房地(土地+建物)+車位,臺北市內湖區環山路一段28號十三樓,78.4,住,,,1101117,土地1建物1車位4,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0981007,431.22999999999996,4,2,3,有,有,99880000,297665,坡道平面,129.28,10000000,,RPRPMLQKKIGGFCA57DA,234.93,6.91,16.5,有,,12.0,110,False
2514,2902,內湖區,房地(土地+建物),臺北市內湖區成功路四段30巷46號五樓,10.32,商,,,1101030,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070327,100.97999999999999,2,2,1,有,有,25100000,248564,,0.0,0,其他增建；,RPVOMLSLKIGGFCA18DA,58.69,2.58,3.48,有,980.0,3.0,110,False
2515,2903,南港區,房地(土地+建物),臺北市南港區忠孝東路六段278巷5弄25號四樓,28.14,住,,,1101009,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740423,104.82,3,2,2,有,無,19300000,184125,,0.0,0,陽台外推；其他增建；,RPWOMLNJJHHGFDA57DA,87.2,0.0,9.27,無,981.0,36.0,110,False
2516,2904,信義區,房地(土地+建物),臺北市信義區松隆路215巷4弄9號三樓,26.5,商,,,1101214,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680125,81.87,3,2,2,有,無,16350000,199707,,0.0,0,其他增建；,RPOPMLRLKIGGFDA57DA,72.62,0.0,9.25,無,982.0,42.0,110,False
2517,2905,信義區,房地(土地+建物),臺北市信義區忠孝東路五段37號八樓,22.16,住,,,1101031,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720406,133.81,3,1,2,有,有,32480000,242732,,0.0,0,陽台外推；,RPVRMLQLJIGGFDA28DA,91.2,0.0,5.78,有,983.0,38.0,110,False
