,交易年份,屋齡,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,HOSPITAL_COUNT,CSTORE_COUNT,NEAR_UNIVERSITY,NEAR_FIRESTATION,NEAR_FUEL,NEAR_LIBRARY,NEAR_MARKET,PARK_AREA,PARKING_AREA,TEMPLE_COUNT,NEAR_POLICE,NEAR_SCHOOL,NEAR_STATION,單價元平方公尺
548,110,55,2,2,1,0,59.0,31.0,0.0,1.0,1.0,1.0,1.0,16801.859577925665,7483.019008585215,22,1.0,1.0,1.0,177329
549,110,55,2,2,1,0,59.0,31.0,0.0,1.0,1.0,1.0,1.0,16801.859577925665,7483.019008585215,22,1.0,1.0,1.0,286455
550,110,35,3,2,2,1,77.0,35.0,1.0,0.0,0.0,0.0,1.0,14861.156832612796,6368.4467897272925,3,0.0,0.0,0.0,236126
551,110,44,3,2,1,0,33.0,20.0,0.0,0.0,1.0,0.0,1.0,73090.78080486438,33347.6486225476,6,0.0,1.0,0.0,159585
552,111,38,3,2,2,1,69.0,25.0,1.0,0.0,0.0,0.0,1.0,51211.3619151445,13720.097942395647,3,1.0,1.0,1.0,266188
553,111,38,2,1,1,1,76.0,39.0,0.0,1.0,1.0,1.0,1.0,15084.285360745062,8377.677286626835,26,1.0,1.0,1.0,144631
554,111,19,1,1,1,1,75.0,43.0,0.0,1.0,1.0,0.0,1.0,56125.77354984794,26196.67625942,18,1.0,1.0,0.0,202461
555,111,45,1,1,1,1,87.0,40.0,0.0,0.0,0.0,1.0,1.0,33949.20875830785,5236.288146401733,20,1.0,1.0,1.0,202713
556,110,37,2,1,1,1,76.0,39.0,0.0,1.0,1.0,1.0,1.0,15084.285360745062,8377.677286626835,26,1.0,1.0,1.0,170629
557,111,20,1,1,1,1,54.0,27.0,1.0,0.0,0.0,1.0,1.0,12174.128323342116,11328.11426139666,14,1.0,1.0,1.0,243557
558,110,44,1,1,1,1,49.0,32.0,0.0,1.0,1.0,0.0,1.0,36742.52075823278,20180.900023641832,20,1.0,1.0,0.0,196296
559,111,36,1,1,1,1,49.0,31.0,0.0,0.0,1.0,0.0,1.0,47166.95367845765,30903.70221648483,8,1.0,1.0,0.0,164490
560,111,56,3,2,1,0,66.0,25.0,0.0,0.0,0.0,1.0,1.0,13200.080984169785,4153.120209260175,9,0.0,1.0,1.0,182322
561,110,21,3,2,2,1,12.0,9.0,0.0,1.0,0.0,0.0,0.0,200504.76343902815,29394.48220738854,2,0.0,1.0,0.0,230179
562,111,19,1,1,1,1,79.0,37.0,0.0,1.0,0.0,1.0,1.0,13380.0628940344,7310.3804157137,23,1.0,1.0,1.0,194929
563,110,7,2,1,1,1,23.0,19.0,1.0,1.0,0.0,0.0,1.0,67220.0906689503,10884.16672663816,8,0.0,1.0,0.0,278025
564,110,37,2,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,179609
565,111,22,3,2,2,1,13.0,11.0,0.0,1.0,0.0,0.0,0.0,133401.4225603284,35522.3568689413,2,0.0,1.0,0.0,198713
566,111,38,2,2,1,1,59.0,34.0,0.0,1.0,0.0,1.0,1.0,11426.13276506872,6283.2063100263,16,1.0,1.0,1.0,198638
567,111,43,2,2,1,1,86.0,35.0,0.0,1.0,0.0,1.0,1.0,19814.509153952004,2328.974544787933,10,1.0,1.0,1.0,257043
568,111,11,2,2,2,1,91.0,41.0,0.0,1.0,0.0,1.0,1.0,52121.08865992926,9567.462601568206,12,1.0,1.0,1.0,232385
569,110,53,3,1,2,0,27.0,28.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,8379.316057394866,6,0.0,1.0,1.0,258464
570,111,40,2,2,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,141406
571,110,50,2,0,2,1,44.0,29.0,0.0,0.0,1.0,1.0,1.0,33986.662761823565,28306.03596648613,7,1.0,1.0,0.0,158960
572,110,0,2,2,1,1,33.0,21.0,1.0,0.0,0.0,0.0,1.0,129728.70851249361,4025.492834685991,7,0.0,1.0,0.0,313690
573,110,40,3,2,2,1,36.0,18.0,0.0,0.0,1.0,0.0,1.0,12482.001315438014,8579.063036581885,14,1.0,1.0,0.0,192830
574,111,53,0,0,0,0,50.0,26.0,1.0,1.0,1.0,1.0,1.0,6392.582170978145,15931.075214169208,9,1.0,1.0,0.0,243526
575,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,307567
576,111,38,1,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,142535
577,111,28,1,0,1,1,26.0,20.0,1.0,1.0,0.0,1.0,1.0,70421.33762619941,8874.675800803056,7,0.0,1.0,0.0,195227
578,111,54,3,2,2,0,23.0,24.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,8844.31302965859,9,0.0,1.0,0.0,178218
579,111,18,2,1,2,1,56.0,27.0,1.0,0.0,0.0,0.0,1.0,28478.77401593464,3732.5774825208186,24,0.0,1.0,1.0,182281
580,111,45,3,2,1,0,26.0,18.0,0.0,1.0,1.0,0.0,1.0,73090.78080486438,33347.6486225476,5,1.0,1.0,0.0,155966
581,110,52,2,2,1,0,57.0,29.0,0.0,1.0,1.0,1.0,1.0,13363.60024121216,6539.849229940076,21,1.0,1.0,1.0,191433
582,111,40,0,1,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,90931
583,110,39,4,2,3,0,30.0,24.0,0.0,1.0,1.0,1.0,1.0,41101.44356296259,28702.234039611794,4,1.0,0.0,0.0,184839
584,110,27,3,2,2,1,43.0,13.0,1.0,0.0,1.0,1.0,0.0,26511.707981611387,20666.041836431104,8,0.0,1.0,1.0,216042
585,111,12,1,1,1,1,75.0,43.0,0.0,1.0,1.0,0.0,1.0,55527.16209997707,26354.771874150472,18,1.0,1.0,1.0,216049
586,111,42,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,205579
587,111,43,1,1,1,1,74.0,38.0,0.0,1.0,1.0,0.0,1.0,24722.536834902774,8377.677286626835,27,1.0,1.0,1.0,152569
588,111,12,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,299341
589,111,19,1,1,1,1,84.0,44.0,0.0,1.0,0.0,1.0,1.0,13202.295775595248,7103.750239745609,22,1.0,1.0,1.0,219653
590,111,40,3,1,1,0,68.0,26.0,1.0,0.0,0.0,0.0,1.0,62607.52610260026,22186.358894142173,1,0.0,1.0,1.0,190754
591,110,42,1,1,1,1,51.0,31.0,0.0,1.0,0.0,1.0,1.0,6935.057203199699,9801.835830562546,13,0.0,1.0,1.0,183290
592,111,41,0,0,0,1,41.0,30.0,0.0,1.0,0.0,1.0,1.0,5703.492673241571,10113.628117028107,11,0.0,1.0,1.0,177350
593,110,40,1,1,1,1,70.0,28.0,0.0,0.0,1.0,1.0,1.0,13237.082634588485,5145.8745725423,16,1.0,1.0,1.0,226079
594,110,37,2,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,184363
595,110,55,2,3,2,0,65.0,34.0,0.0,1.0,1.0,0.0,1.0,14277.70026234035,10063.730137674098,21,1.0,1.0,1.0,286750
596,111,52,1,1,1,1,87.0,35.0,0.0,0.0,0.0,1.0,1.0,35784.47082803894,5236.288152674829,20,1.0,1.0,1.0,196166
597,111,14,1,1,1,1,66.0,37.0,0.0,1.0,1.0,0.0,0.0,35572.78488826006,20485.228830192238,23,1.0,1.0,0.0,231564
598,110,18,1,1,1,1,45.0,27.0,0.0,0.0,1.0,1.0,1.0,7047.051317185439,16297.315324617539,9,1.0,1.0,0.0,225509
599,111,27,1,1,1,1,66.0,42.0,1.0,1.0,0.0,1.0,1.0,12259.765669927552,7824.050064609662,21,1.0,1.0,1.0,187882
600,111,41,1,0,1,1,74.0,40.0,0.0,1.0,1.0,0.0,0.0,22054.70073876633,13137.431555518933,27,1.0,1.0,0.0,160550
601,110,48,5,2,2,0,55.0,29.0,1.0,0.0,0.0,1.0,1.0,14287.857484540356,9971.80255136629,5,1.0,1.0,0.0,257859
602,111,43,0,0,0,1,32.0,27.0,1.0,1.0,0.0,1.0,1.0,4981.049280045756,10227.356862169345,11,0.0,1.0,1.0,145879
603,111,42,3,2,2,0,12.0,16.0,0.0,1.0,1.0,1.0,1.0,38239.95727089691,27540.342932901633,6,1.0,0.0,0.0,159756
604,111,34,1,1,1,1,80.0,43.0,0.0,0.0,1.0,0.0,0.0,57599.92024602909,26160.78834584012,13,1.0,1.0,0.0,163619
605,111,44,1,1,1,1,36.0,30.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,10077.222280737835,7,0.0,1.0,1.0,187125
606,111,54,3,1,2,0,65.0,40.0,0.0,0.0,1.0,0.0,1.0,50843.59370803844,28299.579975898003,10,1.0,1.0,1.0,175102
607,111,43,1,1,1,1,32.0,27.0,1.0,1.0,0.0,1.0,1.0,4981.049280045756,10227.356862169345,11,0.0,1.0,1.0,180573
608,111,34,0,1,1,1,53.0,32.0,0.0,0.0,1.0,0.0,0.0,49658.33595085861,29350.91109310395,8,1.0,1.0,0.0,187466
609,111,23,1,1,1,1,86.0,45.0,0.0,0.0,1.0,0.0,1.0,63330.769897627215,26561.291596154908,17,1.0,1.0,1.0,244344
610,111,36,3,2,1,1,82.0,38.0,1.0,0.0,0.0,1.0,1.0,19346.792279964895,5989.805617336398,3,0.0,0.0,1.0,203149
611,111,42,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,189751
612,111,16,0,0,0,1,31.0,20.0,1.0,0.0,0.0,0.0,1.0,108356.28727986568,3789.592582893116,8,0.0,1.0,0.0,236967
613,111,41,3,2,1,0,20.0,13.0,0.0,0.0,0.0,0.0,1.0,22251.67154842613,4746.306813881392,4,0.0,1.0,0.0,168109
614,110,25,2,1,1,1,10.0,15.0,0.0,1.0,1.0,1.0,1.0,6391.383315508163,9872.007304660252,5,1.0,1.0,0.0,138660
615,110,20,1,1,1,1,91.0,45.0,0.0,0.0,0.0,1.0,1.0,67229.78032669563,25817.051263819212,14,1.0,1.0,1.0,242028
616,110,41,1,1,1,1,70.0,48.0,0.0,1.0,1.0,0.0,1.0,27586.979297582344,8663.715304456777,27,1.0,1.0,1.0,169858
617,110,45,1,1,1,1,71.0,39.0,0.0,1.0,1.0,0.0,0.0,39292.53208525166,23034.230759978607,23,1.0,1.0,0.0,168269
618,110,7,2,2,1,1,60.0,25.0,0.0,1.0,1.0,1.0,1.0,11289.80469064992,5416.594896710368,21,1.0,1.0,1.0,252755
619,110,27,3,2,1,1,31.0,7.0,0.0,0.0,0.0,0.0,0.0,163088.44647831938,12953.964521162898,4,0.0,1.0,1.0,273764
620,110,34,4,0,4,1,53.0,33.0,0.0,0.0,1.0,1.0,1.0,51755.990017727774,30989.64757898235,9,1.0,1.0,0.0,180696
621,110,56,2,2,1,0,68.0,28.0,0.0,0.0,1.0,1.0,1.0,18551.33415374734,8908.927280590187,17,0.0,1.0,1.0,203356
622,110,36,1,2,1,1,58.0,22.0,0.0,1.0,1.0,0.0,1.0,15142.503223318507,5880.850070636102,22,1.0,1.0,1.0,229115
623,110,45,2,2,2,1,46.0,29.0,0.0,0.0,1.0,1.0,1.0,41434.90835048348,31168.21035815685,8,1.0,1.0,0.0,163119
624,110,33,2,2,1,1,36.0,15.0,1.0,1.0,1.0,1.0,1.0,6653.927462754878,13029.604255293352,7,1.0,1.0,1.0,191259
625,110,39,3,2,2,1,63.0,25.0,0.0,1.0,1.0,0.0,1.0,15234.477270475603,6835.3385321816195,21,1.0,1.0,1.0,208481
626,110,2,1,1,1,1,27.0,22.0,0.0,1.0,1.0,1.0,1.0,71728.57130609677,33328.326534857544,5,1.0,1.0,0.0,245656
627,110,29,3,2,2,0,43.0,16.0,1.0,0.0,1.0,1.0,1.0,16674.20695869504,10812.00631745979,10,1.0,1.0,1.0,194010
628,110,35,3,2,2,1,64.0,24.0,1.0,0.0,0.0,0.0,1.0,45247.888184665215,7665.599757800167,3,1.0,1.0,1.0,223885
629,110,37,0,0,0,1,69.0,37.0,0.0,1.0,1.0,1.0,1.0,13451.415072314789,8802.016345016455,23,1.0,1.0,1.0,136275
630,110,36,3,2,2,0,9.0,14.0,0.0,1.0,1.0,1.0,1.0,5736.271887525332,9560.89652848789,6,1.0,0.0,0.0,163820
631,110,36,3,2,2,1,63.0,26.0,1.0,0.0,0.0,1.0,1.0,30788.85422729239,8690.140705661523,3,0.0,1.0,0.0,196785
632,110,41,2,2,1,1,87.0,35.0,0.0,1.0,0.0,1.0,1.0,19435.096884792118,2392.2624110109355,11,1.0,1.0,1.0,272365
633,110,41,3,2,2,1,75.0,26.0,0.0,1.0,1.0,1.0,0.0,13029.442266093654,8772.082420908984,13,1.0,1.0,0.0,273722
634,110,46,0,0,0,0,56.0,27.0,1.0,0.0,0.0,1.0,1.0,13571.434753768504,9971.802548229742,5,1.0,1.0,0.0,265215
635,110,18,1,1,1,1,79.0,37.0,0.0,1.0,0.0,1.0,1.0,13380.0628940344,7310.3804157137,23,1.0,1.0,1.0,204863
636,110,39,0,0,0,0,15.0,12.0,0.0,1.0,1.0,0.0,1.0,47009.283304221775,25237.630197387418,5,1.0,1.0,0.0,238450
637,110,35,1,1,1,1,67.0,23.0,1.0,0.0,0.0,0.0,1.0,38120.94807394498,4017.5872350904624,3,1.0,1.0,1.0,279134
638,110,38,3,2,2,1,61.0,21.0,1.0,0.0,1.0,0.0,1.0,13493.800594646309,9826.154310131691,10,1.0,1.0,0.0,213530
639,110,32,2,1,2,1,16.0,22.0,0.0,1.0,1.0,1.0,1.0,39091.493000193615,29178.60803410942,6,1.0,0.0,0.0,180155
640,110,43,6,1,6,0,18.0,17.0,0.0,1.0,1.0,1.0,1.0,70613.12615318049,32662.726033861523,6,1.0,1.0,0.0,171712
641,110,43,11,1,7,0,55.0,33.0,0.0,0.0,1.0,0.0,0.0,39056.89380620604,28997.183207626244,10,1.0,1.0,1.0,189481
642,110,29,1,1,1,1,29.0,24.0,1.0,1.0,0.0,1.0,1.0,14735.285733418657,8702.234625601826,11,0.0,1.0,1.0,199406
643,110,36,1,1,1,1,56.0,31.0,0.0,1.0,1.0,1.0,1.0,52855.41725799007,34276.30238639292,10,1.0,1.0,1.0,164103
644,110,27,1,1,1,1,38.0,16.0,0.0,0.0,1.0,0.0,1.0,11438.242907697995,8645.106260853921,14,1.0,1.0,0.0,220183
645,110,37,4,2,2,1,51.0,25.0,1.0,0.0,0.0,1.0,1.0,62648.407838043844,29592.05966126918,5,0.0,1.0,1.0,211503
646,110,35,3,2,1,1,80.0,33.0,1.0,0.0,0.0,0.0,1.0,19797.576027252137,6738.109862129497,3,0.0,0.0,1.0,254749
647,110,44,2,2,1,1,84.0,44.0,0.0,0.0,1.0,1.0,1.0,71528.09903412148,26392.65444308627,18,1.0,0.0,1.0,213434
648,110,39,1,1,1,1,49.0,31.0,0.0,0.0,1.0,1.0,1.0,51755.990017727774,31424.80981214759,8,1.0,1.0,0.0,161622
649,110,47,2,1,1,1,78.0,42.0,0.0,0.0,1.0,0.0,0.0,56830.71366601459,26110.401499845655,13,1.0,1.0,0.0,203887
650,110,47,0,0,0,0,73.0,37.0,0.0,0.0,1.0,0.0,1.0,28408.56803441386,20801.82259588519,10,1.0,1.0,1.0,296313
651,110,17,1,1,1,1,25.0,22.0,1.0,1.0,0.0,1.0,1.0,41380.50642508228,10659.293119623148,8,0.0,1.0,0.0,196532
652,110,35,3,2,2,1,80.0,30.0,1.0,0.0,0.0,0.0,1.0,11618.969511119496,5169.806226147264,4,0.0,1.0,1.0,229531
653,110,32,2,2,1,1,18.0,22.0,0.0,1.0,1.0,1.0,1.0,38152.65493178629,28716.218555675438,6,1.0,0.0,0.0,185691
654,110,37,3,2,2,1,25.0,24.0,0.0,1.0,0.0,1.0,0.0,8077.43282397835,6738.095006175055,4,0.0,1.0,0.0,190892
655,110,42,4,2,2,1,41.0,26.0,0.0,1.0,1.0,1.0,1.0,45519.82030478657,30907.62472813943,4,1.0,0.0,0.0,168717
656,110,34,4,0,4,1,52.0,33.0,0.0,0.0,1.0,1.0,1.0,51755.990017727774,30892.494081964065,9,1.0,1.0,0.0,180736
657,110,15,1,1,1,1,31.0,20.0,1.0,0.0,0.0,0.0,1.0,108356.28727986568,3789.592582893116,8,0.0,1.0,0.0,209981
658,110,26,3,2,1,1,54.0,27.0,1.0,0.0,0.0,1.0,1.0,13438.472151331633,10538.313779615874,7,1.0,1.0,0.0,223045
659,110,39,1,1,1,1,83.0,47.0,0.0,0.0,1.0,1.0,0.0,47883.711990924676,26751.545659049665,13,1.0,1.0,0.0,157618
660,110,32,5,1,2,1,45.0,27.0,1.0,0.0,0.0,1.0,1.0,11185.310571450053,9268.041655634368,13,1.0,1.0,0.0,202819
661,110,54,2,1,2,0,35.0,32.0,0.0,1.0,0.0,1.0,1.0,6847.520956887904,10029.42307864374,7,0.0,1.0,1.0,237099
662,110,39,1,1,1,1,54.0,32.0,0.0,1.0,1.0,1.0,1.0,53396.422274312004,36819.218531580715,9,1.0,0.0,0.0,186794
663,110,35,0,2,2,1,32.0,14.0,1.0,1.0,1.0,1.0,1.0,10046.113050410782,10309.681973861221,8,0.0,1.0,1.0,190262
664,110,38,3,1,1,1,48.0,26.0,1.0,0.0,0.0,1.0,1.0,9098.36909760602,11583.55688189095,13,1.0,1.0,1.0,233797
665,110,45,1,1,1,1,83.0,42.0,0.0,1.0,1.0,1.0,1.0,23883.088997796156,8377.677283490286,27,1.0,1.0,1.0,160398
666,110,42,1,1,1,1,66.0,48.0,0.0,1.0,1.0,0.0,1.0,35256.32406713133,10942.30296655975,26,1.0,1.0,1.0,184366
667,110,54,2,2,1,0,36.0,32.0,0.0,1.0,0.0,1.0,1.0,6817.264698963989,10040.240273021396,7,0.0,1.0,1.0,122455
668,110,45,4,1,2,0,36.0,11.0,1.0,0.0,1.0,1.0,0.0,25234.47469812934,13774.684307591813,8,0.0,1.0,1.0,211749
669,110,33,3,2,1,1,35.0,14.0,1.0,1.0,1.0,1.0,1.0,6924.676542052079,12576.974796142038,6,1.0,1.0,1.0,233952
670,110,38,3,2,2,1,22.0,18.0,0.0,1.0,1.0,1.0,1.0,71141.37434200251,32781.38058037462,6,1.0,1.0,0.0,150736
671,110,44,3,2,2,0,22.0,18.0,0.0,1.0,1.0,0.0,1.0,73090.78080486438,33347.6486225476,5,1.0,1.0,0.0,131774
672,110,37,1,0,1,1,76.0,45.0,0.0,0.0,1.0,0.0,0.0,47577.083323269006,24786.855748698927,13,1.0,1.0,0.0,154337
673,110,39,1,1,1,1,83.0,43.0,0.0,1.0,0.0,1.0,1.0,22041.377244298623,8377.677283490286,27,1.0,1.0,1.0,206057
674,110,14,0,0,0,1,73.0,39.0,0.0,1.0,1.0,0.0,0.0,35881.889181298495,21225.55283958552,26,1.0,1.0,0.0,222157
675,110,37,2,2,1,1,20.0,18.0,0.0,1.0,1.0,0.0,1.0,72629.7278940009,33001.72193950288,5,1.0,1.0,0.0,170679
676,110,42,1,0,1,1,59.0,34.0,0.0,1.0,1.0,0.0,0.0,46649.281056302614,25357.51943075578,19,1.0,1.0,0.0,166474
677,110,52,1,2,1,0,62.0,23.0,0.0,1.0,1.0,1.0,1.0,13805.814731593651,3576.842963203687,19,1.0,1.0,1.0,202073
678,110,39,3,2,2,0,15.0,11.0,0.0,1.0,1.0,0.0,1.0,40453.6816187446,22335.702313773887,5,1.0,1.0,0.0,162215
679,110,28,2,2,1,1,22.0,5.0,0.0,0.0,0.0,0.0,0.0,181550.34117654667,12953.964521162898,4,0.0,1.0,1.0,266935
680,110,50,3,2,1,0,65.0,26.0,0.0,1.0,1.0,1.0,0.0,14084.869030083746,9000.231909221811,13,1.0,1.0,0.0,235532
681,110,48,3,1,1,0,61.0,34.0,0.0,0.0,1.0,1.0,1.0,51755.990017727774,30412.56469165945,9,1.0,1.0,0.0,148244
682,110,32,2,1,1,1,48.0,30.0,0.0,0.0,1.0,1.0,1.0,51755.990017727774,30645.282288201397,8,1.0,1.0,0.0,156548
683,110,42,3,2,2,1,43.0,28.0,0.0,0.0,1.0,1.0,1.0,35712.33725768541,29674.44114935174,7,1.0,1.0,0.0,194673
684,110,53,3,2,2,0,73.0,28.0,0.0,1.0,0.0,1.0,1.0,10571.760061248922,6594.881123513716,11,1.0,1.0,1.0,313824
685,110,42,1,1,1,1,32.0,25.0,1.0,1.0,0.0,1.0,1.0,8469.122775587693,7020.107599008225,10,0.0,1.0,1.0,199381
686,110,44,3,2,1,0,40.0,29.0,0.0,1.0,1.0,1.0,1.0,58272.07331798864,32357.554611650074,4,1.0,0.0,0.0,174956
687,110,32,1,1,1,1,72.0,43.0,0.0,0.0,1.0,0.0,0.0,49525.4652359837,25643.775206427134,13,1.0,1.0,0.0,233668
688,110,42,3,2,2,1,43.0,28.0,0.0,0.0,1.0,1.0,1.0,35712.33725768541,29674.44114935174,7,1.0,1.0,0.0,186904
689,110,37,1,0,1,1,64.0,45.0,1.0,1.0,0.0,1.0,1.0,12645.155162599089,7824.050064609662,21,1.0,1.0,1.0,211172
690,110,13,1,1,1,1,66.0,37.0,0.0,1.0,1.0,0.0,0.0,35572.78488826006,20485.228830192238,23,1.0,1.0,0.0,219076
691,110,3,1,1,1,1,94.0,37.0,0.0,1.0,0.0,1.0,1.0,40730.30672628753,5638.700780742376,18,1.0,1.0,1.0,307147
692,110,33,4,2,2,1,38.0,15.0,1.0,1.0,1.0,1.0,1.0,7305.855204985437,12738.224867251445,7,1.0,1.0,1.0,186897
693,110,54,0,1,1,0,66.0,32.0,0.0,0.0,1.0,0.0,1.0,35185.1839923084,24365.581311702077,19,0.0,1.0,1.0,408245
694,110,48,3,2,1,0,44.0,15.0,1.0,0.0,1.0,1.0,1.0,26641.741132478062,8338.990729704525,9,1.0,1.0,1.0,207952
695,110,21,3,2,2,1,14.0,13.0,0.0,1.0,0.0,0.0,0.0,148160.20134529477,34076.80341158524,2,0.0,1.0,0.0,179810
696,110,25,1,0,1,1,71.0,37.0,0.0,1.0,1.0,0.0,0.0,14051.255239958406,8464.817890558837,27,1.0,1.0,1.0,178651
697,110,31,1,1,1,1,88.0,34.0,0.0,1.0,0.0,1.0,1.0,20638.25077925735,3632.0576347218966,9,1.0,1.0,1.0,213429
698,110,31,3,2,2,0,33.0,15.0,1.0,1.0,1.0,1.0,1.0,7328.3267054152,6956.634093665493,7,1.0,1.0,1.0,172811
699,110,44,3,2,1,1,51.0,21.0,1.0,0.0,0.0,0.0,1.0,45385.69609260416,10114.802522279351,3,1.0,1.0,1.0,197678
700,110,46,4,2,2,1,81.0,36.0,0.0,1.0,1.0,0.0,1.0,12147.052404681097,9612.270961345856,14,1.0,1.0,1.0,265283
701,110,37,0,1,1,1,83.0,46.0,0.0,0.0,1.0,1.0,1.0,63014.00146088728,26537.14044535501,14,1.0,1.0,1.0,182474
702,110,29,4,2,2,1,28.0,9.0,0.0,0.0,0.0,1.0,1.0,197457.14719177614,5979.862327278117,5,1.0,1.0,1.0,274427
703,110,44,1,1,1,1,48.0,30.0,1.0,0.0,0.0,1.0,1.0,8344.367372134959,7955.497713063946,13,0.0,1.0,1.0,205942
704,110,16,1,1,1,1,50.0,40.0,1.0,0.0,0.0,1.0,1.0,10193.760941847113,6990.730394857207,19,1.0,1.0,1.0,278055
705,110,28,2,1,1,1,22.0,5.0,0.0,0.0,0.0,0.0,0.0,194293.93946768137,12953.964521162898,4,0.0,1.0,1.0,259893
706,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,186106
707,110,22,1,1,1,1,51.0,32.0,0.0,0.0,1.0,1.0,1.0,51538.507899732416,32881.62203345316,9,1.0,1.0,0.0,151544
708,110,34,1,1,1,1,51.0,32.0,0.0,0.0,1.0,1.0,1.0,50249.16633719387,34516.24221445928,9,1.0,1.0,0.0,159158
709,110,44,3,2,2,0,22.0,19.0,0.0,1.0,1.0,1.0,1.0,73090.78080486438,33063.246794533414,5,1.0,1.0,0.0,168445
710,110,44,0,0,0,1,49.0,32.0,0.0,1.0,1.0,0.0,1.0,36742.52075823278,20180.900023641832,20,1.0,1.0,0.0,153534
711,110,25,2,1,1,1,71.0,41.0,0.0,0.0,1.0,0.0,0.0,50801.950262511586,24711.277551558876,12,1.0,1.0,0.0,208867
712,110,24,2,1,1,1,78.0,41.0,0.0,1.0,1.0,0.0,1.0,24496.570814168343,8377.677283490286,27,1.0,1.0,1.0,196078
713,110,51,4,2,2,1,68.0,29.0,0.0,0.0,0.0,1.0,1.0,12573.76887861652,3689.573412338955,10,0.0,1.0,1.0,185738
714,110,14,1,1,1,1,69.0,41.0,1.0,1.0,0.0,1.0,1.0,17562.9339801611,8405.970626101871,21,1.0,1.0,1.0,237079
715,110,37,0,0,0,1,29.0,24.0,1.0,1.0,0.0,1.0,1.0,21698.091166594626,6274.448743650929,10,0.0,1.0,1.0,174319
716,110,39,1,1,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,186457
717,110,37,2,2,1,1,86.0,35.0,1.0,0.0,0.0,0.0,1.0,21784.788265060943,7080.105286902736,9,1.0,1.0,1.0,229194
718,110,39,3,2,2,0,45.0,15.0,1.0,0.0,1.0,1.0,1.0,63903.407007697446,6447.350434645421,9,1.0,1.0,1.0,191197
719,110,37,1,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,124808
720,110,37,3,2,2,1,55.0,29.0,0.0,0.0,1.0,1.0,1.0,15340.262938621141,10333.315269218801,10,0.0,1.0,1.0,169388
721,110,37,3,2,2,0,42.0,16.0,1.0,0.0,1.0,1.0,1.0,16504.781102059133,6673.685386890934,10,1.0,1.0,1.0,206557
722,110,41,3,2,2,0,37.0,15.0,1.0,1.0,1.0,1.0,1.0,11028.975577443749,9036.060094803775,8,0.0,1.0,1.0,169951
723,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,287487
724,110,40,0,1,1,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,183563
725,110,39,1,1,1,1,83.0,43.0,0.0,1.0,0.0,1.0,1.0,22041.377244298623,8377.677283490286,27,1.0,1.0,1.0,145470
726,110,25,1,1,1,1,23.0,6.0,0.0,1.0,0.0,0.0,0.0,163573.7708358482,12953.964521162898,4,0.0,1.0,1.0,269006
727,110,9,1,1,1,1,57.0,41.0,0.0,1.0,0.0,1.0,1.0,8492.897615442142,6736.408933948839,16,1.0,1.0,1.0,225342
728,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,283377
729,110,44,4,2,2,1,49.0,34.0,1.0,0.0,0.0,1.0,1.0,49574.79256175581,5233.161575555218,15,0.0,1.0,1.0,184227
730,110,45,5,2,3,0,44.0,34.0,1.0,0.0,0.0,1.0,1.0,54923.26982624489,3980.757577858919,13,0.0,1.0,1.0,147011
